"";"";"";"";"*postDate_31-3-2025";""
"264";"*postLikes_28200";"0.789047977103998";"-1.78995035846256";"0.843923909132724";"381"
"265";"*postComments_302";"0.789047977103998";"-1.78995035846256";"0.843923909132724";"382"
"266";"*postDate_22-11-2023";"0.789047977103998";"-1.78995035846256";"0.843923909132724";"383"
"267";"*postComments_24";"1.64578919443825";"-0.000398858767695112";"0.84331041367579";"384"
"268";"*i_0404";"-0.344104313733977";"-0.178641090219148";"0.842635288538252";"385"
"269";"*postComments_298";"-0.344104313733977";"-0.178641090219148";"0.842635288538252";"386"
"270";"*commentDate_19-3-2025";"0.583926178887814";"-1.79034203008636";"0.842341769402844";"387"
"271";"*postLikes_195100";"0.720999969943831";"-1.20781323410999";"0.842244344705726";"389"
"272";"*postComments_880";"0.720999969943831";"-1.20781323410999";"0.842244344705726";"390"
"273";"*postDate_17-9-2025";"0.720999969943831";"-1.20781323410999";"0.842244344705726";"391"
"274";"-*maeve_mont";"0.0793266400868136";"-0.0199521842932153";"0.842174933499792";"392"
"275";"-*bon_suisse";"-0.660490933184651";"0.487441030071737";"0.841845930608885";"393"
"276";"*postReposts_42";"0.23897840691021";"-0.986976564532389";"0.841219984711425";"394"
"277";"*postLikes_39000";"1.68429707068965";"-0.178868253014636";"0.840570694237979";"396"
"278";"*postDate_29-11-2024";"1.68429707068965";"-0.178868253014636";"0.840570694237979";"398"
"279";"*postDate_24-11-2025";"0.200200106570136";"0.20551012911151";"0.84036183809815";"399"
"280";"*postDate_28-12-2025";"1.30859886975407";"0.396933012684687";"0.840033146468256";"400"
"281";"-*hai_lin_na";"0.0742140490478665";"-1.17953781312971";"0.840027232509006";"401"
"282";"*commentDate_4-7-2025";"0.615613243662897";"-2.05793903099614";"0.839939768164308";"402"
"283";"-*enjoy_quelques_pars";"-0.123275148488098";"-0.605148971406724";"0.839767018302006";"403"
"284";"*postDate_10-11-2025";"-0.221165201734003";"-0.198542996215224";"0.839504314006901";"404"
"285";"*i_0254";"-0.355517536635399";"0.0443020249332265";"0.839285808775665";"405"
"286";"*postComments_142";"1.78672736013118";"0.763618552862537";"0.839040535097297";"407"
"287";"*i_0295";"-0.033579760318458";"-0.404231933192236";"0.838976726589599";"408"
"288";"*postComments_99";"-0.033579760318458";"-0.404231933192236";"0.838976726589599";"409"
"289";"*a_0838";"0.726263630484695";"-1.05493620201494";"0.838374125268127";"413"
"290";"*postDate_21-4-2025";"0.726263630484695";"-1.05493620201494";"0.838374125268127";"414"
"291";"*postLikes_12600";"0.775419060928717";"-1.28438067049947";"0.838335217641482";"415"
"292";"*commentDate_10-4-2023";"-0.18248162226569";"-0.765006581719981";"0.838234369073219";"416"
"293";"*i_0433";"-0.0250685462989667";"-0.258122338501988";"0.838064420560035";"417"
"294";"*postComments_156";"-0.0250685462989667";"-0.258122338501988";"0.838064420560035";"418"
"295";"-*alerune_624";"-0.0748759534272476";"-0.441984931622772";"0.83799002917789";"419"
"296";"-*tinou95420";"-0.0748759534272476";"-0.441984931622772";"0.83799002917789";"420"
"297";"-*auroreviola";"-0.0748759534272476";"-0.441984931622772";"0.83799002917789";"421"
