"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"cours";-0,882;-6,165;2,019;-1,844;3,861;-2,82;0,018
"commettre";410,639;-6,526;-21,343;4,562;-43,847;-1,611;-38,098
"bref";-4,726;-4,757;-7,934;-0,055;24,577;0,023;0,036
"blanc";-0,894;-5,856;-2,54;10,717;47,023;-2,65;-20,204
"autoriser";368,736;-8,298;-13,287;-4,835;-42,314;0,038;-21,455
"mesure";-0,871;-8,455;-17,266;0,926;-3,488;-1,586;54,777
"fait";-1,322;-8,141;-22,251;-1,844;86,049;-4,659;-3,38
"tomber";-7,254;-0,856;-3,434;0,591;16,525;0,097;-0,116
"remettre";-7,345;-3,169;-22,764;6,919;30,322;-0,571;0,267
"coût";-25,057;-8,298;-24,963;-4,835;-49,489;-2,906;333,799
"corps";6,529;-5,548;-3,582;22,207;-1,499;-1,158;0
"caisse";-27,269;-4,123;-25,542;-4,419;-50,646;0,117;301,444
"milliard";-14,851;-3,978;-20,545;-6,212;-52,092;0,151;256,828
"vendre";-3,064;-8,088;-1,103;-4,669;-24,553;0,536;87,481
"produire";-14,548;-7,983;-7,988;-2,997;-20,481;-2,735;163,114
"prison";175,716;-6,113;-7,004;-1,811;-6,005;-0,052;-23,534
"preuve";0,682;-4,366;-14,18;-3,035;64,023;-1,393;-12,632
"tenir";0,916;-8,141;-0,391;0,454;18,346;-1,441;-9,568
"pro";244,98;-7,669;-5,973;-4,336;-15,512;-4,389;-19,244
"physique";-25,276;-7,826;-15,303;1,445;-7,729;-1,298;130,082
"meme";-2,775;-3,642;-10,21;-0,505;40,782;-1,045;-0,744
"écouter";-9,573;-2,772;0,068;-0,002;69,091;-4,479;-18,595
"recevoir";0,132;-3,882;-4,533;0,235;-4,632;-2,48;23,642
"militaire";37,747;-7,826;-15,303;38,114;-21,146;-4,479;3,617
"ami";-4,328;11,516;-0,955;-0,142;6,82;-0,348;-1,795
"allemand";-2,991;-0,009;76,452;-2,717;-1,264;-0,402;-10,778
"libre";-0,14;-2,859;-12,199;-0,005;31,658;-1,345;-1,685
"empêcher";1,237;-7,669;-3,033;1,601;0,01;-0,015;1,326
"débat";-12,233;-2,728;-0,752;-0,731;73,508;-1,274;-11,282
"américain";1,394;-3,214;-0,971;0,101;-2,853;-2,088;7,498
"accueillir";3,124;-1,368;-5,349;-2,58;-18,527;-2,424;42,289
"totalement";-4,334;-2,859;-17,503;-0,236;19,028;1,605;1,547
"sauver";-5,285;-1,475;-4,649;0,002;10,025;-2,508;2,671
"refuser";8,815;-5,805;-15,14;0,154;-1,201;-2,621;10,514
"privé";-15,782;-5,446;-17,797;-6,041;-31,498;-1,113;223,649
"mondial";-1,472;-4,628;-3,477;-0,257;-12,078;-0,763;57,565
"réfléchir";-19,415;-5,908;-9,051;-1,68;90,292;-4,509;-0,788
"raciste";-4,328;-5,6;-6,905;0,002;140,616;-2,508;-40,429
"cacher";26,315;-2,555;-6,905;-0,637;0,897;-1,181;-2,929
"poste";-20,646;-3,594;-5,986;3,594;-5,093;-2,311;75,911
"envoyer";1,041;-2,512;2,015;0,004;-1,079;-4,299;0,328
"emploi";-28,277;-7,46;-16,009;-6,083;-40,834;-1,135;285,935
"culture";-10,241;-5,241;-13,358;16,443;26,375;-2,311;0,109
"banque";-9,708;-1,127;-16,621;-2,32;-37,746;-2,228;189,999
"époque";-6,338;-0,004;43,123;1,712;-0,515;-2,508;-5,149
"charger";-8,23;-3,785;-10,665;0,899;-16,953;-2,424;105,255
"type";-9,234;-5,754;0,009;0,684;3,538;-4,419;4,842
"résultat";-12,545;-5,036;-9,458;-0,402;0,183;-0,934;45,371
"réseau";-2,031;-7,564;-16,34;-0,142;47,127;-0,009;-0,937
"prochain";-4,724;-0,248;16,52;-4,378;18,154;-2,593;-14,985
"obliger";-7,645;0,091;-1,546;14,487;-3,507;-2,537;15,883
"manif";296,602;-5,446;-4,304;-4,129;-18,527;-4,239;-34,728
"grave";3,6;-1,439;-1,399;-0,13;1,887;-0,334;-1,224
"complètement";1,129;-2,469;-0,459;0,253;3,253;0,19;-3,264
"total";13,71;-5,497;-7,92;3,155;-3,009;0,19;1,001
"prime";-13,692;-5,343;-19,523;-5,955;-49,725;-2,368;271,916
"actuel";-0,538;-7,512;-8,059;0,823;-3,172;-0,006;31,454
"énergie";-20,828;-1,884;-17,652;-5,486;-30,924;0,021;208,155
"envie";-16,378;-1,475;0,826;0,217;6,82;-4,329;1,594
"porte";-2,384;-1,368;42,27;0,899;-0,885;-4,239;-3,798
"subir";31,285;-5,19;-9,908;13,351;-2,691;-4,089;-0,145
"magnifique";-24,003;1451,832;-10,97;0,004;-38,872;-2,48;-23,391
"entier";0,021;-7,512;-4,533;-0,615;9,265;-4,299;0,894
"produit";-25,485;-6,779;-17,822;-5,528;-35,822;-0,847;265,052
"personnel";-20,228;-7,093;-8,296;-2,357;4,141;-4,059;45,857
"millier";132,235;-7,25;-15,348;-5,913;-24,463;-2,34;1,502
"condition";0,025;-7,198;-23,65;-0,069;-32,133;-4,119;133,873
"mec";-14,992;-3,594;45,37;63,07;1,334;-4,119;-25,041
"marché";-22,096;-3,451;-12,875;-5,742;-31,013;-2,228;223,194
"effectivement";-0,133;-3,689;-4,078;-0,088;3,217;0,979;0,625
"difficile";-4,334;-0,996;-7,583;-1,062;8,592;-0,869;5,21
"responsable";9,609;-4,985;-14,359;0,068;-1,126;-3,97;9,784
"criminel";312,705;-6,831;-20,157;0,089;-16,58;-3,91;-30,671
"arabe";303,558;-6,622;-4,605;-5,4;-16,893;-2,005;-38,42
"imposer";-9,885;-7,093;-11,338;1,155;-13,638;-4,059;112,568
"étonner";-2,522;-0,245;-0,081;-0,009;0,044;0;2,688
"partager";-3,326;-5,19;-16,956;3,687;25,178;-2,283;0,331
"justifier";46,447;-6,884;-14,195;0,52;-2,534;-0,89;0,006
"journaliste";55,939;-1,884;-2,898;-5,486;4,343;-3,85;-21,935
"acte";91,446;-3,308;-10,716;-0,026;-0,055;0,01;-19,383
"vérité";0,09;-1,884;-6,013;-3,593;76,544;-3,85;-23,819
"unir";39,899;-2,839;-16,464;0;-13,746;-3,64;9,443
"qualité";-24,412;-0,005;-4,364;-1,955;-6,951;-0,742;89,759
"heureusement";-2,972;1,823;0,013;-2,283;27,416;-0,202;-13,717
"fermer";0,009;-5,036;5,379;-3,799;7,483;1,212;-9,757
"sérieux";-8,013;-1,061;-0,699;2,498;30,285;0,007;-7,255
"projet";-11,788;0,055;-13,866;-2,136;-16,261;10,737;84,914
"musulman";358,627;-6,465;-21,242;-1,919;-14,367;-3,7;-37,277
"plaisir";-9,006;4,987;-5,098;0,089;38,914;-2,116;-6,788
"décision";-1,523;-2,048;-12,554;-2,246;18,877;-0,912;1,41
"évidemment";-1,109;-6,674;-8,566;-0,291;7,497;-2,033;6,118
"réduire";-18,976;-6,779;-22,274;-1,033;-35,822;14,45;188,485
"photo";-5,343;3,347;66,55;-2,172;5,511;-2,116;-42,455
"ordre";105,054;-4,934;-12,394;-5,614;-3,188;1,298;-6,026
"obligatoire";-22,782;-6,674;-0,846;63,662;-10,021;7,862;21,615
"discours";-1,188;-3,167;-13,702;1,515;69,838;-3,85;-12,259
"clair";0,301;-5,036;-11,026;-0,402;12,285;-0,934;0,127
"bosser";-26,577;-6,465;0,553;0;-7,788;0,051;60,208
"sûrement";-0,499;-4,577;-0,097;-0,001;5,483;-0,106;-0,111
"soin";-5,993;-0,901;-11,755;-0,976;-17,219;-2,033;107,848
"décider";2,263;-6,674;-8,566;0,127;-0,369;-2,033;10,658
"loyer";-27,437;-6,674;-19,643;-5,443;-44,994;-0,805;299,55
"héritage";-24,198;-4,526;-18,958;-3,388;-33,519;-3,7;255,933
"attaquer";100,69;-6,57;-8,272;-0,257;-7,193;-0,116;-3,926
"renseigner";0,989;-4,781;-10,252;-2,099;51,563;-3,85;-9,655
"prouver";3,392;-4,374;-10,645;0,248;16,199;-0,072;-4,608
"proposer";-3,291;-2,886;-6,467;0;-1,299;-1,895;36,372
"national";-0,047;-0,939;-1,974;-0,01;-0,062;-0,719;5,63
"doute";-2,412;-0,932;-0,494;-1,005;19,682;0,021;-2,986
"cesser";367,642;-6,674;-21,93;-3,552;-28,412;-2,033;-21,593
"air";-6,699;-4,577;8,928;0,174;1,315;8,315;-2,352
"règle";-5,386;-6,465;-5,36;3,252;-0,35;11,887;12,529
"rentrer";-0,26;-6,57;8,639;-0,257;-3,567;0,526;1,46
"lien";-1,111;-5,681;-5,846;-2,778;6,843;-3,251;7,493
"suite";2,711;0,57;-6,743;-0,001;3,042;-0,742;-1,284
"genocide";475,01;-6,361;-16,464;-5,187;-42,631;-3,64;-34,109
"dénoncer";113,856;-4,526;-21,242;0,796;-4,8;-3,7;-3,556
"coûter";-23,554;-4,374;-14,278;-3,265;-30,108;0,67;199,546
"couple";-17,249;-5,838;-14,771;731,646;-22,546;-3,341;1,578
"blague";-0,302;-1,803;174,687;-3,511;-8,554;-0,126;-29,205
"réussir";-4,986;-2,471;-5,255;-0,603;-0,199;-3,401;35,384
"porter";-8,143;-4,628;38,767;7,054;-1,674;-0,763;-0,97
"content";-5,84;2,337;11,524;-0,274;-0,307;0,031;-0,408
"coeur";-4,346;16,804;-1,083;-3,388;25,064;-1,922;-9,557
"bloquer";4,544;-4,323;-0,822;-5,102;4,271;6,129;-4,405
"augmentation";-20,013;-5,994;-13,28;-1,601;-34,805;0,877;196,037
"libérer";306,546;-6,361;-16,464;-0,81;-35,101;-3,64;-11,624
"onu";327,446;-6,204;-7,256;-5,059;-21,174;-0,62;-37,857
"action";14,982;-2,7;-8,725;0,292;-0,271;-3,55;0,674
"sioniste";391,78;-6,099;-6,97;-4,974;-30,842;-1,73;-42,301
"président";15,404;2,127;-0,487;-1,566;1,493;-3,401;-12,116
"nombreux";-0,22;-2,7;-15,956;-1,741;-6,558;17,195;35,383
"danger";0,478;-4,323;-6,057;8,033;-0,029;21,712;-0,216
"conflit";91,673;-4,323;-10,487;-0,165;-1,927;-3,58;-5,304
"climatique";-22,696;-6,099;-11,745;-4,974;-28,598;-3,49;225,236
"battre";-2,055;-4,272;-1,94;183,83;-1,282;-0,62;-1,514
"proche";-5,595;6,895;-3,546;-1,706;0,023;0,768;5,397
"participer";2,131;-0,138;-12,07;0,006;-2,373;-0,62;12,16
"intéressant";-13,577;-0,184;-4,008;-0,81;33,24;-0,68;-0,028
"illégal";183,088;-4,019;-13,113;-2,98;-19,423;-0,524;-4,944
"emji_visage_de_clown";0,85;-4,375;15,571;0,769;-1,292;-2,504;-2,358
"atteindre";-4,085;-2,516;-17,417;0,393;-6,648;0,143;63,219
"titre";-2,57;-4,171;-13,612;0,34;54,935;-0,044;-5,603
"racisme";-2,016;-3,918;-19,18;1,375;126,263;-1,594;-32,716
"opinion";0,044;-6,256;-14,112;-3,225;60,166;-3,58;-5,304
"limite";-9,194;-6,047;-0,255;4,07;-1,919;18,045;9,495
"directement";-0,035;-4,222;-10,172;-1,706;-8,548;6,393;38,894
"billet";-19,8;1,051;-0,487;-4,846;-19,423;43,004;46,058
"bcp";-0,302;-2,516;-0,996;4,183;-4,68;-3,431;15,897
"tourner";-11,114;-4,222;-3,546;-3,143;-4,427;6,393;52,8
"responsabilité";-0,833;-4,222;-17,93;1,058;9,115;-1,757;4,482
"métier";-21,624;-0,054;-9,235;-0,554;0,008;-1,594;51,486
"mourir";-0,089;-3,767;1,924;31,575;-2,716;-3,251;-0,002
"général";-3,802;-4,323;-16,125;49,017;0,194;-0,065;5,735
"début";0,686;-4,171;-8,424;-0,126;5,139;-1,73;0,888
"compter";-2,456;-6,047;-4,351;-0,653;-8,021;9,843;38,407
"violent";27,09;-4,171;-8,424;65,368;0,385;-1,73;-23,515
"zone";1,221;-3,364;-6,073;-2,456;-22,616;157,35;7,126
"souci";-3,81;-5,89;-6,403;6,652;16,067;-0,505;-0,005
"régime";3,019;-5,158;-16,948;-2,376;4,133;-1,248;3,692
"sud";16,486;0,059;-0,892;-0,678;-3,807;-0,476;-0,06
"forcément";-13,167;-3,867;-12,616;1,434;9,654;-0,014;10,445
"condamner";69,864;-5,942;-6,544;-0,603;2,046;-1,649;-20,508
"éducation";-11,03;-5,681;-4,605;1,557;-0,339;-3,251;40,705
"incroyable";-5,353;60,809;-1,121;-1,395;0,003;-0,007;-0,227
"différent";-0,58;-3,716;-7,087;0,617;12,568;-1,487;0,051
"autorité";205,725;-3,867;-14,602;-2,859;-20,239;-1,567;-6,257
"intéresser";-0,455;-3,918;-0,391;2,728;20,306;-0,018;-10,132
"gars";-16,62;0,512;192,915;-0,483;-2,716;-3,251;-26,946
"final";-8,927;-3,214;-0,137;2,386;-1,601;0,011;18,092
"attaque";98,78;-3,817;-2,672;-1,429;-3,658;-1,541;-10,935
"post";-3,825;-5,524;-1,51;-0,416;79,006;-1,433;-19,634
"lier";-8,115;-3,817;-16,561;-0,507;-8,843;-0,45;102,645
"forme";-2,312;-5,628;-7,087;0,617;6,122;-0,415;3,797
"conseil";-3,966;-3,666;-4,351;-1,327;4,477;-3,191;10,99
"commun";-9,876;-3,465;0,075;-0,009;-1,753;34,89;6,356
"accès";-9,05;-3,666;-4,351;3,202;-17,007;1,219;65,173
"svp";-4,251;-3,767;0,327;-0,483;29,025;2,669;-12,088
"région";6,707;-5,106;-4,367;-2,336;-8,06;-0,251;18,092
"mode";-6,249;-5,576;2,191;3,202;8,861;-1,46;-1,504
"gérer";-1,196;-5,733;-8,924;2,91;-7,626;-0,45;45,138
"frontière";0,013;-2,335;-0,737;-2,859;-1,251;24,918;1,744
"frais";-10,451;-5,524;-15,878;-4,505;-26,66;-0,38;179,181
"erreur";-9,876;-5,367;-9,493;0,165;3,862;8,767;8,773
"considérer";-0,015;-5,472;-8,154;11,096;19,63;-1,407;-3,961
"bout";-0,852;-2,38;0,032;-1,497;24,274;-0,487;-7,619
"assumer";0,063;-0,352;-10,293;37,858;0,299;-3,221;0
"vote";-3,995;0,24;-4,629;-0,001;35,595;-2,982;-4,737
"voisin";-0,008;-3,817;23,606;-1,429;-0,725;-0,45;-1,378
"ukraine";150,034;-3,415;-13,083;-2,496;-15,311;-3,042;-1,937
"message";-0,873;-3,615;-4,225;-0,023;48,204;-3,161;-8,469
"compliqué";-3,277;-5,315;0,001;-1,162;8,518;3,27;-0,256
"changement";-15,575;-5,419;-9,653;-2,576;-1,348;5,491;62,917
"franc";-10,585;-0,738;-14,511;-4,164;-35,836;1,717;159,103
"contrôle";5,026;-2,021;-8,001;-2,576;-19,667;3,087;30,461
"assurer";-4,436;-5,367;-11,294;3,629;-17,431;-0,33;83,421
"appliquer";-2,312;-5,628;-5,708;-1,361;-0,908;-0,005;33,911
"conséquence";3,319;-3,666;-6,941;-1,327;0,681;-3,191;3,245
"complice";390,223;-5,524;-15,878;-4,505;-28,939;-3,161;-30,443
"vol";-5,434;-3,415;-6,217;-2,496;-7,902;17,443;46,283
"rire";-7,77;-0,803;158,805;-1,097;-1,335;-2,982;-23,625
"dangereux";-3,548;-0,938;-8,001;3,518;8,913;34,357;-2,957
"consommation";-20,339;-3,615;-13,757;-0,416;-9,009;0,297;116,176
"chf";-13,492;-4,897;-11,737;-3,994;-6,969;0,031;107,455
"apporter";-1,51;-0,33;-13,926;-1,327;26,301;-0,397;-0,021
"affaire";-3,277;-1,933;-7,696;0,866;1,893;-3,042;10,623
"accident";-16,828;-3,314;-12,746;-4,249;-28,989;793,543;8,811
"principe";-1,766;-5,367;-9,493;0,165;0;-3,072;26,689
"oser";-0,304;-5,367;0,306;8,434;9,375;-3,072;-6,494
"naître";1,461;-5,158;5,961;9,272;-2,389;-0,267;-2,104
"milliardaire";-17,04;-5,263;-12,914;-2,456;-16,738;-3,012;166,615
"employé";-13,606;-3,515;-8,001;-4,42;-12,686;-1,38;125,941
"cest";0,198;-1,545;43,567;-0,169;-2,775;0,038;-10,227
"voie";-9,116;-5,158;-0,961;1,013;-2,389;498,155;-7,837
"retour";-3,277;-1,933;35,22;-1,162;-1,609;1,479;-1,37
"nécessaire";-5,434;-5,315;-11,129;-0,005;-0,028;-0,314;37,683
"local";-9,685;-3,415;-11,129;-4,334;-6,712;3,27;81,324
"engager";-3,85;-5,158;-0,168;-1,065;0,059;-1,248;13,839
"déranger";-0,657;-5,367;0,075;1,975;13,836;-0,33;-6,494
"afrique";5,491;-3,019;-0,295;-2,462;-0,156;-0,281;0,317
"plan";95,77;-4,949;-3,98;-0,201;-6,061;-2,832;-5,634
"livre";-6,204;-3,264;-0,483;16,517;45,295;-2,952;-19,124
"honteux";1,11;0;28,867;-1,162;-0,369;-1,327;-13,009
"légal";24,094;-5,158;-7,242;0;-4,914;-2,952;3,692
"bientôt";-3,144;-3,364;73,032;-2,456;-7,631;5,902;-3,176
"transport";-22,064;-5,367;-11,294;-4,377;-30,15;68,286;123,593
"statistique";-19,055;-5,21;-10,801;30,74;9,443;-1,274;5,278
"polluer";-17,985;-4,949;-5,226;-2,217;-12,986;6,817;95,822
"neutre";12,363;4,032;-4,108;-2,256;5,092;-1,17;-12,716
"médecin";-2,261;-4,897;-11,737;-3,994;-18,033;-1,118;112,291
"hôpital";0,799;-5,21;-4,629;-2,416;-20,195;-1,274;58,764
"critiquer";-0,819;-5,158;-3,37;-1,065;26,672;-1,248;-1,002
"climat";-13,7;-4,949;-6,642;-4,036;-4,989;-1,144;95,822
"chrétien";333,98;-5,001;-14,169;-2,256;-25,116;-2,862;-26,666
"cadeau";-17,771;-0,094;-11,737;-2,177;-16,136;-1,118;132,699
"territoire";120,351;-4,897;-11,737;-3,994;-9,603;-2,803;-0,88
"réellement";-0,306;-1,715;-10,309;-4,121;0,022;0,015;18,821
"monter";-2,169;-3,314;21,694;-0,001;-1,335;0,004;-0,15
"ensemble";-0,11;-3,214;-10,472;4,231;3,542;-2,922;2,378
"effort";-12,181;-3,164;-4,237;-2,296;2,991;-1,196;22,968
"prisonnier";395,422;-5,001;-12,073;-4,079;-29,876;-2,862;-36,931
"habiter";-6,7;-0,613;5,886;-2,177;0,645;1,986;0
"dépasser";-8,927;-5,106;-12,41;-1,033;-17,538;63,272;65,523
"conscience";-0,004;-3,214;-7,091;-0,254;-0,349;-0,251;16,221
"soudan";373,366;-5,106;-16,776;-4,164;-28,216;-1,222;-29,837
"protection";-0,604;-5,001;-5,366;1,178;6,169;1,848;0,008
"gauchiste";0,119;-1,63;0,111;-4,036;17,3;-2,832;-6,776
"drogue";-3,566;-1,715;-4,237;-1,001;-0,572;0,53;22,968
"direct";-1,008;-3,065;-3,98;-2,217;-0,746;10,397;12,909
"comparer";-0,215;-4,636;-3,233;0,551;-0,931;-0,99;14,97
"adulte";-7,799;-3,905;-6,758;8,397;54,951;-0,648;-9,279
"âge";-13,285;-4,845;-0,568;18,672;16,835;-0,181;-1,233
"vieux";-4,491;-3,114;40,579;6,957;0,045;0,561;-16,18
"tirer";32,068;-5,001;-2,096;-0,218;-1,323;1,848;-3,026
"sport";-17,557;-0,081;121,289;-2,137;-14,007;-1,092;-0,033
"retraite";-18,413;-1,715;-4,237;-1,001;-21,138;-1,196;129,473
"plaque";-14,291;-0,44;-0,064;-3,738;18,618;63,04;-7,39
"conseiller";2,869;-4,949;0,002;-2,217;0,002;-1,144;0,372
"retourner";2,503;-1,715;6,505;-2,296;1,632;-0,237;-9,962
"planète";-8,551;-1,672;-0,755;-0,218;0,193;-2,862;17,604
"octobre";259,947;-4,897;-11,737;-3,994;-14,345;-0,194;-25,913
"art";-0,002;-0,015;-1,174;-1,862;2,627;-2,564;0,269
"training";-18,199;-4,427;395,093;-3,61;-20,947;-2,534;-24,897
"taux";-17,557;-2,965;-13,657;-0,169;-23,975;2,058;141,072
"quitter";-3,015;-1,545;-2,678;-0,169;-3,597;-1,092;34,19
"présenter";-0,038;-4,949;-8,227;1,237;17,3;-2,832;-0,289
"perso";-17,771;-3,015;0,928;-0,907;2,963;0,628;4,248
"fond";-3,566;-1,715;-2,197;-1,001;21,779;-2,892;-0,042
"enlever";-0,019;-2,717;-2,136;-0,097;-3,432;2,455;12,112
"endroit";-3,74;-0,524;-1,613;0,026;-0,727;2,21;10,417
"soigner";0,358;-2,816;-3,355;-0,124;-8,423;-2,683;29,512
"origine";-0,313;-2,569;-8,357;1,957;14,979;-2,534;-0,145
"moitié";-2,001;-2,569;-6,673;1,957;-5,782;0,125;32,301
"mentionner";0,156;-0,613;-9,818;0,38;22,138;-1,118;-4,374
"budget";-12,871;-4,74;-15,575;-3,866;-25,518;-0,155;177,134
"adapter";-13,285;-4,845;-1,098;-0,169;-14,007;15,324;55,812
"perte";-9,026;-2,816;-5,903;-0,124;-1,052;-1,016;46,882
"fiscal";-17,343;-4,793;-15,747;-3,908;-25,903;-1,067;198,948
"continent";1,162;-0,728;-2,391;-0,593;-0,317;-0,417;3,466
"mouvement";47,407;-2,866;-11,234;29,969;-5,073;-2,713;-3,727
"fille";-10,768;2,997;-0,001;245,863;0,022;-2,683;-19,973
"etat";9,563;-2,816;-9,167;-0,124;-4,834;-1,016;10,961
"critique";-1,226;-1,46;-6,05;-0,138;64,187;-1,041;-16,327
"courant";1,205;-0,524;-0,946;-2,058;18,313;-2,713;-8,227
"consommer";-17,557;-4,845;-6,345;-0,169;-10,766;-0,181;105,142
"rôle";1,886;-4,74;-11,234;1,495;4,752;-2,713;0,171
"parole";45,988;0,087;-4,404;-0,756;1,341;-0,99;-21,766
"pacifique";255,286;-4,636;-12,975;-1,98;-14,406;-0,99;-24,034
"investir";-10,367;-2,717;-3,112;0,052;-24,365;-2,623;108,039
"actuellement";-1,583;-4,584;-5,611;1,714;-0,184;-0,119;15,659
"professionnel";-12,871;-2,866;-4,675;-2,058;-3,189;2,21;55,469
"pousser";-3,307;-2,717;-5,611;-1,94;5,843;0,864;4,202
"juger";9,563;-2,816;-15,404;0,033;41,993;-1,016;-24,409
"islamiste";351,043;-4,74;-9,329;-3,866;-33,078;-2,713;-27,174
"inquiéter";-0,766;-2,915;-0,015;-3,908;13,888;-0,168;-1,107
"génération";-8,449;3,364;-1,258;3,543;0,123;-2,593;3,566
"cessez_le_feu";394,132;-4,375;-14,374;-3,568;-33,055;-2,504;-32,304
"cash";-16,483;-0,901;-10,932;-3,27;-17,946;-0,023;135,319
"avantage";-11,016;-4,27;-9,73;0,139;-6,181;-0,816;80,194
"ridicule";-2,243;-2,668;-2,992;-0,085;8,853;-0,108;0,475
"politicien";-0,872;-2,668;-1,258;-1,901;-0,364;-2,593;18,37
"joli";-11,016;4,06;6,345;-0,557;5,896;-0,059;-4,657
"innocent";208,393;1,708;-7,135;-3,738;-14,063;-2,623;-31,128
"habitant";-0,872;-1,295;-5,466;-3,695;-3,225;8,272;22,71
"gratuit";-12,457;-4,636;-4,404;-0,11;-11,047;2,371;74,141
"excellent";-11,426;48,748;0,724;-0,053;-0,424;-0,865;-0,005
"essentiel";-1,043;-2,767;-10,899;-1,98;-6,844;-0,99;62,399
"chine";0,013;-2,471;-3,612;-3,525;-7,752;-0,84;37,612
"vélo";-14,14;-2,178;-2,857;-3,27;-27,568;1887,397;-24,32
"viser";1,199;-4,479;-12,464;6,062;4,412;-0,915;0,001
"pied";-10,568;-4,636;81,489;-3,781;-11,047;28,537;-1,231
"informer";9,073;-2,668;-10,565;0,632;8,853;-0,94;-4,787
"immigration";-4,011;-4,062;-5,61;-0,01;42,933;-2,325;-2,031
"humanitaire";301,753;-4,636;-10,899;-3,781;-24,749;-2,653;-21,766
"emji_visage_souriant_avec_yeux_rieurs";-5,641;0,293;-2,19;-0,504;21,055;-0,767;-1,094
"richesse";-13,869;-4,479;-12,464;-3,653;-13,381;-2,564;146,283
"patron";-12,251;-0,44;-5,611;-3,738;-15,898;-0,965;108,039
"noir";1,598;-1,336;9,451;-0,727;0,573;-0,965;-8,743
"nationalité";-8,172;-1,746;-1,814;-1,176;48,552;-0,488;-4,537
"jeu";-2,001;-0,01;-8,357;-0,063;36,511;-0,89;-4,322
"expression";-0,367;-2,619;-14,717;-0,669;105,238;-2,564;-25,277
"capable";-3,637;-2,471;-0,934;0,121;16,437;-2,474;-0,245
"socialiste";-17,555;-4,27;-0,376;-1,707;1,439;-2,444;25,038
"scientifique";-17,77;-2,471;-14,203;-1,745;48,79;-2,474;2,158
"russie";293,076;-2,569;-10,231;-3,61;-28,099;-2,534;-20,291
"obtenir";-2,628;-2,13;-5,311;-0,003;-2,69;1,532;26,121
"membre";7,713;-4,27;-4,751;-1,707;5,896;-0,816;-1,369
"inutile";-1,375;-4,479;-6,827;-0,074;-3,022;0,111;33,926
"esprit";-1,375;-2,619;-4,004;0,076;61,766;-0,915;-18,525
"courir";-9,173;-2,422;-0,859;0,87;8,524;-2,444;1,688
"casseur";259,983;-2,52;-12,123;-3,568;-16,402;-2,504;-22,162
"autorisation";255,657;-4,218;-11,612;-3,44;-19,443;-2,414;-16,729
"utile";-1,884;-2,52;-0,485;-0,053;-0,799;-0,077;12,878
"notamment";1,08;-2,668;-8,68;0,632;-3,225;-0,108;14,489
"mineur";-0,016;-4,27;-6,214;4,213;21,525;-0,059;-5,784
"enquête";16,112;-4,218;-3,356;-0,53;4,074;-2,414;-4,42
"sorte";-2,488;-2,422;-1,537;-0,557;-0,075;-0,816;16,128
"organiser";108,989;-2,373;-4,61;-1,668;-7,176;-2,414;-6,756
"drone";102,022;-2,52;-0,15;-1,784;-14,494;-2,504;-6,308
"commerce";-2,001;-2,569;-3,872;-0,641;-14,844;8,686;44,271
"apparemment";-3,94;-4,427;12,747;1,957;-0,054;0,125;-0,389
"obligation";-0,499;-4,27;-9,73;257,525;-17,691;-0,059;1,688
"etre";-4,986;-2,52;-1,73;0,105;26,786;-0,865;-1,668
"dimanche";-10,401;-4,114;34,775;-3,355;-0,671;-0,743;1,061
"recherche";-7,123;-4,166;-5,911;-0,504;-0,149;-0,043;35,456
"prévoir";0,047;-1,055;-6,063;-0,53;-8,562;0,193;28,643
"objet";-3,05;-2,276;-11,272;0,202;21,978;-0,036;0,001
"impression";-10,811;-4,218;-2,301;-1,668;55,609;-0,791;-2,577
"dépenser";-13,027;-4,27;-6,214;-1,707;-22,066;-0,816;136,227
"drôle";-4,493;-2,373;8,384;0,159;9,043;-0,791;-6,756
"contrôler";26,006;-2,422;-9,73;-1,707;-3,059;3,019;0,312
"centaine";41,498;-4,166;-11,442;-3,397;-5,648;0,212;1,45
"capitalisme";-6,171;-1,134;-3,612;-3,525;-5,27;-2,474;61,641
"bouger";-1,769;-0,003;21,509;-1,745;0,153;-0,068;-4,898
"bombarder";294,383;-4,218;-9,564;-3,44;-21,684;-2,414;-25,847
"pain";-14,124;-0,022;-7,085;-2,802;-15,998;-0,444;107,64
"mère";-14,353;-4,062;-0,582;399,602;-16,226;-0,719;0,12
"habitude";-2,104;-2,276;-2,081;-1,591;7,212;3,343;0,076
"exprimer";-0,446;-2,081;-8,568;5,347;62,833;-2,235;-23,556
"emji_visage_souriant_aux_yeux_rieurs";-13,5;1,585;202,941;-3,142;-19,019;-2,205;-8,967
"corruption";-6,564;-2,178;-2,857;0,252;0,107;-2,295;17,999
"certainement";-0,82;-4,166;-1,352;-3,397;21,055;-0,767;-0,634
"étonnant";0,318;-0,242;-1,352;0,18;-4,528;-0,767;8,728
"vivant";-0,072;-0,22;-5,76;-0,015;4,773;-2,354;0,606
"supprimer";-9,993;-4,01;-4,054;-3,27;1,184;44,35;6,045
"relever";-5,816;-4,218;-11,612;-0,53;41,838;-0,791;-0,013
"crise";-0,216;-4,01;-5,46;-1,514;-12,08;-0,695;57,083
"contrairement";0,125;-1,985;-2,378;0;8,841;0,389;-2,669
"centre";-7,994;-3,957;-5,311;-0,003;-0,132;21,771;14,657
