"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13"
"-*nourietta";0,025;0,023;1;1;1;1;1;1;1;1;1;1;1
"-*elisabeth_greloz";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*masri1315";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*faridasb6";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*btsdragon155";0,469;0,023;1;1;1;1;1;0,001;1;1;1;1;1
"-*najahlemilucialain";0;1;1;1;1;1;1;1;1;1;1;0,952;1
"-*jc_brod";0,306;1;1;1;1;1;1;1;0,09;1;0,214;0,821;1
"-*chef_caravane_verte";0,226;1;1;1;1;1;1;1;0,085;1;1;1;1
"-*pgl32";0;1;1;1;1;1;1;0,624;0,802;1;1;1;1
"-*doodah_tim";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*luc_godard";1;0,32;0,003;1;1;1;1;1;0,921;0,64;1;1;0,166
"-*lambertzenon";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*mohamedjalal087";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*fritzschmid14";1;1;0;1;1;1;1;1;0,085;1;1;1;1
"-*juan1966c";0;1;1;1;1;1;0,162;1;1;1;1;1;1
"-*issaherrera27";0,226;1;1;1;1;1;1;1;1;0,029;1;1;1
"-*moiraverso";0,002;1;1;1;1;1;1;1;1;1;1;1;1
"-*mirjeta_mustafaa";1;0,003;1;1;1;1;1;1;1;1;1;1;0,251
"-*odile_roux_1441";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*aless_iolas";0,002;1;1;1;1;0,015;1;1;1;1;1;1;1
"-*mela_noch";1;1;1;1;1;1;1;1;0;1;1;1;1
"-*pascalito231159";0,025;1;1;1;1;1;0,037;1;1;1;1;1;1
"-*ismahane_a";1;0;1;1;1;1;1;1;1;1;1;1;0,737
"-*jen_aicha";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*marikesh_inc";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*soniatatoo";0,226;1;1;1;0,007;1;1;1;1;1;1;1;1
"-*danilet66";1;1;1;1;1;1;1;1;1;1;1;0,011;1
"-*9861nawal";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*naisse456";0,077;1;1;1;1;1;1;1;0,152;1;1;0,952;1
"-*xirzatuyghur";0,882;1;1;1;1;1;0,162;1;0,544;1;0,143;1;0,93
"-*fnbalance_yoga_pilates_zwingen";0,692;1;1;1;1;1;1;1;0,391;0,211;1;0,502;1
"-*rashitisherife";1;1;1;1;1;0;1;1;0,085;1;1;1;1
"-*golden__garlic1995";0,002;0,182;1;1;1;1;1;1;1;1;1;0,821;1
"-*thib_roc";0,012;1;1;1;1;1;1;1;1;1;1;0,015;1
"-*ginakatri";0,002;1;1;1;1;1;1;1;1;1;1;1;1
"-*r_v1612";0;1;1;1;1;1;1;1;1;1;1;1;0,188
"-*etienax";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*claudemelvyn";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*santa_fe_del_burrito";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*sophie_alegria57";1;1;1;1;1;1;1;1;0,544;1;1;1;0
"-*mymclaire";0,012;1;1;1;1;1;1;1;0,544;1;1;1;0,93
"-*monsieur_lumiere_";1;1;1;0,023;1;1;0,003;1;1;1;1;1;0,349
"*i_0016";0;1;1;1;1;1;1;1;1;0;1;1;1
"*postComments_223";0;1;1;1;1;1;1;1;1;0,001;1;1;1
"*postDate_9-10-2025";0;1;1;1;1;1;1;1;1;0,607;1;1;1
"*commentLikes_133";0,707;1;1;1;1;1;0,473;1;1;0,732;0,437;0,082;1
"-*michaelhugon";0,692;1;1;1;1;1;1;1;1;1;1;1;0,004
"-*bad_gal_vivi";0,022;0,752;1;1;1;1;1;1;1;0,087;1;1;0,879
"-*eliot_0x";1;1;1;1;1;0,068;1;1;0,684;0,022;1;0,821;1
"-*sarcasm_and_chai";0;1;1;1;1;1;1;1;1;0,027;1;1;1
"-*_missssabdel";1;1;1;1;1;0,022;0,803;1;1;0,064;1;1;0,331
"-*myra_belle05";0,025;1;1;1;1;1;1;1;0,231;1;1;1;1
"-*elle3_141";0,707;1;1;1;1;0;1;1;1;0,116;1;1;1
"-*__thewolf__00";1;0,002;1;1;0,759;0,378;1;0,265;1;1;1;0,069;0,669
"-*el_filsdurhone";0,886;1;1;1;1;0,235;1;0,745;0,243;1;1;0,843;0,319
"-*martine_and_me";0;1;1;1;1;1;1;1;1;1;1;1;1
"-*muratjulianalder";0,226;1;1;0;1;1;1;1;1;1;1;1;1
"-*vanessa_cojocaru";1;0,182;1;1;1;1;1;1;1;0,435;1;0,156;0,349
"-*lalele_douce_27";0,226;1;1;1;1;1;1;1;1;0,029;1;1;1
"-*octopus_sycat";0,039;0,984;1;0,449;1;0,674;1;0,524;1;0,048;1;0,396;1
"-*mrkobln";0,226;1;1;1;1;1;1;1;1;1;1;1;0,251
"-*neiluj1201";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*burgos_adriel";0;1;1;1;1;1;1;0,232;1;0,819;1;1;1
"-*focale_rouge";1;1;1;1;1;1;0,008;1;1;0,541;1;1;0,097
"-*dser_dser";0,087;1;1;1;1;1;1;1;0,391;1;1;1;0,737
"-*hussein_fsf";0;1;1;1;1;1;1;1;1;1;1;1;1
"-*lucas__220";1;0,984;1;1;1;0,095;1;0,524;1;1;1;0,396;0,057
"-*estelle_trbs";0,002;1;1;1;1;1;1;1;0,684;1;1;0,821;1
"-*theowider";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*critiquepourunavenirmeilleur";0;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0017";0;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_6200";0;1;1;0;1;1;1;1;1;1;1;1;1
"*postComments_300";0;1;1;1;1;1;1;1;1;1;1;1;1
"-*lilianeheller";0,692;1;1;1;1;0,015;1;1;0,391;1;1;0,502;1
"*commentLikes_375";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*sisto____";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*iammariamvd";1;0,182;1;1;1;1;1;1;0,684;0,435;1;1;0,047
"-*alain2_6";0,036;1;1;1;1;1;1;1;0,684;0,022;1;1;1
"-*alcatats_tattoo";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*ninis_idri";0;1;1;1;1;0,191;1;1;1;1;1;1;1
"*commentLikes_275";1;1;1;1;1;1;1;1;0,391;0,211;0,079;0,502;1
"-*pt_sss";0,469;1;1;1;1;1;1;1;1;1;1;1;0,032
"-*pierrebroquet";1;0;1;1;1;1;1;1;1;1;1;1;1
"*commentLikes_97";0,692;0,063;1;1;1;1;0,092;1;0,391;1;1;1;1
"-*carolinemailly";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*camsduf";0;1;1;1;1;1;1;1;0,544;1;1;1;1
"-*leanatbt";0,002;1;1;1;1;1;1;1;1;1;1;0,502;1
"-*__normatif__";0;1;1;1;0,977;1;1;0,416;0,96;1;1;1;1
"-*_lou_za_";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"*commentLikes_135";0,087;1;1;1;1;1;1;1;1;1;0,079;1;0,737
"-*xx9abx";1;1;1;1;1;1;1;1;1;1;1;1;0,003
"-*atk_antoine";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*zoe_sch_25";0;1;1;1;1;1;1;1;1;1;1;1;1
"-*popal_bahar";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*sey_lulu";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*imjustcalledlou";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*aelaravox";0;1;1;1;1;1;1;1;1;1;1;1;1
"-*1907elturco";1;1;1;1;1;1;1;1;1;1;1;1;1
"-*haci_kabayel";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"*commentLikes_168";0,087;1;1;1;0,097;1;1;1;1;1;1;0,502;1
"-*kelly_amil";0,087;1;1;1;1;1;1;1;0,391;1;0,079;1;1
"-*virgi__1984";0;1;1;1;1;1;1;1;1;1;1;1;1
"-*gwencopea";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*maxi_ma_99";0,002;1;1;1;1;1;1;1;1;1;1;1;1
"-*lgratierdestl";0,708;1;1;1;1;1;1;0,488;0,722;1;0,092;0,001;1
"-*g_a_caruso";0,002;1;1;1;1;1;1;1;1;1;1;1;1
"-*funkpix";0,002;1;1;1;1;1;1;1;0,684;1;1;0,821;1
"-*jlnbnch1";0,087;1;1;1;1;1;1;1;0,391;0,211;1;1;1
"-*matt_frifri";0,893;1;1;1;1;0;1;1;0,353;0,508;1;1;1
"-*ninj_3682";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*cheldossantos";0;1;1;1;1;1;1;1;1;1;1;1;1
"-*julien_dafflon";0,087;1;1;1;1;1;1;1;0,391;0,211;1;1;1
"-*restefanyc";0,025;0,023;1;1;1;1;1;1;1;1;1;1;1
"-*__aarxn__";0,226;1;1;1;1;1;1;1;0,085;1;1;1;1
"-*ba1said";0,882;1;1;1;1;1;1;1;0,544;1;1;0,083;0,93
"-*amy0ur";1;1;1;1;1;1;0;1;1;1;1;1;1
"-*theesuom";0;1;1;0,267;1;0,527;1;1;0,777;1;1;1;1
"-*malitokino_tom";0,025;1;1;1;1;1;1;1;1;1;1;1;0,507
"-*mes_bougies_vegetales_by_efya_";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*carochaps69";0,707;1;1;1;1;1;0,03;0,119;1;1;1;1;0,045
"-*vaaaldrin__";0,226;1;1;1;1;1;0,006;1;1;1;1;1;1
"-*mateolesage";0,002;1;1;1;1;1;1;1;1;1;1;1;1
"-*mysterethedragmonster";0,226;1;1;1;1;1;1;1;1;0,029;1;1;1
"-*ecmld";1;1;1;1;1;1;1;1;1;1;1;0,131;0,251
"*i_0018";1;1;1;1;1;1;0,037;1;1;1;1;1;0,032
"*postComments_8";1;0,004;0,077;1;0,226;1;1;0,607;0,636;1;1;1;0,054
"-*fat_event2";1;1;1;1;1;1;1;1;1;1;1;1;0
"*i_0019";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"*i_0020";1;1;1;1;1;1;0,54;1;0,392;1;0,151;0,174;1
"-*36_hugo_";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*nn_ao_y";1;1;1;1;1;1;0,318;1;0,009;0,541;1;0,952;1
"-*pat_artiste_switzerland";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*solinarueedi";1;1;1;1;1;0;1;1;1;1;1;1;1
"-*__ben_jam__";1;1;1;1;0,007;1;1;1;1;1;0,005;1;1
"-*willoft";0,002;1;1;1;1;1;1;1;1;1;1;0,821;1
"-*hadrien_0_7";1;1;1;1;0;1;1;1;1;1;1;1;1
"-*l4r3nc3_r";1;1;1;1;1;1;1;1;1;1;1;0,011;1
"-*dominiquedevantery";1;1;1;1;1;1;0;1;1;1;1;1;1
"*i_0021";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"*i_0022";1;0;0;1;0,804;1;1;1;0,706;1;1;1;0
"*postLikes_32000";1;0;0;1;0,804;1;1;1;0,706;1;1;1;0
"*postComments_123";1;0;0;1;0,804;1;1;1;0,706;1;1;1;0
"*postReposts_668";1;0;0;1;0,804;1;1;1;0,706;1;1;1;0
"*commentLikes_218";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*shop_vap_e";1;1;1;1;0;1;1;1;1;1;1;1;1
"*commentLikes_206";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*davidmottiertattoo";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*flavienschmid";1;0,023;1;1;1;1;1;1;1;1;1;1;0,032
"-*swiss_volvo240";1;1;1;1;1;1;1;1;1;1;1;0,011;1
"-*rdoricv86";1;1;1;1;1;1;1;1;1;1;1;0,502;0,004
"-*mimay_tatifanfan";1;1;1;1;1;0;1;1;1;1;1;1;1
"-*lokyllis";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*isaac_wid";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*ryan_dach";1;1;1;1;1;1;1;1;1;1;1;1;1
"-*asselin_hugo";1;1;0;1;1;1;1;1;1;1;1;1;1
"-*r0ch_art";1;1;1;0;1;1;1;1;1;1;1;1;0,251
"-*this_guy_cest_moi";1;1;1;1;1;1;1;1;0,085;1;1;1;0,251
"-*manny_s_garage";1;1;1;1;1;1;1;1;0,085;1;1;1;0,251
"-*severine_ruffieux";1;1;1;1;1;1;1;1;1;1;1;1;0
"-*scarpitt836";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*high_tito";0,882;1;1;1;0,169;1;1;1;0,544;1;1;0,671;0,93
"-*majila18k";1;1;1;1;1;0,105;1;1;0,809;1;1;0,952;0,097
"-*matteo_c_47";1;1;1;1;0,039;1;1;1;0,231;1;1;1;0,507
"-*dodo_wo1";1;1;1;1;1;1;1;1;1;0,029;1;1;0,251
"-*raveswan";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*axowpower";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*zaklemak";0,469;1;1;1;1;1;1;1;1;1;1;1;0,032
"*commentLikes_1,458";1;1;0;1;1;1;1;1;1;1;1;1;1
"-*loic_francescato";1;1;0;1;1;1;1;1;1;1;1;1;1
"-*fr3d0d0";1;1;0;1;1;1;1;1;1;1;1;1;1
"-*damtbr";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*_piki_28";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*arrmeendd";0,033;0,388;1;1;1;0,191;1;0,119;1;1;1;1;1
"-*andy_vanderstrudel";0,226;1;1;1;1;1;1;1;1;0,029;1;1;1
"*commentDate_9-11-2025";1;1;1;1;0;1;1;0,908;0;0,003;1;0,234;1
"-*madein_geneve";1;1;1;1;1;0;1;1;1;1;1;1;1
"-*ninovui";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*flowhestia";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*maman_muscle";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*rbeautytime";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*raven_9743";1;1;0;1;1;1;1;1;1;1;1;1;1
"-*madelrociosg";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*multizack_";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*didou_futura";1;1;1;1;1;1;1;1;1;1;1;1;1
"-*rvchido_ch31";1;1;1;1;1;1;0,037;1;0,231;1;0,03;1;1
"-*alexis_frts";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*g_ppns";1;1;1;1;1;1;1;1;1;1;1;1;0,003
"-*georgefloodhunt";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*alicia_gantes";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*krg_i001";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"*i_0023";0;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_7100";0;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_183";0;1;1;1;1;1;1;1;1;0,009;1;1;0,003
"*postReposts_73";0;1;1;1;1;1;1;0;0,648;1;1;1;1
"*commentLikes_385";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*madeinlily";0;1;1;1;1;1;1;1;1;0,01;1;1;1
"-*iannisblank";0;1;1;1;1;1;1;1;0,162;1;1;1;1
"-*dodii_poetry";1;1;1;1;1;1;1;1;1;0,323;1;1;0
"*commentLikes_235";0,469;1;1;1;1;1;0,037;1;1;0,106;1;1;1
"-*ajnur_kerimi";0,185;1;1;1;1;1;1;1;1;1;1;1;0,017
"-*titus_the_first";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*martasbackstage";0,002;1;1;1;1;1;1;1;1;1;1;1;0,737
"-*maserati_m17";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*lyymtt";0,002;1;1;1;1;1;1;1;1;1;1;1;1
"-*nadhellz_lauzangeles";0,274;0,698;1;1;1;1;1;0;1;1;1;1;0,331
"*commentLikes_93";0,033;1;1;1;0,486;0,191;1;1;1;1;0,437;1;1
"-*_gvastreetlens_";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*magda_lsne";0;1;1;1;1;1;1;1;1;1;1;1;1
"-*1marichl";0;1;1;1;1;1;1;1;0,863;1;1;1;0,003
"-*yorda_nos";1;1;1;1;1;1;1;1;0,231;0,106;1;1;0,507
"-*sssaaaammmmm___";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*yapine";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*hanatanjawya";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*radumkada";0;1;1;1;1;0,147;1;1;1;1;1;1;1
"-*ookpikapu_chat";0,882;0;1;1;1;1;1;1;1;1;1;0,671;0,93
"-*tanya_lthn";0,226;1;1;1;1;1;1;0;1;1;1;1;1
"-*hszglock_";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*nicko_brn";0,226;1;1;1;1;1;1;1;1;0,029;1;1;1
"-*hemcehemce";0;0,898;1;1;1;1;1;1;1;1;0,962;1;0,682
"-*saveeuropenow";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*momorientes__";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*v_bernhard";1;1;1;1;0;1;1;1;1;1;1;1;1
"-*lacombe3280";0,469;1;1;1;1;1;1;1;1;1;1;1;0,032
"-*imaxhack";0,061;1;1;1;1;0,238;1;1;0,391;0,817;0,038;1;1
"-*93_dams";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*anna_nasi_3";0,002;1;1;1;1;1;1;1;1;1;1;1;1
"-*nebil_aa";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*stellavserra";0,002;1;1;1;1;1;1;1;1;1;1;1;1
"-*le_versa01";0,033;1;1;0,088;1;1;1;0,119;1;1;1;1;1
"-*jeanluc_barras_79";0;0,52;1;1;1;1;1;1;1;0,895;1;1;1
"-*le_dimanche_midi";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*jd_eth";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*nini_gui";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*didsbgr11";0,002;1;1;1;1;1;1;1;1;1;1;1;1
"-*queen_ve6";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*cep_epfl";0,002;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0024";1;0,004;1;1;1;1;0,318;1;0,809;1;1;0,244;1
"-*oldlens_24";1;0,023;1;1;1;0,004;1;1;1;1;1;0,315;1
"-*melmei_p";1;0;1;1;1;1;1;1;1;1;1;1;1
"*i_0025";1;1;1;1;0;0,006;0,616;1;1;1;0,575;1;1
"*postLikes_987";1;1;1;1;0;0,006;0,616;1;1;1;0,575;1;1
"-*valhey82";1;1;1;1;0;1;1;1;1;1;1;1;0,507
"-*agri_ferrage";1;1;1;0;1;0;1;1;1;1;1;1;1
"-*isafun76";1;1;1;1;0;1;1;1;1;1;1;1;1
"*i_0026";1;0;1;1;1;1;1;0,25;1;1;1;1;0
"*postLikes_17800";1;0;1;1;1;1;1;0,25;1;1;1;1;0
"*postReposts_118";1;0;1;1;1;1;1;0,407;1;1;1;1;0,001
"*postDate_10-10-2025";0,583;0,428;0,929;0;0;1;0,045;0,03;1;1;1;1;0
"-*dominique_rouge";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*philippeboissonnas";1;0;1;1;1;1;1;1;1;1;1;1;1
"*commentLikes_110";0,575;0,008;1;1;0,409;1;1;1;1;1;0,364;0,342;1
"-*sacha_turbosnail";1;1;1;1;0,329;1;1;1;1;1;0,289;0,244;0,491
"-*robfowler21";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*phiben68";1;1;1;1;1;1;1;1;1;1;1;0,131;0,251
"-*jvinterpreter";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*lacrimis_ex_inferno";0,882;1;0;1;1;1;1;1;0,544;1;1;1;0,215
"-*jerome_a24";1;1;1;0;1;1;1;1;0,231;1;1;1;0,507
"-*gre_nadine__";1;1;1;1;0,097;1;1;1;1;0,211;1;1;0,104
"-*tristanbx25";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*supersaxo_official";1;0,023;1;1;1;1;1;0,001;1;1;1;1;0,507
"-*flowgirl_gnv";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*florikent";1;1;1;1;1;1;1;0;1;1;1;1;1
"-*maxime_vecchia";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*julia_diwenygomez";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*oceane12110";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"*i_0027";0,882;1;1;1;1;1;1;1;1;0,323;1;0,671;0,215
"*postLikes_6800";1;1;1;1;1;0;1;1;0,445;1;1;0;1
"-*taranehfc";0,692;1;1;1;1;1;0,092;1;1;1;1;0,502;0,737
"-*udonramensoba_";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*sam_amuz";1;1;1;1;1;1;1;1;1;1;1;0,131;0,251
"-*virduun";1;1;1;1;1;1;1;1;1;0,001;1;1;1
"-*dami1stagram";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*rob1galoo";0,001;1;1;1;1;1;0,52;0,002;1;0,903;0,468;1;1
"*i_0028";1;1;0,558;1;1;1;0;1;1;1;1;1;0
"*postComments_167";1;1;0,558;1;1;1;0;1;1;1;1;1;0
"-*cut_coiffure";1;1;1;1;1;1;1;1;1;1;1;1;1
"-*jessica_awuah";1;1;1;1;1;1;1;1;0,391;1;1;1;0,004
"-*lucssmxlo";1;1;1;1;1;0,004;1;1;0,231;1;1;0,315;1
"-*idee3000";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*thomasfelix_photography";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"*commentLikes_379";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*yass_sensei";1;1;1;1;1;1;1;1;1;1;1;1;0,003
"-*kb10_gh";0,692;1;1;1;0,097;1;0,092;1;1;0,211;1;1;1
"-*__its_alexandra";1;0,003;1;1;1;1;1;1;0,085;1;1;1;1
"-*thaidecoded";1;1;1;1;1;1;0;1;1;1;1;1;1
"-*henryhphotography";1;1;1;1;1;1;1;1;0,231;1;1;1;0,032
"-*le_studio_3d";1;1;0;1;1;1;1;1;1;1;1;1;0,251
"-*lena_m_mou";1;1;1;1;1;1;0;1;1;1;1;1;1
"-*_nilsaa";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*le_crochet_de_lune";1;0,25;1;0,04;0,329;1;1;1;0,809;0,541;1;0,952;1
"-*eyesfood";1;1;1;1;1;0,037;0,162;0,017;1;0,323;1;1;0,93
"-*himeko_tokyo";1;1;1;1;1;1;1;0;1;1;1;1;1
"*commentLikes_142";1;0,118;1;1;1;1;0,162;1;0,044;1;1;1;0,93
"-*diogo_tvs";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*gabrito_02";1;1;1;0,088;0,486;1;1;1;0,038;0,116;1;1;0,772
"-*trikst_";1;1;1;1;1;1;0,03;1;0,038;1;1;1;0,251
"-*pastrytomtom";1;1;1;1;1;1;1;1;1;1;1;1;0,003
"-*spotter_ferroviaire";0,882;1;1;0,01;1;1;1;1;1;1;1;0,671;0,215
"-*ahmadyns";1;1;1;1;1;1;1;1;1;1;1;0,131;0,251
"*commentLikes_202";0,226;1;1;1;1;1;1;1;1;1;1;1;0,251
"-*gael_offner";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*lemon_quest_";1;1;0,001;0,04;0,329;1;1;1;0,809;1;1;0,244;1
"-*holyboy_b";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*celia_chavaz";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*topinet_";1;1;1;0;1;1;0,385;0,232;1;0,819;0,332;0,783;1
"-*elieursels";1;1;1;1;1;1;0,006;1;1;1;1;1;0,251
"-*princessriita";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*albatardandros";0,469;1;1;1;1;1;1;1;0,231;1;1;1;0,507
"-*moeyve";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*ju_lie_bublz";1;1;1;1;1;1;1;1;1;1;1;0,131;0,251
"-*stony_bsi";1;1;1;1;1;1;0;1;1;1;1;1;1
"-*stan_abt";1;1;1;1;0,039;1;0;1;1;1;1;1;1
"-*luzdelalma___";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*robisbombu";1;1;1;1;1;1;1;1;1;1;1;0,011;1
"-*fafayx22";0,226;1;1;1;1;1;1;1;1;1;1;1;0,251
"-*rickyy__flow";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*vincent_menetrey";1;1;1;1;1;1;1;1;1;1;1;1;1
"-*leotrim_kli";0,392;1;1;1;1;1;0,616;0,19;0,097;1;1;1;1
"-*purple_yd";1;1;1;1;1;1;1;1;0,005;1;1;1;1
"-*_ache_j";1;1;1;1;1;1;0;1;1;1;1;1;0,104
"-*scursio";1;1;1;1;1;1;0;1;1;0,435;1;0,821;1
"-*najibmad22";1;1;1;1;1;1;0,096;1;0,137;0,03;1;0,749;1
"-*laet_soulwaves";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*diegobazaglia";0,226;1;1;1;1;1;1;1;1;1;1;1;0,251
"-*quentin_v1";1;1;1;1;1;1;0,006;1;0,085;1;1;1;1
"-*dianiha16";1;1;1;0;1;1;1;1;1;1;1;1;0,251
"-*phnx17__";1;1;1;1;1;1;1;1;1;1;1;1;0,036
"-*kbl73";1;1;1;1;1;1;0;1;1;1;1;1;1
"-*newsactusetmiss";1;1;1;1;1;1;0;1;1;1;1;1;1
"-*tangana_es";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*dudenesssss";1;1;1;1;1;1;0;1;1;1;1;1;1
"*i_0029";1;1;1;1;0;1;0;1;1;1;1;0,732;1
"*postLikes_2000";1;0,08;1;1;0;1;0,265;0,71;0,954;0,95;1;0,609;1
"-*sophiedelaloye";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*drcs_98";1;1;1;1;0;1;0,07;1;1;1;1;1;1
"-*white_m140i_f21";1;1;1;0;1;1;1;1;1;1;1;1;0,251
"-*_samloureiro";1;1;1;1;0;1;1;1;1;1;0,847;1;1
"-*beto_dias30";1;1;1;1;0;1;0,006;1;1;1;1;0,094;1
"-*ks_kujta";1;1;1;1;1;1;0,031;1;0,019;1;1;1;0,074
"-*assurance_sante_suisseromande";1;0,002;1;1;0,759;1;0;1;1;1;1;1;0,669
"-*barrasmoret";1;0,898;1;1;1;0,595;0,002;1;1;1;0,272;0,28;1
"*i_0030";0;0,306;0,091;1;1;1;1;0;1;1;1;1;1
"*postLikes_13000";0;0,306;0,091;1;1;1;1;0;1;1;1;1;1
"*postComments_247";0;0,306;0,091;1;1;1;1;0;1;1;1;1;1
"-*nath_ferrazzini";1;0;1;1;1;1;1;1;1;1;1;1;1
"-*sabrybsb";1;1;1;1;1;1;1;0;1;1;1;1;1
"-*ch_newage";1;0,023;1;1;1;1;0,037;1;1;1;1;1;0,507
"-*charlottelouvelux";0,077;1;1;1;1;1;1;0;1;0,541;0,289;1;1
"-*taiebkali";0;1;1;1;1;1;1;1;1;1;1;1;1
"-*australiemurteira";0,03;1;1;1;1;1;1;1;1;1;1;1;1
"-*alisinaci";0,087;1;1;1;1;1;0;1;1;1;1;1;1
