"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"laboratoire";-0,277;0,756;-0,7;-0,234;-0,074;-1,323;-1,209;0,028;13,814
"labeur";-0,221;-0,392;-0,56;-0,187;-0,059;-1,058;-0,967;19,266;-0,447
"kosovare";-0,277;-0,49;21,292;-0,234;-0,074;-0,003;-1,209;-1,038;-0,558
"kks";-0,277;31,104;-0,7;-0,234;-0,074;-1,323;-1,209;0,028;-0,558
"kirk";-0,277;-0,49;35,725;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"khan";-0,166;-0,294;21,434;-0,14;-0,044;-0,794;-0,726;-0,623;-0,335
"kevin";-0,277;0,756;-0,7;-0,234;-0,074;-1,323;-1,209;13,855;-0,558
"keuf";-0,277;-0,49;-0,7;14,776;-0,074;1,101;0,001;-1,038;-0,558
"jvais";-0,277;31,104;-0,7;-0,234;-0,074;-1,323;0,001;-1,038;-0,558
"justicier";-0,277;-0,49;-0,7;-0,234;-0,074;4,618;1,343;-1,038;-0,558
"juron";-0,221;-0,392;-0,56;-0,187;-0,059;0,04;7,865;-0,831;-0,447
"jurassien";-0,277;-0,49;-0,7;-0,234;11,974;-1,323;0,001;1,827;0,549
"juillet";-0,277;-0,49;3,568;-0,234;-0,074;-0,003;-1,209;-1,038;4,967
"judaïsme";-0,277;-0,49;35,725;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"jte";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;0,001;1,827;0,549
"john";-0,277;0,756;-0,7;-0,234;-0,074;-0,003;1,343;0,028;-0,558
"jo";-0,277;31,104;-0,7;-0,234;-0,074;-0,003;-1,209;-1,038;-0,558
"jms";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;0,001;13,855;-0,558
"jme";2,19;31,104;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"jihadistes";-0,277;-0,49;35,725;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"jeûne";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;11,681;0,028;-0,558
"jeffrey";-0,221;-0,392;0,601;-0,187;-0,059;-1,058;7,865;-0,831;-0,447
"jazeera";-0,277;-0,49;35,725;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"javier";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;11,681;-1,038;-0,558
"jaafarwi";-0,277;-0,49;35,725;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"israëliens";-0,277;-0,49;35,725;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"islamophobie";-0,277;-0,49;3,568;-0,234;-0,074;1,101;0,001;-1,038;-0,558
"irréprochable";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;5,237;-1,038;0,549
"irrespect";-0,277;-0,49;0,277;-0,234;-0,074;-0,003;1,343;-1,038;0,549
"ipa";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;13,855;0,549
"involontaire";-0,277;-0,49;0,277;-0,234;-0,074;10,553;-1,209;-1,038;-0,558
"invivable";-0,277;-0,49;0,277;-0,234;-0,074;-1,323;-1,209;6,436;0,549
"invité";-0,277;-0,49;-0,7;-0,234;51,732;1,101;-1,209;-1,038;0,549
"intégralement";-0,277;-0,49;3,568;2,823;-0,074;-1,323;-1,209;0,028;0,549
"intègre";-0,277;-0,49;-0,7;-0,234;51,732;-1,323;5,237;-1,038;-0,558
"intouchable";-0,277;-0,49;21,292;-0,234;-0,074;-1,323;-1,209;-1,038;0,549
"interet";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;-1,209;6,436;0,549
"instruit";-0,221;-0,392;-0,56;-0,187;-0,059;0,04;7,865;-0,831;-0,447
"instantanément";-0,277;-0,49;0,277;-0,234;-0,074;-0,003;5,237;-1,038;-0,558
"inoxtag";-0,277;-0,49;-0,7;-0,234;-0,074;18,906;-1,209;-1,038;-0,558
"inoffensif";-0,277;-0,49;0,277;-0,234;-0,074;10,553;-1,209;-1,038;-0,558
"innommable";-0,277;-0,49;35,725;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"injure";-0,277;-0,49;-0,7;-0,234;-0,074;4,618;1,343;-1,038;-0,558
"initier";-0,277;0,756;-0,7;-0,234;-0,074;1,101;-1,209;0,028;0,549
"inintéressant";-0,277;-0,49;-0,7;-0,234;-0,074;4,618;1,343;-1,038;-0,558
"ingérer";-0,221;-0,392;0,601;-0,187;-0,059;-1,058;0,078;-0,831;7,07
"influenceur";-0,277;-0,49;-0,7;2,823;-0,074;-1,323;5,237;0,028;-0,558
"inefficace";-0,277;-0,49;3,568;-0,234;-0,074;-1,323;1,343;0,028;-0,558
"individuellement";-0,277;-0,49;-0,7;2,823;-0,074;-1,323;0,001;1,827;0,549
"incomparable";-0,277;0,756;0,277;-0,234;-0,074;-1,323;0,001;-1,038;4,967
"incohérent";-0,277;-0,49;0,277;2,823;-0,074;-0,003;1,343;-1,038;-0,558
"inclusivité";-0,221;-0,392;-0,56;-0,187;-0,059;0,04;7,865;-0,831;-0,447
"inceste";-0,277;-0,49;-0,7;-0,234;-0,074;10,553;0,001;-1,038;-0,558
"impérialisme";-0,277;-0,49;21,292;-0,234;-0,074;-1,323;0,001;-1,038;-0,558
"impunément";-0,277;-0,49;35,725;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"impuissance";-0,277;-0,49;0,277;-0,234;-0,074;1,101;1,343;-1,038;-0,558
"implacable";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;11,681;0,028;-0,558
"impartialité";-0,277;-0,49;10,573;-0,234;-0,074;-0,003;0,001;-1,038;-0,558
"immigrant";-0,277;5,947;0,277;-0,234;-0,074;-1,323;0,001;0,028;-0,558
"illogique";-0,221;-0,392;-0,56;-0,187;-0,059;-1,058;0,078;3,024;0,991
"hygiénique";-0,277;-0,49;-0,7;-0,234;-0,074;4,618;-1,209;0,028;0,549
"humeur";-0,277;-0,49;-0,7;-0,234;11,974;10,553;-1,209;-1,038;-0,558
"hui";-0,277;-0,49;0,277;-0,234;-0,074;1,101;0,001;-1,038;0,549
"htag_";-0,277;51,069;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"hostile";-0,277;-0,49;0,277;36,094;-0,074;-1,323;0,001;-1,038;-0,558
"hormonal";-0,277;-0,49;-0,7;-0,234;-0,074;1,101;-1,209;-1,038;13,814
"horloger";-0,166;2,202;-0,42;-0,14;-0,044;-0,794;0,367;0,549;-0,335
"homme_femme";-0,221;-0,392;-0,56;-0,187;-0,059;15,125;-0,967;-0,831;-0,447
"hm";-0,277;-0,49;-0,7;2,823;-0,074;1,101;-1,209;-1,038;4,967
"hasbara";-0,277;0,756;21,292;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"habitat";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;-1,209;1,827;4,967
"gén0";-0,277;-0,49;21,292;2,823;-0,074;-1,323;-1,209;-1,038;-0,558
"gym";-0,277;-0,49;-0,7;-0,234;-0,074;10,553;-1,209;-1,038;0,549
"guérison";12,152;-0,49;-0,7;-0,234;-0,074;-0,003;-1,209;1,827;-0,558
"guerrier";-0,277;31,104;-0,7;-0,234;-0,074;-0,003;-1,209;-1,038;-0,558
"gueguerre";-0,277;-0,49;0,277;2,823;-0,074;1,101;-1,209;-1,038;0,549
"gu";-0,277;-0,49;3,568;2,823;-0,074;-0,003;-1,209;0,028;-0,558
"gréviste";30,163;-0,49;-0,7;-0,234;-0,074;-0,003;-1,209;0,028;-0,558
"gré";-0,221;-0,392;5,285;-0,187;-0,059;-1,058;0,078;-0,831;0,991
"grandissant";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;13,855;0,549
"gourmand";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;1,827;13,814
"gouffre";-0,277;-0,49;-0,7;-0,234;-0,074;10,553;-1,209;-1,038;0,549
"goal";-0,166;12,317;-0,42;-0,14;-0,044;-0,794;-0,726;0,549;-0,335
"glutamate";-0,277;51,069;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"glucide";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;0,001;-1,038;27,089
"giec";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;5,237;-1,038;4,967
"genocides";-0,277;-0,49;21,292;-0,234;-0,074;-0,003;-1,209;-1,038;-0,558
"gen";-0,277;16,063;0,277;-0,234;-0,074;-1,323;-1,209;0,028;-0,558
"gel";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;1,827;13,814
"game";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;11,681;-1,038;0,549
"galère";-0,277;0,756;-0,7;-0,234;-0,074;-0,003;1,343;0,028;-0,558
"gage";-0,277;-0,49;3,568;-0,234;11,974;-1,323;1,343;-1,038;-0,558
"gadget";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;-1,209;1,827;4,967
"fumisterie";-0,277;-0,49;3,568;2,823;-0,074;-1,323;0,001;0,028;-0,558
"full";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;0,001;0,028;13,814
"from";-0,166;-0,294;1,235;-0,14;-0,044;0,28;0,367;-0,623;-0,335
"frisson";-0,277;-0,49;3,568;-0,234;-0,074;-0,003;0,001;0,028;-0,558
"frileux";-0,277;-0,49;-0,7;2,823;-0,074;1,101;-1,209;0,028;0,549
"french";-0,277;0,756;-0,7;-0,234;-0,074;-0,003;-1,209;6,436;-0,558
"françois";-0,277;-0,49;-0,7;-0,234;-0,074;1,101;5,237;-1,038;-0,558
"foutu";-0,277;-0,49;0,277;2,823;-0,074;-0,003;1,343;-1,038;-0,558
"footballeur";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;-1,209;13,855;-0,558
"fonte";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;44,792
"foireux";-0,277;0,756;-0,7;-0,234;-0,074;1,101;1,343;-1,038;-0,558
"focaliser";-0,277;-0,49;-0,7;2,823;-0,074;-1,323;1,343;0,028;0,549
"flocon";-0,277;51,069;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"fleuve";-0,166;-0,294;8,24;-0,14;-0,044;-0,794;-0,726;0,549;-0,335
"flamme";-0,277;-0,49;-0,7;-0,234;-0,074;1,101;5,237;-1,038;-0,558
"financées";-0,277;-0,49;0,277;-0,234;-0,074;-0,003;1,343;-1,038;0,549
"filière";-0,166;-0,294;-0,42;-0,14;-0,044;-0,794;0,367;0,549;1,801
"fibre";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;44,792
"fiabilité";-0,277;-0,49;3,568;-0,234;-0,074;-0,003;0,001;0,028;-0,558
"fesse";-0,277;0,756;-0,7;-0,234;-0,074;-0,003;5,237;-1,038;-0,558
"fermeté";2,19;-0,49;3,568;-0,234;-0,074;-1,323;-1,209;0,028;0,549
"femelle";-0,221;-0,392;-0,56;-0,187;-0,059;2,046;0,078;-0,831;0,991
"façonner";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;5,237;0,028;0,549
"façade";-0,277;-0,49;3,568;-0,234;-0,074;-1,323;1,343;-1,038;0,549
"fatigant";-0,277;-0,49;3,568;2,823;-0,074;-0,003;0,001;-1,038;-0,558
"fantôme";-0,277;-0,49;10,573;-0,234;-0,074;-1,323;-1,209;0,028;0,549
"fanatique";-0,277;-0,49;3,568;-0,234;-0,074;1,101;-1,209;0,028;-0,558
"faiseur";-0,277;-0,49;10,573;2,823;-0,074;-1,323;0,001;-1,038;-0,558
"faiblement";-0,277;-0,49;-0,7;2,823;-0,074;-1,323;0,001;1,827;0,549
"extraction";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;44,792
"expo";-0,277;-0,49;0,277;-0,234;-0,074;10,553;-1,209;-1,038;-0,558
"exit";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;-1,209;13,855;-0,558
"exiler";-0,277;-0,49;10,573;-0,234;-0,074;-1,323;-1,209;1,827;-0,558
"exclusivement";-0,277;0,756;-0,7;-0,234;-0,074;1,101;0,001;-1,038;0,549
"etres";-0,277;-0,49;-0,7;-0,234;-0,074;18,906;-1,209;-1,038;-0,558
"escroquerie";-0,221;-0,392;-0,56;3,946;-0,059;-1,058;0,078;3,024;-0,447
"esclavagisme";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;1,827;13,814
"enquêteur";-0,221;-0,392;0,601;-0,187;15,441;2,046;-0,967;-0,831;-0,447
"enquêter";-0,277;-0,49;0,277;-0,234;-0,074;-1,323;11,681;-1,038;-0,558
"enjamber";-0,277;-0,49;-0,7;106,825;-0,074;-1,323;-1,209;-1,038;-0,558
"energie";-0,221;-0,392;-0,56;-0,187;-0,059;0,04;-0,967;0,171;7,07
"endommager";-0,221;-0,392;-0,56;46,581;-0,059;-1,058;-0,967;-0,831;0,991
"endiguer";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;6,436;4,967
"encyclopédie";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;20,677;-1,038;-0,558
"encercler";-0,277;-0,49;-0,7;66,777;-0,074;-1,323;-1,209;-1,038;0,549
"emji_tête_qui_parle";-0,221;-0,392;14,611;-0,187;-0,059;-1,058;-0,967;0,171;-0,447
"emji_trophée";39,162;1,274;-0,56;-0,187;-0,059;-1,058;-0,967;-0,831;-0,447
"emji_singe_ne_rien_dire";-0,221;40,854;-0,56;-0,187;-0,059;-1,058;-0,967;-0,831;-0,447
"emji_poing_levé_peau_légèrement_mate";2,19;-0,49;21,292;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"emji_poing_de_face";12,152;-0,49;0,277;-0,234;-0,074;-1,323;-1,209;-1,038;4,967
"emji_patin_à_roulettes";22,772;-0,294;-0,42;-0,14;-0,044;-0,794;0,367;-0,623;-0,335
"emji_médaille_d";72,263;-0,392;-0,56;-0,187;-0,059;-1,058;-0,967;-0,831;-0,447
"emji_monstre_japonais";-0,166;2,202;1,235;-0,14;-0,044;-0,794;0,367;-0,623;-0,335
"emji_moai";3,141;-0,392;-0,56;-0,187;-0,059;0,04;0,078;-0,831;0,991
"emji_homme_qui_hausse_les_épaules_peau_mate";-0,277;-0,49;-0,7;2,823;-0,074;-0,003;1,343;0,028;-0,558
"emji_goutte_de_sang";56,223;-0,49;-0,7;-0,234;-0,074;-0,003;-1,209;-1,038;-0,558
"emji_drapeau_venezuela";-0,277;-0,49;21,292;-0,234;-0,074;-1,323;0,001;-1,038;-0,558
"emji_drapeau_russie";4,762;-0,294;8,24;-0,14;-0,044;-0,794;-0,726;-0,623;-0,335
"emji_drapeau_portugal";12,152;0,756;-0,7;-0,234;-0,074;-1,323;0,001;0,028;-0,558
"emji_coeur_rose";12,152;0,756;-0,7;-0,234;-0,074;-1,323;0,001;-1,038;0,549
"emji_coeur_orange";30,163;-0,49;-0,7;-0,234;-0,074;-0,003;0,001;-1,038;-0,558
"emji_chien";12,152;-0,49;-0,7;-0,234;-0,074;1,101;-1,209;0,028;-0,558
"emji_bébé";12,152;-0,49;0,277;-0,234;-0,074;-0,003;0,001;-1,038;-0,558
"emji_bout_des_doigts_joints_peau_moyennement_claire";-0,277;51,069;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"emji_bout_des_doigts_joints_peau_claire";-0,166;-0,294;-0,42;-0,14;-0,044;3,796;-0,726;-0,623;1,801
"emji_boisson_chaude";-0,277;51,069;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"emji_biceps_contracté_peau_foncée";22,772;-0,294;-0,42;-0,14;-0,044;0,28;-0,726;-0,623;-0,335
"emji_ballon_de_football";90,331;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"emissions";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;44,792
"embouteillage";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;44,792
"embauche";-0,277;-0,49;-0,7;-0,234;-0,074;1,101;-1,209;6,436;-0,558
"email";-0,277;16,063;-0,7;-0,234;-0,074;-1,323;1,343;-1,038;-0,558
"economique";-0,277;-0,49;0,277;-0,234;-0,074;-1,323;-1,209;13,855;-0,558
"economie";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;0,001;6,436;0,549
"easyjet";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;-1,209;-1,038;27,089
"easy";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;-1,209;6,436;0,549
"dévouement";-0,277;-0,49;-0,7;-0,234;-0,074;18,906;-1,209;-1,038;-0,558
"détériorer";-0,277;-0,49;-0,7;2,823;-0,074;-1,323;-1,209;6,436;0,549
"détermination";-0,277;-0,49;0,277;-0,234;-0,074;10,553;-1,209;-1,038;-0,558
"désinformation";-0,277;-0,49;3,568;-0,234;-0,074;-1,323;5,237;-1,038;-0,558
"désengorger";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;44,792
"désamianté";-0,221;-0,392;-0,56;-0,187;-0,059;0,04;-0,967;-0,831;18,684
"dépôt";-0,277;-0,49;3,568;-0,234;-0,074;-0,003;-1,209;1,827;-0,558
"déplorer";-0,277;-0,49;0,277;-0,234;-0,074;1,101;1,343;-1,038;-0,558
"déplacé";-0,277;-0,49;3,568;-0,234;-0,074;-1,323;-1,209;-1,038;13,814
"dépassement";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;0,001;0,028;4,967
"déménagement";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;0,001;13,855;-0,558
"démon";-0,221;1,274;-0,56;-0,187;-0,059;2,046;-0,967;0,171;-0,447
"démagogie";-0,277;-0,49;-0,7;-0,234;-0,074;4,618;-1,209;1,827;-0,558
"délégation";-0,277;-0,49;0,277;-0,234;-0,074;-1,323;-1,209;13,855;-0,558
"défunt";-0,277;-0,49;-0,7;-0,234;-0,074;1,101;0,001;1,827;-0,558
"défiler";-0,277;-0,49;-0,7;14,776;-0,074;-0,003;0,001;-1,038;0,549
"défensive";-0,277;-0,49;3,568;2,823;-0,074;-0,003;0,001;-1,038;-0,558
"décoration";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;-1,209;-1,038;27,089
"décor";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;1,343;0,028;0,549
"décompresser";-0,221;-0,392;-0,56;-0,187;-0,059;-1,058;-0,967;-0,831;35,833
"décolonisation";-0,221;-0,392;28,58;-0,187;-0,059;-1,058;-0,967;-0,831;-0,447
"déchéance";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;-1,209;-1,038;27,089
"déchetterie";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;44,792
"déc";-0,221;-0,392;-0,56;-0,187;-0,059;0,04;0,078;3,024;-0,447
"débiter";-0,221;-0,392;0,601;-0,187;-0,059;-1,058;2,377;0,171;-0,447
"dysfonctionnement";-0,277;-0,49;-0,7;-0,234;-0,074;18,906;-1,209;-1,038;-0,558
"duty";-0,277;-0,49;-0,7;-0,234;-0,074;4,618;-1,209;1,827;-0,558
"durablement";-0,277;-0,49;0,277;-0,234;-0,074;-0,003;1,343;0,028;-0,558
"dt";2,19;-0,49;3,568;-0,234;-0,074;1,101;-1,209;-1,038;-0,558
"douloureux";-0,277;-0,49;-0,7;-0,234;-0,074;18,906;-1,209;-1,038;-0,558
"dodo";-0,221;-0,392;-0,56;-0,187;-0,059;0,04;0,078;3,024;-0,447
"divulguer";-0,277;-0,49;0,277;-0,234;-0,074;-1,323;11,681;-1,038;-0,558
"divorcer";-0,277;-0,49;-0,7;-0,234;-0,074;18,906;-1,209;-1,038;-0,558
"dissiper";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;1,343;-1,038;13,814
"disney";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;0,001;0,028;13,814
"discriminatoire";-0,221;-0,392;-0,56;-0,187;-0,059;2,046;2,377;-0,831;-0,447
"discriminant";-0,277;-0,49;-0,7;-0,234;-0,074;10,553;0,001;-1,038;-0,558
"diplômé";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;0,001;13,855;-0,558
"diplômer";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;24,083;-0,558
"différer";-0,277;-0,49;-0,7;-0,234;11,974;-1,323;0,001;6,436;-0,558
"devise";-0,221;-0,392;0,601;3,946;-0,059;-1,058;0,078;0,171;-0,447
"denrée";-0,277;-0,49;0,277;-0,234;-0,074;-1,323;-1,209;1,827;4,967
"delphine";2,19;0,756;-0,7;-0,234;51,732;-1,323;0,001;-1,038;-0,558
"defend";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;11,681;-1,038;0,549
"cynisme";-0,277;-0,49;21,292;-0,234;-0,074;-1,323;0,001;-1,038;-0,558
"cumulées";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;0,001;1,827;4,967
"cuivre";-0,221;-0,392;-0,56;-0,187;-0,059;-1,058;-0,967;9,389;0,991
"créature";-0,277;-0,49;0,277;-0,234;-0,074;-0,003;-1,209;6,436;-0,558
"crypto";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;24,083;-0,558
"croître";-0,277;0,756;0,277;-0,234;-0,074;-0,003;-1,209;0,028;0,549
"criminaliser";-0,277;-0,49;21,292;-0,234;-0,074;-1,323;0,001;-1,038;-0,558
"creux";-0,221;-0,392;-0,56;-0,187;-0,059;-1,058;2,377;0,171;0,991
"correcteur";-0,221;-0,392;-0,56;-0,187;-0,059;-1,058;16,541;-0,831;-0,447
"corporation";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;11,681;0,028;-0,558
"corne";-0,277;5,947;-0,7;2,823;-0,074;-1,323;0,001;0,028;-0,558
"corde";-0,277;-0,49;-0,7;14,776;-0,074;1,101;0,001;-1,038;-0,558
"conversion";-0,277;-0,49;0,277;-0,234;-0,074;-1,323;1,343;-1,038;4,967
"contrôleur";-0,221;-0,392;-0,56;-0,187;-0,059;-1,058;0,078;0,171;7,07
"control";-0,277;-0,49;3,568;-0,234;-0,074;-0,003;0,001;0,028;-0,558
"conter";-0,166;-0,294;-0,42;-0,14;-0,044;-0,794;-0,726;0,549;10,648
"contemporain";-0,277;-0,49;3,568;-0,234;-0,074;-0,003;0,001;0,028;-0,558
"confier";-0,277;-0,49;3,568;-0,234;-0,074;-0,003;0,001;0,028;-0,558
"condamnable";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;20,677;-1,038;-0,558
"compliment";-0,277;5,947;-0,7;-0,234;-0,074;1,101;0,001;-1,038;-0,558
"complaisance";-0,277;-0,49;10,573;-0,234;-0,074;-1,323;0,001;0,028;-0,558
"communautaire";-0,277;-0,49;-0,7;-0,234;-0,074;1,101;0,001;0,028;0,549
"come";-0,277;-0,49;0,277;-0,234;-0,074;-0,003;1,343;0,028;-0,558
"colonialiste";-0,277;-0,49;21,292;-0,234;-0,074;-1,323;-1,209;-1,038;0,549
"collection";-0,277;0,756;-0,7;-0,234;-0,074;-1,323;-1,209;13,855;-0,558
"cola";-0,221;1,274;-0,56;-0,187;-0,059;-1,058;2,377;0,171;-0,447
"coiffeur";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;-1,209;6,436;0,549
"cliquer";-0,277;-0,49;3,568;-0,234;-0,074;-0,003;1,343;-1,038;-0,558
"clinton";-0,277;-0,49;21,292;-0,234;-0,074;-1,323;0,001;-1,038;-0,558
"climato";-0,277;16,063;-0,7;-0,234;-0,074;-1,323;0,001;-1,038;0,549
"climatisation";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;44,792
"clandestin";-0,277;-0,49;10,573;-0,234;-0,074;1,101;-1,209;-1,038;-0,558
"civique";-0,277;-0,49;-0,7;2,823;11,974;-0,003;1,343;-1,038;-0,558
"citoyenneté";-0,277;-0,49;-0,7;-0,234;11,974;-0,003;0,001;1,827;-0,558
"ciment";-0,277;-0,49;0,277;-0,234;-0,074;-1,323;-1,209;-1,038;27,089
"cil";-0,277;-0,49;-0,7;-0,234;-0,074;10,553;0,001;-1,038;-0,558
"cigogne";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;0,001;-1,038;27,089
"cide";-0,277;-0,49;35,725;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"château";-0,221;-0,392;-0,56;-0,187;-0,059;-1,058;-0,967;-0,831;35,833
"chuv";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;24,083;-0,558
"chui";2,19;-0,49;-0,7;-0,234;-0,074;-0,003;-1,209;6,436;-0,558
"christian";-0,277;-0,49;21,292;-0,234;-0,074;-1,323;0,001;-1,038;-0,558
"chevalier";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;20,677;-1,038;-0,558
"checking";-0,221;-0,392;-0,56;3,946;-0,059;-1,058;7,865;-0,831;-0,447
"chaux";-0,277;31,104;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;0,549
"chauffard";-0,277;5,947;-0,7;2,823;-0,074;-0,003;-1,209;-1,038;0,549
"charme";-0,277;-0,49;-0,7;-0,234;-0,074;4,618;-1,209;-1,038;4,967
"charlie";-0,277;-0,49;35,725;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"chapitre";-0,277;-0,49;10,573;-0,234;-0,074;-1,323;0,001;0,028;-0,558
"chanceux";-0,277;-0,49;-0,7;-0,234;-0,074;10,553;0,001;-1,038;-0,558
"chain";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;-1,209;6,436;0,549
"ceva";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;44,792
"cervin";-0,277;0,756;-0,7;-0,234;-0,074;10,553;-1,209;-1,038;-0,558
"centre_ville";-0,221;-0,392;-0,56;-0,187;-0,059;-1,058;-0,967;-0,831;35,833
"centraliser";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;1,343;6,436;-0,558
"cc";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;11,681;-1,038;-0,558
"caviar";2,19;16,063;-0,7;-0,234;-0,074;-1,323;0,001;-1,038;-0,558
"caverne";-0,221;-0,392;-0,56;-0,187;-0,059;7,074;0,078;-0,831;-0,447
"cata";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;-1,209;0,028;13,814
"cartouche";-0,277;-0,49;-0,7;-0,234;-0,074;10,553;0,001;-1,038;-0,558
"carnage";-0,277;-0,49;10,573;2,823;-0,074;-0,003;-1,209;-1,038;-0,558
"capitulation";-0,277;-0,49;21,292;-0,234;-0,074;-1,323;-1,209;0,028;-0,558
"cannabis";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;-1,209;-1,038;44,792
"canicule";-0,277;-0,49;-0,7;-0,234;-0,074;1,101;-1,209;0,028;4,967
"cancel";-0,221;-0,392;-0,56;3,946;-0,059;-1,058;7,865;-0,831;-0,447
"calmement";-0,277;-0,49;-0,7;-0,234;-0,074;-1,323;20,677;-1,038;-0,558
"bénévole";-0,277;-0,49;0,277;-0,234;-0,074;-1,323;0,001;0,028;4,967
"bulletin";-0,221;-0,392;-0,56;-0,187;15,441;-1,058;0,078;0,171;0,991
"bulldozer";-0,277;-0,49;35,725;-0,234;-0,074;-1,323;-1,209;-1,038;-0,558
"brévine";-0,221;-0,392;-0,56;-0,187;-0,059;-1,058;-0,967;-0,831;35,833
"brèche";-0,221;-0,392;0,601;-0,187;-0,059;2,046;-0,967;0,171;-0,447
"bruxelles";-0,277;-0,49;0,277;-0,234;-0,074;-1,323;0,001;6,436;-0,558
"brin";-0,277;-0,49;-0,7;-0,234;-0,074;-0,003;11,681;-1,038;-0,558
