"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16"
"gilliéron";1;1;1;1;1;1;1;1;1;0;0,713;1;1;1;1;0
"frère";1;1;1;1;0,002;0,875;0,035;1;1;1;1;1;0,522;0,7;0,043;1
"fruit";1;0,909;0,01;1;0,321;1;1;0,287;1;1;1;0,723;1;1;0,319;0,7
"fournir";1;0,225;0,806;0,926;1;0,875;1;0;1;1;0,651;1;1;1;1;0,7
"finalement";0,787;1;0,872;0,992;1;0,941;1;1;1;1;0,713;0,787;0,058;0;1;1
"faveur";1;0,277;1;1;0;0,026;1;1;1;1;1;1;1;0,763;1;1
"fait";1;0,176;1;0,854;0,259;0,804;1;0,021;1;1;0,587;1;1;1;0,954;1
"facteur";1;1;0,2;1;1;1;1;0;0,001;1;1;1;1;1;1;1
"exclure";1;1;0,806;0,926;1;0,016;1;1;0,507;1;1;0,723;1;0,7;1;0
"entendre";0,787;0,277;1;1;1;0,25;0,547;1;0,001;1;1;0,787;1;1;1;0,135
"enseignant";1;1;0,01;1;1;1;1;0,989;1;1;1;0;1;1;1;1
"empêcher";1;0,032;0,872;1;1;0,026;1;1;1;1;0,713;0,787;0,579;0,763;1;1
"emji_trophée";1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1
"emji_skieur";0,787;1;1;1;1;1;1;1;1;1;1;0,787;0;1;1;1
"emji_porte_documents";1;1;0,872;0;1;0,941;1;1;0,563;1;0,005;0,787;1;1;1;1
"emji_main_qui_écrit_peau_moyennement_claire";1;1;1;0,14;1;1;0;1;0,016;0,297;1;1;1;1;0,198;1
"emji_graphique_en_hausse";0,585;1;0,663;0;1;1;1;0,838;1;1;0,518;0,585;1;1;1;1
"emji_graphique_en_baisse";0,787;1;0;0,035;1;1;1;1;0,563;1;1;1;1;0,763;1;1
"emji_cerveau";1;1;1;1;1;1;1;0,001;0;1;1;1;1;1;1;1
"déplacement";0,003;1;1;0,854;0,028;1;1;1;1;1;0,001;1;1;0,633;1;1
"dégât";1;0;0,2;1;1;1;1;0,347;1;0,027;1;1;1;1;1;0,763
"dédier";1;1;1;0,854;0,957;1;0;1;1;1;1;1;1;0,633;0,257;1
"douane";1;0,225;1;0,926;0;1;1;1;1;1;1;1;1;1;1;0,7
"distance";1;1;0,806;0,237;1;1;0,491;1;1;1;0,651;0;1;1;1;1
"directement";1;0,909;1;0,926;1;1;0,491;0,002;0,507;1;0,651;0,723;1;0,7;1;1
"difficulté";1;0,975;1;0,291;1;0,941;1;1;0,563;1;0;1;1;1;1;1
"dangereux";0,723;0,021;1;1;1;1;1;0;0,507;1;1;0,723;0,522;1;1;1
"criminel";1;1;1;1;0,016;0,728;1;0;0,388;1;1;1;1;1;1;1
"contrôler";1;0,277;0,872;0,992;1;1;1;0,347;1;1;0,005;0,148;1;1;1;0,763
"contrat";1;1;1;0,023;1;1;1;0,989;1;1;1;0,005;1;0;1;1
"conférence";1;0,277;1;0,992;0;1;0,547;1;1;1;1;0,148;1;1;1;0,763
"condamnation";1;0,286;1;1;1;0;0,084;1;1;1;1;1;1;1;1;1
"concevoir";0,656;1;0,12;0,854;0,957;1;0,433;1;1;1;1;1;1;1;0;1
"composer";1;1;1;0,992;1;0,941;0,547;1;0,563;1;0,713;1;1;0,763;0;1
"communal";1;1;1;0,992;1;0,001;1;1;1;1;0;1;1;1;1;1
"client";0,723;1;1;0;0,321;0,875;0,491;1;1;1;1;1;1;1;1;0,7
"cibler";1;0,012;0,737;1;0,957;0,01;1;0,917;0,448;0,35;1;1;1;1;1;1
"chinois";1;0,838;0,737;0,854;0,028;1;1;1;0,448;1;0,06;0,085;1;1;1;1
"capable";0,114;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1
"brésil";1;1;0,872;1;0,004;1;0,547;0,347;1;1;1;0,787;1;0;1;1
"bois";0;1;1;1;1;1;0,004;1;0,004;1;0,373;1;1;1;1;1
"behrami";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
"automne";0;1;1;1;1;0,941;0,049;1;1;1;1;1;1;0,763;0,004;1
"australie";0,656;0,012;0,12;1;1;1;1;0,917;1;0,35;1;1;1;0,002;1;1
"attente";0,723;1;1;1;1;0,201;1;0,002;1;1;0,003;1;1;1;1;0,104
"assemblée";1;1;1;0,992;0,063;0;1;1;1;1;0,713;1;1;1;1;1
"après_des";1;0,032;0,872;1;1;0,026;1;1;1;1;0,713;0,148;0,579;0,763;1;1
"adolescent";0,787;0,975;0,872;1;1;1;1;0;0,053;1;1;1;1;1;0,383;1
"abus";1;1;1;0,776;0,2;0,728;1;0;1;1;1;1;1;1;1;1
"abri";0,005;0,909;0,806;0,926;1;1;0,491;0,034;1;1;0,651;1;1;1;1;0,7
"abandonner";1;1;0;1;1;1;0,433;0,917;1;1;1;0,085;1;1;0,954;1
"washington";1;1;1;1;0;0,01;1;1;1;1;1;1;1;0,076;1;1
"vérifier";0,656;0,838;1;0,854;1;1;1;0;1;1;1;0,656;1;1;0,257;1
"viande";1;1;0,663;0,776;1;1;1;0,012;0,016;1;0,518;1;1;1;0,875;0,563
"uniquement";1;1;0,806;0,237;1;0,875;1;0,034;1;1;0,003;1;1;1;1;0,104
"ue";1;0,909;0,806;0,926;1;0,201;1;0,002;0,507;1;0,083;1;1;1;1;1
"télévision";0,348;0,492;0,411;1;1;1;0,193;1;1;1;0,297;1;1;1;0,059;1
"tschani";1;0,059;1;1;0,099;1;1;0,66;0,264;0,002;1;1;1;1;1;1
"transmettre";1;1;0;0,776;1;1;1;0,838;1;1;1;1;1;0,052;1;0,052
"top";1;1;1;1;1;1;0,374;1;1;1;1;1;0;0,052;0,875;1
"tomber";0;0,176;1;0,854;1;1;1;1;0,448;1;1;1;1;0,076;1;1
"séduire";1;1;1;1;0,957;0,804;0,433;1;0,448;1;1;1;0,463;1;0;1
"suspension";1;0,176;1;0,854;0,028;0;1;0,917;1;1;1;1;1;1;1;1
"studio";1;1;1;0,693;1;1;0,008;1;1;1;1;1;0,339;1;0;1
"stade";0,585;1;1;0,14;1;1;1;0,838;0,388;1;1;0,585;0,402;0,001;1;1
"soumettre";1;1;1;0,14;0,878;0,728;0,374;1;1;1;1;0,001;1;1;0,198;1
"siècle";0,085;0,838;1;1;1;1;0;1;1;1;0,06;0,085;1;1;1;1
"similaire";1;1;1;1;0,016;0,728;1;1;1;1;0,001;0,585;0,402;0,563;1;1
"sanction";1;1;1;0,926;0;1;0,491;1;1;1;1;0,723;1;1;1;1
"républicain";1;1;1;1;0;0,875;1;1;1;1;1;1;1;1;1;1
"réagir";1;0,838;0,737;1;0,259;1;0,433;0,021;0,448;0,35;1;1;1;0,633;1;1
"richesse";1;1;1;0;0,957;0,804;0,433;1;0,448;1;1;0,656;1;1;1;0,633
"respecter";1;0,092;1;0,693;1;1;1;0,753;1;1;0;1;1;1;1;0,489
"remplacer";0,656;1;1;0,186;1;1;1;0;1;1;0,587;0,656;1;1;1;1
"reconnaissance";1;0,131;1;1;0,878;0,728;1;0,175;0,388;0,297;1;0,585;1;1;0,875;1
"rang";1;1;0,737;1;1;0,804;0,023;1;1;1;0,587;1;0,029;0,002;0,954;1
"raconter";1;1;1;1;0,957;1;0;1;1;1;1;1;1;0,633;0,257;1
"quantité";0,005;0,909;1;0,926;1;1;1;0,002;1;1;0,651;0,723;1;1;1;1
"présidentiel";1;0,588;1;1;0,099;0;1;1;1;1;1;1;1;1;1;1
"proximité";1;1;0,737;0,854;0,001;1;1;0,917;0,448;1;0,587;0,085;1;1;1;1
"prononcer";1;1;1;1;0,791;0;1;1;0,326;1;1;0,038;1;1;0,789;1
"pied";0,723;0,001;1;1;1;1;1;1;0;1;1;1;1;0,7;1;1
"perturbation";0;1;1;1;1;1;0,491;0,989;1;1;1;1;1;1;1;0,7
"patron";1;1;1;0;0,2;1;1;0,838;1;1;0,518;1;1;1;0,198;1
"parmelin";1;1;1;1;0,957;0;1;0,917;1;1;1;1;1;1;1;1
"page";1;1;1;1;0,259;0;1;1;1;0,35;1;0,656;0,463;1;0,954;1
"ordonner";1;0,001;1;1;0,004;1;1;1;1;1;0,373;0,43;1;1;1;1
"négatif";0,059;1;0;0,776;1;1;1;0,838;0,388;1;1;0,585;1;1;1;1
"médicament";1;1;1;0,008;1;1;1;1;0;1;1;1;1;1;1;0,563
"mécanisme";1;0,909;1;0,926;0,321;1;1;1;0;0,402;1;1;1;1;1;1
"musk";1;1;1;1;0;0,115;1;1;1;1;1;1;1;1;0,875;1
"monter";1;1;1;0,693;0,791;0,646;1;0,126;1;1;1;1;0,01;1;0,145;1
"malfaiteur";1;0,088;1;0,093;1;1;1;0,113;1;1;1;1;1;1;1;1
"lutter";1;0,909;1;1;1;1;0,491;0,002;1;1;0;1;1;1;1;1
"logement";0,43;1;1;0,064;1;0,558;1;0,66;1;1;0,014;0,43;1;1;1;1
"libération";1;0;0,663;1;0,878;1;1;1;1;1;1;1;1;1;1;1
"lauréat";1;1;1;1;0,2;1;0,374;1;1;1;1;1;1;0,563;0;0,563
"juillet";1;0,176;0,737;0,854;1;1;1;1;1;1;0,587;0,656;0,463;0,076;0,257;1
"juge";0,509;0,677;1;1;0;1;1;0,753;1;1;1;1;0,339;1;1;0,489
"issue";1;1;1;1;0,878;0;0,374;1;0,388;0,297;1;1;1;1;1;1
"investir";1;1;1;0;0,259;0,804;1;1;1;1;0,587;0,656;1;1;1;1
"intense";0;0,909;1;1;1;1;0,035;0,989;1;1;1;1;1;0,7;0,319;1
"inondation";0,085;0;0,737;1;1;1;1;0,917;0,448;1;1;1;1;1;1;1
"influence";1;1;0,737;1;0,259;1;0,433;0,001;0,448;1;1;1;1;0,633;0,954;1
"immédiat";1;0;1;0,023;0,321;1;1;1;1;1;0,651;1;1;0,7;1;1
"héritage";1;1;1;0,008;1;0,728;1;0,175;0,388;1;0,518;1;1;1;0,198;1
"grève";1;1;1;1;0,002;0,875;1;1;1;1;0,083;0;1;1;1;0,7
"gratuit";0,723;1;1;0;1;0,875;1;1;1;1;0,651;0,723;1;1;1;1
"geste";1;1;1;1;0,957;1;0,023;0,021;0;1;1;1;0,463;1;0,954;1
"gens";1;1;1;1;0,957;0,804;0;0,917;0,448;1;0,06;0,085;1;1;1;1
"gaz";1;0,225;0,158;0,926;1;1;1;0,989;0,038;0,402;0,651;1;1;1;1;1
"fédération";1;0,225;1;0,926;1;1;1;1;1;1;1;0,114;0;0,104;1;1
"foyer";1;1;0;0,926;1;1;1;1;1;1;0,651;0,723;1;1;1;0,7
"fortement";0,114;0,225;0;1;1;0,875;1;0,287;1;1;1;1;1;1;1;1
"finance";1;0,838;1;0,854;0,028;0,01;1;0,229;1;1;0,587;1;1;1;1;1
"exemplaire";1;1;1;1;1;0,875;0,491;1;1;1;1;1;1;1;0;1
"esprit";1;1;1;1;0,878;1;1;0,838;1;1;0,518;0,585;0,402;0,052;0,198;0,563
"espoir";1;1;0,01;0,023;1;0,875;0,491;0,989;1;1;1;1;0,522;1;0,319;1
"enjeu";1;1;0,12;1;0,028;1;0,433;0,229;0,026;0,35;1;1;1;1;1;1
"emji_étincelles";1;1;1;1;1;1;1;0,559;1;1;1;1;0,002;0,331;0,001;1
"emji_montagne_enneigée";0,005;1;1;0,001;1;1;0,491;1;1;1;0;1;1;1;1;1
"emji_livres";1;1;0,087;1;0,2;1;1;1;1;1;1;1;1;0,052;0;1
"emji_billet_avec_des_ailes";1;1;0,806;0;1;1;1;0,287;1;1;0,651;1;1;0,104;1;1
"emji_avion";0,723;0,021;1;0,237;1;1;1;0,287;1;1;0,083;0,723;1;1;1;1
"démission";1;1;1;1;0,259;0;1;0,917;1;1;1;0,656;1;1;1;1
"durée";0,085;1;0,12;0,186;0,957;1;1;1;0,026;1;1;1;0,463;1;0,954;1
"disparition";1;0,007;0,663;1;1;1;1;0,838;0;1;1;1;1;1;1;1
"devancer";1;1;1;1;1;0;1;0,989;1;1;1;0,723;0,042;1;1;0,7
"destiner";0,114;0,909;1;0;1;1;1;0,287;1;1;0,651;1;1;1;1;1
"destination";0;0,677;1;1;1;1;1;1;0,326;1;0,447;0,509;1;1;1;1
"daniel";1;1;1;1;0,031;0,366;1;0,452;1;0,095;1;1;1;1;1;0,25
"consultation";1;1;0,12;0;0,259;0,804;1;1;1;1;1;1;1;1;0,954;0,633
"confiance";1;1;1;1;0,957;0,156;0,433;0,229;1;0,35;0,06;0,656;0,463;1;1;1
"concept";0,509;1;1;1;1;1;0,008;1;1;1;1;0,509;1;0,489;0;1
"concentrer";1;1;1;0,776;0,878;1;0,374;0,838;0,388;1;1;0,585;1;0,563;0,198;0,563
"collection";1;1;0,319;1;1;1;0;1;1;1;1;1;1;1;1;0,25
"chaud";0;1;1;1;1;1;1;1;1;1;0,373;1;1;1;1;1
"brésilien";1;0,092;1;1;0,008;1;1;1;1;1;1;1;0,01;0,033;1;1
"boulens";1;0,059;1;1;0,099;1;1;0,66;0,264;0,002;1;1;1;1;1;1
"barrage";1;0,76;1;1;1;1;1;0,175;1;1;1;1;1;0;1;1
"avocat";1;0,492;1;1;1;0;1;0,559;0,202;1;1;1;1;1;1;1
"audience";1;1;1;0,023;1;0,875;0,035;1;1;1;1;0,723;1;1;0,002;1
"artistique";1;0,76;0,663;1;1;1;0,014;1;1;1;1;1;1;1;0;0,563
"archive";1;1;1;0,776;0,878;1;0,374;1;1;0,297;1;1;0,402;1;0;1
"approuver";0,723;0,909;1;0,926;1;0;1;0,989;1;1;1;0,114;1;1;1;0,7
"août";0,43;1;0,035;0,603;0,697;1;0,253;1;1;1;0,373;0,43;1;1;1;1
"andrew";1;1;1;0,776;0;0,728;1;1;1;1;1;1;1;1;0,198;1
"alpin";1;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1
"alimenter";1;1;0,583;0,693;1;1;1;0,753;0,009;0,244;0,447;0,509;1;1;0,789;1
"albert";1;1;1;1;0,259;0;1;1;1;1;1;1;1;0,633;0,954;0,002
"agression";0,723;0,225;0,806;1;0,321;0,201;1;1;0,507;1;0,651;1;1;1;0,319;1
"affiche";0,656;0,838;1;1;0,957;1;1;0,229;1;1;0,001;0,656;1;1;0,954;0,633
"acquérir";0,509;1;0,058;0,693;1;1;1;1;1;1;0,447;0,509;0,339;1;0,145;1
"accorder";1;1;0,158;0,926;0,043;0,201;1;1;0,507;1;0,651;0,723;1;0,7;1;1
"abonnement";1;1;1;0;1;1;1;1;1;1;0,025;1;1;1;1;1
"évoluer";1;1;0,663;0,776;1;0,728;0,374;0,838;1;0,297;0,041;1;0,402;0,563;1;1
"évacuer";1;0;0,663;1;1;1;1;1;1;1;1;1;1;1;1;1
"épreuve";1;0,76;1;1;1;1;0,374;0,838;1;1;1;0,585;0;1;1;1
"émotion";1;1;1;0;0,957;1;0;1;1;1;0,587;1;0,463;1;0,954;1
"église";0,001;1;1;0,14;1;0,115;0,374;1;1;1;0,518;1;1;1;0,875;1
"écran";1;1;0,087;1;1;1;1;0,838;0,388;0,297;0,518;1;1;1;0;1
"yverdon";0;1;1;1;1;1;1;0,838;1;1;1;1;1;1;1;1
"vétérinaire";1;1;0;1;1;1;1;1;0,448;1;1;1;1;1;0,954;1
"vision";1;1;1;1;0,878;1;1;1;1;0,297;1;1;1;1;0;0,563
"vainqueur";1;1;1;1;1;1;1;1;1;1;1;1;0;0,076;0,954;1
"vague";0;1;0,583;1;1;1;1;0,753;1;1;0,447;1;1;1;0,145;1
"urs";1;1;1;1;1;1;1;1;1;0,007;1;1;1;1;0,875;0
"urgent";1;0,176;0;0,854;1;0,804;1;0,917;1;1;1;1;1;1;1;1
"transporter";0,585;1;1;1;0,2;1;0,374;0,838;0,388;1;0,041;0,585;1;1;0,875;1
"touriste";1;0,677;0,583;0;1;1;1;1;1;1;0,447;0,038;1;1;1;1
"tourisme";1;0,131;1;0,14;1;1;1;1;1;0,297;0,041;1;1;0,563;0,875;0,563
"tirage";1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,059;1
"terroriste";1;0;1;1;0,957;0,156;1;1;1;1;1;1;1;1;1;1
"terrain";1;0,131;1;1;0,2;0,728;1;1;0,388;1;1;1;0,402;0,052;1;0,563
"tentative";1;0;1;1;1;0,002;1;1;0,326;1;1;1;1;1;1;1
"sydney";1;0;1;1;1;1;1;0,917;1;0,35;1;1;1;0,002;1;1
"suggérer";1;1;0,663;1;1;1;1;0,838;0,388;0,297;1;1;1;1;0;1
"soldat";1;0;1;1;0,957;1;1;1;1;1;0,587;0,656;1;1;1;1
"sentiment";1;1;1;0,854;1;0,804;0,433;0,001;0,026;1;1;1;1;1;0,257;1
"sensation";0,509;1;1;1;1;1;1;0,753;1;1;1;1;1;1;0;1
"satellite";0,43;1;1;1;0,697;1;1;1;0;1;0,373;0,43;1;1;0,694;1
"récompenser";1;0,677;1;1;0,146;1;1;1;1;1;1;1;1;0,489;0;1
"réclamer";1;0,838;1;0,186;0,028;0,156;1;0,917;0,448;1;0,587;1;1;1;1;1
"réchauffement";0;0,838;1;1;1;1;1;0,001;1;0,35;1;1;1;1;1;0,633
"roi";1;1;1;0,693;0;1;0,314;1;1;0,244;1;1;1;1;1;1
"robert";0,509;1;1;1;1;0,646;0;1;0,326;0,244;1;1;1;1;0,789;1
"provisoire";0,182;1;1;1;0,365;0;1;1;1;1;1;1;1;1;1;1
"prouver";1;1;0,499;1;0,697;1;0,253;1;0,264;1;1;1;0,275;1;0,004;1
"progrès";1;1;0,499;1;0,697;1;1;0;1;0,192;1;1;1;1;1;1
"profiter";0;1;1;0,776;1;1;1;1;1;1;1;1;0,402;0,052;0,198;1
"priorité";0,656;1;0,006;1;1;0;1;0,917;1;1;0,06;1;1;1;1;1
"prime";1;1;0,087;0;1;1;0,374;1;1;1;1;0,585;1;1;1;1
"portée";1;1;1;1;0,878;0,115;0,374;1;1;1;1;0;1;0,563;1;0,563
"plonger";1;1;1;1;0,791;0,646;0,314;0,753;1;1;1;1;1;1;0;1
"plaque";0,43;1;1;1;1;1;0,253;1;1;1;0,373;0;1;1;1;0,411
"pixabay";1;1;0,411;1;1;1;1;1;0,002;1;1;1;1;1;1;0
"perturber";0;1;1;0,854;0,957;1;1;0,917;0,448;1;1;1;1;1;1;1
"patrick";1;1;1;1;1;1;0,084;1;1;1;1;1;1;0;1;0,171
"parc";0,059;0,76;0;1;1;1;1;1;1;0,297;1;1;1;1;0,875;1
"ouragan";1;0;1;1;1;1;1;1;1;1;1;0,585;1;1;1;1
"nation";1;1;1;1;0,028;0;1;1;1;1;1;1;1;0,002;1;1
"météorologique";0;0,76;0,663;1;1;1;1;1;0,388;0,297;0,518;1;1;1;1;1
"mobilisation";1;1;1;1;0,028;0;1;1;1;0,35;1;0,085;1;1;1;1
"milliardaire";1;1;1;0;0,697;1;0,253;1;1;1;1;1;1;1;0,694;1
"mauvais";1;1;0,663;1;1;1;1;0;1;1;0;1;1;1;0,875;1
"mark";1;1;1;1;0,365;1;1;1;1;0,055;1;0,182;1;1;0,363;0,171
"marge";1;0,838;1;1;0,957;0,804;1;1;1;1;1;0;0,029;0,633;1;0,633
"majoritairement";1;0,76;0,663;1;1;0;1;0,175;1;1;0,518;0,585;1;1;1;1
"lire";1;1;0,737;0,854;1;1;1;0,917;0,026;0,012;0,06;0,656;1;1;0,954;1
"lever";0,43;0;1;1;0,099;1;1;1;1;1;1;1;1;1;1;1
"leader";0,585;1;1;1;0,878;0,115;0;1;1;1;1;1;0,018;0,563;1;1
"lac";0;1;0,663;1;1;1;1;1;1;1;1;1;1;0,563;1;0,563
"kefalas";0,509;1;1;0,693;1;1;0,314;1;1;1;0,447;1;1;1;1;0
"japonais";1;0,176;1;1;0,957;0,804;1;1;0,448;1;1;1;0,463;0,076;0,027;1
"japon";1;0,059;1;1;0,697;0,05;1;1;1;1;1;1;1;0,019;0,694;1
"interview";1;1;0,583;1;0,791;1;1;1;1;0;1;1;1;0,489;1;1
"internet";0,656;1;1;0,186;0,028;1;1;0,917;1;1;0,587;0,656;1;1;0,954;0,633
"institution";1;1;1;1;1;1;0,023;0,917;0,448;1;0;1;1;1;0,257;0,633
"instant";0,43;0,588;1;0,603;1;0,558;1;1;1;1;0,373;0,022;1;1;1;0,411
"initier";1;0,838;1;1;0,259;0,156;0,023;0,917;1;1;0,587;1;1;1;0,257;1
"impôt";1;1;1;0;1;0,115;1;1;1;0,297;1;0,585;1;1;1;1
"impressionnant";1;1;1;0,776;1;1;1;1;0,388;1;0,518;1;0;0,563;0,016;1
"identité";1;1;0,737;0,186;1;1;0;1;1;1;1;0,085;1;1;0,954;0,633
"hauteur";0;1;0,583;1;1;1;1;1;1;1;0;1;1;1;1;1
"global";1;1;0,663;1;1;1;1;0;0,388;0,297;0,518;1;1;1;0,875;0,563
"glacier";0,509;1;1;1;1;1;1;0,126;0,326;1;0,447;1;0,339;1;1;0
"georgios";0,509;1;1;0,693;1;1;0,314;1;1;1;0,447;1;1;1;1;0
"genou";1;0,76;1;1;0,878;1;1;0,012;1;1;1;1;0;1;1;1
"gagnant";1;1;0,663;1;1;1;0,374;1;1;1;1;1;0,018;0,001;0,198;0,563
"fidèle";1;0,838;1;1;1;0,804;0,433;1;1;1;1;1;1;0,633;0;1
"faune";0,059;1;0;1;1;1;1;1;1;0,297;1;1;1;1;0,198;1
"faible";1;1;0,006;1;1;0,804;1;0,917;0;1;1;1;1;1;1;0,002
"exploser";1;0,76;1;1;1;1;0,374;0,175;1;1;0,518;1;0,018;0,563;0,198;1
"exiger";1;1;1;0,854;0,957;0,156;1;1;1;1;0,06;0;1;1;0,954;1
"exercice";1;0,131;0,663;1;0,878;0,005;1;0,175;1;1;1;0,585;1;1;1;1
"erreur";1;1;0,737;0,854;0,957;1;0;0,917;0,448;1;1;1;0,463;1;0,257;1
"epstein";1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"entraîneur";1;1;1;1;1;1;1;0,917;1;1;1;1;0,463;0;1;1
"entamer";1;1;0,737;1;0;0,804;1;1;1;1;0,587;1;0,029;0,633;1;1
"emji_hôpital";1;0;1;1;1;0,804;1;0;1;1;1;0,656;1;1;1;1
"emji_explosion";0,656;0;1;1;1;1;1;0,917;1;1;0,587;1;1;1;0,954;1
"efficace";0,585;1;0,663;1;1;1;1;0;0,016;1;1;0,059;1;1;1;1
"effectif";1;0,176;1;0,014;0,957;0,156;1;1;1;1;1;0,656;1;1;1;0,076
"déplorer";1;0;1;1;0,2;0,115;1;0,838;1;1;1;1;1;1;0,875;1
"déclencher";0,085;0,012;0,737;1;1;0,156;0,433;1;0,448;1;1;1;1;1;0,954;1
"déclaration";1;0,092;1;1;0;1;1;1;1;1;1;1;1;1;0,789;1
"dpa";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"domestique";1;1;0;1;1;1;1;0,229;1;1;1;0,656;1;1;1;0,633
"diversité";1;1;0;1;1;1;0,374;0,838;1;1;1;0,059;1;1;0,198;1
"dialogue";1;0,76;0,087;1;0,878;0,728;1;0,838;0,388;0,297;1;1;1;1;0,875;0,563
"cycle";1;1;0;0,064;1;1;1;0,66;0,264;1;1;1;1;1;0,694;1
"coûter";1;0,76;1;0,14;0,878;1;1;0,838;1;1;0,041;0,585;0,402;0,563;1;1
"contenu";1;0,092;1;1;0,791;0;1;0,753;1;1;1;1;1;1;0,789;1
"contacter";1;0,007;1;0,14;0,878;0,728;1;0,838;1;1;1;1;1;1;0,875;0,563
"contact";0,656;1;0,12;1;1;0,804;1;0,229;0;1;1;0,656;0,463;1;1;1
"constituer";1;0,131;1;1;0,2;1;0,374;1;0,388;1;0,518;1;0,402;1;0,198;1
"congrès";0,585;1;1;0,776;0;1;1;1;1;1;1;1;1;1;1;1
"compléter";0,585;1;1;1;1;0,728;1;1;1;1;0;0,585;1;1;0,875;0,563
"comparer";1;0,76;0,663;0,14;1;0,728;1;0;1;1;1;1;1;1;1;0,563
"cher";1;1;1;0;0,259;1;1;1;1;1;1;1;1;0,076;0,954;1
"chanteur";1;1;1;1;0,878;1;0;1;1;1;1;1;1;1;0;0,563
"chanson";1;1;1;0,854;0,957;0,804;1;1;1;1;1;1;0;1;0;1
"cellule";1;1;1;1;0,878;0,728;1;0,838;0;1;1;0,585;1;1;0,875;1
"bord";0,059;0;1;1;1;1;1;0,838;1;1;0,518;0,585;1;1;1;1
"beauté";1;1;0,087;1;1;1;1;1;1;1;0,518;1;0,402;1;0;1
"avis";1;1;1;0,776;0,016;0,728;1;0,012;0,388;1;1;1;1;0,563;1;1
"auprès_de";1;1;0,663;0,776;1;1;1;0;1;1;0,518;1;1;1;0,875;0,052
"athlète";1;1;0,663;1;1;1;1;0,175;1;1;1;1;0;1;0,875;1
"apprendre";1;1;1;0,506;1;0,028;0,193;0,559;1;1;1;1;1;1;0,592;0,331
"analyser";1;1;0,12;0,854;1;1;1;0,021;0;1;1;0,656;1;1;0,954;1
"alcool";1;1;0,583;0,693;1;1;1;0,126;0;1;1;1;1;1;0,789;0,489
"ahmed";1;0;1;1;0,697;0,558;1;0,084;1;1;1;1;1;1;1;1
"aggraver";1;0,176;0,12;0,854;1;1;1;0,001;1;0,35;1;1;1;1;1;0,633
"afrique";0,585;0,007;1;1;0,878;1;1;1;1;1;0,518;1;1;0,001;0,875;1
"acheter";1;1;1;0;1;1;1;0,229;1;1;0,587;0,656;1;0,633;0,954;1
"accélérer";0,509;1;1;0,693;1;0,08;1;0,006;0,326;1;1;1;1;1;0,789;1
"absence";0,585;0,76;0,663;1;0;1;1;0,838;1;1;1;0,585;1;1;1;0,563
"époux";1;1;1;1;0;0,366;1;0,452;1;1;1;1;1;1;1;1
"époque";0,509;1;1;1;1;1;0;1;1;1;0,447;1;1;0,489;0,145;1
"émotionnel";1;1;1;1;1;1;0;0;1;1;1;0,585;1;1;0,875;1
"élément";1;1;0,663;1;1;0,728;0,374;0,838;0,388;1;0,518;0,585;1;1;0,016;1
"écrivain";1;1;1;1;0,146;1;0;1;1;1;0,447;1;1;1;1;1
"zelensky";1;0,007;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"xhaka";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"voyage";1;1;1;0,776;0,2;1;1;1;1;1;0,518;0,059;1;1;0;1
"volonté";1;1;1;0,776;0,2;0,115;1;0;1;1;1;1;1;1;1;0,563
"voler";0,182;1;1;0,006;1;1;1;0,338;1;1;1;0,182;1;1;1;1
"violation";1;0;1;1;0,878;1;1;1;1;0,297;1;1;1;1;1;0,563
"valaisanne";0,585;1;1;1;1;0,728;1;0,838;1;1;0,518;0,059;0,018;0,563;1;0,563
"témoin";1;0;1;1;1;1;1;0,012;0,016;1;1;1;1;1;1;1
"toxique";1;1;0,035;1;1;1;1;0;1;1;1;1;1;1;0,694;1
"tourner";1;1;0,499;0,603;1;1;0,253;0;1;1;1;1;1;1;0,694;1
"tournant";1;1;1;1;0,594;1;0,193;1;1;1;1;0,348;1;1;0;1
"tir";1;0;1;1;0,2;0,728;1;0,838;1;1;1;1;0,402;1;1;1
"tessinoise";1;0,76;1;1;1;0,728;1;1;1;1;0,518;1;0;1;1;1
"temporairement";0;1;1;1;0,878;1;1;1;0,016;1;1;1;1;0,563;1;0,563
"talent";1;1;1;1;1;1;0,314;1;1;1;1;1;1;0,489;0;1
"tabac";1;1;1;0,693;1;1;1;0,753;1;1;0;0,038;1;1;1;1
"sûr";1;1;0,583;0,693;1;1;1;0;1;1;1;1;1;1;1;1
"symptôme";1;1;0,583;1;1;1;1;0;0,326;1;1;1;1;1;1;0,033
"suédois";0,509;1;1;1;1;1;0,314;0,753;1;1;1;0,509;0,339;0;1;1
"surface";0,001;0,76;1;1;1;1;0;1;0,388;1;1;1;1;0,563;0,875;1
