"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"3348";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"3349";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;39;39;39;39;39;39;39;39;39;39;39
"3350";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"3351";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"3352";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"3353";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3354";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"3355";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3356";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
"3357";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3358";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"3359";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"3360";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3361";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3362";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"3363";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"3364";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"3365";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"3366";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"3367";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3368";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"3369";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3370";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"3371";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3372";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;35;35;35;35;35;35;35;35;35;35;35;35;35
"3373";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3374";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3375";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3376";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;39;39;39;39;39;39;39;39;39;39;39
"3377";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"3378";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3379";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"3380";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3381";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"3382";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"3383";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"3384";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3385";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3386";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"3387";2;4;6;6;6;6;6;17;17;17;17;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
"3388";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3389";2;4;6;6;6;6;6;17;17;17;17;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
"3390";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3391";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"3392";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3393";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3394";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3395";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3396";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"3397";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3398";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3399";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3400";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3401";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;39;39;39;39;39;39;39;39;39;39;39
"3402";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3403";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"3404";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3405";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"3406";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3407";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"3408";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3409";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3410";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3411";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"3412";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"3413";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"3414";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3415";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"3416";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"3417";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"3418";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"3419";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3420";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"3421";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3422";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3423";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"3424";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3425";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"3426";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"3427";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"3428";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"3429";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"3430";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"3431";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"3432";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"3433";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"3434";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3435";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3436";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3437";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3438";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3439";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;39;39;39;39;39;39;39;39;39;39;39
"3440";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3441";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3442";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"3443";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"3444";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"3445";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"3446";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"3447";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"3448";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"3449";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;39;39;39;39;39;39;39;39;39;39;39
"3450";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"3451";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3452";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"3453";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"3454";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"3455";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"3456";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"3457";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3458";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"3459";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3460";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"3461";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"3462";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"3463";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"3464";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3465";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"3466";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"3467";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3468";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3469";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;35;35;35;35;35;35;35;35;35;35;35;35;35
"3470";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3471";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"3472";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"3473";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;44;44;44;44;44;44;44;44
"3474";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3475";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"3476";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"3477";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;48;48;48;48;48;48
"3478";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"3479";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3480";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"3481";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3482";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3483";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"3484";2;4;6;6;6;6;6;17;17;17;17;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
"3485";2;4;6;6;6;6;6;17;17;17;17;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
"3486";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3487";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3488";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"3489";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3490";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3491";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"3492";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"3493";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"3494";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3495";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"3496";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"3497";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;39;39;39;39;39;39;39;39;39;39;39
"3498";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"3499";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3500";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"3501";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"3502";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"3503";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"3504";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;57;57
"3505";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"3506";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"3507";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"3508";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"3509";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"3510";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"3511";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"3512";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"3513";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3514";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3515";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3516";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3517";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3518";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"3519";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"3520";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"3521";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"3522";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3523";2;4;6;6;6;6;6;17;17;17;17;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
"3524";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"3525";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3526";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3527";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3528";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3529";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3530";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;43;43;43;43;43;43;43;43;43
"3531";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3532";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"3533";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3534";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3535";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3536";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3537";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3538";2;4;7;8;11;11;11;11;11;11;11;11;11;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"3539";2;4;7;8;11;11;11;11;11;11;11;11;11;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"3540";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"3541";2;4;7;8;11;11;11;11;11;11;11;11;11;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"3542";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"3543";2;4;7;8;11;11;11;11;11;11;11;11;11;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"3544";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"3545";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"3546";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"3547";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"3548";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"3549";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3550";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3551";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3552";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"3553";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;39;39;39;39;39;39;39;39;39;39;39
"3554";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"3555";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"3556";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"3557";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;44;44;44;44;44;44;44;44
"3558";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3559";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3560";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3561";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3562";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3563";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3564";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"3565";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3566";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3567";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3568";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3569";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"3570";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
