"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"déclencher";-0,64;0,268;-0,655;-0,882;11,059;0,12;-0,65;0,829;0,076;-0,705;-0,777
"drone";0,325;-0,675;-0,655;-0,882;55,471;-0,808;-0,65;-0,455;-0,871;-0,705;-0,777
"drogue";0,546;-0,578;-0,561;2,994;-0,544;-0,692;4,808;1,182;-0,746;-0,604;-0,666
"dos";-0,456;-0,482;6,374;0,397;-0,453;-0,576;-0,464;-0,325;-0,621;0,717;0,565
"donnée";-0,732;0,141;-0,749;-1,008;-0,726;-0,924;0,169;13,901;-0,996;7,814;-0,888
"disposer";-0,732;-0,772;0,163;-1,008;-0,726;-0,924;17,904;-0,52;-0,996;7,814;-0,888
"disparition";0,182;-0,772;0,163;-1,008;2,956;-0,924;2,838;-0,52;-0,996;0,111;0,058
"discussion";-0,732;-0,772;-0,749;0,015;-0,726;23,678;-0,743;0,581;-0,996;0,111;-0,888
"discipline";0,325;-0,675;0,3;0,07;-0,635;-0,808;-0,65;-0,455;2,206;0,227;0,147
"direction";-0,548;0,471;-0,561;-0,755;-0,544;-0,692;13,412;-0,39;-0,746;4,261;-0,666
"différent";-0,64;-0,675;-0,655;-0,882;-0,635;-0,808;0,308;0,829;15,241;-0,705;0,147
"descente";23,296;-0,385;1,397;-0,503;-0,362;-0,461;-0,371;-0,26;-0,497;-0,402;-0,443
"curieux";-0,365;1,323;-0,374;6,113;-0,362;-0,461;-0,371;-0,26;-0,497;1,22;-0,443
"culte";0,891;0,793;-0,467;-0,629;-0,453;-0,576;-0,464;-0,325;-0,621;0,717;5,052
"craindre";2,916;-0,772;-0,749;0,015;-0,726;0,042;-0,743;-0,52;-0,996;2,447;2,031
"courant";-0,732;-0,772;-0,749;1,558;-0,726;-0,924;0,169;0,581;0,018;0,111;2,031
"courage";-0,548;-0,578;4,755;0,185;-0,544;-0,692;-0,557;1,182;0,195;-0,604;0,303
"contrôler";-0,64;-0,675;-0,655;0,07;3,808;-0,808;3,669;6,229;-0,871;-0,705;-0,777
"commercial";-0,64;0,268;-0,655;-0,882;0,333;16,673;-0,65;0,829;-0,871;-0,705;-0,777
"commerce";-0,365;1,323;-0,374;-0,503;-0,362;6,831;-0,371;2,514;-0,497;-0,402;-0,443
"cochon";-0,456;-0,482;-0,467;0,397;-0,453;-0,576;-0,464;-0,325;0,412;-0,503;14,016
"cible";-0,732;-0,772;-0,749;-1,008;66,393;-0,924;0,169;-0,52;-0,996;-0,806;-0,888
"christian";0,546;-0,578;-0,561;2,994;-0,544;0,263;-0,557;-0,39;-0,746;-0,604;3,673
"chinois";-0,64;0,268;-0,655;-0,882;-0,635;8,053;0,308;0,829;-0,871;0,227;-0,777
"chercher";-0,64;-0,675;-0,655;0,07;-0,635;-0,808;-0,65;32,105;-0,871;0,227;0,147
"chaussure";-0,64;-0,675;35,682;0,07;-0,635;-0,808;0,308;-0,455;-0,871;-0,705;-0,777
"charles";4,917;-0,578;-0,561;0,185;-0,544;3,452;-0,557;-0,39;0,195;-0,604;-0,666
"centrale";-0,548;0,471;-0,561;-0,755;-0,544;-0,692;-0,557;-0,39;0,195;12,145;0,303
"centimètre";-0,64;34,538;3,625;-0,882;-0,635;-0,808;-0,65;-0,455;-0,871;-0,705;-0,777
"caractère";-0,732;0,141;-0,749;-1,008;2,956;0,042;0,169;0,581;-0,996;-0,806;2,031
"capable";-0,732;8,306;-0,749;0,015;0,188;-0,924;-0,743;13,901;-0,996;-0,806;-0,888
"canada";-0,274;2,27;-0,28;-0,377;-0,271;-0,345;-0,278;-0,195;9,485;-0,302;-0,332
"brésil";-0,732;17,104;-0,749;-1,008;-0,726;1,876;2,838;-0,52;-0,996;-0,806;-0,888
"britannique";-0,732;0,141;0,163;0,015;2,956;-0,924;0,169;5,041;-0,996;-0,806;-0,888
"bras";-0,732;-0,772;-0,749;1,558;0,188;-0,924;-0,743;-0,52;5,744;-0,806;2,031
"bernard";18,24;-0,772;0,163;0,015;-0,726;-0,924;-0,743;-0,52;1,6;-0,806;-0,888
"bar";-0,456;0,793;-0,467;-0,629;0,906;-0,576;-0,464;-0,325;0,412;-0,503;5,052
"aéroport";-0,456;-0,482;-0,467;0,397;-0,453;-0,576;-0,464;-0,325;-0,621;30,406;-0,554
"automobile";-0,548;-0,578;-0,561;2,994;-0,544;-0,692;0,523;-0,39;0,195;0,414;0,303
"arme";-0,64;-0,675;-0,655;-0,882;3,808;8,053;0,308;-0,455;-0,871;0,227;-0,777
"apparition";18,24;17,104;-0,749;-1,008;-0,726;-0,924;-0,743;-0,52;-0,996;-0,806;-0,888
"annuel";-0,64;-0,675;-0,655;-0,882;0,333;0,12;3,669;-0,455;-0,871;9,656;-0,777
"animer";3,761;-0,675;-0,655;-0,882;-0,635;-0,808;-0,65;-0,455;7,261;-0,705;2,719
"analyse";0,325;-0,675;-0,655;-0,882;-0,635;0,12;-0,65;6,229;0,076;3,21;-0,777
"amoureux";2,916;-0,772;-0,749;0,015;-0,726;-0,924;-0,743;0,581;-0,996;-0,806;14,385
"altitude";-0,548;25,261;-0,561;-0,755;0,557;-0,692;-0,557;-0,39;-0,746;0,414;-0,666
"alpage";9,098;-0,385;1,397;-0,503;-0,362;-0,461;-0,371;-0,26;0,798;-0,402;-0,443
"al";-0,456;0,793;-0,467;-0,629;6,64;0,509;-0,464;1,702;-0,621;-0,503;-0,554
"accessible";-0,548;12,812;-0,561;-0,755;-0,544;-0,692;-0,557;-0,39;-0,746;12,145;-0,666
"évoluer";-0,548;-0,578;-0,561;-0,755;-0,544;0,263;-0,557;-0,39;19,005;0,414;-0,666
"évaluer";-0,548;-0,578;-0,561;-0,755;4,973;-0,692;13,412;1,182;-0,746;-0,604;-0,666
"éclater";-0,64;-0,675;-0,655;-0,882;22,087;2,535;0,308;-0,455;-0,871;-0,705;-0,777
"échapper";0,546;-0,578;13,289;-0,755;-0,544;-0,692;-0,557;-0,39;-0,746;0,414;0,303
"yverdon";1,455;-0,385;1,397;-0,503;-0,362;-0,461;-0,371;-0,26;-0,497;8,087;-0,443
"vêtement";-0,365;-0,385;1,397;0,777;-0,362;-0,461;-0,371;-0,26;0,798;1,22;-0,443
"volant";-0,548;-0,578;0,512;0,185;0,557;-0,692;-0,557;-0,39;-0,746;-0,604;10,776
"virtuel";-0,365;-0,385;-0,374;0,777;-0,362;0,936;-0,371;-0,26;0,798;-0,402;1,013
"viande";-0,456;-0,482;-0,467;-0,629;-0,453;-0,576;6,439;1,702;0,412;-0,503;0,565
"verbier";1,455;8,531;-0,374;-0,503;-0,362;-0,461;-0,371;-0,26;0,798;-0,402;-0,443
"varié";-0,548;0,471;-0,561;0,185;-0,544;-0,692;-0,557;-0,39;3,055;-0,604;3,673
"vallée";0,325;-0,675;53,728;-0,882;-0,635;-0,808;-0,65;-0,455;-0,871;-0,705;-0,777
"valider";-0,456;-0,482;-0,467;-0,629;-0,453;0,509;6,439;-0,325;-0,621;5,772;-0,554
"valeur";-0,64;3,452;-0,655;-0,882;0,333;0,12;10,735;-0,455;-0,871;-0,705;-0,777
"valaisanne";-0,548;-0,578;-0,561;-0,755;-0,544;-0,692;0,523;1,182;3,055;0,414;0,303
"vache";9,098;-0,385;-0,374;-0,503;-0,362;-0,461;-0,371;-0,26;-0,497;-0,402;7,176
"utilisation";-0,548;0,471;-0,561;-0,755;0,557;0,263;-0,557;7,835;-0,746;0,414;-0,666
"trésor";-0,274;-0,289;2,373;-0,377;2,482;1,723;-0,278;-0,195;-0,372;-0,302;-0,332
"trottinette";-0,365;-0,385;-0,374;-0,503;44,394;-0,461;-0,371;-0,26;-0,497;-0,402;-0,443
"traiter";-0,64;-0,675;0,3;-0,882;-0,635;0,12;21,504;0,829;-0,871;-0,705;-0,777
"tirer";-0,548;0,471;-0,561;0,185;-0,544;0,263;0,523;-0,39;0,195;-0,604;0,303
"tiktok";-0,548;0,471;-0,561;-0,755;-0,544;-0,692;-0,557;7,835;9,325;-0,604;-0,666
"thème";-0,64;3,452;-0,655;2,156;-0,635;-0,808;3,669;-0,455;-0,871;0,227;-0,777
"tension";-0,64;-0,675;-0,655;-0,882;0,333;2,535;3,669;6,229;-0,871;-0,705;-0,777
"survenir";-0,548;12,812;-0,561;-0,755;-0,544;3,452;0,523;-0,39;-0,746;-0,604;-0,666
"supporter";-0,274;-0,289;-0,28;-0,377;-0,271;-0,345;-0,278;-0,195;24,254;-0,302;-0,332
"statistique";-0,64;0,268;-0,655;-0,882;-0,635;-0,808;35,978;0,829;-0,871;-0,705;-0,777
"stade";-0,456;0,793;0,847;-0,629;-0,453;-0,576;-0,464;-0,325;4,292;-0,503;0,565
"spécialiser";-0,548;-0,578;-0,561;-0,755;13,793;0,263;4,808;-0,39;-0,746;-0,604;-0,666
"soupçonner";-0,64;-0,675;-0,655;-0,882;36,891;0,12;0,308;-0,455;-0,871;-0,705;-0,777
"sondage";-0,456;-0,482;-0,467;-0,629;-0,453;-0,576;17,196;-0,325;-0,621;5,772;-0,554
"sommet";-0,548;12,812;0,512;-0,755;-0,544;0,263;-0,557;-0,39;-0,746;0,414;-0,666
"significatif";-0,274;-0,289;-0,28;-0,377;-0,271;10,323;-0,278;-0,195;-0,372;2,127;-0,332
"session";-0,64;3,452;-0,655;0,07;0,333;0,12;-0,65;-0,455;-0,871;0,227;0,147
"sein";-0,64;-0,675;-0,655;0,07;-0,635;0,12;3,669;0,829;-0,871;0,227;0,147
"second";-0,64;0,268;-0,655;-0,882;-0,635;28,396;-0,65;0,829;-0,871;-0,705;-0,777
"science";-0,548;4,549;-0,561;-0,755;-0,544;-0,692;0,523;1,182;0,195;0,414;-0,666
"référence";-0,548;-0,578;-0,561;-0,755;-0,544;-0,692;-0,557;-0,39;19,005;4,261;-0,666
"récolter";-0,456;6,123;-0,467;-0,629;0,906;4,781;-0,464;-0,325;-0,621;-0,503;-0,554
"rock";-0,64;-0,675;-0,655;0,07;-0,635;-0,808;-0,65;-0,455;39,974;-0,705;-0,777
"risquer";-0,548;0,471;-0,561;-0,755;-0,544;0,263;0,523;-0,39;0,195;4,261;-0,666
"revue";10,95;0,268;-0,655;0,07;-0,635;-0,808;-0,65;6,229;-0,871;-0,705;-0,777
"retirer";-0,64;0,268;-0,655;-0,882;0,333;2,535;0,308;-0,455;-0,871;-0,705;2,719
"restaurant";-0,456;6,123;-0,467;-0,629;-0,453;-0,576;0,862;-0,325;-0,621;0,717;0,565
"remettre";0,546;0,471;0,512;-0,755;0,557;-0,692;-0,557;7,835;-0,746;-0,604;-0,666
"relever";-0,548;-0,578;0,512;-0,755;-0,544;0,263;0,523;-0,39;0,195;4,261;-0,666
"recours";0,325;-0,675;-0,655;-0,882;0,333;2,535;0,308;6,229;-0,871;-0,705;-0,777
"recommander";-0,548;-0,578;-0,561;2,994;-0,544;-0,692;13,412;-0,39;-0,746;0,414;-0,666
"raclette";-0,456;-0,482;-0,467;0,397;-0,453;-0,576;-0,464;1,702;12,262;-0,503;-0,554
"qualifier";-0,456;-0,482;-0,467;-0,629;6,64;13,391;-0,464;-0,325;-0,621;-0,503;-0,554
"pull";9,098;-0,385;-0,374;-0,503;-0,362;-0,461;-0,371;-0,26;6,209;-0,402;-0,443
"préserver";-0,548;4,549;-0,561;-0,755;4,973;-0,692;-0,557;-0,39;-0,746;4,261;-0,666
"proposition";-0,64;-0,675;-0,655;-0,882;0,333;8,053;0,308;-0,455;0,076;0,227;-0,777
"prolonger";-0,365;-0,385;-0,374;-0,503;-0,362;-0,461;1,416;2,514;-0,497;8,087;-0,443
"potter";-0,456;16,473;-0,467;4,217;-0,453;-0,576;-0,464;-0,325;-0,621;-0,503;-0,554
"postal";-0,456;-0,482;0,847;0,397;-0,453;-0,576;-0,464;-0,325;4,292;-0,503;0,565
"portée";-0,64;0,268;0,3;-0,882;0,333;8,053;-0,65;-0,455;-0,871;0,227;-0,777
"placer";-0,64;-0,675;-0,655;-0,882;3,808;16,673;-0,65;-0,455;-0,871;0,227;-0,777
"pionnier";4,917;0,471;0,512;-0,755;-0,544;-0,692;-0,557;-0,39;-0,746;0,414;0,303
"photo";0,325;3,452;-0,655;-0,882;0,333;2,535;-0,65;-0,455;-0,871;-0,705;0,147
"peuple";-0,64;3,452;-0,655;-0,882;0,333;0,12;-0,65;-0,455;-0,871;9,656;-0,777
"perdre";-0,64;-0,675;-0,655;2,156;0,333;2,535;0,308;-0,455;0,076;-0,705;-0,777
"paysan";4,917;-0,578;-0,561;0,185;-0,544;-0,692;-0,557;1,182;-0,746;-0,604;3,673
"paul";0,891;0,793;-0,467;-0,629;-0,453;0,509;-0,464;1,702;-0,621;-0,503;0,565
"patron";-0,456;-0,482;-0,467;-0,629;-0,453;4,781;17,196;-0,325;-0,621;-0,503;-0,554
"passionné";-0,548;-0,578;4,755;0,185;-0,544;-0,692;-0,557;-0,39;3,055;-0,604;0,303
"passionner";-0,548;-0,578;-0,561;-0,755;-0,544;-0,692;-0,557;1,182;0,195;-0,604;21,612
"passager";0,891;-0,482;-0,467;0,397;0,906;-0,576;-0,464;1,702;-0,621;-0,503;0,565
"partiel";-0,548;0,471;-0,561;-0,755;-0,544;3,452;-0,557;7,835;-0,746;0,414;-0,666
"obliger";0,546;0,471;0,512;-0,755;-0,544;0,263;-0,557;-0,39;-0,746;0,414;0,303
"nécessité";-0,64;0,268;0,3;0,07;3,808;-0,808;-0,65;0,829;-0,871;0,227;-0,777
"nourriture";0,325;0,268;-0,655;0,07;0,333;-0,808;0,308;0,829;-0,871;0,227;-0,777
"nocturne";0,546;0,471;4,755;-0,755;-0,544;-0,692;0,523;-0,39;0,195;-0,604;-0,666
"météorologique";-0,548;62,714;-0,561;-0,755;-0,544;-0,692;-0,557;-0,39;-0,746;-0,604;-0,666
"modifier";0,546;-0,578;0,512;-0,755;0,557;0,263;-0,557;1,182;-0,746;0,414;-0,666
"mission";-0,548;0,471;-0,561;-0,755;13,793;0,263;-0,557;1,182;-0,746;-0,604;-0,666
"mineur";-0,548;-0,578;-0,561;-0,755;4,973;-0,692;26,334;-0,39;-0,746;-0,604;-0,666
"mental";-0,548;-0,578;-0,561;-0,755;-0,544;-0,692;4,808;7,835;0,195;0,414;-0,666
"matinal";-0,456;-0,482;-0,467;-0,629;6,64;4,781;-0,464;-0,325;0,412;-0,503;-0,554
"massif";-0,64;0,268;-0,655;-0,882;0,333;8,053;0,308;-0,455;-0,871;0,227;-0,777
"marathon";-0,64;-0,675;-0,655;0,07;-0,635;-0,808;-0,65;-0,455;39,974;-0,705;-0,777
"maman";-0,274;-0,289;-0,28;1,494;-0,271;-0,345;-0,278;-0,195;9,485;-0,302;-0,332
"maintenir";-0,548;0,471;-0,561;-0,755;4,973;0,263;0,523;-0,39;-0,746;0,414;-0,666
"lutter";-0,365;1,323;-0,374;-0,503;1,475;-0,461;1,416;-0,26;-0,497;1,22;-0,443
"lumineux";1,455;8,531;-0,374;-0,503;-0,362;-0,461;-0,371;-0,26;0,798;-0,402;-0,443
"libre";-0,64;0,268;-0,655;-0,882;-0,635;2,535;-0,65;0,829;0,076;0,227;0,147
"julien";4,917;-0,578;0,512;-0,755;-0,544;-0,692;-0,557;-0,39;0,195;0,414;0,303
"jeffrey";-0,548;-0,578;-0,561;-0,755;-0,544;52,384;-0,557;-0,39;-0,746;-0,604;-0,666
"intérêt";-0,64;-0,675;-0,655;0,07;-0,635;-0,808;10,735;6,229;-0,871;0,227;-0,777
"interview";0,891;-0,482;-0,467;4,217;-0,453;0,509;-0,464;-0,325;0,412;-0,503;-0,554
"inscription";3,761;0,268;-0,655;-0,882;-0,635;-0,808;-0,65;0,829;-0,871;9,656;-0,777
"innovation";-0,456;-0,482;0,847;-0,629;-0,453;-0,576;-0,464;25,54;0,412;-0,503;-0,554
"infrastructure";-0,64;0,268;-0,655;-0,882;3,808;-0,808;-0,65;-0,455;-0,871;19,564;-0,777
"inaugurer";0,546;0,471;0,512;-0,755;-0,544;-0,692;-0,557;-0,39;9,325;-0,604;-0,666
"importer";-0,456;-0,482;-0,467;0,397;-0,453;0,509;-0,464;-0,325;4,292;-0,503;0,565
"immédiat";-0,365;-0,385;-0,374;-0,503;23,49;-0,461;-0,371;-0,26;-0,497;1,22;-0,443
"idéal";-0,548;12,812;0,512;0,185;-0,544;-0,692;0,523;-0,39;-0,746;-0,604;-0,666
"icône";-0,64;20,586;-0,655;0,07;-0,635;-0,808;-0,65;-0,455;0,076;-0,705;0,147
"ices";-0,64;10,224;-0,655;-0,882;3,808;-0,808;0,308;0,829;-0,871;-0,705;-0,777
"humoriste";-0,365;-0,385;1,397;-0,503;-0,362;0,936;-0,371;2,514;-0,497;-0,402;1,013
"humanité";0,546;-0,578;-0,561;-0,755;13,793;-0,692;-0,557;-0,39;0,195;-0,604;0,303
"hivernal";-0,64;-0,675;3,625;-0,882;-0,635;-0,808;0,308;-0,455;0,076;9,656;-0,777
"hippie";13,664;-0,578;0,512;-0,755;-0,544;-0,692;-0,557;-0,39;0,195;-0,604;0,303
"gérer";-0,64;-0,675;-0,655;-0,882;-0,635;-0,808;3,669;16,654;-0,871;0,227;0,147
"grippe";-0,548;-0,578;-0,561;-0,755;-0,544;-0,692;43,575;-0,39;-0,746;0,414;-0,666
"goût";0,325;0,268;0,3;0,07;-0,635;-0,808;-0,65;-0,455;0,076;-0,705;2,719
"fumeur";-0,274;-0,289;-0,28;-0,377;-0,271;-0,345;2,4;3,91;-0,372;2,127;-0,332
"foule";-0,548;0,471;-0,561;-0,755;0,557;-0,692;-0,557;-0,39;19,005;-0,604;-0,666
"former";-0,64;0,268;-0,655;-0,882;-0,635;8,053;-0,65;-0,455;-0,871;0,227;2,719
"foot";0,325;-0,675;-0,655;-0,882;-0,635;-0,808;-0,65;-0,455;39,974;-0,705;-0,777
"fondation";-0,274;12,608;-0,28;-0,377;-0,271;-0,345;-0,278;3,91;-0,372;-0,302;-0,332
"fermeture";-0,456;0,793;-0,467;0,397;6,64;-0,576;-0,464;-0,325;-0,621;0,717;-0,554
"fer";0,325;3,452;-0,655;-0,882;-0,635;0,12;-0,65;-0,455;2,206;-0,705;0,147
"faune";-0,548;0,471;-0,561;-0,755;-0,544;-0,692;13,412;-0,39;0,195;-0,604;0,303
"fameux";3,761;-0,675;-0,655;-0,882;-0,635;-0,808;-0,65;-0,455;26,145;-0,705;-0,777
"fabrication";-0,548;-0,578;4,755;-0,755;0,557;0,263;-0,557;-0,39;-0,746;-0,604;3,673
"exposition";-0,456;0,793;-0,467;-0,629;-0,453;-0,576;0,862;-0,325;12,262;-0,503;-0,554
"exposer";-0,365;-0,385;-0,374;-0,503;-0,362;-0,461;8,931;13,548;-0,497;-0,402;-0,443
"exploit";0,325;-0,675;0,3;-0,882;-0,635;-0,808;-0,65;-0,455;26,145;-0,705;-0,777
"existence";-0,64;-0,675;0,3;0,07;-0,635;0,12;0,308;-0,455;-0,871;0,227;2,719
"essayer";0,325;-0,675;10,63;0,07;-0,635;0,12;-0,65;-0,455;0,076;-0,705;-0,777
"escalade";-0,365;-0,385;-0,374;-0,503;-0,362;-0,461;-0,371;-0,26;32,358;-0,402;-0,443
"erreur";-0,64;-0,675;-0,655;-0,882;-0,635;0,12;3,669;0,829;0,076;0,227;0,147
"epstein";-0,456;-0,482;-0,467;-0,629;-0,453;43,627;-0,464;-0,325;-0,621;-0,503;-0,554
"ensemble";-0,64;3,452;-0,655;-0,882;0,333;2,535;0,308;0,829;-0,871;-0,705;-0,777
"encourager";-0,548;-0,578;-0,561;-0,755;-0,544;-0,692;26,334;-0,39;0,195;0,414;-0,666
"emploi";0,546;-0,578;-0,561;2,994;-0,544;0,263;0,523;-0,39;-0,746;0,414;-0,666
"emji_poignée_de_main";-0,64;-0,675;-0,655;-0,882;3,808;2,535;-0,65;6,229;-0,871;0,227;-0,777
"emji_pilule";-0,64;-0,675;-0,655;-0,882;0,333;-0,808;21,504;6,229;-0,871;-0,705;-0,777
"emji_note_de_musique";-0,456;0,793;-0,467;-0,629;-0,453;-0,576;-0,464;10,107;4,292;-0,503;-0,554
"emji_appareil_photo_avec_flash";-0,64;3,452;-0,655;-0,882;-0,635;0,12;-0,65;-0,455;15,241;-0,705;-0,777
"développement";0,325;0,268;-0,655;-0,882;-0,635;-0,808;10,735;0,829;-0,871;0,227;-0,777
"démonstration";-0,548;-0,578;-0,561;2,994;-0,544;-0,692;-0,557;-0,39;3,055;4,261;-0,666
"démarrer";0,546;-0,578;0,512;9,181;-0,544;0,263;-0,557;-0,39;-0,746;-0,604;-0,666
"défense";-0,64;-0,675;-0,655;-0,882;11,059;2,535;0,308;-0,455;-0,871;0,227;-0,777
"dur";-0,64;-0,675;-0,655;2,156;0,333;-0,808;-0,65;6,229;0,076;-0,705;0,147
"douane";-0,548;-0,578;-0,561;-0,755;0,557;34,724;-0,557;-0,39;-0,746;-0,604;-0,666
"domestique";-0,456;-0,482;-0,467;-0,629;-0,453;-0,576;54,246;-0,325;-0,621;-0,503;-0,554
"diriger";-0,64;-0,675;-0,655;-0,882;0,333;8,053;0,308;-0,455;-0,871;3,21;-0,777
"directement";-0,548;-0,578;-0,561;0,185;-0,544;-0,692;0,523;1,182;3,055;0,414;-0,666
"différence";-0,548;-0,578;-0,561;0,185;-0,544;-0,692;4,808;-0,39;-0,746;0,414;3,673
"destiner";-0,274;-0,289;-0,28;-0,377;2,482;-0,345;-0,278;3,91;-0,372;2,127;-0,332
"david";-0,548;0,471;-0,561;-0,755;-0,544;0,263;-0,557;-0,39;9,325;-0,604;0,303
"date";-0,64;20,586;0,3;-0,882;-0,635;-0,808;-0,65;-0,455;0,076;0,227;-0,777
"crédit";-0,64;-0,675;53,728;-0,882;-0,635;-0,808;-0,65;-0,455;-0,871;0,227;-0,777
"crème";-0,365;-0,385;1,397;0,777;-0,362;-0,461;-0,371;-0,26;0,798;-0,402;1,013
"croix";-0,548;4,549;-0,561;-0,755;0,557;-0,692;0,523;-0,39;-0,746;4,261;-0,666
"croissance";-0,456;0,793;-0,467;-0,629;-0,453;0,509;0,862;10,107;-0,621;-0,503;-0,554
"couvrir";0,325;0,268;-0,655;-0,882;-0,635;-0,808;-0,65;-0,455;0,076;19,564;-0,777
"courir";-0,548;0,471;0,512;2,994;-0,544;-0,692;0,523;-0,39;-0,746;-0,604;0,303
"conséquence";-0,456;-0,482;-0,467;-0,629;-0,453;0,509;6,439;1,702;-0,621;0,717;-0,554
"consommer";-0,64;-0,675;-0,655;0,07;-0,635;-0,808;3,669;16,654;-0,871;-0,705;0,147
"consommateur";-0,365;-0,385;-0,374;6,113;-0,362;-0,461;-0,371;2,514;0,798;-0,402;-0,443
"conservateur";-0,548;-0,578;-0,561;-0,755;0,557;20,682;-0,557;-0,39;-0,746;0,414;-0,666
"confort";-0,365;-0,385;1,397;-0,503;-0,362;-0,461;-0,371;2,514;0,798;-0,402;1,013
"communal";-0,548;-0,578;-0,561;-0,755;-0,544;0,263;0,523;7,835;-0,746;4,261;-0,666
"collection";-0,365;-0,385;-0,374;-0,503;-0,362;-0,461;1,416;-0,26;16,729;-0,402;-0,443
"coalition";-0,548;-0,578;-0,561;-0,755;0,557;20,682;-0,557;1,182;-0,746;-0,604;-0,666
"clé";-0,456;-0,482;-0,467;-0,629;-0,453;4,781;0,862;1,702;-0,621;0,717;-0,554
"client";-0,548;-0,578;0,512;2,994;-0,544;-0,692;-0,557;-0,39;-0,746;4,261;0,303
"cinquième";-0,64;0,268;-0,655;-0,882;-0,635;2,535;3,669;-0,455;2,206;-0,705;-0,777
"chant";0,546;-0,578;-0,561;0,185;-0,544;-0,692;-0,557;-0,39;3,055;0,414;0,303
"chambre";-0,64;0,268;-0,655;-0,882;-0,635;16,673;-0,65;0,829;-0,871;-0,705;0,147
"capitaine";0,546;-0,578;4,755;-0,755;-0,544;0,263;-0,557;-0,39;0,195;-0,604;0,303
"cambriolage";-0,64;-0,675;-0,655;-0,882;22,087;-0,808;3,669;-0,455;-0,871;0,227;-0,777
"bébé";0,891;-0,482;0,847;0,397;-0,453;-0,576;-0,464;10,107;-0,621;-0,503;-0,554
"bruit";-0,456;-0,482;6,374;-0,629;-0,453;-0,576;-0,464;-0,325;-0,621;15,668;-0,554
"bout";-0,64;-0,675;-0,655;0,07;-0,635;-0,808;0,308;-0,455;2,206;0,227;2,719
"blessure";-0,456;-0,482;-0,467;-0,629;17,654;-0,576;6,439;-0,325;-0,621;-0,503;-0,554
"automobiliste";-0,64;-0,675;0,3;0,07;-0,635;-0,808;3,669;-0,455;-0,871;9,656;-0,777
"australie";-0,64;10,224;-0,655;-0,882;0,333;0,12;-0,65;6,229;-0,871;-0,705;-0,777
"assister";-0,456;0,793;-0,467;0,397;-0,453;-0,576;-0,464;1,702;0,412;0,717;-0,554
"arrêt";-0,548;0,471;-0,561;-0,755;-0,544;-0,692;4,808;7,835;-0,746;0,414;-0,666
"apprêter";0,325;20,586;-0,655;-0,882;-0,635;-0,808;0,308;0,829;-0,871;-0,705;-0,777
"apprécier";-0,64;0,268;0,3;0,07;-0,635;-0,808;-0,65;-0,455;2,206;-0,705;2,719
"approcher";4,917;0,471;-0,561;0,185;-0,544;-0,692;0,523;-0,39;-0,746;0,414;-0,666
"analyser";-0,64;-0,675;-0,655;-0,882;-0,635;-0,808;0,308;52,581;-0,871;0,227;-0,777
"ambitieux";-0,456;0,793;-0,467;-0,629;-0,453;-0,576;-0,464;-0,325;-0,621;30,406;-0,554
"alpe";-0,456;6,123;6,374;-0,629;-0,453;-0,576;-0,464;-0,325;0,412;-0,503;-0,554
"agence";-0,64;-0,675;-0,655;0,07;-0,635;0,12;10,735;0,829;-0,871;0,227;-0,777
"affecter";-0,64;0,268;-0,655;-0,882;-0,635;0,12;3,669;6,229;-0,871;0,227;-0,777
"actif";-0,64;-0,675;-0,655;-0,882;-0,635;-0,808;0,308;6,229;-0,871;-0,705;17,467
"accusation";-0,64;-0,675;-0,655;-0,882;11,059;16,673;-0,65;-0,455;-0,871;-0,705;-0,777
"accueil";-0,365;-0,385;-0,374;-0,503;1,475;0,936;-0,371;-0,26;0,798;-0,402;1,013
"abonnement";-0,274;-0,289;-0,28;-0,377;-0,271;-0,345;2,4;-0,195;-0,372;12,011;-0,332
"étudier";-0,548;0,471;-0,561;-0,755;0,557;-0,692;0,523;1,182;-0,746;4,261;-0,666
"étoile";-0,456;6,123;-0,467;4,217;-0,453;-0,576;-0,464;-0,325;-0,621;-0,503;0,565
"électrique";-0,548;0,471;-0,561;0,185;13,793;-0,692;-0,557;-0,39;-0,746;0,414;-0,666
"âme";-0,274;-0,289;-0,28;-0,377;-0,271;-0,345;-0,278;-0,195;-0,372;-0,302;27,192
"zoo";-0,456;-0,482;-0,467;-0,629;-0,453;-0,576;-0,464;47,999;-0,621;0,717;-0,554
"washington";-0,548;0,471;-0,561;-0,755;-0,544;34,724;-0,557;-0,39;-0,746;-0,604;-0,666
"vélo";-0,456;-0,482;6,374;-0,629;-0,453;-0,576;-0,464;-0,325;0,412;0,717;0,565
"vih";2,454;-0,289;-0,28;-0,377;-0,271;-0,345;-0,278;-0,195;-0,372;2,127;1,833
"valaisans";-0,274;-0,289;13,033;-0,377;-0,271;-0,345;-0,278;-0,195;-0,372;-0,302;1,833
"urgent";-0,548;-0,578;-0,561;-0,755;27,015;-0,692;4,808;-0,39;-0,746;-0,604;-0,666
"universitaire";-0,365;-0,385;-0,374;-0,503;-0,362;-0,461;-0,371;61,952;-0,497;-0,402;-0,443
"ue";-0,548;-0,578;-0,561;-0,755;0,557;3,452;-0,557;20,346;-0,746;-0,604;-0,666
"téléphonique";0,546;-0,578;-0,561;0,185;-0,544;-0,692;-0,557;-0,39;-0,746;4,261;3,673
