"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13"
"*postComments_35";1;0,131;0,26;1;0,091;0,457;1;0,141;1;0,911;1;1;0,359
"*postReposts_131";1;1;0,373;1;1;1;0;1;1;1;1;1;1
"*postDate_29-12-2025";0,039;1;1;1;1;1;1;1;1;1;0;0,028;1
"*a_0998";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_3000";0,728;0,1;1;1;0,806;0,695;0,445;1;0,292;0,756;1;0,617;0,381
"*postComments_94";1;0,873;0,696;1;1;1;0,001;1;0,55;0,834;1;0,495;0,355
"*postReposts_68";1;1;0,66;1;0;1;1;1;0,575;1;1;1;1
"*postDate_28-12-2025";0;0,1;1;1;0,967;1;1;0,393;1;0,328;1;1;0,269
"*a_0997";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_382";1;1;0,013;0,149;1;0,358;1;1;1;1;1;1;1
"*postComments_9";0,325;0,01;0,042;0,03;1;1;0,183;1;1;1;1;1;0,792
"*postReposts_1";0,018;1;0,026;0,011;1;1;1;1;1;1;0,022;1;0,011
"*postDate_26-12-2025";1;1;1;1;0;0;1;1;0,351;1;1;0,207;1
"*a_0996";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_2600";0,002;1;1;1;1;1;0,075;0,591;1;1;0,75;0,022;1
"*postComments_70";1;1;1;0,767;0,204;1;0,758;0,271;1;0,904;0,071;1;0,462
"*postReposts_42";0,164;1;1;1;1;0,002;0,772;1;0,305;1;1;1;1
"*postDate_24-12-2025";1;0,254;1;1;0,775;0,765;0,396;0,007;1;1;0,064;1;0,942
"*a_0995";1;1;0,079;1;1;1;1;1;1;1;1;1;0,095
"*postLikes_431";1;1;0,079;1;1;1;1;1;1;1;1;1;0,095
"*postReposts_9";1;0,442;1;1;0,207;0,506;0,459;0,785;0,86;0,022;0;1;1
"*postDate_22-12-2025";1;0,254;1;1;1;0,001;1;0,269;1;0,689;0,064;1;0,942
"*a_0994";1;1;1;0;1;1;1;1;1;1;1;1;1
"*postLikes_3300";1;1;1;0,219;0,047;0,719;1;0,379;1;1;0,546;0,001;1
"*postComments_155";0,802;1;1;1;1;1;0,17;1;1;0,135;1;0;1
"*postReposts_40";0;1;1;1;1;0,167;1;1;1;1;1;1;1
"*postDate_21-12-2025";0,621;0,92;1;1;1;1;0;1;0,111;1;1;1;0,297
"*a_0993";1;1;1;1;1;1;1;1;1;0;1;1;1
"*postLikes_320";0,003;1;1;1;1;1;1;1;1;0;1;1;1
"*postDate_19-12-2025";0;1;1;1;0,26;0,892;0,853;0,722;1;0,249;1;1;1
"*a_0992";1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_874";0,352;1;1;1;1;1;1;1;1;1;1;1;0
"*postComments_16";0,023;1;0,054;0,941;1;1;1;1;1;1;1;1;0
"*postReposts_7";0,041;0,553;1;1;0,085;0,913;0,008;1;1;0,467;0,849;0,088;1
"*a_0991";1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_43200";1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_136";1;1;0,079;0,015;1;1;1;1;1;1;1;1;1
"*postReposts_816";1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_17-12-2025";0,187;0,676;1;1;0,089;0,002;0,137;1;1;1;0,758;0,164;1
"*a_0990";1;1;1;1;1;1;1;1;1;1;1;1;0,006
"*postLikes_71200";1;1;1;1;1;1;1;1;1;1;1;1;0,006
"*postComments_372";1;1;1;1;1;1;1;1;1;1;1;1;0,006
"*postReposts_1700";1;1;1;1;1;1;1;1;1;1;1;1;0,006
"*postDate_15-12-2025";1;0,568;1;1;1;1;1;0,22;1;0,005;1;0;0,876
"*a_0989";1;1;1;1;1;1;1;1;0,575;1;1;1;0
"*postLikes_17200";1;1;1;1;1;1;1;1;0,186;1;1;1;0
"*postComments_45";0,025;1;1;1;0,089;1;1;0,296;0,031;1;1;0,052;0,057
"*postReposts_362";1;1;1;1;1;1;1;1;0,428;1;1;1;0
"*postDate_14-12-2025";0,828;1;1;1;0,721;0,933;0,566;1;0,219;0,469;1;1;0,005
"*a_0988";1;1;0,079;1;1;1;1;1;1;0,001;1;1;1
"*postLikes_10200";0;1;1;1;0,172;1;1;1;1;0,446;1;1;1
"*postComments_142";1;1;0,784;0,432;1;1;0,749;1;1;0;0,467;1;1
"*postReposts_167";1;1;0,079;1;1;1;1;1;1;0,001;1;1;1
"*a_0987";0;1;1;1;1;1;1;1;1;0,024;1;1;1
"*postLikes_6200";0,172;1;1;0,076;1;0,893;1;1;0,791;0,002;0,094;1;1
"*postComments_46";0,426;1;1;1;1;0,723;0,015;0,244;0,607;0,87;1;1;0,857
"*postReposts_92";0,057;1;1;0,9;0,828;1;1;1;0,109;0,446;1;0,133;1
"*postDate_13-12-2025";0,005;0,846;1;1;0,461;1;0,039;0,089;0,431;0,791;1;1;0,215
"*a_0986";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_8900";0,003;1;0,207;1;1;1;1;1;0,801;1;1;1;0,248
"*postComments_134";1;1;0,039;1;0,203;0,035;1;1;1;1;1;1;1
"*postReposts_114";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postDate_12-12-2025";0;0,003;1;1;0,634;1;1;1;0,16;0,934;0,467;1;1
"*a_0985";1;1;1;0;1;1;1;1;1;1;1;1;1
"*postLikes_538";1;1;0,218;0,068;1;1;0,2;1;1;1;1;1;1
"*postReposts_6";0,907;0,759;1;1;0,021;1;0;0;0,167;1;1;0,337;1
"*postDate_10-12-2025";1;0,192;1;1;1;0,002;1;1;0,103;1;0,008;0,005;1
"*a_0984";1;1;1;1;1;1;1;1;1;1;1;1;0,006
"*postLikes_350";1;1;1;1;1;1;1;1;1;1;1;1;0,006
"*postComments_5";1;0,515;0,923;0,009;1;1;0,056;1;1;1;1;1;0
"*postReposts_4";0,027;0,104;1;1;0,537;1;1;1;0,885;1;0,704;0,01;0,989
"*postDate_8-12-2025";1;0,04;1;1;0,721;0;0,897;1;0,032;0,469;1;1;1
"*a_0983";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_1500";1;1;1;1;1;0,02;1;0,83;1;0,711;0,526;0,009;0,062
"*postComments_36";1;1;1;0,135;0,298;0,048;1;1;0,932;0,185;0,456;1;1
"*postDate_7-12-2025";1;1;1;1;1;0,676;0;0,708;0,532;0,185;1;1;0,49
"*a_0982";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postComments_12";1;1;0;0,762;1;0,613;0,8;1;0,854;1;1;1;0,097
"*postReposts_19";1;1;1;1;0,058;0,096;1;0,613;0,536;1;0,044;0,001;1
"*postDate_5-12-2025";0,001;1;1;1;0,432;0,536;0,507;1;0,176;1;0,623;1;1
"*a_0981";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_10500";1;0,022;1;0,834;1;0,012;1;1;0,428;1;1;0,696;1
"*postComments_397";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postReposts_288";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postDate_3-12-2025";0,085;1;1;1;0,461;1;0,002;1;0,073;1;1;0,118;1
"*a_0980";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_1800";1;1;1;0,32;0,009;1;0,004;1;1;1;1;1;0,483
"*postReposts_13";1;0,12;1;1;1;1;0,001;1;0,789;0,604;1;0,047;1
"*postDate_1-12-2025";1;0,944;1;1;1;0;1;0,966;0,126;1;1;0;1
"*a_0979";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_574";1;1;0,522;0,003;1;1;1;1;1;0,054;1;1;0,572
"*postComments_8";0;0,003;0,001;0,022;1;1;1;1;1;1;1;1;0,275
"*postReposts_14";0;1;1;1;0,07;0,5;1;1;0,518;0,049;1;1;0,518
"*postDate_30-11-2025";0,722;1;1;1;1;0;1;1;1;0;0,938;1;1
"*a_0978";1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_76";0,08;0,836;1;1;0,533;0,219;1;0;0,156;1;1;1;1
"*postReposts_20";0,057;1;1;1;0,003;0,292;0,717;1;0,033;1;1;0,746;1
"*postDate_28-11-2025";0,518;0,081;1;1;0,461;1;0,039;0,014;0,776;0,791;1;1;1
"*a_0977";1;1;1;0,015;1;1;1;1;1;0,001;1;1;1
"*postLikes_1000";1;1;0,324;0,032;1;1;1;1;1;0,067;0;1;0,798
"*postReposts_3";0,872;1;1;1;1;0,074;1;1;0,86;0,173;0,155;0,002;0,608
"*postDate_26-11-2025";1;0,102;1;1;0,601;1;1;1;0,474;0,278;0,242;0;1
"*a_0976";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postComments_41";1;1;1;1;0,021;0,004;0,052;1;1;0,663;1;0,627;1
"*postReposts_15";1;1;1;1;1;0,419;0,001;0,005;0,802;0,695;0;1;1
"*postDate_24-11-2025";0,76;1;1;1;0,112;0,527;0,003;1;0,178;1;1;1;0,715
"*a_0975";1;1;1;1;0;1;1;1;1;1;1;1;1
"*postLikes_15400";1;1;1;1;0,028;0,015;1;1;0,801;1;1;0,409;0,953
"*postComments_144";0,048;1;1;1;1;0,028;1;1;0,921;0,115;1;1;0,593
"*postReposts_209";1;1;1;1;0;1;1;1;1;1;1;1;1
"*postDate_23-11-2025";1;1;1;1;0,841;0,853;0,007;0,816;1;0,006;0,084;1;0,665
"*a_0974";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_1900";0,64;0;0,461;1;0,662;1;0,874;1;0,448;1;1;1;1
"*postComments_32";0,114;0,008;1;0,09;1;1;0,972;1;0,263;1;0,304;0,299;1
"*postReposts_30";1;0,254;0,812;1;0,114;0,765;1;0,269;0,613;1;0,212;1;0,942
"*postDate_21-11-2025";1;1;1;1;0,081;1;0,049;0,002;0,363;0,056;1;1;1
"*a_0973";0;1;1;1;1;1;0,859;1;1;0,187;1;1;1
"*postLikes_2800";0,366;0,263;1;1;0,226;1;0,484;0,679;0,635;0,056;1;1;0,244
"*postComments_86";0,001;0,836;1;1;1;1;0,007;0,851;1;0,01;1;1;1
"*postReposts_21";0;1;1;1;1;1;1;1;0,76;0,587;1;0,001;1
"*postDate_19-11-2025";0,478;1;1;1;0,721;0,599;0,056;0,546;0,219;1;0,553;1;0,495
"*a_0972";1;1;1;1;1;1;1;1;1;1;0;1;1
"*postLikes_339";1;1;1;0,068;1;1;1;1;1;1;0;1;1
"*postComments_23";0;0,009;0,657;0,003;1;1;1;0,909;0,998;1;1;1;1
"*a_0971";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_1400";1;1;0,547;0,388;0,426;1;0,096;1;1;1;0;1;1
"*postComments_25";1;1;0,114;1;0,601;1;0,003;1;1;1;0,002;1;1
"*a_0970";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_7300";0,893;1;1;1;0,161;0,002;1;0,13;0,028;1;1;1;1
"*postComments_90";1;1;1;1;1;1;0;1;0,987;0,291;1;0,56;1
"*postReposts_127";1;0,062;0,522;1;1;0,035;0,493;1;1;1;1;1;1
"*postDate_17-11-2025";1;0;1;1;0,012;1;0,559;1;1;0,154;0,391;1;0,18
"*a_0969";1;1;0,079;1;1;0,073;1;1;1;1;1;1;1
"*postComments_73";1;1;1;1;0,001;0,068;1;1;0,878;1;0,028;0,254;1
"*postReposts_24";0,085;1;1;1;1;0,575;1;0,35;1;0,064;1;1;0,03
"*postDate_16-11-2025";0;1;1;1;1;1;0,396;0,966;1;1;1;1;0
"*a_0968";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postComments_19";1;0,248;0,298;0,304;0,863;1;1;1;1;0,208;0,699;1;0,042
"*postDate_14-11-2025";1;0,121;1;1;1;0;0,391;0,001;0,661;0,472;1;1;1
"*a_0967";0;1;1;1;1;1;1;1;0,694;0,138;1;1;0,841
"*postLikes_5700";0,062;0,142;1;1;1;1;1;1;0,351;0,934;1;0,207;1
"*postComments_223";0,016;1;1;1;1;0,662;1;1;0,55;0,834;0;1;1
"*postReposts_45";0,265;1;1;1;1;0;0,98;1;1;0,049;1;0,745;1
"*postDate_13-11-2025";0,539;0,568;1;1;1;1;0,008;1;0,504;0,51;1;0,028;1
"*a_0966";1;1;1;1;1;1;1;1;1;1;1;1;0
"*postLikes_513";1;1;1;1;1;1;1;1;1;1;1;1;0
"*postComments_6";0;1;0;0,001;1;1;1;1;1;1;1;1;0,336
"*postReposts_5";0,044;0,021;1;1;0,316;1;1;1;0,461;1;0,623;0,006;0,081
"*postDate_11-11-2025";1;0,131;1;1;0,091;0,097;0,21;0,989;0,143;1;1;1;1
"*a_0965";1;1;1;0;1;1;1;1;1;1;1;1;1
"*postLikes_34700";1;1;1;0;1;1;1;1;1;1;1;1;1
"*postComments_247";1;1;1;0,068;1;1;1;1;1;0,007;0,079;1;1
"*postReposts_801";1;1;1;0;1;1;1;1;1;1;1;1;1
"*postDate_9-11-2025";1;0;1;1;1;1;0,364;1;0,895;1;0;0,874;0,553
"*a_0964";1;1;1;0,015;1;1;1;1;1;0,001;1;1;1
"*postLikes_857";1;1;1;0,015;1;1;1;1;1;0,001;1;1;1
"*postDate_7-11-2025";1;0,846;1;1;0,175;0,003;0,011;1;0,431;0,29;1;1;1
"*a_0963";0;1;1;1;1;1;0,627;1;0,575;1;1;1;0,714
"*postLikes_4500";0,097;0,871;1;1;0,937;0,327;0,131;0,371;0,816;0,816;1;1;1
"*postComments_27";1;1;1;1;0,518;1;0,017;0,918;1;1;1;1;0,014
"*postReposts_66";0,007;1;1;1;1;1;1;1;0,577;1;0;1;0,776
"*postDate_6-11-2025";0,828;1;1;1;1;0,333;1;0,546;0,44;1;0,261;0,004;0,796
"*a_0962";1;1;1;0;1;1;1;1;1;1;1;1;1
"*postLikes_5400";0,188;1;1;1;1;0,193;0,432;0,565;0,34;1;0,299;1;1
"*postComments_196";0,233;1;1;0,149;1;1;1;1;0,309;1;1;1;0,415
"*postReposts_88";1;1;1;0,52;1;0,003;0,025;1;0,384;1;1;1;0,593
"*postDate_5-11-2025";1;0;1;1;0,741;0,058;1;1;0,273;1;1;0,001;1
"*a_0961";1;1;1;0;1;1;1;1;1;1;1;1;1
"*postLikes_22900";1;1;1;0,01;1;1;1;1;1;0;0,368;1;0,714
"*postComments_232";1;1;1;0;1;1;1;1;1;1;1;1;1
"*postReposts_1100";1;1;1;0;1;1;1;1;1;1;1;1;1
"*postDate_3-11-2025";0,251;0,045;1;1;0;1;1;0,206;0,24;1;0,582;0,279;1
"*a_0960";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_39500";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postComments_745";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postReposts_662";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postDate_2-11-2025";0,449;1;1;1;0,124;0,005;0,282;1;0,41;1;0,524;1;1
"*a_0959";1;1;1;0;1;1;1;1;1;1;1;1;1
"*postLikes_1100";1;0,566;1;0;1;0,16;1;1;1;0,238;0,068;1;1
"*postDate_31-10-2025";1;0,633;1;0,304;1;0,485;1;1;0,602;0,572;1;0;0,413
"*a_0958";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_5600";1;1;1;1;1;0,898;0,205;0,594;0,377;1;0;1;0,652
"*postComments_78";0;0,873;0,696;1;1;1;1;1;0,55;1;1;1;0,793
"*postReposts_53";1;1;0,994;0,002;0,047;0,973;1;1;0,899;0,239;1;1;1
"*postDate_29-10-2025";0,23;1;1;1;1;0,599;1;0,007;1;0,469;0;0,592;1
"*a_0957";1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_1300";1;1;0,043;0,202;1;0,769;0,719;1;1;0,349;0,01;1;1
"*postDate_27-10-2025";1;0,028;1;1;1;0,111;1;0,153;1;0,934;0,069;0;1
"*a_0956";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postComments_39";1;1;1;1;1;1;1;1;1;0,013;1;0;0,113
"*postReposts_60";1;0,082;1;1;1;0,101;0,276;0,446;0,061;1;1;0,001;1
"*postDate_26-10-2025";0,018;0,067;1;1;0,863;1;1;1;0,161;1;0,372;0,36;0,994
"*a_0955";1;1;1;0,015;1;1;1;1;1;0,001;1;1;1
"*postComments_54";1;1;1;1;0;1;0,286;0,924;0,224;0,204;1;1;0,857
"*postReposts_16";0;1;1;1;0,002;1;0,519;1;0,114;1;1;0,193;1
"*postDate_24-10-2025";0,553;1;1;1;1;0;0,714;0,397;1;1;0,298;0,251;1
"*a_0954";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_2300";1;1;1;1;0,004;1;0,109;1;0,336;1;1;0,36;0,103
"*postComments_29";1;1;1;1;0,01;1;0,065;1;0,791;1;1;1;0,836
"*postDate_22-10-2025";0,009;1;1;1;1;1;0;0,05;1;0,033;1;1;1
"*a_0953";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postReposts_17";0,826;0,38;1;1;1;0,009;1;1;0,054;1;1;1;0
"*postDate_20-10-2025";0,002;1;1;1;1;0,821;0,502;0,008;0,193;1;0,984;0,284;1
"*lang_other";0,092;1;0;0,523;1;1;1;1;1;1;0,56;1;1
"*a_0952";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postComments_53";1;0,977;0,152;1;1;0,135;1;0,3;1;0,937;0,35;0,175;1
"*postReposts_23";1;1;1;1;0,223;1;0,075;0,723;0,55;0,099;0,099;1;1
"*postDate_18-10-2025";0,039;0,205;1;1;0,779;1;1;0,22;0,504;1;0,002;1;1
"*a_0951";1;1;0,079;0,015;1;1;1;1;1;1;1;1;1
"*postLikes_2400";0,837;0,074;1;1;0,57;1;1;0,251;0,873;1;1;0,001;0,752
"*postReposts_47";1;1;1;0,469;1;0,961;0,4;1;0,331;1;1;1;0,005
"*postDate_17-10-2025";1;1;1;0,263;1;0,012;1;1;1;0,531;1;0;1
"*a_0950";1;1;0,079;1;1;1;1;1;1;0,001;1;1;1
"*postLikes_3100";1;0,11;1;1;0,408;0,262;0,715;1;0,929;0,399;0,008;1;1
"*postReposts_43";1;0,045;0,767;1;1;0,016;1;0,736;0,273;0,663;0,938;1;0,533
"*postDate_15-10-2025";1;0,029;1;1;1;0,992;0,098;0,003;0,453;1;1;1;0,407
"*a_0949";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_26700";1;1;0;1;1;1;1;1;1;1;1;1;1
"*postComments_488";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postReposts_357";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postDate_13-10-2025";1;1;1;1;0,873;1;0;0,842;0,176;1;1;0,106;1
"*a_0948";1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_33200";1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_266";1;1;1;1;1;1;1;1;1;1;1;1;1
"*postReposts_591";1;1;1;1;1;1;1;1;1;1;1;1;1
"*postDate_12-10-2025";0,012;0,416;1;0,706;1;1;1;1;0,933;1;1;0,46;0,062
"*a_0947";1;1;1;0,015;1;0,073;1;1;1;1;1;1;1
"*postLikes_2500";1;0,902;1;1;0,46;0,213;0,191;1;1;0,143;0,007;0,337;1
"*postComments_56";0,005;1;1;0,791;1;1;1;1;1;1;0;0,048;0,448
"*postDate_10-10-2025";0,173;0,028;1;1;0,005;1;1;1;0,06;0,934;0,855;0,512;1
"*a_0946";1;1;1;1;1;1;1;1;1;1;0;1;1
"*postDate_8-10-2025";1;0,459;1;1;1;1;0,233;1;1;0,116;0,004;0,96;0,674
"*a_0945";1;0;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_19300";1;0;1;1;1;1;1;1;1;1;1;1;1
"*postComments_316";1;0;1;1;1;1;1;1;1;1;1;1;1
"*postReposts_381";1;0;1;1;1;1;1;1;1;1;1;1;1
"*postDate_6-10-2025";1;0;1;1;1;1;1;1;1;1;1;1;1
"*a_0944";1;1;1;0,015;1;1;1;1;1;0,001;1;1;1
"*postLikes_26900";1;1;1;0,015;1;1;1;1;1;0,001;1;1;1
"*postComments_295";1;1;1;0,015;1;1;1;1;1;0,001;1;1;1
"*postReposts_597";1;1;1;0,015;1;1;1;1;1;0,001;1;1;1
"*postDate_5-10-2025";1;1;1;0,015;1;1;1;1;1;0,001;1;1;1
"*a_0943";1;1;0,079;0,015;1;1;1;1;1;1;1;1;1
"*postLikes_808";1;1;0,002;0,068;1;1;1;1;1;1;1;1;1
"*postReposts_8";1;1;1;1;0,555;0,39;1;1;1;0,562;1;0;0,089
"*postDate_3-10-2025";1;1;0,079;0,015;1;1;1;1;1;1;1;1;1
"*a_0942";1;1;1;1;1;1;0,07;1;1;1;0,019;1;1
"*postLikes_14500";1;1;1;1;1;1;0,07;1;1;1;0,019;1;1
"*postComments_69";1;0,092;1;1;0,051;0,893;0,082;1;0,28;1;1;1;1
"*postReposts_413";1;1;1;1;1;1;0,07;1;1;1;0,019;1;1
"*postDate_1-10-2025";1;1;1;1;1;1;0,07;1;1;1;0,019;1;1
"*a_0941";0,003;1;1;1;1;0,358;1;1;1;1;1;1;0,415
"*postLikes_453";0,011;1;1;1;1;0,505;1;1;1;1;1;1;0,051
"*postComments_1";0,828;1;0,028;0,473;1;1;0,897;1;1;1;1;1;0
"*postDate_30-9-2025";0,003;1;1;1;1;0,358;1;1;1;1;1;1;0,415
"*a_0940";1;1;1;1;0;1;1;1;1;1;1;1;1
"*postLikes_22500";1;1;1;1;0;1;1;1;1;1;1;1;1
"*postComments_424";1;1;1;1;0;1;1;1;1;1;1;1;1
"*postReposts_298";1;1;1;1;0;1;1;1;1;1;1;1;1
"*postDate_29-9-2025";1;1;1;1;0;1;1;1;1;1;1;1;1
"*a_0939";1;1;0,079;0,015;1;1;1;1;1;1;1;1;1
"*postLikes_964";1;1;0,079;0,015;1;1;1;1;1;1;1;1;1
"*postComments_17";1;1;0,039;0,452;0,065;1;1;1;1;1;1;0,382;0,001
"*postDate_28-9-2025";1;1;0,079;0,015;1;1;1;1;1;1;1;1;1
"*a_0938";1;1;1;0,015;1;1;1;1;1;1;1;1;0,095
"*postLikes_729";1;1;1;0,015;1;1;1;1;1;1;1;1;0,095
"*postDate_26-9-2025";1;1;1;0,015;1;1;1;1;1;1;1;1;0,095
"*a_0937";1;1;1;1;1;1;1;1;1;0,001;1;1;0,095
"*postLikes_44000";1;1;1;1;1;1;1;1;1;0,001;1;1;0,095
"*postComments_1200";1;1;1;1;1;1;1;1;1;0,001;1;1;0,095
"*postReposts_607";1;1;1;1;1;1;1;1;1;0,001;1;1;0,095
"*postDate_24-9-2025";1;1;1;1;1;0,207;1;1;1;0,007;1;1;0,249
"*a_0936";1;1;1;1;1;0,004;1;1;1;1;1;1;1
"*postLikes_3200";0,631;1;1;1;0,863;1;0,24;1;0,934;1;0,699;0;1
"*postComments_124";1;1;1;1;0,001;0,029;1;0,271;0,213;1;1;1;1
"*postReposts_50";1;0,343;1;1;1;0,192;0,472;1;1;1;0,428;1;0,63
"*a_0935";0,055;1;0,784;0,432;1;1;1;1;1;0,138;1;0,329;0,841
"*postLikes_9500";0,559;1;0,851;1;1;1;0,287;1;0,722;0,589;0,41;0,242;1
"*postComments_193";0,057;1;0,023;0,9;1;1;1;1;1;0,026;1;0,759;1
"*postReposts_141";0,055;1;0,784;0,432;1;1;1;1;1;0,138;1;0,329;0,841
"*postDate_22-9-2025";0,092;1;0,895;0,523;1;1;1;1;1;0,001;1;0,409;0,953
"*a_0934";1;1;1;1;1;1;1;1;1;0;1;1;1
"*postLikes_1600";1;0,953;1;1;1;1;0,888;1;1;1;0;0,002;1
"*postComments_42";1;1;1;1;1;0,258;0,572;0,417;0,929;0,058;1;0,785;0,04
"*a_0933";1;1;1;0,015;1;1;1;1;1;1;1;1;0,095
"*postComments_59";1;1;1;0,366;0,999;1;0,802;0,638;0,722;1;1;0,025;0,102
"*postReposts_41";1;1;1;0,487;0,002;1;0,092;1;0,061;1;1;0,823;1
"*postDate_21-9-2025";1;1;1;0,015;1;1;1;1;1;1;1;1;0,095
"*a_0932";1;1;1;0;1;1;1;1;1;1;1;1;1
"*postLikes_3600";0;0,092;1;1;0,997;1;1;0,632;0,238;1;1;0,837;1
"*postComments_81";1;1;1;0,098;0,002;0,345;1;1;0,987;0,291;1;1;1
"*postDate_19-9-2025";1;1;1;0;1;1;1;1;1;1;1;1;1
"*a_0931";1;1;1;0,015;1;1;1;1;1;0,001;1;1;1
"*postLikes_195100";1;1;1;0,015;1;1;1;1;1;0,001;1;1;1
"*postComments_880";1;1;1;0,015;1;1;1;1;1;0,001;1;1;1
"*postReposts_4900";1;1;1;0,001;1;1;1;1;1;0;1;1;1
"*postDate_17-9-2025";1;1;1;0,015;1;1;1;1;1;0,001;1;1;1
"*a_0930";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_563";1;1;0;1;1;1;1;1;1;1;1;1;1
"*postDate_15-9-2025";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*a_0929";1;1;1;1;1;1;1;1;1;1;1;1;1
"*postReposts_83";1;1;1;1;0,006;0,64;0,07;1;1;1;1;1;0,714
"*postDate_14-9-2025";1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0928";1;1;0,218;1;1;1;1;1;1;0,007;1;1;0,249
"*postLikes_2000";1;0;1;0,325;0,5;1;0,123;0,081;0,363;0,593;1;1;1
"*postComments_66";0;1;1;1;1;1;1;0,096;0,702;1;1;0,177;1
"*postReposts_11";0,374;0,285;1;1;1;1;0,743;0,137;0,359;1;0,933;0,687;0,872
"*postDate_12-9-2025";1;1;0,218;1;1;1;1;1;1;0,007;1;1;0,249
"*a_0927";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_3900";1;0,309;1;1;0,278;0,617;0,889;1;1;1;0,469;0;1
"*postComments_206";1;1;0,522;1;1;1;0,493;1;1;0,054;1;1;0,051
"*postReposts_37";1;1;1;1;0,092;1;0,076;1;0,475;1;1;1;0,366
"*postDate_10-9-2025";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*a_0926";1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_8000";1;1;1;1;1;1;1;1;0,172;1;1;0;1
"*postReposts_81";1;0;1;1;1;1;1;1;0,446;1;1;0,001;1
"*postDate_8-9-2025";1;1;1;1;1;1;1;1;1;1;1;1;1
"*a_0925";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_29700";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postComments_403";1;1;0,218;1;1;0,207;1;1;0,172;1;1;1;1
"*postReposts_606";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postDate_7-9-2025";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*a_0924";1;1;1;0;1;1;1;1;1;1;1;1;1
"*postLikes_7800";0;1;1;0,859;1;1;1;1;0,342;0,969;1;0,664;0,075
"*postComments_128";1;1;0,218;0;1;1;1;1;1;1;1;1;1
"*postReposts_95";1;1;1;0,022;1;1;1;0,161;1;0,138;1;1;0,011
"*postDate_5-9-2025";1;1;1;0;1;1;1;1;1;1;1;1;1
"*a_0923";1;1;1;0;1;1;1;1;1;1;1;1;1
"*postComments_31";0,102;1;0,348;0,362;0,273;1;1;1;0,888;0,025;1;1;0,799
"*postReposts_38";0,858;0,836;1;1;0,533;0,008;0,206;1;1;0,157;1;1;1
"*postDate_3-9-2025";1;1;1;0;1;1;1;1;1;1;1;1;1
"*a_0922";1;1;0,005;1;1;1;1;1;1;1;1;1;1
"*postLikes_8200";0;0,181;1;1;1;1;1;0,191;0,494;1;1;1;1
