"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"1966";-0,772;-0,732;-0,585;-0,48;0,887;0,54;0,303;-1,603;6,033;0,305;-1,533
"000";-0,85;-0,806;3,454;0,53;-1,344;-0,581;3,005;-1,764;1,789;0,164;-0,163
"ni";-0,462;-0,438;1,455;-0,287;9,624;-0,315;-0,379;-0,958;0,05;-0,979;0,063
"htag_rtssportxarchives";16,514;-0,732;0,397;-0,48;-1,221;0,54;0,303;-0,117;-0,108;-1,638;-0,09
"70";0,007;-0,955;-0,763;0,301;-0,132;-0,688;-0,826;0,031;0,038;0,022;3,544
"1985";0,066;-0,806;-0,644;-0,528;-0,034;4,104;0,202;-1,764;1,789;0,164;-0,163
"1974";-0,694;0,271;-0,526;-0,432;4,783;0,724;0,441;-0,052;-0,046;-1,473;-0,034
"1971";-0,772;-0,732;-0,585;-0,48;16,095;-0,528;-0,634;-1,603;-0,108;0,305;0,408
"via";53,704;-0,806;-0,644;-0,528;0,629;0,399;-0,698;-1,764;-1,739;-0,22;-1,688
"pendant";-0,85;2,292;-0,644;4,766;-0,034;-0,581;-0,698;-0,2;-0,188;-1,803;5,203
"parfois";-0,85;-0,806;0,279;0,53;-0,034;-0,581;-0,698;-0,2;0,204;-0,22;5,203
"me";-0,772;2,798;-0,585;-0,48;0,887;13,38;0,303;-1,603;-0,108;-0,132;-1,533
"htag_valaiswallis";-0,85;0,095;0,279;4,766;-0,034;4,104;-0,698;0,188;-0,188;-0,22;-1,688
"htag_commeunlundi";-0,772;-0,732;38,561;-0,48;0,887;-0,528;-0,634;0,337;-1,579;-0,132;-1,533
"htag_cinema";-0,85;-0,806;0,279;0,53;-1,344;-0,581;-0,698;-1,764;-1,739;-0,22;34,356
"cela";-0,617;0,419;0,765;-0,383;0,024;-0,421;-0,506;-0,01;0,904;-0,014;-0,003
"beaucoup";0,127;0,167;-0,585;0,693;-1,221;0,54;-0,634;-0,117;0,36;0,305;-0,09
"90";-0,85;0,095;-0,644;0,53;-1,344;-0,581;-0,698;0,188;9,663;-0,22;-0,163
"5";-0,694;0,271;-0,526;-0,432;1,229;0,724;-0,57;-1,441;0,584;-1,473;3,211
"4";-0,539;5,304;-0,409;1,542;-0,852;-0,368;6,499;-1,119;-1,103;-1,143;1,453
"surtout";-0,539;-0,511;1,052;-0,335;0,089;8,306;-0,443;1,315;0,003;-1,143;-1,071
"pourtant";-0,85;0,095;0,279;-0,528;-1,344;-0,581;-0,698;-1,764;0,204;1,636;5,203
"là";-0,539;-0,511;1,052;-0,335;-0,852;1,294;-0,443;-1,119;1,359;-1,143;5,409
"loin";-0,85;-0,806;0,279;-0,528;-0,034;11,695;-0,698;-0,2;0,204;0,164;-0,163
"htag_vieillesse";-0,694;-0,659;-0,526;-0,432;0,001;5,716;-0,57;0,555;-0,046;2,831;-1,379
"htag_summer";-0,462;-0,438;-0,35;-0,287;-0,73;-0,315;8,152;1,963;-0,944;1,882;-0,917
"htag_snow";-0,617;-0,585;-0,467;1,177;-0,975;18,048;-0,506;3,853;-1,261;-0,014;-1,225
"htag_skiing";-0,694;-0,659;-0,526;-0,432;-1,098;5,716;-0,57;21,5;-1,42;-0,062;-1,379
"htag_nature";1,262;-0,365;-0,291;2,768;-0,608;-0,263;-0,316;0,168;3,004;-0,815;-0,763
"htag_musique";0,833;0,936;-0,35;-0,287;-0,73;-0,315;1,254;0,045;2,019;-0,979;-0,917
"htag_mode";-0,617;-0,585;5,919;1,177;0,024;-0,421;-0,506;-0,01;-1,261;3,712;-1,225
"htag_chanson";-0,694;0,271;4,902;-0,432;-1,098;-0,474;4,337;-0,052;0,584;-0,062;-1,379
"fort";0,22;3,432;-0,526;-0,432;0,001;0,724;0,441;-1,441;-0,046;0,514;-1,379
"croire";-0,694;10,141;-0,526;-0,432;0,001;0,724;-0,57;-0,052;-0,046;0,514;-1,379
"autour";-0,617;4,242;-0,467;-0,383;1,687;-0,421;0,628;-1,28;-1,261;0,816;-0,003
"ainsi";-0,694;0,271;-0,526;-0,432;0,001;0,724;-0,57;-1,441;-0,046;0,514;3,211
"1994";-0,694;3,432;-0,526;-0,432;0,001;-0,474;-0,57;-1,441;-0,046;7,011;-0,034
"1980";-0,539;-0,511;1,052;-0,335;-0,852;8,306;-0,443;0,002;0,003;1,25;-1,071
"1969";-0,539;-0,511;-0,409;-0,335;-0,852;1,294;-0,443;-1,119;0,003;0,001;11,873
"1967";-0,85;2,292;0,279;4,766;-0,034;-0,581;-0,698;-1,764;-1,739;9,162;-1,688
"100";-0,539;-0,511;-0,409;1,542;7,516;-0,368;-0,443;-1,119;-1,103;1,25;0,007
"10";0,127;2,798;4,1;0,693;-1,221;-0,528;-0,634;-1,603;-0,108;0,305;-0,09
"selon";-0,384;1,393;2,041;-0,239;-0,608;-0,263;-0,316;0,168;0,179;-0,815;0,203
"quelle";-0,772;0,167;-0,585;-0,48;0,887;-0,528;3,598;-0,117;0,36;-0,132;-0,09
"plusieurs";-0,539;-0,511;1,052;1,542;7,516;-0,368;-0,443;-1,119;0,003;0,001;-1,071
"htag_montagne";-0,617;-0,585;0,765;-0,383;0,024;6,843;-0,506;0,868;-1,261;0,816;-1,225
"htag_meteo";0,22;-0,659;0,554;-0,432;-1,098;0,724;-0,57;-0,052;7,401;-1,473;-0,034
"htag_lacleman";-0,617;-0,585;0,765;-0,383;-0,975;0,967;0,628;0,868;0,904;-0,014;-1,225
"htag_invention";0,127;-0,732;0,397;-0,48;-0,007;-0,528;0,303;0,337;-0,108;0,305;-0,09
"htag_danse";-0,617;-0,585;0,765;7,777;1,687;-0,421;-0,506;-1,28;-1,261;0,816;-0,003
"htag_armeesuisse";0,549;0,63;-0,409;-0,335;2,31;-0,368;-0,443;1,315;-1,103;0,001;-1,071
"dont";-0,462;0,936;1,455;-0,287;-0,73;1,747;1,254;-0,958;0,05;-0,979;0,063
"8";-0,617;4,242;-0,467;-0,383;-0,975;6,843;-0,506;-1,28;-1,261;3,712;-0,003
"1999";0,354;-0,585;0,765;-0,383;-0,975;-0,421;0,628;-1,28;0,904;-0,014;0,98
"1981";-0,617;-0,585;-0,467;20,183;0,024;-0,421;0,628;-1,28;-1,261;-0,014;0,98
"vive";-0,307;2,114;-0,233;-0,191;-0,486;-0,21;-0,252;-0,638;0,45;4,337;-0,61
"trois";-0,539;-0,511;-0,409;-0,335;-0,852;8,306;17,278;-1,119;1,359;-1,143;-1,071
"puis";-0,384;8,786;-0,291;-0,239;0,442;-0,263;1,791;-0,798;-0,786;-0,815;0,203
"point";-0,617;-0,585;-0,467;1,177;1,687;-0,421;-0,506;-0,01;-1,261;-0,014;4,154
"malgré";-0,539;-0,511;-0,409;1,542;-0,852;-0,368;6,499;-1,119;1,359;-1,143;1,453
"juste";-0,694;-0,659;0,554;-0,432;1,229;-0,474;12,259;-0,052;-1,42;-0,062;-0,034
"htag_swisscheese";0,354;0,419;-0,467;20,183;0,024;-0,421;-0,506;-1,28;-0,007;-0,014;-1,225
"htag_neuchatel";-0,384;-0,365;2,041;-0,239;0,442;2,402;-0,316;0,168;0,179;-0,815;-0,763
"htag_fromage";0,22;0,271;-0,526;6,54;1,229;-0,474;-0,57;-1,441;-0,046;-0,062;-0,034
"htag_fribourg";-0,462;0,936;-0,35;-0,287;0,216;1,747;-0,379;0,045;-0,944;1,882;-0,917
"htag_dansleretro";-0,694;-0,659;-0,526;-0,432;57,43;-0,474;-0,57;-0,052;-1,42;-1,473;-1,379
"eux";-0,384;-0,365;-0,291;-0,239;-0,608;2,402;-0,316;-0,798;0,179;8,855;-0,763
"dame";-0,539;0,63;1,052;-0,335;2,31;-0,368;-0,443;-1,119;0,003;1,25;-1,071
"celui";-0,694;3,432;-0,526;-0,432;0,001;0,724;4,337;-1,441;-0,046;-0,062;-0,034
"22";0,354;0,419;-0,467;1,177;0,024;-0,421;-0,506;-1,28;-1,261;-1,308;9,525
"2005";-0,462;-0,438;-0,35;-0,287;-0,73;1,747;21,072;0,045;0,05;-0,979;-0,917
"1992";-0,694;-0,659;-0,526;-0,432;4,783;-0,474;-0,57;-0,052;-1,42;2,831;0,645
"1988";-0,617;4,242;-0,467;7,777;5,964;-0,421;-0,506;-1,28;-1,261;-0,014;-1,225
"1983";-0,539;-0,511;-0,409;1,542;-0,852;8,306;-0,443;-1,119;5,171;0,001;-1,071
"parmi";6,277;-0,438;-0,35;-0,287;0,216;-0,315;-0,379;-0,958;0,05;0,037;0,063
"oui";-0,462;-0,438;-0,35;2,045;-0,73;-0,315;1,254;6,713;0,05;-0,979;-0,917
"or";-0,462;17,859;1,455;-0,287;-0,73;-0,315;-0,379;1,963;-0,944;-0,979;-0,917
"ma";-0,384;1,393;-0,291;-0,239;0,442;-0,263;10,488;0,168;-0,786;-0,815;-0,763
"ici";-0,462;-0,438;-0,35;11,532;0,216;-0,315;1,254;-0,958;-0,944;1,882;-0,917
"htag_vin";-0,462;-0,438;-0,35;2,045;-0,73;1,747;-0,379;6,713;0,05;-0,979;-0,917
"htag_swissfood";4,909;5,304;-0,409;-0,335;0,089;-0,368;-0,443;-1,119;1,359;-1,143;-1,071
"htag_portrait";0,549;0,63;1,052;-0,335;-0,852;1,294;-0,443;0,002;1,359;-1,143;-1,071
"htag_paleofestival";-0,462;-0,438;1,455;-0,287;-0,73;-0,315;-0,379;-0,958;-0,944;-0,979;25,9
"htag_mondaymood";-0,462;-0,438;43,554;-0,287;-0,73;-0,315;-0,379;-0,958;0,05;-0,979;0,063
"htag_jura";4,909;5,304;-0,409;-0,335;-0,852;-0,368;-0,443;-1,119;1,359;0,001;-1,071
"htag_innovation";0,549;-0,511;-0,409;-0,335;0,089;-0,368;0,888;1,315;0,003;0,001;-1,071
"htag_fondue";-0,617;0,419;-0,467;38,396;1,687;-0,421;-0,506;-1,28;-1,261;-0,014;-1,225
"htag_ecologie";1,262;-0,365;-0,291;-0,239;-0,608;-0,263;-0,316;0,168;3,004;0,152;-0,763
"htag_cinemafrancais";-0,617;-0,585;-0,467;-0,383;-0,975;-0,421;-0,506;-0,01;-1,261;-1,308;38,825
"htag_chien";-0,384;-0,365;2,041;-0,239;-0,608;2,402;-0,316;0,168;-0,786;2,832;-0,763
"htag_chat";-0,462;-0,438;1,455;-0,287;3,18;-0,315;-0,379;-0,958;6,849;-0,979;-0,917
"htag_armee";1,944;-0,291;-0,233;-0,191;0,841;-0,21;-0,252;4,468;-0,629;-0,652;-0,61
"donc";-0,539;-0,511;-0,409;-0,335;-0,852;1,294;-0,443;1,315;-1,103;4,891;0,007
"chacun";-0,617;-0,585;-0,467;-0,383;-0,975;18,048;0,628;-1,28;-0,007;3,712;-1,225
"celles";-0,539;-0,511;7,242;1,542;-0,852;-0,368;-0,443;0,002;1,359;0,001;-1,071
"6";-0,384;1,393;2,041;-0,239;-0,608;-0,263;-0,316;-0,798;0,179;-0,815;3,149
"1989";-0,539;0,63;1,052;1,542;0,089;-0,368;6,499;-1,119;-1,103;-1,143;0,007
"1986";-0,539;-0,511;-0,409;-0,335;0,089;1,294;-0,443;0,002;1,359;-1,143;1,453
"1977";-0,617;4,242;0,765;-0,383;-0,975;-0,421;-0,506;-1,28;-0,007;-0,014;4,154
"1963";-0,539;-0,511;-0,409;1,542;-0,852;-0,368;6,499;-1,119;1,359;0,001;0,007
"1961";-0,539;-0,511;-0,409;-0,335;2,31;-0,368;-0,443;-1,119;0,003;0,001;5,409
"16";-0,384;-0,365;-0,291;-0,239;-0,608;-0,263;10,488;-0,798;-0,786;0,152;3,149
"te";-0,462;-0,438;9,024;-0,287;-0,73;-0,315;1,254;-0,958;-0,944;0,037;2,135
"tant";-0,462;-0,438;1,455;2,045;0,216;-0,315;1,254;-0,958;-0,944;0,037;0,063
"parce_que";-0,384;-0,365;11,541;-0,239;0,442;-0,263;-0,316;-0,798;-0,786;0,152;0,203
"htag_winter";-0,384;-0,365;2,041;2,768;-0,608;-0,263;-0,316;2,934;-0,786;0,152;-0,763
"htag_telephone";-0,539;5,304;-0,409;-0,335;0,089;-0,368;0,888;1,315;-1,103;0,001;-1,071
"htag_tabac";-0,539;-0,511;-0,409;-0,335;-0,852;-0,368;17,278;5,057;0,003;-1,143;-1,071
"htag_suisseromande";-0,23;-0,218;4,5;-0,143;-0,364;-0,157;-0,189;-0,478;-0,471;-0,488;7,507
"htag_sixties";-0,384;-0,365;-0,291;-0,239;4,446;-0,263;-0,316;2,934;0,179;-0,815;-0,763
"htag_happynewyear";-0,384;-0,365;-0,291;-0,239;-0,608;-0,263;10,488;0,168;3,004;-0,815;-0,763
"htag_game";-0,462;0,936;-0,35;-0,287;-0,73;10,273;-0,379;-0,958;2,019;0,037;-0,917
"htag_dance";-0,539;0,63;1,052;1,542;0,089;-0,368;-0,443;-1,119;-1,103;1,25;0,007
"htag_breakdance";-0,384;1,393;2,041;-0,239;-0,608;-0,263;-0,316;2,934;-0,786;-0,815;0,203
"htag_automobile";-0,307;-0,291;-0,233;-0,191;17,178;-0,21;-0,252;-0,638;-0,629;0,407;-0,61
"htag_animaux";1,944;-0,291;-0,233;-0,191;0,841;-0,21;-0,252;-0,638;0,45;-0,652;0,488
"gare";-0,23;-0,218;-0,175;-0,143;1,586;-0,157;-0,189;-0,478;1,007;-0,488;1,065
"force";-0,384;-0,365;2,041;-0,239;0,442;2,402;1,791;-0,798;-0,786;-0,815;0,203
"enfin";-0,307;-0,291;-0,233;-0,191;0,841;-0,21;-0,252;0,432;-0,629;4,337;-0,61
"combien";-0,539;-0,511;1,052;-0,335;0,089;-0,368;-0,443;1,315;1,359;0,001;-1,071
"car";-0,462;6,743;-0,35;-0,287;0,216;-0,315;1,254;0,045;-0,944;0,037;-0,917
"2025";-0,384;1,393;-0,291;-0,239;-0,608;-0,263;26,407;-0,798;0,179;-0,815;-0,763
"1991";-0,539;0,63;-0,409;1,542;2,31;-0,368;0,888;-1,119;0,003;0,001;-1,071
"1984";-0,384;1,393;-0,291;-0,239;4,446;-0,263;-0,316;-0,798;-0,786;0,152;0,203
"1973";-0,307;-0,291;-0,233;-0,191;0,841;-0,21;-0,252;-0,638;0,45;4,337;-0,61
"14";-0,462;6,743;-0,35;-0,287;-0,73;-0,315;8,152;-0,958;-0,944;1,882;-0,917
"12";-0,307;11,886;2,949;-0,191;-0,486;-0,21;-0,252;-0,638;-0,629;-0,652;0,488
"souvent";-0,384;-0,365;-0,291;2,768;-0,608;-0,263;-0,316;2,934;0,179;0,152;-0,763
"quels";-0,462;0,936;1,455;-0,287;-0,73;-0,315;-0,379;6,713;-0,944;0,037;-0,917
"presque";-0,307;-0,291;-0,233;-0,191;6,405;-0,21;-0,252;0,432;0,45;-0,652;-0,61
"mal";-0,307;11,886;-0,233;-0,191;-0,486;-0,21;-0,252;0,432;-0,629;-0,652;0,488
"htag_tv";-0,384;1,393;11,541;-0,239;-0,608;-0,263;-0,316;-0,798;-0,786;0,152;0,203
"htag_tradition";-0,462;0,936;-0,35;2,045;-0,73;-0,315;1,254;1,963;0,05;-0,979;-0,917
"htag_television";1,944;2,114;2,949;-0,191;-0,486;-0,21;-0,252;0,432;-0,629;-0,652;-0,61
"htag_swissfondue";-0,384;8,786;-0,291;14,563;0,442;-0,263;-0,316;-0,798;-0,786;-0,815;-0,763
"htag_summertime";-0,23;-0,218;-0,175;-0,143;-0,364;-0,157;4,065;0,979;1,007;-0,488;-0,457
"htag_rtssport";40,381;-0,365;-0,291;-0,239;-0,608;-0,263;1,791;-0,798;-0,786;-0,815;-0,763
"htag_rire";1,944;-0,291;-0,233;-0,191;-0,486;-0,21;-0,252;4,468;-0,629;-0,652;0,488
"htag_rentreescolaire";-0,462;-0,438;-0,35;-0,287;-0,73;-0,315;-0,379;6,713;0,05;1,882;-0,917
"htag_recette";1,944;11,886;2,949;-0,191;-0,486;-0,21;-0,252;-0,638;-0,629;-0,652;-0,61
"htag_radio";-0,384;1,393;11,541;-0,239;0,442;-0,263;-0,316;0,168;-0,786;-0,815;-0,763
"htag_propreenordre";0,833;-0,438;-0,35;-0,287;9,624;-0,315;-0,379;0,045;-0,944;0,037;-0,917
"htag_printemps";-0,307;2,114;-0,233;-0,191;-0,486;3,41;-0,252;0,432;-0,629;0,407;-0,61
"htag_perenoel";-0,462;-0,438;-0,35;-0,287;-0,73;-0,315;-0,379;-0,958;0,05;24,149;-0,917
"htag_nouvelan";-0,462;0,936;-0,35;-0,287;-0,73;-0,315;8,152;0,045;2,019;-0,979;-0,917
"htag_myswitzerland";0,833;-0,438;-0,35;-0,287;-0,73;1,747;-0,379;1,963;0,05;-0,979;0,063
"htag_happybirthday";0,833;-0,438;-0,35;-0,287;0,216;-0,315;-0,379;1,963;0,05;0,037;-0,917
"htag_froid";1,944;-0,291;-0,233;3,875;-0,486;17,232;-0,252;-0,638;-0,629;-0,652;-0,61
"htag_food";-0,23;-0,218;4,5;-0,143;-0,364;-0,157;-0,189;-0,478;1,007;0,939;-0,457
"htag_femmes";-0,462;0,936;-0,35;2,045;-0,73;-0,315;-0,379;-0,958;-0,944;13,939;-0,917
"htag_cigarette";-0,462;-0,438;-0,35;-0,287;-0,73;-0,315;21,072;1,963;0,05;-0,979;-0,917
"htag_cheese";0,833;0,936;-0,35;11,532;0,216;-0,315;-0,379;-0,958;0,05;-0,979;-0,917
"htag_cff";-0,462;-0,438;9,024;-0,287;-0,73;-0,315;-0,379;0,045;6,849;-0,979;-0,917
"htag_bonheur";-0,462;-0,438;1,455;-0,287;0,216;1,747;-0,379;1,963;0,05;-0,979;-0,917
"htag_avion";-0,384;1,393;2,041;-0,239;0,442;-0,263;-0,316;2,934;-0,786;-0,815;-0,763
"htag_auto";-0,307;-0,291;-0,233;-0,191;0,841;-0,21;-0,252;4,468;-0,629;-0,652;0,488
"autant";-0,384;-0,365;-0,291;-0,239;0,442;-0,263;-0,316;-0,798;0,179;2,832;0,203
"9";-0,307;2,114;-0,233;-0,191;-0,486;-0,21;-0,252;-0,638;0,45;0,407;0,488
"7";-0,462;0,936;-0,35;-0,287;-0,73;-0,315;-0,379;0,045;-0,944;1,882;2,135
"2006";-0,462;-0,438;9,024;-0,287;-0,73;-0,315;21,072;-0,958;-0,944;-0,979;0,063
"1998";-0,307;-0,291;2,949;3,875;0,841;-0,21;-0,252;-0,638;-0,629;0,407;-0,61
"1982";-0,384;-0,365;-0,291;-0,239;4,446;2,402;-0,316;-0,798;-0,786;0,152;0,203
"1979";-0,307;-0,291;-0,233;-0,191;-0,486;3,41;-0,252;-0,638;0,45;0,407;0,488
"1976";-0,307;-0,291;-0,233;-0,191;0,841;-0,21;-0,252;-0,638;-0,629;-0,652;13,384
"1975";-0,462;0,936;-0,35;-0,287;0,216;1,747;-0,379;-0,958;-0,944;1,882;0,063
"1965";-0,462;-0,438;1,455;11,532;-0,73;1,747;-0,379;-0,958;-0,944;1,882;-0,917
"1962";-0,384;1,393;-0,291;2,768;-0,608;2,402;-0,316;0,168;-0,786;-0,815;0,203
"1960";-0,384;-0,365;2,041;2,768;-0,608;-0,263;-0,316;0,168;-0,786;-0,815;3,149
"13";-0,384;22,545;-0,291;-0,239;0,442;-0,263;-0,316;-0,798;-0,786;-0,815;0,203
"quatre";-0,307;-0,291;-0,233;-0,191;-0,486;17,232;14,024;-0,638;-0,629;-0,652;-0,61
"pis";-0,307;-0,291;2,949;-0,191;0,841;3,41;-0,252;-0,638;0,45;-0,652;-0,61
"merci";-0,384;-0,365;-0,291;-0,239;0,442;-0,263;-0,316;0,168;0,179;0,152;0,203
"m";-0,307;-0,291;-0,233;-0,191;0,841;-0,21;-0,252;-0,638;12,952;-0,652;-0,61
"htag_voyage";1,262;-0,365;-0,291;-0,239;4,446;-0,263;-0,316;-0,798;3,004;-0,815;-0,763
"htag_vigne";-0,23;-0,218;-0,175;-0,143;-0,364;-0,157;-0,189;7,13;1,007;-0,488;-0,457
"htag_velomoteur";3,13;-0,218;-0,175;-0,143;-0,364;-0,157;-0,189;0,979;1,007;-0,488;-0,457
"htag_train";-0,384;-0,365;11,541;-0,239;-0,608;-0,263;-0,316;9,095;-0,786;-0,815;-0,763
"htag_stoptabac";-0,384;-0,365;-0,291;-0,239;-0,608;-0,263;10,488;2,934;0,179;-0,815;-0,763
"htag_police";-0,307;-0,291;-0,233;-0,191;0,841;3,41;-0,252;0,432;-0,629;0,407;-0,61
"htag_pluie";-0,384;-0,365;2,041;-0,239;-0,608;2,402;-0,316;2,934;0,179;-0,815;-0,763
"htag_piscine";-0,23;-0,218;-0,175;-0,143;-0,364;5,123;-0,189;0,979;-0,471;0,939;-0,457
"htag_paysan";-0,307;-0,291;-0,233;-0,191;-0,486;-0,21;-0,252;-0,638;4,558;0,407;0,488
"htag_passion";-0,307;-0,291;2,949;-0,191;0,841;-0,21;-0,252;4,468;-0,629;-0,652;-0,61
"htag_mountain";-0,23;-0,218;-0,175;-0,143;-0,364;5,123;-0,189;7,13;-0,471;-0,488;-0,457
"htag_miam";-0,384;1,393;-0,291;-0,239;-0,608;2,402;-0,316;0,168;0,179;0,152;-0,763
"htag_lausannecity";-0,307;-0,291;15,345;-0,191;-0,486;3,41;-0,252;0,432;-0,629;-0,652;-0,61
"htag_fribourgregion";-0,307;-0,291;-0,233;-0,191;-0,486;3,41;-0,252;4,468;0,45;-0,652;-0,61
"htag_foodporn";-0,307;2,114;-0,233;-0,191;0,841;3,41;-0,252;-0,638;0,45;-0,652;-0,61
"htag_festival";-0,23;-0,218;-0,175;-0,143;-0,364;-0,157;-0,189;-0,478;-0,471;-0,488;19,785
"htag_educationsexuelle";-0,307;-0,291;-0,233;-0,191;-0,486;-0,21;-0,252;4,468;-0,629;4,337;-0,61
"htag_cochon";-0,23;-0,218;-0,175;-0,143;-0,364;-0,157;-0,189;0,979;1,007;-0,488;1,065
"htag_chanteuse";-0,307;2,114;-0,233;-0,191;-0,486;-0,21;-0,252;0,432;0,45;-0,652;0,488
"htag_chansonfrancaise";1,262;-0,365;-0,291;-0,239;0,442;-0,263;1,791;-0,798;0,179;-0,815;0,203
"htag_changementdheure";-0,384;-0,365;-0,291;-0,239;-0,608;-0,263;-0,316;0,168;-0,786;18,221;-0,763
"htag_babibouchettes";1,262;1,393;-0,291;-0,239;-0,608;-0,263;-0,316;-0,798;-0,786;-0,815;9,603
"htag_adolescence";-0,307;-0,291;-0,233;-0,191;-0,486;-0,21;-0,252;4,468;4,558;-0,652;-0,61
"environ";-0,307;2,114;-0,233;-0,191;-0,486;-0,21;2,629;-0,638;0,45;-0,652;0,488
"derrière";-0,384;-0,365;-0,291;-0,239;-0,608;-0,263;26,407;0,168;-0,786;-0,815;0,203
"chic";-0,307;-0,291;-0,233;-0,191;-0,486;-0,21;-0,252;12,744;0,45;-0,652;-0,61
"aucun";-0,384;-0,365;-0,291;2,768;-0,608;-0,263;1,791;-0,798;-0,786;0,152;3,149
"25";1,944;-0,291;-0,233;-0,191;-0,486;-0,21;-0,252;-0,638;-0,629;0,407;4,746
"2002";-0,384;-0,365;-0,291;2,768;0,442;-0,263;-0,316;-0,798;-0,786;0,152;3,149
"1996";-0,384;-0,365;-0,291;-0,239;-0,608;-0,263;-0,316;-0,798;0,179;0,152;9,603
"18";-0,23;-0,218;-0,175;-0,143;-0,364;-0,157;-0,189;-0,478;1,007;6,951;-0,457
"vers";-0,23;-0,218;4,5;-0,143;-0,364;-0,157;-0,189;0,979;-0,471;-0,488;1,065
"ton";-0,307;-0,291;-0,233;-0,191;0,841;-0,21;2,629;-0,638;0,45;0,407;-0,61
"maintenant";-0,307;2,114;-0,233;-0,191;-0,486;17,232;-0,252;0,432;-0,629;-0,652;-0,61
"jusqu_à";-0,23;-0,218;21,721;-0,143;1,586;-0,157;-0,189;-0,478;-0,471;-0,488;-0,457
"htag_vih";-0,307;-0,291;-0,233;-0,191;6,405;-0,21;-0,252;-0,638;-0,629;0,407;0,488
"htag_vendredi13";-0,307;55,278;-0,233;-0,191;-0,486;-0,21;-0,252;-0,638;-0,629;-0,652;-0,61
"htag_vache";-0,23;-0,218;-0,175;5,751;-0,364;5,123;-0,189;-0,478;1,007;-0,488;-0,457
"htag_temoignage";11,175;-0,291;-0,233;-0,191;0,841;-0,21;-0,252;0,432;-0,629;-0,652;-0,61
"htag_techno";-0,23;-0,218;-0,175;-0,143;-0,364;-0,157;-0,189;-0,478;1,007;0,939;1,065
"htag_swisswatch";-0,307;-0,291;-0,233;-0,191;-0,486;-0,21;-0,252;0,432;0,45;4,337;-0,61
"htag_swissattitude";-0,307;-0,291;-0,233;-0,191;-0,486;-0,21;-0,252;0,432;-0,629;12,442;-0,61
"htag_superstition";-0,307;55,278;-0,233;-0,191;-0,486;-0,21;-0,252;-0,638;-0,629;-0,652;-0,61
"htag_sun";-0,23;-0,218;-0,175;5,751;-0,364;-0,157;-0,189;0,979;-0,471;0,939;-0,457
"htag_stress";-0,23;-0,218;-0,175;-0,143;1,586;-0,157;-0,189;0,979;-0,471;0,939;-0,457
"htag_solitude";-0,307;2,114;2,949;3,875;-0,486;-0,21;-0,252;-0,638;0,45;-0,652;-0,61
"htag_sms";-0,307;11,886;-0,233;-0,191;-0,486;-0,21;-0,252;4,468;-0,629;-0,652;-0,61
"htag_skinautique";-0,23;-0,218;-0,175;-0,143;-0,364;-0,157;-0,189;7,13;-0,471;0,939;-0,457
"htag_sida";-0,307;-0,291;-0,233;-0,191;6,405;-0,21;-0,252;-0,638;-0,629;0,407;0,488
"htag_running";-0,307;-0,291;-0,233;3,875;-0,486;-0,21;-0,252;0,432;0,45;-0,652;0,488
"htag_rts";3,13;-0,218;-0,175;-0,143;-0,364;-0,157;-0,189;-0,478;-0,471;0,939;1,065
"htag_raclette";-0,307;2,114;-0,233;-0,191;-0,486;-0,21;-0,252;-0,638;0,45;4,337;-0,61
"htag_premieraout";-0,23;-0,218;-0,175;-0,143;-0,364;-0,157;-0,189;-0,478;-0,471;6,951;1,065
"htag_peur";-0,307;2,114;-0,233;-0,191;-0,486;-0,21;-0,252;4,468;0,45;-0,652;-0,61
"htag_nosmoking";-0,307;-0,291;-0,233;-0,191;-0,486;-0,21;2,629;4,468;0,45;-0,652;-0,61
"htag_montreuxjazzfestival";1,944;-0,291;-0,233;-0,191;-0,486;-0,21;-0,252;0,432;-0,629;-0,652;4,746
"htag_lundimatin";-0,307;2,114;15,345;-0,191;0,841;-0,21;-0,252;-0,638;-0,629;-0,652;-0,61
"htag_jeunes";-0,307;-0,291;-0,233;-0,191;-0,486;-0,21;-0,252;-0,638;0,45;4,337;0,488
"htag_internet";-0,307;-0,291;-0,233;-0,191;0,841;-0,21;-0,252;4,468;0,45;-0,652;-0,61
"htag_hopsuisse";-0,23;-0,218;-0,175;-0,143;-0,364;-0,157;47,862;-0,478;-0,471;-0,488;-0,457
"htag_hiv";-0,307;-0,291;-0,233;-0,191;6,405;-0,21;-0,252;-0,638;-0,629;0,407;0,488
"htag_histoire";3,13;-0,218;-0,175;-0,143;1,586;-0,157;4,065;-0,478;-0,471;-0,488;-0,457
"htag_green";-0,23;-0,218;-0,175;-0,143;-0,364;-0,157;-0,189;0,979;7,252;-0,488;-0,457
"htag_geneva";-0,307;-0,291;-0,233;-0,191;-0,486;3,41;-0,252;4,468;-0,629;0,407;-0,61
"htag_foodie";-0,23;3,363;-0,175;-0,143;-0,364;-0,157;-0,189;0,979;1,007;-0,488;-0,457
"htag_fetenationale";-0,23;-0,218;-0,175;-0,143;-0,364;-0,157;-0,189;-0,478;-0,471;6,951;1,065
"htag_environnement";-0,23;-0,218;-0,175;-0,143;-0,364;-0,157;-0,189;0,979;1,007;0,939;-0,457
"htag_cuisine";1,944;2,114;-0,233;-0,191;-0,486;-0,21;-0,252;0,432;0,45;-0,652;-0,61
