"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"*postComments_168";0;-0,966;9,809;-10,268;0,002;-3,054;1,966;1,043;0,378
"*postDate_18-12-2024";7,092;-1,535;-11,907;-3,034;0,043;-1,753;1,902;3,799;0,143
"*commentLikes_541";-0,311;-0,013;-0,102;-0,283;-0,015;-0,056;6,792;-0,043;-0,25
"*commentLikes_945";-0,311;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;4,007
"*commentLikes_458";-0,311;-0,013;-0,102;3,534;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_2,234";-0,311;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;23,299;-0,25
"*commentLikes_1,095";-0,622;-0,026;-0,203;0,908;-0,03;-0,112;-0,294;-0,086;1,128
"*a_0764";1,526;-0,052;-0,406;0,02;-0,06;3,088;-0,589;-0,172;-0,998
"*postLikes_689";1,526;-0,052;-0,406;0,02;-0,06;3,088;-0,589;-0,172;-0,998
"*postDate_19-12-2024";1,526;-0,052;-0,406;0,02;-0,06;3,088;-0,589;-0,172;-0,998
"*commentDate_29-8-2025";15,107;0,095;-2,225;-3,171;0,03;-1,432;-2,922;-0,806;1,436
"*a_0765";-0,122;0,389;-4,27;15,973;3,114;6,745;-6,187;0,045;-6,082
"*postDate_20-12-2024";-0,122;0,389;-4,27;15,973;3,114;6,745;-6,187;0,045;-6,082
"*commentLikes_79";-0,115;-0,433;-0,001;3,931;-0,495;-1,85;0,844;-1,417;-0,48
"*commentLikes_141";-0,345;9,257;-0,711;0,173;-0,105;-0,392;-1,031;1,835;0,324
"*a_0766";6,115;-0,079;-0,61;-0,101;-0,09;-0,336;-0,883;-0,258;-0,041
"*postDate_22-12-2024";6,115;-0,079;-0,61;-0,101;-0,09;-0,336;-0,883;-0,258;-0,041
"*a_0767";369,67;-10,311;-84,349;-88,72;-10,577;-19,928;-84,274;-13,631;97,311
"*postLikes_59400";369,67;-10,311;-84,349;-88,72;-10,577;-19,928;-84,274;-13,631;97,311
"*postDate_23-12-2024";369,67;-10,311;-84,349;-88,72;-10,577;-19,928;-84,274;-13,631;97,311
"*commentDate_15-6-2025";0,219;-0,537;-4,168;-0,592;3,259;0,33;1,636;0,06;-0,005
"*commentDate_9-6-2025";1,308;-0,787;-1,28;-2,658;-0,9;-0,011;-2,041;5,269;3,778
"*commentDate_31-5-2025";0,913;-0,669;-0,681;0,864;0,082;-0,195;1,057;-2,19;-1,246
"*commentDate_23-5-2025";15,893;-0,315;-2,439;-2,63;-0,36;-1,345;-0,002;-1,03;0,011
"*commentDate_7-5-2025";11,374;-0,813;-6,305;-3,024;10,547;0,162;0,157;-2,663;-0,193
"*commentDate_5-5-2025";14,929;-1,062;-4,419;-0,59;-0,033;0,713;-0,215;-0,035;-2,073
"*commentDate_27-4-2025";8,233;-0,8;-4,194;-1,893;93,31;-3,42;-2,149;-0,108;-0,144
"*commentDate_20-4-2025";54,206;-0,656;-5,084;-4,23;-0,75;-2,803;-5,249;-0,567;-0,122
"*commentLikes_288";3,637;-0,066;-0,508;-0,012;-0,075;-0,28;0,23;-0,215;-1,248
"*commentLikes_1,005";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_949";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_609";-0,622;-0,026;-0,203;-0,566;32,351;-0,112;-0,294;-0,086;1,128
"*commentLikes_598";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_1,063";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_1,424";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_402";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_2,719";-0,311;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;4,007
"*a_0768";23,244;-0,747;-5,796;-0,676;-0,855;-0,367;-0,841;3,134;-3,184
"*postLikes_9500";13,326;-1,09;-15,183;0,023;-1,437;9,38;-1,996;0,019;-1,364
"*postDate_25-12-2024";23,244;-0,747;-5,796;-0,676;-0,855;-0,367;-0,841;3,134;-3,184
"*commentLikes_243";0,763;-0,026;-0,203;0,908;-0,03;-0,112;-0,294;-0,086;-0,499
"*a_0769";6,888;-1,272;-9,869;-4,231;0,228;-0,27;6,748;-0,257;0,025
"*postLikes_15800";22,841;-1,706;-11,117;-6,107;0,003;-1,287;3,687;-1,078;-0,045
"*postComments_167";-0,044;-1,124;-17,408;32,258;-0,417;0,053;0,972;-3,928;-4,507
"*postDate_27-12-2024";6,888;-1,272;-9,869;-4,231;0,228;-0,27;6,748;-0,257;0,025
"*commentLikes_292";0,763;-0,026;-0,203;-0,566;-0,03;7,952;-0,294;-0,086;-0,499
"*commentLikes_300";-0,311;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;4,007
"*a_0770";22,628;-0,826;-6,407;-0,332;-0,946;-0,57;-5,258;-2,706;1,161
"*postLikes_6700";-1,46;0,349;-0,276;-12,168;-3,474;18,786;5,925;-0,028;1,68
"*postComments_93";40,146;-1,115;-8,647;-2,263;-1,276;-1,477;-3,675;-0,67;0,077
"*postDate_29-12-2024";22,628;-0,826;-6,407;-0,332;-0,946;-0,57;-5,258;-2,706;1,161
"*commentDate_27-7-2025";3,577;572,251;-8,099;-8,591;-0,332;-1,839;-0,122;-5,115;-1,751
"*a_0771";4,198;-0,524;-2,161;-0,098;0,287;4,123;-0,004;0,079;-3,895
"*postLikes_12400";-0,11;-2,347;-25,743;-31,659;0,407;-5,939;13,465;332,716;-0,444
"*postComments_82";-10,035;-1,262;24,346;-15,512;-0,527;-0,07;16,418;10,855;-0,21
"*postDate_30-12-2024";4,198;-0,524;-2,161;-0,098;0,287;4,123;-0,004;0,079;-3,895
"*commentLikes_274";0,153;-0,039;-0,305;0,222;-0,045;-0,168;1,127;-0,129;-0,749
"*commentLikes_549";-0,311;-0,013;-0,102;-0,283;-0,015;-0,056;6,792;-0,043;-0,25
"*a_0772";12,216;-0,419;-0,338;-0,77;-0,48;-1,794;-0,342;-1,374;-0,03
"*postDate_1-1-2025";12,216;-0,419;-0,338;-0,77;-0,48;-1,794;-0,342;-1,374;-0,03
"*a_0773";-0,841;-0,262;-0,426;12,629;-0,3;-0,004;-1,097;-0,859;-0,309
"*postDate_3-1-2025";-0,841;-0,262;-0,426;12,629;-0,3;-0,004;-1,097;-0,859;-0,309
"*a_0774";2,136;-0,157;-1,22;-1,315;-0,18;0,219;0,158;-0,515;0,19
"*postDate_5-1-2025";2,136;-0,157;-1,22;-1,315;-0,18;0,219;0,158;-0,515;0,19
"*a_0775";3,058;-0,039;-0,305;-0,849;-0,045;-0,168;1,127;-0,129;-0,749
"*postDate_6-1-2025";3,058;-0,039;-0,305;-0,849;-0,045;-0,168;1,127;-0,129;-0,749
"*a_0776";0,971;-0,144;-1,118;1,31;-0,165;3,63;-1,62;-0,472;-0,815
"*postDate_8-1-2025";0,971;-0,144;-1,118;1,31;-0,165;3,63;-1,62;-0,472;-0,815
"*a_0777";-11,664;-0,695;3,811;14,049;-0,795;-0,248;-0,108;-0,016;-0,297
"*postComments_58";-27,801;-2,359;0,931;7,81;-2,924;-1,409;34,064;-2,873;-0,169
"*postDate_9-1-2025";-11,664;-0,695;3,811;14,049;-0,795;-0,248;-0,108;-0,016;-0,297
"*a_0778";14,868;-0,092;-0,711;-1,981;-0,105;1,124;-1,031;-0,3;-1,747
"*postDate_10-1-2025";14,868;-0,092;-0,711;-1,981;-0,105;1,124;-1,031;-0,3;-1,747
"*a_0779";11,837;-0,131;-1,016;0,367;-0,15;-0,56;-1,472;-0,429;-2,496
"*postDate_12-1-2025";11,837;-0,131;-1,016;0,367;-0,15;-0,56;-1,472;-0,429;-2,496
"*a_0780";1,225;-0,315;-0,733;-0,021;-0,36;-0,062;-0,435;-1,03;1,27
"*postDate_13-1-2025";1,225;-0,315;-0,733;-0,021;-0,36;-0,062;-0,435;-1,03;1,27
"*a_0781";0,919;-0,236;-1,829;0,343;-0,27;0,002;-2,651;-0,773;2,011
"*postDate_15-1-2025";0,919;-0,236;-1,829;0,343;-0,27;0,002;-2,651;-0,773;2,011
"*a_0782";3,641;-1,272;-5,95;-0,344;9,022;3,051;-2,739;0,266;-0,009
"*postLikes_25000";3,641;-1,272;-5,95;-0,344;9,022;3,051;-2,739;0,266;-0,009
"*postComments_223";-64,807;-2,2;379,471;-13,313;-1,037;3,023;2,925;-1,606;-7,836
"*postDate_17-1-2025";3,641;-1,272;-5,95;-0,344;9,022;3,051;-2,739;0,266;-0,009
"*commentDate_10-7-2025";-1,166;943,715;-6,882;-5,091;-0,573;-4,248;0,052;-0,116;-3,73
"*commentDate_8-7-2025";-0,798;466,793;-3,209;-6,932;0;-0,757;-0,069;0,015;-0,23
"*commentDate_16-6-2025";1,149;-0,459;-3,558;-2,3;-0,525;0,012;-0,062;9,178;0,722
"*commentDate_7-6-2025";12,571;-0,38;-2,948;-2,314;0,774;1,466;-2,284;-1,245;0,009
"*commentDate_10-5-2025";-0,438;-0,419;-3,253;-2,995;5,009;0,057;1,002;-1,374;8,544
"*commentLikes_406";-0,311;-0,013;-0,102;-0,283;66,685;-0,056;-0,147;-0,043;-0,25
"*commentLikes_872";-0,311;-0,013;-0,102;3,534;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_312";0,153;-0,039;2,083;-0,849;-0,045;-0,168;-0,442;-0,129;0,335
"*commentLikes_230";-0,345;-0,092;3,13;0,173;-0,105;-0,392;-1,031;-0,3;0,324
"*commentLikes_163";-1,866;-0,079;0,397;0,444;-0,09;-0,336;-0,883;-0,258;3,385
"*a_0783";16,586;-0,341;-2,643;-0,673;-0,39;0,295;-1,878;-0,005;-1,157
"*postLikes_5800";-80,912;-0,048;355,398;-48,534;-2,46;-2,142;44,279;-11,707;0,41
"*postDate_19-1-2025";16,586;-0,341;-2,643;-0,673;-0,39;0,295;-1,878;-0,005;-1,157
"*a_0784";28,617;-0,826;-2,756;-7,312;-0,946;0,869;-1,352;-2,706;0,017
"*postLikes_17900";28,617;-0,826;-2,756;-7,312;-0,946;0,869;-1,352;-2,706;0,017
"*postComments_130";28,617;-0,826;-2,756;-7,312;-0,946;0,869;-1,352;-2,706;0,017
"*postDate_20-1-2025";28,617;-0,826;-2,756;-7,312;-0,946;0,869;-1,352;-2,706;0,017
"*a_0785";104,812;0,002;-7,527;-3,144;-0,008;-2,305;-6,796;-3,179;-9,833
"*postLikes_4300";-29,32;-3,75;35,725;7,34;-6,409;0,078;2,804;-9,148;-0,014
"*postComments_92";104,812;0,002;-7,527;-3,144;-0,008;-2,305;-6,796;-3,179;-9,833
"*postDate_22-1-2025";104,812;0,002;-7,527;-3,144;-0,008;-2,305;-6,796;-3,179;-9,833
"*commentLikes_174";-0,165;-0,079;-0,61;2,726;-0,09;-0,336;0,079;-0,258;-0,041
"*a_0786";0;-0,275;-0,499;1,554;-0,315;-0,012;-0,206;-0,902;0,194
"*postDate_24-1-2025";0;-0,275;-0,499;1,554;-0,315;-0,012;-0,206;-0,902;0,194
"*a_0787";-9,405;-1,259;-5,853;-4,053;-1,441;1,754;39,873;-1,006;5,084
"*postLikes_3700";-23,45;-7,577;-30,182;74,456;-3,622;-4,584;8,545;-5,019;1,96
"*postComments_126";-9,405;-1,259;-5,853;-4,053;-1,441;1,754;39,873;-1,006;5,084
"*postDate_26-1-2025";-9,405;-1,259;-5,853;-4,053;-1,441;1,754;39,873;-1,006;5,084
"*commentLikes_203";-2,177;-0,092;-0,711;-0,246;-0,105;-0,392;-1,031;-0,3;18,931
"*a_0788";0,173;-0,9;-11,721;57,873;-0,251;0,069;-2,058;-4,609;-10,995
"*postLikes_12600";59,318;-1,628;-25,463;4,501;-2,216;-0,675;-5,659;-11,955;-3,112
"*postComments_249";-14,998;-2,583;-25,708;24,741;-1,766;-1,308;4,056;89,894;-5,141
"*postDate_27-1-2025";0,173;-0,9;-11,721;57,873;-0,251;0,069;-2,058;-4,609;-10,995
"*commentLikes_111";-1,114;-0,21;-0,169;10,884;-0,24;-0,897;-0,62;-0,687;-0,015
"*commentLikes_707";-0,311;-0,013;-0,102;3,534;-0,015;-0,056;-0,147;-0,043;-0,25
"*a_0789";0,091;-0,092;-0,711;-1,981;35,305;-0,392;0,013;-0,3;0,324
"*postLikes_247";0,091;-0,092;-0,711;-1,981;35,305;-0,392;0,013;-0,3;0,324
"*postDate_29-1-2025";0,091;-0,092;-0,711;-1,981;35,305;-0,392;0,013;-0,3;0,324
"*a_0790";-1,866;-0,079;-0,61;2,726;-0,09;1,542;-0,883;-0,258;0,67
"*postDate_31-1-2025";-1,866;-0,079;-0,61;2,726;-0,09;1,542;-0,883;-0,258;0,67
"*a_0791";0,077;-0,459;-3,558;-0,086;-0,525;-0,418;-1,586;15,06;1,62
"*postDate_2-2-2025";0,077;-0,459;-3,558;-0,086;-0,525;-0,418;-1,586;15,06;1,62
"*a_0792";13,909;-0,236;-1,829;-1,255;-0,27;0,002;-0,852;-0,773;-0,123
"*postDate_3-2-2025";13,909;-0,236;-1,829;-1,255;-0,27;0,002;-0,852;-0,773;-0,123
"*commentDate_5-2-2026";-0,933;-0,039;-0,305;-0,849;-0,045;-0,168;7,772;-0,129;0,335
"*commentLikes_107";0,077;-0,144;1,054;0,174;-0,165;-0,616;-0,138;0,69;-0,815
"*commentDate_21-5-2025";9,272;-0,695;-1,882;-8,293;0,061;0,013;-2,439;1,583;2,302
"*a_0793";-0,656;-0,629;-4,88;3,553;-0,72;-0,993;4,365;-2,061;0,261
"*postDate_5-2-2025";-0,656;-0,629;-4,88;3,553;-0,72;-0,993;4,365;-2,061;0,261
"*a_0794";0;-1,325;-10,276;5,452;0,176;1,377;0,818;-2,503;-0,293
"*postComments_154";0;-1,325;-10,276;5,452;0,176;1,377;0,818;-2,503;-0,293
"*postDate_7-2-2025";0;-1,325;-10,276;5,452;0,176;1,377;0,818;-2,503;-0,293
"*commentLikes_462";0;0;0;0;0;0;0;0;0
"*commentLikes_277";0,763;-0,026;-0,203;-0,566;-0,03;-0,112;-0,294;-0,086;1,128
"*commentLikes_195";-1,866;-0,079;-0,61;0,444;9,511;-0,336;0,079;-0,258;0,67
"*a_0795";79,186;-0,419;-3,253;-6,674;-0,48;-1,794;-4,713;-1,374;-3,771
"*postLikes_7400";4,891;-0,263;34,428;-16,836;0,661;-3,576;-1,371;-2,118;0,101
"*postComments_175";-0,075;-1,903;195,107;-16,047;-2,178;-1,876;-1,943;-6,235;-2,739
"*postDate_9-2-2025";79,186;-0,419;-3,253;-6,674;-0,48;-1,794;-4,713;-1,374;-3,771
"*commentDate_25-1-2026";0,004;-0,052;-0,406;0,02;-0,06;3,088;-0,589;-0,172;0,063
"*a_0796";-2,244;-0,297;-11,319;137,867;-0,471;-2,421;-8,119;-2,266;-14,314
"*postLikes_5700";-54,793;-1,576;57,339;137,818;-4,85;-1,532;-6,4;-12,737;-17,444
"*postComments_197";-2,244;-0,297;-11,319;137,867;-0,471;-2,421;-8,119;-2,266;-14,314
"*postDate_10-2-2025";-2,244;-0,297;-11,319;137,867;-0,471;-2,421;-8,119;-2,266;-14,314
"*commentLikes_1,265";-0,311;-0,013;-0,102;3,534;-0,015;-0,056;-0,147;-0,043;-0,25
"*a_0797";0,459;-0,118;-0,915;-0,627;-0,135;0,604;-1,325;-0,386;3,373
"*postDate_12-2-2025";0,459;-0,118;-0,915;-0,627;-0,135;0,604;-1,325;-0,386;3,373
"*a_0798";1,416;-0,092;-0,711;-0,246;-0,105;1,124;1,55;-0,3;-1,747
"*postLikes_640";1,416;-0,092;-0,711;-0,246;-0,105;1,124;1,55;-0,3;-1,747
"*postDate_13-2-2025";1,416;-0,092;-0,711;-0,246;-0,105;1,124;1,55;-0,3;-1,747
"*a_0800";23,28;-0,183;-1,423;-1,811;-0,21;-0,785;-2,062;0,325;-1,442
"*postLikes_942";23,28;-0,183;-1,423;-1,811;-0,21;-0,785;-2,062;0,325;-1,442
"*postDate_16-2-2025";23,28;-0,183;-1,423;-1,811;-0,21;-0,785;-2,062;0,325;-1,442
"*a_0801";-0,09;-0,485;-3,761;-1,571;-0,555;-2,074;0,015;-0,187;19,046
"*postDate_17-2-2025";-0,09;-0,485;-3,761;-1,571;-0,555;-2,074;0,015;-0,187;19,046
"*a_0802";-10,886;-0,564;-2,445;17,95;-0,645;-2,411;4,178;-0,349;0,025
"*postDate_19-2-2025";-10,886;-0,564;-2,445;17,95;-0,645;-2,411;4,178;-0,349;0,025
"*a_0803";20,337;-0,17;-1,321;-3,679;-0,195;-0,729;-1,914;-0,558;0,078
"*postDate_21-2-2025";20,337;-0,17;-1,321;-3,679;-0,195;-0,729;-1,914;-0,558;0,078
"*a_0804";469,108;-6,806;-36,531;-70,484;-7,79;-13,114;-35,663;-0,887;-0,792
"*postLikes_115000";469,108;-6,806;-36,531;-70,484;-7,79;-13,114;-35,663;-0,887;-0,792
"*postComments_973";469,108;-6,806;-36,531;-70,484;-7,79;-13,114;-35,663;-0,887;-0,792
"*postDate_23-2-2025";469,108;-6,806;-36,531;-70,484;-7,79;-13,114;-35,663;-0,887;-0,792
"*commentDate_15-8-2025";2,447;-0,957;-7,425;0,288;0,8;-0,208;0,326;-0,35;-0,029
"*commentDate_13-8-2025";12,571;1,055;-1,156;-5,843;-0,435;-1,625;0,504;-1,245;0,009
"*commentDate_3-8-2025";-1,925;66,683;-1,787;-2,51;-0,54;5,281;-1,705;14,378;-0,006
"*commentDate_31-7-2025";-2,34;69,593;0,063;-9,892;1,483;0,255;-0,375;-0,877;7,165
"*commentDate_29-7-2025";-2,533;220,346;-9,096;0,029;1,182;-0,611;-4,122;0,501;0,925
"*commentDate_28-7-2025";11,641;335,486;-4,022;-13,751;-1,637;-1,416;-2,945;-0,055;-0,817
"*commentDate_25-7-2025";2,363;5,366;-12,535;-7,663;-2,163;0,771;8,254;-2,718;2,282
"*commentDate_16-7-2025";9,887;10,246;-8,39;-4,298;-0,182;0,055;-2,367;5,584;0,011
"*commentDate_11-8-2025";2,463;11,661;-0,925;-7,041;0,261;-0,015;-0,347;0,06;1,207
"*commentDate_15-7-2025";3,684;208,878;-6,61;-4,821;0,002;0,093;-0,016;-1,095;-2,391
"*commentDate_14-7-2025";9,96;426,032;-5,593;-8,824;-0,825;-3,084;-0,182;-2,362;-4,077
"*commentDate_12-7-2025";-0,005;302,842;-4,096;-2,658;5,119;-0,465;0,013;-2,577;-1,656
"*commentDate_2-7-2025";32,462;-0,787;-4,096;-0,484;-0,9;-3,364;0,252;-0,093;-6,651
"*commentDate_29-6-2025";1,042;-0,708;-5,491;0,128;1,84;1,681;0,71;-2,319;-0,369
"*commentDate_24-6-2025";4,25;-0,275;-0,499;-3,654;-0,315;0,744;-0,206;-0,902;0,972
"*commentDate_28-6-2025";47,429;-1,916;-12,738;-0,194;-0,012;-0,417;-0,185;-2,794;-5,346
"*commentDate_29-5-2025";1,643;0,05;-2,666;-2,052;-0,93;-0,027;0,157;-0,124;2,153
"*commentDate_20-5-2025";33,183;0,162;-1,797;-4,685;-0,78;0,59;-2,321;-2,233;-1,38
"*commentDate_18-5-2025";1,894;-0,656;-5,084;-0,123;0,094;0,723;-1,045;1,913;0,129
"*commentDate_16-5-2025";3,63;-0,629;-1,467;-0,811;0,121;-0,993;-0,251;-0,503;1,52
"*commentDate_15-5-2025";23,346;-1,036;-8,036;-6,546;-1,186;-0,358;-2,991;-0,503;5,36
"*commentDate_13-5-2025";0,216;-0,59;-4,575;-0,111;2,723;-0,066;3,548;-0,409;0
"*commentDate_12-5-2025";7,501;-0,734;-5,694;-1,168;5,795;-0,335;-0,006;-0,771;0,074
"*commentDate_9-5-2025";0,825;-0,577;-4,474;0,222;0,191;0,2;-0,085;-1,89;0,696
"*commentDate_8-5-2025";4,481;-0,433;-3,355;-0,288;25,695;-0,34;-2,836;-0,099;0,032
"*commentDate_3-5-2025";-0,017;-1,246;-1,782;0;9,365;0;0,308;-0,974;0,271
"*commentDate_27-6-2025";1,705;-0,341;-0,073;-1,674;-0,39;-0,11;0,952;0,843;-0,342
"*commentDate_11-7-2025";1,209;392,814;-4,989;-17,542;-1,306;1,302;-0,14;0,051;-0,82
"*commentDate_2-5-2025";2,962;-0,564;-2,445;-5,691;30,453;0,239;0,457;0,031;-0,367
"*commentLikes_248";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_1,284";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_382";-0,311;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;23,299;-0,25
"*commentLikes_368";3,058;-0,039;-0,305;-0,849;-0,045;-0,168;-0,442;-0,129;0,335
"*commentDate_26-4-2025";0,637;-0,642;-0,563;-0,936;0,107;0,797;-0,303;2,036;0,006
"*commentLikes_989";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_353";0,732;-0,066;0,693;0,937;-0,075;-0,28;-0,736;-0,215;-1,248
"*commentLikes_573";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*a_0805";179,88;-1,384;-47,808;-99,388;-2,226;3,533;-0,689;-2,298;5,061
"*postLikes_128700";179,88;-1,384;-47,808;-99,388;-2,226;3,533;-0,689;-2,298;5,061
"*postComments_1100";179,218;0,06;72,546;-220,639;0,006;8,947;-5,619;-35,426;-3,361
"*postReposts_41";92,453;-4,188;-63,094;-10,499;-3,374;2,069;-1,671;-4,809;1,894
"*postDate_24-2-2025";179,88;-1,384;-47,808;-99,388;-2,226;3,533;-0,689;-2,298;5,061
"*commentDate_19-8-2025";3,244;2,591;-4,18;-10,286;-1,426;-0,873;0,743;-2,261;11,19
"*commentDate_18-8-2025";12,018;-0,184;-9,903;-9,713;-0,322;1,268;-6,343;-1,755;18,043
"*commentDate_8-8-2025";2,142;25,046;-2,697;-6,324;-1,171;0,19;0;4,671;-0,027
"*commentDate_24-7-2025";1,379;92,679;-2,745;-3,371;-0,405;-0,138;-0,711;-1,159;0,599
"*commentDate_17-7-2025";9,449;34,169;-2,666;-3,024;1,303;-1,684;-1,261;-0,985;-0,015
"*commentDate_9-7-2025";-1,466;1219,524;-8,443;-8,969;-1,246;-1,387;-0,294;-3,566;-0,965
"*commentDate_7-7-2025";4,743;131,514;-4,293;0,165;-0,93;-0,534;-1,261;-0,985;-5,504
"*commentDate_1-7-2025";5,127;-0,459;-3,558;-0,492;-0,525;0,012;0,581;0,227;-0,708
"*commentDate_19-4-2025";9,161;-0,315;-2,439;0,706;-0,36;-0,062;-3,535;-1,03;-0,164
"*commentDate_26-7-2025";7,736;83,907;-12,416;-10,614;-0,363;-3,269;2,953;-1,899;0,678
"*commentLikes_438";3,058;-0,039;-0,305;-0,849;-0,045;4,691;-0,442;-0,129;-0,749
"*commentLikes_149";-0,077;-0,131;1,387;0,367;-0,15;0,439;-1,472;-0,429;0
"*commentDate_3-6-2025";-0,05;-0,301;-2,338;0,94;-0,345;-1,289;1,631;-0,987;0,538
"*commentLikes_461";-0,622;-0,026;-0,203;0,908;-0,03;-0,112;-0,294;-0,086;1,128
"*commentLikes_1,169";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_902";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_2,614";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_5,671";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_4,148";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_474";0,763;-0,026;-0,203;-0,566;-0,03;-0,112;-0,294;-0,086;1,128
"*commentLikes_1,253";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_344";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_20,402";-0,311;-0,013;-0,102;-0,283;-0,015;-0,056;6,792;-0,043;-0,25
"*commentLikes_1,980";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentLikes_1,561";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*a_0806";20,337;-0,17;-1,321;-0,337;-0,195;-0,729;-1,914;-0,558;-1,227
"*postLikes_814";20,337;-0,17;-1,321;-0,337;-0,195;-0,729;-1,914;-0,558;-1,227
"*postDate_26-2-2025";20,337;-0,17;-1,321;-0,337;-0,195;-0,729;-1,914;-0,558;-1,227
"*a_0807";-0,022;-0,406;-1,333;0,254;-0,465;-0,267;-2,559;-0,062;6,813
"*postDate_28-2-2025";-0,022;-0,406;-1,333;0,254;-0,465;-0,267;-2,559;-0,062;6,813
"*a_0808";17,222;5,596;-17,18;17,879;-3,444;6,828;-11,838;-4,581;-11,782
"*postComments_324";17,222;5,596;-17,18;17,879;-3,444;6,828;-11,838;-4,581;-11,782
"*postDate_2-3-2025";17,222;5,596;-17,18;17,879;-3,444;6,828;-11,838;-4,581;-11,782
"*commentDate_24-8-2025";13,722;2,872;-3,118;-0,123;0,094;-0,17;-2,088;-0,567;-1,116
"*commentDate_21-8-2025";6,038;-0,603;-4,677;-4,779;-0,69;-0,899;-0,159;0,675;4,599
"*commentDate_12-8-2025";0,001;9,857;-2,732;1,031;-0,69;2,836;-0,159;0,006;-1,382
"*commentDate_9-8-2025";0,111;24,601;-4,23;-8,009;-1,186;-0,009;18,738;-3,394;0,118
"*commentDate_5-8-2025";-0,115;5,878;-1,513;-0,014;-0,495;0,037;-4,861;10,19;1,101
"*commentDate_4-8-2025";0,871;58,901;-4,067;-0,483;-0,6;0,384;-2,195;1,162;-0,153
"*commentDate_23-7-2025";1,894;63,283;-5,084;0,11;-0,75;-0,17;-0,359;-0,002;-1,989
"*commentDate_20-7-2025";3,412;8,167;0,333;-0,682;-0,78;0,59;-1,229;-0,01;-2,315
"*commentDate_30-5-2025";0,005;-1,036;-5,981;-0,433;0,604;1,989;0,084;-0,503;3,069
"*commentDate_26-5-2025";11,339;-0,734;-5,694;-1,968;-0,84;-3,14;-0,764;-0,042;3,782
"*commentLikes_212";-0,311;-0,013;-0,102;3,534;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentDate_26-6-2025";0,364;-0,367;-2,846;-0,984;0,844;-0,168;0,632;0,651;0,443
"*commentLikes_432";-0,311;-0,013;-0,102;-0,283;-0,015;17,848;-0,147;-0,043;-0,25
"*commentLikes_1,170";3,215;-0,013;-0,102;-0,283;-0,015;-0,056;-0,147;-0,043;-0,25
"*commentDate_31-8-2025";31,688;7,924;-3,41;-4,915;-0,795;0,53;-2,439;-0,668;-2,483
"*commentDate_27-8-2025";22,459;0,914;-4,324;-4,254;0,575;-1,255;-5,907;-1,666;1,975
"*commentLikes_136";-3,11;-0,131;0,007;8,376;-0,15;-0,56;-0,072;-0,429;0
"*a_0810";-79,341;-4,273;-3,111;11,468;-0,527;1,692;46,711;-3,659;6,496
"*postLikes_22200";-79,341;-4,273;-3,111;11,468;-0,527;1,692;46,711;-3,659;6,496
"*postComments_544";-79,341;-4,273;-3,111;11,468;-0,527;1,692;46,711;-3,659;6,496
"*postReposts_32";-138,396;14,271;-29,464;-1,346;-2,54;3,752;63,571;-2,151;100,706
