"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Coord. facteur 14";"Coord. facteur 15";"Coord. facteur 16";"Coord. facteur 17";"Coord. facteur 18";"Coord. facteur 19";"Coord. facteur 20";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"Corr. facteur 14";"Corr. facteur 15";"Corr. facteur 16";"Corr. facteur 17";"Corr. facteur 18";"Corr. facteur 19";"Corr. facteur 20";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"COR -facteur 14";"COR -facteur 15";"COR -facteur 16";"COR -facteur 17";"COR -facteur 18";"COR -facteur 19";"COR -facteur 20";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"CTR -facteur 14";"CTR -facteur 15";"CTR -facteur 16";"CTR -facteur 17";"CTR -facteur 18";"CTR -facteur 19";"CTR -facteur 20";"mass";"chi.distance";"inertie"
"grand";0,346039447818875;0,208116474887025;-0,0186399251802231;0,0430633376188028;-0,379964601507954;-0,45796467158161;0,155386970847144;-0,0440720054765658;-0,207569064923873;-0,357598233550641;-0,350816855435412;0,427986200541109;0,501187159562371;0,190691980482264;-0,593424671568799;-0,325153479173894;0,0227947712786341;-0,319801156230626;-0,538007127850773;-0,484007101016742;0,223619567800764;0,134490204685608;-0,0120455978036985;0,0278286334320344;-0,245542872364287;-0,295948518507353;0,100415046555316;-0,0284804604761162;-0,134136454325232;-0,231089151647147;-0,226706851152855;0,27657566151183;0,323879998985817;0,1232300494273;-0,383486245325371;-0,210122519094526;0,0147305659327994;-0,206663710710546;-0,347674007001342;-0,312777804449961;0,0921893029373627;0,0265639021027632;0,000205192738836282;0,00105003898876627;0,0770979103994457;0,10698179786496;0,0120039842394992;0,000957857811150981;0,0206095996033192;0,0603977629006333;0,0548859332458452;0,0789404365237376;0,107047960452327;0,0152210514519675;0,132538597239481;0,0388871214474885;0,000183286992899291;0,033698315813957;0,0942969894078399;0,0462429578377181;0,000835304099546766;0,000302138670919093;2,42371595499112e-06;1,29362608932322e-05;0,00100711640245576;0,00146304386010935;0,000168431219554318;1,35493673920187e-05;0,000300551327093684;0,000892039574417384;0,000858527666384506;0,00127777069901988;0,00175223868341131;0,000253663657835134;0,00245654423227375;0,000737513888108781;3,62463157979857e-06;0,000713433423040447;0,00201915403508824;0,00163416859055754;0,00697578990562167;0,746636731518834;0,00388876854760081
"temps";0,228135249221685;0,278846422783449;0,787362997012697;-0,355489893000141;-0,590469375683347;-0,939703340885992;0,733536016466574;-0,994152925512395;-2,55211266400093;-0,430010475414607;0,835020656267276;0,302554880432032;-0,114838594228405;0,689149138755576;0,119467724014224;0,781981182770495;-0,608470203351958;0,50550409605681;-0,340853290923975;0,466623950388324;0,0628045707063868;0,0767651204085012;0,216757362951065;-0,0978647105017867;-0,162553466777179;-0,258695949517003;0,201939046109833;-0,273685666359399;-0,702584720264594;-0,118379879478513;0,229877294397724;0,0832919482871818;-0,0316145296951962;0,189719545576063;0,0328889075475199;0,215275774576379;-0,167509010727287;0,139162921343723;-0,0938353221756514;0,128459398472787;0,0064621567857576;0,0076908173456569;0,0590455338761689;0,0115400571738469;0,0300271753496071;0,0726425153078235;0,0431422204696935;0,0786041003922806;0,502466804484876;0,0140848292901207;0,0501485039560183;0,00636226434949383;0,000906395319243988;0,0320604507828022;0,000866314826204337;0,0362731259756741;0,0210621738543182;0,0135787842608778;0,00610407898570865;0,0069316972138257;0,000320346893336729;0,000478592495891213;0,00381580112268044;0,000777839950914556;0,00214600379741413;0,00543522180266082;0,00331191067369912;0,00608334041426869;0,0400899408068563;0,00113813505724023;0,00429170802047414;0,000563435303692499;8,11729753243108e-05;0,00292322446931197;8,78490177337226e-05;0,0037638155737001;0,00227884276795551;0,00157284196428116;0,000715106478869739;0,00134020051954866;0,00615510874025441;1,85920661081813;0,0212760518365397
"monde";-0,350123407297183;0,109695527760297;-0,0933525650275121;-0,359050032649228;0,232122283904237;0,194146800162506;0,5348648023848;0,616815397328926;-0,567299137218265;-0,68035294663605;0,331955288441027;-0,0558791509851665;-1,01246251596462;-0,586122273475825;-0,07908892494472;0,0500794242433714;-0,644472741687573;0,350365422470768;0,229396005660603;-1,33237453359327;-0,147015715223377;0,0460608063739006;-0,0391984478313024;-0,150763977074228;0,0974674154204706;0,0815216294864683;0,224588044762365;0,258998841291789;-0,23820711973409;-0,285678057991513;0,139386979377007;-0,0234634793816752;-0,425129819426944;-0,24611089532286;-0,0332091903159356;0,0210281924020719;-0,270612073019008;0,147117336631994;0,0963226597785103;-0,559459867347189;0,0445334089730132;0,00348233967365031;0,0024285134199637;0,034444059498751;0,0135770162742574;0,00907236993377895;0,0671117544484152;0,0885319783584208;0,0726411784291127;0,103160396207753;0,0231885542364841;0,000634971052399848;0,206134541002402;0,0678532391349817;0,00111085367489112;0,000435273250045029;0,0691328741998726;0,0190855620164606;0,00808924165270201;0,165351874562646;0,000419184791196105;4,11472740070105e-05;2,97999637437282e-05;0,000440832054251853;0,000184245502273695;0,000128891328181302;0,000978253169300134;0,00130098903837382;0,00110049347246816;0,00158282085896716;0,000376809990165386;1,06773338627515e-05;0,00350526722142457;0,00117473437103156;2,1389201370919e-05;8,5759428687853e-06;0,00142027463677437;0,000419764496180823;0,000179942988007931;0,00607037989935675;0,0034195048556969;1,08693151888488;0,00403987186002389
"genève";0,429167431946688;-0,104732959414633;0,665482061101261;-0,334025660525448;0,0887765120378056;0,424817694442744;-0,710481366999887;0,205321250033274;-0,373488120584224;0,601514949101477;-0,498607155179087;-0,0685346510503164;-0,855778164551847;-0,449043106553083;0,0653616850901296;0,747915352113407;0,238405499998031;-0,620587677847094;-0,188153646445728;-0,547858955953647;0,201982553017271;-0,0492913230430068;0,313201225635233;-0,157205208652905;0,0417816106595711;0,199935400739158;-0,334379614331183;0,0966320069589294;-0,175777746636178;0,283095864349424;-0,234663533761017;-0,0322550192741799;-0,402761825864942;-0,211336803132967;0,0307617005422146;0,351997474681263;0,112202716139334;-0,292072217535339;-0,0885522782943559;-0,257843308647522;0,0704303161596204;0,00334135417575642;0,129904195410654;0,0313780916455933;0,002090399528973;0,0457222870833768;0,124646019292047;0,0103257125389622;0,0331416933923632;0,0848789084733326;0,0550673244247443;0,00100539614382728;0,155016433387524;0,0419211005454571;0,000798609489853933;0,102190539989987;0,00995796330318716;0,0630276690288468;0,00572827500796677;0,0294277109779262;0,0010832911283928;6,45146614516658e-05;0,00260473998999399;0,000656222828784963;4,63540652240106e-05;0,00106144346341142;0,00296891016724432;0,000247947349986969;0,000820437036979077;0,0021280632008863;0,00146220641409091;2,76256231660938e-05;0,00430738879465467;0,00118595371308197;2,51268560725365e-05;0,00329000507165334;0,000334290636637995;0,00226515522274831;0,0002082173670969;0,00176534341835599;0,00588154835179866;1,05942677661569;0,00660136220564129
"diffuser";-2,95126790206186;-0,665436625067228;-0,404500116266069;0,0733631115149712;-0,665587890018308;-0,0609549798743439;-0,932788106330727;-0,760752230418431;0,289000450871149;-1,00191794809041;0,413753839731666;0,216221599651769;-0,0995023074728029;-0,205996656793151;0,504234282778079;0,0990491082967848;-0,215136287685881;-0,00763158547438014;-0,210704332565043;-0,193875682353532;-0,819563322805363;-0,184790899929983;-0,1123291650787;0,0203728422629963;-0,184832906013485;-0,0169271199718772;-0,259034064431643;-0,211259921662053;0,0802550556805541;-0,278231333096407;0,114898912252953;0,0600444617545873;-0,0276316635579707;-0,0572050081967285;0,140025215595395;0,0275058107262672;-0,0597430720093792;-0,00211928152821588;-0,0585123237391796;-0,0538390290931599;0,761710478578802;0,030848617110895;0,0109762581060543;0,000346169568991682;0,0268726505277528;0,000215281977181334;0,0491366524595842;0,0324194197697069;0,00453821103989305;0,0538564579102381;0,00867216585484015;0,00228866112868958;0,000479278757410781;0,00201763912188689;0,0108697427027263;0,000409895807693085;0,00185452144410738;2,17982200764336e-06;0,00164290348374339;0,000842814827798511;0,0536108877497371;0,00272551847751864;0,00100710100980261;3,31276946932177e-05;0,0027267577308516;2,28693654379258e-05;0,00535552103803075;0,00356223198247815;0,000514082441139068;0,00617874174008432;0,00105370685202727;0,000287762290660463;6,09399416849336e-05;0,000261189716515932;0,00156495001187151;6,03860844545848e-05;0,000284880728021721;3,58480284280488e-07;0,000273264151179813;0,000231356874485316;0,00615510874025441;2,21532616204997;0,0302072425375238
"fête";0,429900441795685;0,808172593543412;-1,69830088907192;-0,83737483656948;0,839370268142809;0,104154048695204;0,189580949195755;-1,15165072823737;1,02286912125983;0,959905923860648;1,26305375199722;-1,32206037864604;-0,256856004147208;0,536074614326867;0,516542145310607;-0,0196416962811694;-0,346076772581357;1,16994672650222;-1,65102578019832;-0,575646282901152;0,104333115600909;0,196136492150256;-0,412162923686591;-0,203223623730578;0,203707897699091;0,0252772859628367;0,0460096551786544;-0,279495661970418;0,248241480811786;0,23296085787171;0,306532211427493;-0,320852608898256;-0,0623367286191682;0,130100668130644;0,125360306991836;-0,00476686965042739;-0,0839898367391781;0,283935942361914;-0,400689664020811;-0,139704369524009;0,0182583174592066;0,0514023348911756;0,218574046852324;0,0509478104330866;0,048279098766213;0,000710058142662071;0,0022928796655981;0,0839291166419407;0,0642214480416985;0,0558448498366267;0,0912934201286615;0,0966580949172963;0,00360789284332216;0,0154356861531377;0,0128860068532067;1,82088546328562e-05;0,00542127868147621;0,0578729966581812;0,113952836025738;0,00839361815381444;0,000682531599796935;0,00241209949470339;0,0106516344638499;0,0025895648552638;0,00260192122420155;4,00626149923784e-05;0,000132732222684312;0,00489811021692532;0,00386391101889278;0,00340286189740044;0,00589156463845235;0,00645490061677121;0,000243650004841295;0,0010612982885233;0,000985368112818532;1,42477065868499e-06;0,000442315220633138;0,0050549766457445;0,0100668753146964;0,00122376601853148;0,00369306524415265;2,08430620477754;0,0160439028303107
"bio";-1,90058179152071;0,143203108786969;0,238573267209308;-0,532230572964889;0,680397157124318;0,412783041137205;1,15237454751225;1,51570083092442;-0,66159231767826;2,65093021218923;-0,823021645310765;-1,12098247161997;0,418884365524748;-0,303298494445912;-0,301943823492283;0,412284442596953;-0,292846259868436;0,066763729794905;0,634744145669898;0,841578104418864;-0,431943428279602;0,0325456352500609;0,0542203210585327;-0,120959539519595;0,15463321912856;0,0938128118031808;0,261899074765062;0,344471895961865;-0,150359461032583;0,602474404990906;-0,187047351821363;-0,254764627333112;0,0951994540328176;-0,0689303623066842;-0,0686224875188103;0,0936994957839639;-0,0665548928284855;0,0151733297988034;0,144257702343707;0,191264660752577;0,278103137538598;0,00125772962543944;0,0033614036299586;0,0160395853747474;0,024722065958267;0,00869146690285682;0,0660217421431883;0,113293722205968;0,0209376846099026;0,331917508904113;0,0302082880841563;0,0541553147128554;0,00747773856342838;0,0038505587511099;0,00343136505108094;0,00625210595853932;0,00302512957444103;0,000146869889511218;0,0131257045993213;0,0139808779225169;0,0212453945136346;0,000120613678805752;0,000334761286357231;0,00166606257151374;0,00272280570799927;0,00100215607703058;0,00781050269503825;0,0135119692765961;0,00257437956187503;0,0413321751560111;0,00398395281520334;0,0073907636673788;0,00103200065685762;0,000541043496036896;0,000536221189911226;0,000999736540708749;0,000504395304679805;2,62163878393468e-05;0,00236967659825947;0,00416562841622236;0,00588154835179866;2,36106327925335;0,0327873959474024
"aimer";0,90217034517481;-1,41340081910027;0,962706889234505;-1,47276315442958;-0,23728364866423;0,152384926052996;-0,228861668641736;1,04083778099103;0,644135591513272;-0,127688849093418;-0,599589574076288;-0,38232395174905;-0,520161930120999;0,661749597270724;1,03514055023718;0,764875536864109;-0,616477650566798;0,270831657783075;0,0317482979978529;-0,121953947019023;0,27333606583111;-0,428226688453694;0,291677192737784;-0,446212058161583;-0,0718912779153306;0,0461689928094674;-0,0693396191314115;0,315348986747448;0,195157698751357;-0,0386866713679602;-0,181661319470224;-0,115835025395165;-0,157596640517863;0,200494321777173;0,313622861910026;0,231739018263102;-0,186778003267314;0,082055523368593;0,00961897597053619;-0,0369491330202129;0,109213455807039;0,213540064782097;0,0953963069144676;0,214055118190064;0,00524036693923011;0,00206442780451629;0,004538497281989;0,0931132014186593;0,0345914394034435;0,0013421647000211;0,0279433222610674;0,010979251861374;0,0200967299608931;0,0319475023590852;0,0702877370592949;0,0375042315914619;0,0233649892421753;0,00421227519996496;5,72311415408521e-05;0,000511686081615752;0,00378511630122233;0,00929036571805939;0,00431012923754693;0,0100871378070774;0,000261841063793726;0,000107990648802902;0,000243583716960514;0,00503811677410799;0,0019295530636905;7,58242421303861e-05;0,00167189992471529;0,000679774933491225;0,00125828569834563;0,00203652386849827;0,00498311347248542;0,00272071891045923;0,00176740795842487;0,000341115135160165;4,68751887236439e-06;6,91661902037527e-05;0,00465052660374778;1,78844043224331;0,0148747985377116
"samedi";-3,0969969208241;-0,587821286751974;-0,357132019518969;0,0282426680696371;-0,54311306351816;-0,00622122703153106;-1,01225491349367;-0,677525010021291;0,438797165163168;-0,955694491817685;0,278877272451385;0,131426930325255;-0,0920613739990658;-0,209131194419616;0,438723372113424;0,0522303971525549;-0,153165171438997;0,0450413344017854;-0,154932678508476;-0,194002241379089;-0,846684169724117;-0,16070373682752;-0,0976358824883343;0,00772122820159972;-0,148481010800886;-0,00170081358765299;-0,276739122734576;-0,185227727131403;0,119962215966496;-0,261276138789073;0,0762419136721635;0,0359306464380394;-0,0251685455300094;-0,057174119392882;0,11994204177561;0,0142792038797715;-0,0418736373738373;0,0123137948781344;-0,0423568539523042;-0,0530380335744611;0,798259728683343;0,0229088310571814;0,00814262811702007;4,88241687349907e-05;0,0170282567965912;2,13418174901018e-06;0,055069275773665;0,0244714353705502;0,00995646761795437;0,0466338908251334;0,00374938257852465;0,000804714973067531;0,000390451227811818;0,00197902278209438;0,00783115966212444;0,00010846984124613;0,000894570502092372;7,22610048386797e-05;0,000845359016367859;0,00080313581990865;0,0577241357973101;0,00207953632430377;0,000767597359060412;4,80050953172409e-06;0,00177523720279299;2,32931376586722e-07;0,00616674058750531;0,00276265437354554;0,00115878674529205;0,00549685218361225;0,000468060655991884;0,000103954817760587;5,10071193590779e-05;0,000263216753534743;0,00115839702892863;1,64180868575296e-05;0,000141187398255402;1,22095143491331e-05;0,000144464770109653;0,000226511047058521;0,00601832854602654;2,27087207813882;0,0310356777173988
"lien";-1,97615467947089;0,046336035417913;0,227677169490277;-0,550261543528985;0,616996806018586;0,333644796400768;1,16630022899605;1,480306131983;-0,658146300720068;2,59155035671852;-0,76331952459211;-1,1950781806103;0,514318915776829;-0,247451756371036;-0,469338826460209;0,555109609709083;-0,11600629632319;0,312276040644105;0,719624928489919;0,914209719226735;-0,444281906699168;0,0104173334092767;0,0511867051824574;-0,12371058312487;0,138714099788297;0,075010497834551;0,262209276887567;0,332804530762727;-0,147965387734328;0,582636038439102;-0,171610581565045;-0,268679176914571;0,115629910414684;-0,0556324559401481;-0,105517422737132;0,124800532261278;-0,0260807005924126;0,0702063437620059;0,161787100300953;0,205533929808427;0,295144675648695;0,000129264855603827;0,00300522088415247;0,0168303112656613;0,0199565715938698;0,00557414706221778;0,0663866432386507;0,10608213876705;0,0203400941217908;0,311396122006532;0,0255080150667931;0,0604221810213725;0,0110664236583193;0,00251608117983012;0,00813856641834305;0,0111262867698772;0,000466002303650257;0,00315420007573647;0,0165614340414294;0,016195620020424;0,021366091189685;1,17468372493508e-05;0,000283610414482858;0,00165661477930188;0,00208280705040151;0,000609048557873394;0,00744224442159072;0,0119890917487975;0,00236988949884563;0,0367453604235145;0,00318783584529353;0,00781404381217794;0,00144726547463194;0,000335015027936591;0,00120519181519927;0,00168593450303034;7,36285640083363e-05;0,000533532078021385;0,00283331986160099;0,00457272280524484;0,00547120776911503;2,38301878308463;0,03106977716063
"heure";0,597125552376689;0,475056514573013;-0,332294694112354;0,265110285603522;0,79080526302931;-0,985059115810231;-0,728619460335795;0,625528868123089;-0,395548803444401;-0,774560702079448;-0,122593571721485;-0,35184372253091;0,212541614345627;-1,01538897691878;-0,458891798454335;-0,576736833554165;-0,388108912288359;0,431771712821387;0,651715896532774;-0,118599129538353;0,232937736877931;0,185318797618542;-0,129627636457679;0,103419104584876;0,308491886753155;-0,384270008567748;-0,284233303130817;0,244017825585343;-0,154302964815996;-0,302154909128976;-0,0478235591140312;-0,137253681633365;0,0829121487784203;-0,396101639584589;-0,179012967337168;-0,224984129799059;-0,151400675001721;0,16843346467457;0,254233344095698;-0,0462653335138619;0,0876998676777974;0,0442188883554353;0,0208333345403907;0,0127139799510339;0,106692464717498;0,158128023509815;0,0843210612446678;0,0616465033928289;0,0239101754231073;0,0905272560246472;0,00214128198014064;0,0170442509608558;0,00615042024104785;0,137874198178649;0,0253203719313746;0,0390861305818076;0,0169748800930284;0,0196243294152635;0,0442055412646065;0,000887040516004383;0,00141433577263491;0,000895182884572496;0,000437993865178697;0,000278788187997627;0,00248062042908095;0,00384898131412723;0,00210582727690066;0,00155208652452541;0,000620613708286502;0,00237975436396777;5,96151458070711e-05;0,000491044473731068;0,000179188099716962;0,00408964963192409;0,000835298700310622;0,00131940033923738;0,000597486979364239;0,000739485371055768;0,00168475922363726;5,57935784831616e-05;0,0039666256326084;1,3209616028421;0,00692152197090852
"clip";-3,13236485251852;-0,610375047670507;-0,375457344328629;0,0467768208629766;-0,581994924291678;-0,0176228648636909;-1,08583479756351;-0,751869789147536;0,473584876908602;-1,07696687224321;0,315638576104304;0,178455732375289;-0,115030954600703;-0,207847750048946;0,463052813702157;0,0420534249100312;-0,147501700213833;0,0386849068665671;-0,189063004188097;-0,182550387461786;-0,828582304283842;-0,161458191267072;-0,0993170738951354;0,0123735413473799;-0,15395099809761;-0,00466165171183659;-0,287228193712287;-0,198886793762984;0,125274055564569;-0,28488242419243;0,0834936385201407;0,0472056318168967;-0,0304283242580717;-0,0549804942222161;0,122488083428072;0,0111240948470498;-0,0390175807746966;0,0102330446106027;-0,0500114983537259;-0,0482887619459075;0,774157197953405;0,0234168056977521;0,00853198391260018;0,000126971607226028;0,0185374454391817;1,62350683548238e-05;0,0600729400309487;0,0285703689839448;0,0109949968423015;0,0561422706402275;0,00455339642775827;0,00140655318334415;0,000577913892341147;0,0018532141687513;0,00827041666173103;6,66633124376275e-05;0,000786521107590941;5,05343180492096e-05;0,00119341100545243;0,000674159746601157;0,0577080442456047;0,00219121611943746;0,000829111386765583;1,28692452074984e-05;0,00199218683514634;1,82660521654605e-06;0,0069345643450678;0,00332488739335367;0,00131912916596513;0,00682175881385596;0,000585965197808996;0,000187306426201181;7,7825356613734e-05;0,000254086930600135;0,00126110929502556;1,0401462659901e-05;0,000127963386313332;8,80186661589712e-06;0,000210234884525102;0,000196000504771614;0,00588154835179866;2,33228581589102;0,0319930182548593
"aller";0,927920693897932;0,515077340486677;0,567300075411398;0,630380226986561;-0,278014987301259;0,341909853147529;-1,85643688871789;-1,09440600076431;-0,899094061422454;0,320888765832832;-0,38525676469259;-1,16193921985136;0,97462155121685;-1,20926105236691;0,880326756843861;-0,618117261509085;0,283100292058464;1,60580397074083;0,394389126618464;-0,0663815303605878;0,235831825597321;0,130907339743139;0,144179791792082;0,160211665423906;-0,0706577430914413;0,0868966770411988;-0,471814998255345;-0,278144206506187;-0,228505512683706;0,0815541500019095;-0,0979133311053896;-0,295307830995324;0,247700887803721;-0,307334714570763;0,223735786424322;-0,157095022423262;0,0719501775769493;0,4081164311364;0,100234328577649;-0,016870921829666;0,0932676364142521;0,0228930563961741;0,0267411008237675;0,0316573936254297;0,00580727895130594;0,00838975177005737;0,241066318087345;0,0831021557555045;0,0544044588910798;0,00684256748270147;0,00931280773098632;0,0818628297937474;0,0569548203873578;0,0861191761391129;0,0410373131102041;0,0197720030833442;0,00397760582704932;0,119539967104858;0,00712937689257161;0,000122381733148955;0,00341541069768247;0,00105236429131473;0,0012765766504297;0,00157625464186749;0,000306589749932904;0,000463707848817067;0,0136704116717254;0,00475092468072209;0,00320650168339059;0,000408441854889046;0,000588737582752108;0,00535535217729928;0,00376784678905674;0,00580044542338585;0,00307403648825628;0,00151552448642993;0,00031790828690248;0,0102283662126882;0,00061697999078804;1,7478965889399e-05;0,0039666256326084;1,99053299851963;0,0157166498328097
"romand";-0,0916033905893422;-0,419267223501317;0,364085107084938;-0,324501545487706;0,444629019439029;-0,395168514785885;-0,551723483140303;0,162608052236308;0,191104594621162;0,116915179105179;0,065842881549602;0,0819949451416219;0,377637275786393;0,735212255566823;0,683281782653971;-0,0781353568509183;0,0762763140465696;-0,847375494082993;-0,182909800902984;-1,09393589492592;-0,044287906084408;-0,2027050232446;0,1760258755224;-0,15688823173841;0,21496680558033;-0,191053911408258;-0,266744250935217;0,0786168514034023;0,0923942037999804;0,0565255111054191;0,0318333561196243;0,039642467450881;0,182578003897001;0,355456398689653;0,330349337777534;-0,0377764548213981;0,0368776549778968;-0,409684467558811;-0,0884322297700146;-0,528890141130638;0,00408542662295711;0,0681782391049014;0,0495067588063416;0,0377058379848066;0,066763169384336;0,0503727445822403;0,0957026934304582;0,00824602259451904;0,0110476920658875;0,00408278892761353;0,00122265186562304;0,00183231086396152;0,0384337927687405;0,143083738109874;0,111120929079204;0,00142006816668209;0,00129785319639796;0,14961837846962;0,00689256275329234;0,14938634122254;3,0989179526948e-05;0,000649185491310024;0,000489545214119596;0,000388884397708326;0,000730100403917035;0,000576702255109865;0,00112416463546829;9,76497365074985e-05;0,000134874310532568;5,04810964081922e-05;1,60104905444375e-05;2,48291092568725e-05;0,000526667709712891;0,00199623863217928;0,00172419612251173;2,25466581501777e-05;2,14865345756168e-05;0,00265178787515452;0,000123555173326763;0,00441947545337155;0,00369306524415265;0,938894615533256;0,00325552231912026
"premier";-0,563199563505502;0,583785313766481;0,0707665655353997;-0,37735715991107;-0,130879663353353;-0,329745878278934;0,66990688593157;0,473572430112875;-0,121234725232696;0,37037842300305;0,0783327369198501;-0,0297863846028734;-0,387995243992321;0,0531574448055338;-0,454394764961271;0,663809173979568;0,835192498032978;-0,21706002003718;0,52142068020943;-1,23321770019294;-0,249362928407046;0,258477500400999;0,0313326912140692;-0,167079118217163;-0,0579484400157951;-0,145998688859043;0,296608793153494;0,209679509072691;-0,0536780354027269;0,163989204117915;0,0346826985214483;-0,0131882561218613;-0,171789249351907;0,023536055356361;-0,201188382566044;0,293908962742636;0,369790853168985;-0,0961057602737905;0,230864858878299;-0,54602097908144;0,124241934264111;0,106340709561405;0,00150468007764569;0,0410213090616568;0,00465387745576401;0,0282175279752046;0,113511372211237;0,0562681343057096;0,00357694807949562;0,0329636849080587;0,00139219806738314;0,000194531462116532;0,032639658354609;0,000601758542010605;0,0395359416054784;0,0824574234947026;0,125183938811442;0,00789809019352103;0,0450622161614623;0,152734065406987;0,000997873917611013;0,00107215452456529;1,57545966826082e-05;0,000447977540846865;5,38884125876356e-05;0,000342065916778108;0,00141182197015815;0,000705543628908401;4,62386469500324e-05;0,000431561216414061;1,93035708503833e-05;2,79117224419871e-06;0,000473591453329941;8,88953913005439e-06;0,000649557633122255;0,00138623721071906;0,00219444257991014;0,000148221338102371;0,000855317889789561;0,00478443381337582;0,00314594446724114;1,04677228246035;0,0034471126878029
"femme";0,161251981211268;-0,526882673749798;0,170943055961817;0,583743971754058;0,650169363646769;0,721296682410561;0,962616679878325;-0,0180661527172791;0,262964252002506;-1,14777539633284;-0,488737003671119;-0,383961595842342;0,797876558605406;0,833769716719023;-1,25159347166845;-1,1049814285705;-0,987043546614486;0,225112409193212;-1,32612125068208;0,451895885071389;0,0477098823306673;-0,155889621807101;0,050577196161687;0,172713265253676;0,192366652499924;0,213411206391453;0,284810941121778;-0,00534526158273969;0,0778036550371068;-0,339594147555493;-0,144603401214909;-0,113603333239873;0,236069017196061;0,246688783460099;-0,370310968030204;-0,326932627671724;-0,292038157363929;0,0666043695904101;-0,392361621550225;0,133703160361308;0,00421241772130579;0,0358260382626121;0,00363135400141207;0,0406000782924767;0,0475008449966831;0,0558426230423079;0,0969382070848637;3,38687193077398e-05;0,0069603283186862;0,130929029076949;0,022415198863895;0,0133692661464787;0,0570876202341142;0,0612299679049112;0,124059422177782;0,0944998122295025;0,0723145681701593;0,00351349233791295;0,120553615437794;0,00848224698084633;9,95844125902963e-05;0,00106318559063556;0,000111913937174643;0,00130504673610418;0,00161895303513824;0,00199254948893195;0,00354885301964699;1,25000745070626e-06;0,000264834569727076;0,005045393802757;0,000914811659856088;0,000564620735643596;0,00243810642560746;0,00266240108528192;0,00599940009753059;0,00467617983991243;0,0037312459255331;0,000194079703137411;0,00673515688719698;0,000782092319305802;0,00382984543838052;1,62765872520539;0,0101463058296598
"enfant";0,249163787759236;-0,707518895809499;0,775797815618283;1,21045304803237;0,882718475612834;-0,947532647109954;-0,504063107113227;-0,226297186222232;0,621822327145908;0,123639173185337;0,339125510281351;0,0696437328880306;0,118609022967622;-0,214820075991983;-0,38955545154876;0,34713761082854;-0,798493503530682;-0,13706372357866;-0,695993826621089;1,29188016959302;0,0866110931461921;-0,245938567312441;0,269672802277572;0,420762032216045;0,30683917916292;-0,329369043133982;-0,175215897600371;-0,0786625008829694;0,216149834537181;0,0429778501987653;0,117882423539049;0,0242086536348625;0,0412293344414643;-0,0746729762729096;-0,135412227447349;0,120667486300496;-0,277561983757255;-0,0476443187695729;-0,24193237182966;0,449066675011614;0,0130728501939288;0,0839703880684652;0,0972169269698422;0,226911796172911;0,113807763523364;0,125257987177245;0,0345491339315003;0,00690724485716732;0,0505880623965426;0,00197475595795033;0,0140278849712789;0,000571709222965759;0,00163977819767794;0,00528324380575576;0,0156214330399006;0,0121228142610124;0,0615141557263838;0,00169302867638764;0,0431622095215328;0,0901068333281867;0,000288716750983177;0,00232797450274036;0,00279897640875603;0,00681393568194347;0,0036236526938039;0,00417532704001268;0,00118160401345777;0,000238155404285513;0,00179818659858613;7,10909499333096e-05;0,000534838982164128;2,25562144767745e-05;6,54240748457602e-05;0,000214610944012152;0,000705733455651237;0,000560409480092929;0,00296513797786129;8,73669521163189e-05;0,00225274953188602;0,00776151671016024;0,00465052660374778;1,42765670395839;0,00947872036494999
