"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"593";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;105;105;105;105;105;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114;114
"594";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
"595";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;157;157;157;157;157;167;167;167;167;167;167;179;179;179;179;179;179;179;179;179;179;179
"596";3;4;7;9;9;12;15;17;18;21;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;57;57;60;60;60;60;60;60;60;60;60;60;60;60;85;85;85;85;85;85;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;188;188;188;188;188;188
"597";3;4;7;9;9;12;15;17;18;21;23;23;27;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;77;77;77;77;77;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;160;160;160;160;160;160;160;160;160;160;160;182;182;182;182;182;182;182;182;182
"598";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;62;62;62;62;62;62;62;62;62;81;81;81;81;81;91;91;91;91;91;91;91;91;107;107;107;107;107;107;107;120;120;125;125;125;125;125;125;125;125;125;125;125;147;147;147;147;147;147;147;147;147;147;147;147;147;147;147;147;147;147;147;147;147;147;147;147;147;147;147
"599";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;112;112;112;112;112;123;123;126;126;126;126;126;126;126;126;126;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;193;193;193;193
"600";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;187;187;187;187;187;187;187
"601";3;4;7;9;9;12;15;17;18;21;23;23;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"602";3;4;7;9;9;12;15;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;196;196
"603";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;71;71;71;71;79;79;79;79;79;79;79;79;79;79;99;99;99;99;99;109;109;109;109;109;109;109;109;109;109;109;109;109;109;109;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138
"604";3;4;7;9;9;12;15;17;18;21;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;57;57;60;60;60;60;60;60;60;60;60;60;60;60;85;85;85;85;85;85;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97
"605";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;187;187;187;187;187;187;187
"606";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;62;62;62;62;62;62;62;62;62;81;81;81;81;81;91;91;91;91;91;91;91;91;107;107;107;107;107;107;107;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121
"607";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;69;69;69;69;69;69;69;83;83;83;83;83;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;165;165;165;165;165;165;165;165;165;165;165;165;165;165;165;194;194;194
"608";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;62;62;62;62;62;62;62;62;62;81;81;81;81;81;91;91;91;91;91;91;91;91;107;107;107;107;107;107;107;120;120;125;125;125;125;125;125;125;125;125;125;125;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146
"609";3;4;7;9;9;12;15;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;196;196
"610";3;4;7;9;9;12;15;17;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"611";3;4;7;9;9;12;15;17;18;21;23;23;27;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;77;77;77;77;77;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117
"612";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;157;157;157;157;157;167;167;167;167;167;167;178;178;178;178;178;178;178;178;178;178;178
"613";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;62;62;62;62;62;62;62;62;62;81;81;81;81;81;91;91;91;91;91;91;91;91;107;107;107;107;107;107;107;120;120;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124
"614";3;4;7;9;9;12;15;17;18;21;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;57;57;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61
"615";3;4;7;9;9;12;15;17;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"616";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;157;157;157;157;157;167;167;167;167;167;167;178;178;178;178;178;178;178;178;178;178;178
"617";3;4;7;9;9;12;15;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;197;197
"618";3;4;7;9;9;12;15;17;18;21;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;57;57;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61
"619";3;4;7;9;9;12;15;17;18;21;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;57;57;60;60;60;60;60;60;60;60;60;60;60;60;85;85;85;85;85;85;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;188;188;188;188;188;188
"620";3;4;7;9;9;12;15;17;18;21;23;23;27;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;77;77;77;77;77;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86
"621";3;4;7;9;9;12;15;17;18;21;23;23;27;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;77;77;77;77;77;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;160;160;160;160;160;160;160;160;160;160;160;183;183;183;183;183;183;183;183;183
"622";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68
"623";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113;113
"624";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;157;157;157;157;157;167;167;167;167;167;167;178;178;178;178;178;178;178;178;178;178;178
"625";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;112;112;112;112;112;123;123;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127
"626";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;112;112;112;112;112;123;123;126;126;126;126;126;126;126;126;126;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;193;193;193;193
"627";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63
"628";3;4;7;9;9;12;15;17;18;21;23;23;27;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;77;77;77;77;77;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;161;161;161;161;161;161;161;161;161;161;161;161;161;161;161;161;161;161;161;161
"629";3;4;7;9;9;12;15;17;18;21;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;57;57;60;60;60;60;60;60;60;60;60;60;60;60;85;85;85;85;85;85;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;188;188;188;188;188;188
"630";3;4;7;9;9;12;15;17;18;21;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;57;57;60;60;60;60;60;60;60;60;60;60;60;60;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84
"631";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;62;62;62;62;62;62;62;62;62;81;81;81;81;81;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90
"632";3;4;7;9;9;12;15;17;18;21;23;23;27;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;77;77;77;77;77;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86
"633";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63
"634";3;4;7;9;9;12;15;17;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"635";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;157;157;157;157;157;167;167;167;167;167;167;179;179;179;179;179;179;179;179;179;179;179
"636";3;4;7;9;9;12;15;17;18;21;23;23;27;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;77;77;77;77;77;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86
"637";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;112;112;112;112;112;123;123;126;126;126;126;126;126;126;126;126;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;192;192;192;192
"638";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;112;112;112;112;112;123;123;126;126;126;126;126;126;126;126;126;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;193;193;193;193
"639";3;4;7;9;9;12;15;17;18;21;23;23;27;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;77;77;77;77;77;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86
"640";3;4;7;9;9;12;15;17;18;21;23;23;27;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;77;77;77;77;77;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;160;160;160;160;160;160;160;160;160;160;160;182;182;182;182;182;182;182;182;182
"641";3;4;7;9;9;12;15;17;18;21;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;57;57;60;60;60;60;60;60;60;60;60;60;60;60;85;85;85;85;85;85;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;188;188;188;188;188;188
"642";3;4;7;9;9;12;15;17;18;21;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;57;57;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61
"643";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;69;69;69;69;69;69;69;83;83;83;83;83;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;169;169;169;169;169;169;169;169;169;169;169;169;169;169;169;169
"644";3;4;7;9;9;12;15;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;196;196
"645";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;62;62;62;62;62;62;62;62;62;81;81;81;81;81;91;91;91;91;91;91;91;91;107;107;107;107;107;107;107;120;120;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124
"646";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63
"647";3;4;7;9;9;12;15;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;197;197
"648";3;4;7;9;9;12;15;17;18;21;23;23;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"649";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;62;62;62;62;62;62;62;62;62;81;81;81;81;81;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90
"650";3;4;7;9;9;12;15;17;18;21;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;57;57;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61
"651";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;129;129;132;132;132;132;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140;140
"652";3;4;7;9;9;12;15;17;18;21;23;23;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"653";3;4;7;9;9;12;15;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;196;196
"654";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63
"655";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128
"656";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;69;69;69;69;69;69;69;83;83;83;83;83;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;169;169;169;169;169;169;169;169;169;169;169;169;169;169;169;169
"657";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;112;112;112;112;112;123;123;126;126;126;126;126;126;126;126;126;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144
"658";3;4;7;9;9;12;15;17;18;21;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;57;57;60;60;60;60;60;60;60;60;60;60;60;60;85;85;85;85;85;85;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;189;189;189;189;189;189
"659";3;4;7;9;9;12;15;17;18;21;23;23;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
