"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"raciste";-3,627;-9,063;-52,655;-3,234;1638,334;-18,65;4,315;-75,384
"nourrir";-3,693;-12,194;-12,987;4608,199;-15,977;-28,055;-8,475;-26,132
"partager";-3,824;-1,398;-6,653;-3,5;-9,15;1,101;0,979;17,584
"lausanne";-3,732;-12,464;186,763;-3,376;-3,637;-20,397;-21,999;-0,318
"dur";-3,706;-2,081;3,376;-3,34;-0,088;69,226;-13,116;-23,572
"mode";0,585;-11,746;-13,113;-0,191;0,003;145,286;-13,62;-9,886
"envie";-0,125;-12,464;-16,89;-0,889;1,587;155,595;-16,008;-8,668
"choisir";-1,939;-4,186;-0,021;-3,323;-3,514;63,051;4,462;-37,175
"actuel";-0,129;-0,768;9,127;-3,394;-3,679;47,714;-0,004;-55,414
"frontalier";-3,482;-20,776;647,79;-3,04;-11,122;-68,701;-6,777;-74,457
"emji_visage_boudeur";-2,257;20,467;-1,639;1,2;467,12;-21,164;-15,429;-30,249
"nombre";-3,574;2,77;127,131;2,019;-6,678;-0,556;-4,144;-69,3
"mériter";-3,653;1,752;7,306;-1,839;-10,083;16,601;0,078;-26,839
"différence";-0,736;-1,446;22,994;-0,841;-3,473;19,558;0,334;-51,877
"train";-0,691;0,018;282,191;-3,217;-13,586;-12,774;-11,041;-56,647
"groupe";-3,403;145,822;-0,224;-2,935;6,342;-5,067;0,34;-39,963
"clairement";-1,89;0,52;-4,203;-3,252;-4,401;7,977;105,05;-57,248
"éviter";-0,092;-2,406;46,899;1,899;-0,046;2,034;1,448;-68,168
"ancien";-0,709;-9,146;-4,819;-1,823;3,649;23,341;-0,84;-0,038
"suffire";0,56;-0,017;16,056;-5,109;-1,085;3,186;19,89;-66,456
"peine";-3,587;0,353;-1,121;-1,762;-0,504;84,381;1,225;-64,925
"risque";-1,757;-2,549;145,001;2,21;-6,377;0,105;-2,418;-72,286
"franchement";0,057;-6,651;-5,219;0,001;79,542;21,407;0,28;-33,864
"bref";0,064;-1,67;2,036;-3,181;0,01;10,664;19,767;-47,822
"majorité";-3,613;4,061;51,613;-3,217;-6,829;4,149;1,112;-77,56
"effectivement";-1,878;-3,097;0,025;-0,191;-2,409;16,089;6,768;-13,781
"traiter";-1,806;21,713;-16,438;0,276;1,499;43,263;6,76;-68,683
"meme";0,798;-3,77;-0,008;-2,97;1,216;46,862;0,124;-35,145
"laver";12079,67;-19,971;-51,675;-4,722;-7,358;-23,72;-34,625;-55,559
"génial";0,076;-23,268;-55,288;-1,716;-13,302;-52,072;-19,965;556,234
"face";-3,416;20,4;-9,314;-0,614;-6,078;112,175;-1,546;-56,466
"battre";-0,568;-2,289;-1,289;0,02;92,847;28,825;-0,822;-54,59
"noir";-3,35;-1,425;-22,37;-0,56;1615,248;-47,783;-22,717;-19,881
"intéressant";-0,664;-14,401;-0,541;-4,998;-4,181;-4,194;98,729;-0,553
"caisse";-3,297;-14,028;692,511;-4,611;-12,224;-59,799;-31,572;-62,834
"baisser";-0,039;-24,325;543,501;-1,564;-7,514;-32,301;-15,558;-75,425
"amour";-0,042;-13,369;-29,934;1,158;-9,157;11,897;-7,309;63,091
"propos";-3,548;-0,672;-46,889;-3,128;0,467;-5,879;418,092;-39,408
"nouvelle";-1,745;-4,92;-1,582;-0,126;-1,321;38,691;-6,777;-0,05
"nature";-3,363;-14,504;-7,791;111,317;-2,532;26,46;-4,244;-0,004
"renard";-3,403;-24,223;-38,148;6440,156;-14,722;-64,517;-34,945;-0,21
"remettre";-3,429;-2,984;-0,972;-4,796;-6,128;10,9;83,864;-36,898
"victime";-3,468;151,024;-18,916;-4,851;0,255;25,917;-1,332;-53,351
"toucher";-0,054;-5,909;58,453;-1,64;-9,374;0,255;0,184;-20,897
"tenir";-1,697;2,897;-17,02;6,13;0;8,171;51,564;-38,693
"info";-0,577;5,386;-0,176;-0,11;50,838;-4,804;36,798;-54,891
"plaindre";-3,416;-7,754;0,295;1,181;-4,795;171,779;-7,203;-65,603
"détruire";-3,416;89,412;4,801;23,293;-9,102;4,657;-3,856;-72,906
"civil";-3,35;1241,424;-18,283;-4,685;-12,451;-15,403;-24,483;-79,038
"éducation";-1,637;-12,903;-10,525;-1,504;-8,885;296,562;-12,332;-39,114
"international";-3,35;1151,439;-5,334;-4,685;-8,831;-45,74;-14,877;-68,881
"voter";-3,323;-4,118;72,759;-1,46;-0,025;-1,045;16,215;-68,262
"feu";-3,403;384,402;-0,598;-1,549;-0,06;-5,067;-16,871;-36,343
"dimanche";-3,165;-13,079;0,353;-1,284;-0,303;9,376;-17,361;11,294
"complètement";-0,568;1,121;-3,004;0,02;0;32,083;6,291;-42,412
"valeur";-3,403;0,209;0,016;-4,759;-7,462;28,185;7,552;-28,044
"réseau";-3,403;0,059;-8,263;-0,603;-12,678;1,707;184,212;-49,767
"terroriste";-3,165;2065,536;-65,9;-4,427;-11,658;-50,115;-32,066;-72,082
"souhaiter";-1,637;-3,462;-2,508;-0,571;-4,61;68,476;-4,244;-3,915
"joli";-1,613;-12,717;-14,411;-4,667;-2,457;-21,591;-10,844;232,627
"intérêt";-1,554;12,398;2,863;-1,401;-3,202;-5,778;90,173;-59,883
"exprimer";-3,244;-12,068;-65,105;-4,538;-5,439;7,933;161,939;-0,245
"marcher";-1,637;0,27;0,966;-4,703;8,154;20,68;0,711;-48,877
"accepter";-3,337;2,716;12,099;-0,072;-1,66;41,344;-4,072;-63,757
"égalité";-3,047;-21,47;-17,249;-4,261;-7,591;420,734;-10,545;-61,768
"porter";-0,477;-10,855;-5,367;-0,056;-0,916;156,323;-14,202;-16,23
"métier";-3,165;-20,327;0,08;-2,62;-2,876;118,774;-1,38;-26,498
"corps";16,35;9,238;-5,339;-1,183;-3,62;131,447;-21,291;-50,803
"difficile";0,172;-2,487;-2,137;-0,529;-4,426;50,767;6,744;-29,378
"porte";-0,493;-2,487;-1,34;0,049;3,304;38,731;-0,021;-21,876
"pied";755,197;-9,874;1,287;-0,021;0,116;0,046;-10,197;-16,233
"humanité";-3,258;66,674;-10,103;-2,742;-4,244;31,972;-0,172;-31,603
"type";-3,284;-3,923;0,343;-0,508;1,023;3,208;42,43;-37,42
"vérité";-0,429;-0,991;-41,855;-4,482;-4,064;10,523;151,849;-18,636
"profiter";-1,518;-2,872;154,495;-2,707;-3,079;-2,909;-6,688;-29,409
"preuve";-3,178;1,091;-15,551;-1,298;-0,078;-0,933;249,134;-60,067
"source";-1,365;1,052;4,62;-1,169;-4,762;-26,986;197,101;-52,72
"courage";-0,437;0,008;-20,11;-2,69;-3,038;8,396;-4,818;23,508
"route";-3,126;-12,795;321,2;0,124;-9,617;-10,935;-12,605;-47,696
"logique";-1,471;0,024;7,466;-1,298;-0,078;-8,759;96,281;-48,891
"envoyer";-0,012;5,08;0,147;4,778;-0,842;-2,054;46,436;-38,414
"offrir";-3,113;-5,95;249,578;-4,353;-7,859;-20,411;-20,022;-9,33
"libre";-3,178;1,091;-0,279;-1,298;-9,84;51,276;1,508;-33,4
"gars";-0,398;-14,645;-15,14;-1,269;405,153;-0,556;-0,603;-5,673
"voler";-3,06;36,184;28,236;-0,345;-3,576;0,075;-0,365;-54,988
"suite";-0,009;3,465;0,205;-1,342;-10,006;11,255;1,308;-15,144
"franc";-2,876;-14,339;519,473;-4,022;-12,442;-59,956;-26,496;-23,917
"culture";-1,342;-2,76;-0,624;-2,446;-2,481;5,7;84,395;-39,537
"sûrement";-3,165;-0,244;-4,204;-0,026;-1,261;76,513;-0,975;-19,254
"totalement";-1,483;-2,021;1,307;-1,313;-0,335;29,461;6,267;-43,029
"touchant";-3,178;-22,489;-61,229;-4,445;-11,714;-44,085;-30,142;617,414
"initiative";-3,073;-5,723;76,402;-2,498;-3,62;-0,293;4,917;-38,471
"but";-3,073;19,337;16,036;-1,183;-0,548;-0,005;2,127;-46,502
"représenter";-1,318;6,207;62,322;-0,003;-9,118;-1,335;0,07;-42,946
"réfléchir";-3,086;-12,512;-1,946;-2,515;-1,78;18,042;106,695;-51,105
"casser";-3,086;150,593;0,114;-4,316;3,446;0,263;-4,704;-53,329
"pratique";1099,328;-5,054;2,777;-0,001;-7,216;-1,041;-3,082;-25,479
"concerner";-0,323;-0,92;24,759;-1,127;-1,612;3,829;12,186;-61,15
"toilette";7322,841;-18,202;-29,829;-4,04;-10,469;-28,626;-30,849;-5,631
"vendre";-1,318;0,437;262,211;-2,411;-4,572;-24,385;-22,312;-31,564
"noël";-2,862;-16,065;-2,731;-4,003;-0,258;-7,379;-12,669;126,969
"haine";-1,318;140,923;-33,989;-0,31;-0,141;16,37;7,604;-63,297
"mourir";-1,191;0,045;-16,858;31,977;-1,992;107,49;-10,024;-20,652
"arme";-2,862;474,456;-4,594;-2,221;-4,055;-0,086;-10,024;-62,389
"allemand";-2,718;-4,774;-0,908;-2,033;-0,115;-36,21;310,959;-23,946
"réel";-2,955;-2,42;3,954;-2,342;-7,216;26,844;12,036;-41,766
"européen";-0,268;64,385;68,359;-1,015;-0,75;-14,43;-0,823;-66,18
"obliger";-1,26;-0,712;2,91;0,239;-1,419;76,3;-6,292;-47,784
"discours";-2,994;-0,054;-28,384;-2,394;-0,429;59,661;24,057;-24,689
"uniquement";-1,307;4,241;36,334;0,202;-1,547;1,187;0,456;-65,491
"rentrer";0,429;-0,023;-0,053;0,239;-2,214;97,032;-13,485;-35,607
"garçon";-2,915;-18,404;-46,309;-2,29;-8,73;3,857;-14,666;175,109
"grave";-1,283;3,537;-3,049;-0,285;0,727;37,031;-0,002;-30,738
"excellent";-1,283;-13,293;-15,961;-1,071;-8,952;-14,073;-12,363;229,94
"voisin";-0,274;-0,13;-0,127;586,485;-0,339;-0,223;-5,257;-17,69
"racisme";-2,757;-2,307;-34,675;-2,084;539,841;0;12,997;-57,416
"information";-1,214;17,104;-26,378;-0,988;-6,949;-11,701;287,332;-38,302
"content";0,003;-3,192;0,047;0,23;0,329;6,954;0,578;-7,232
"taxe";-2,678;-16,586;576,156;-0,775;-9,565;-41,575;-26,164;-60,591
"ultra";-1,088;-7,276;324,685;-3,838;-8,012;-19,487;-3,921;-54,668
"résultat";-2,797;-6,362;9,881;-0,893;-1,085;2,847;44,613;-51,174
"différent";0,01;-2,095;-1,065;-2,239;-1,263;54,854;3,662;-34,183
"adulte";-1,18;-15,965;-38,566;-3,985;-4,009;119,121;50,409;-33,615
"média";-2,876;62,559;-6,254;-2,239;-1,263;-5,879;123,928;-65,248
"ia";-2,691;-14,77;21,923;-3,764;-0,382;-13,24;156,379;-51,053
"fonctionner";-0,228;-6,605;122,407;-2,187;-2,85;-0,147;1,043;-64,317
"citoyen";-2,823;8,27;27,009;-2,17;-3,916;2,081;3,396;-64,006
"bonheur";-2,849;-19,942;-15,329;-3,985;-12,328;-11,111;-17,068;270,752
"poste";-2,678;-11,193;92,805;-0,124;-4,662;-0,011;3,218;-46,151
"drôle";-1,191;-9,427;-29,315;-2,221;6,264;-1,212;44,4;6,167
"cadeau";-2,612;-18,11;102,283;-3,654;-7,462;-0,345;-19,532;-0,108
"empêcher";-2,849;2,703;0,703;-3,985;-1,956;58,924;0,041;-62,079
"doute";-2,862;-0,527;-4,594;0,002;-1,233;0,998;74,463;-19,226
"sérieux";0,012;-2,042;-7,826;-0,961;49,269;0,001;52,607;-32,065
"crime";-2,665;1280,351;-36,798;-3,727;-7,682;-22,578;-18,358;-60,281
"qualité";-2,823;-19,739;193,916;-0,92;-8,343;-2,715;-1,269;-33,048
"fermer";0,014;0,055;16,951;-0,947;-1,203;31,041;-5,56;-47,865
"minimum";-2,797;-4,194;52,995;-2,136;-2,726;2,847;8,414;-63,385
"clair";-2,862;1,322;-0,258;-0,961;0,485;-3,643;100,107;-37,721
"sport";0,037;-16,99;-0,101;-3,819;-1,638;99,982;-12,723;-6,923
"prochain";-1,145;-0,778;-3,431;-0,907;-1,114;6,888;41,447;-18,261
"enfance";-0,209;-15,567;-39,532;-3,911;-6,578;-7,424;-21,685;302,996
"taxer";-2,56;-19,85;552,704;-3,58;-2,011;-43,361;-22,708;-60,394
"israel";-2,573;1870,427;-53,093;-3,598;-11,132;-53,121;-31,483;-60,704
"froid";0,634;-1,043;-11,292;-3,838;-6,366;-19,487;-10,142;160,516
"manifestant";-2,678;1221,156;-39,158;-3,746;-6,103;-24,454;-10,799;-60,591
"chiffre";-2,625;-1,77;142,293;0,046;-3,236;-12,188;2,958;-54,323
"évidemment";0,023;-0,023;0,684;-0,893;-6,578;-0,191;117,846;-55,902
"livre";-1,009;-3,444;-17,429;-3,709;0,461;-16,434;346,108;-27,619
"tourner";-1,1;-11,763;76,997;-3,856;-0,006;-1,728;-1,444;-9,126
"physique";-2,678;-14,671;43,436;-0,775;-6,103;8,424;6,795;-46,151
"fond";-1,077;-7,192;0;-2,05;-0,126;0,329;39,616;-8,751
"voix";-2,731;-0,002;-26,761;-2,05;-2,522;-13,881;-0,904;126,942
"règle";15,741;-4,48;0,295;-0,762;-9,509;77,545;-0,382;-41,474
"mignon";-2,744;-21,279;-47,168;10,583;-8,012;-31,016;-17,543;387,439
"sauver";-0,151;-1,311;24,497;1,544;-0,809;13,085;-6,009;-29,67
"lol";0,683;-0,926;-14,273;0,463;582,944;-13,453;-1,214;-19,128
"habiter";2,085;-8,361;46,523;1,452;-0,401;-4,025;-1,7;-4,299
"perso";7,257;-18,721;7,993;-0,788;6,183;21,991;-2,838;-23,42
"naturel";-2,652;-9,447;-0,01;30,209;-7,627;5,393;-9,253;6,464
"mondial";-2,639;1,784;299,682;-3,69;-7,572;-27,07;-16,359;-47,505
"gentil";-2,625;-1,179;-21,459;50,996;-0,733;1,957;-3,129;15,742
"entier";0,634;5,432;-0,473;-2,067;-0,004;24,886;0,397;-37,074
"produit";-2,494;-17,195;442,336;-1,745;-3,98;-27,69;-14,745;-56,247
"économie";-0,151;-16,485;540,664;-3,727;-7,682;-52,741;-10,668;-62,878
"top";2,365;-10,626;-1,318;-0,698;-4,368;-5,039;-15,917;95,339
"subir";-2,612;89,961;-1,834;-0,711;0,011;21,651;-5,58;-51,585
"esprit";-2,625;-3,312;-33,961;-0,724;-3,236;128,777;0,239;-9,213
"revoir";-2,665;-4,48;-2,755;-3,727;-6,05;-1,971;-2,053;63,34
"milliard";-2,415;-1,602;451,597;-1,645;-8,438;-44,731;-20,98;-51,852
"juif";-0,043;1455,758;-41,032;-3,285;-8,156;-45,633;-18,294;-55,427
"cacher";-2,586;65,586;-0,064;-0,686;-0,245;2,877;0,616;-44,026
"photo";-0,976;-1,719;-19,67;0,051;0,176;-7,756;144,945;-3,361
"blague";-2,625;1,248;-16,976;-0,101;1245,433;-32,299;-17,906;-34,454
"produire";-0,14;-5,412;317,633;-0,736;-3,28;-25,348;-5,793;-57,118
"fortune";-2,494;-11,515;464,716;-3,488;-8,776;-37,542;-16,406;-46,452
"étonner";-2,652;-5,49;0,339;-0,749;454,582;-1,875;-4,951;-41,175
"moyenne";-2,428;-16,686;432,609;-1,661;-10,506;-22,865;-14,018;-52,161
"bout";-0,976;-0,331;-1,024;-1,897;0,011;38,125;-1,778;-9,021
"bcp";2,556;0,639;2,137;-0,065;-1,935;31,884;-10,692;-20,309
"économique";-0,92;0,077;289,718;-3,562;-9,001;-14,618;-12,24;-60,083
"svp";-2,573;-3,978;-9,906;-0,08;-0,634;-37,162;274,566;-4,264
"emji_visage_retenant_ses_larmes";-2,257;-17,504;-32,465;-3,157;-9,766;-41,196;-15,429;422,95
"cest";3,073;-0,031;-4,591;-1,594;195,243;0,219;-0,418;-27,126
"soir";0,843;-5,102;-0,007;44,72;-3,103;16,603;-19,226;-0,063
"prouver";-0,865;3,639;-3,535;-0,588;-1,026;-1,555;154,587;-53,4
"national";-2,586;-0,607;15,02;-0,686;-7,353;-4,169;40,546;-18,346
"fédéral";-2,507;69,938;56,047;-3,506;-5,423;-9,271;-0,249;-54,02
"emji_visage_envoyant_un_bisou";-0,673;-2,326;-16,098;-3,138;-1,159;-16,202;0,947;90,068
"merveilleux";-2,56;-19,85;-50,326;-3,58;-9,058;-41,141;-22,708;519,444
"bosser";-2,481;-19,238;170,238;-1,728;-1,786;-0,043;-4,546;-39,42
"élève";-2,178;-16,892;-23,06;-3,046;-2,857;172,945;0,219;-16,47
"privé";-0,065;-4,199;173,361;-0,54;-2,584;-9,172;-0,942;-42,627
"personnel";0,15;-9,5;26,277;-0,552;-10,563;2,207;22,544;-40,695
"parole";-2,52;12,761;-47,053;-1,779;-2,884;20,214;3,158;0,014
"refuser";-2,56;22,236;32,498;-1,829;-5,631;0,174;0,05;-52,777
"débat";-0,887;-3,629;-7,002;-3,506;-4,028;0,335;213,747;-44,454
"élastique";-2,428;-18,83;-45,073;-3,396;-8,494;-45,026;-27,432;526,248
"tirer";-0,887;18,974;-3,142;6,194;2,343;17,657;-2,399;-29,955
"vivant";-2,481;-0,011;-1,831;9,423;-6,915;52,593;-6,525;-8,113
"retour";0,116;-0,816;12,029;-1,762;0,06;-0,081;-1,275;-1,9
"bonjour";0,116;-1,971;-1,153;-0,612;-5,423;-29,816;131,567;-0,276
"moitié";-0,037;-0,744;3,943;-3,249;23,497;0,405;4,345;-31,708
"italien";193,078;-8,481;-7,115;-1,495;24,118;-14,313;9,207;-0,003
"etait";-0,05;-2,139;-23,371;-3,322;-0,317;46,896;-9,113;5,417
"énergie";-2,257;-11,507;280,867;-3,157;-7,763;-26,479;-6,762;-19,549
"soin";-2,428;-4,199;25,015;9,875;-5,112;15,871;-4,15;-26,441
"arabe";-0,028;758,289;-30,945;-3,194;10,617;-25,181;-8,215;-51,284
"oser";1,076;0,047;-3,161;-0,552;-0,413;71,895;-0,327;-36,403
"forme";-2,441;-2,432;0,491;-0,036;1,723;0,374;26,766;-21,627
"financer";-2,415;54,894;111,764;-1,645;-5,06;-20,964;-3,237;-54,385
"démocratie";-0,04;280,73;-13,464;-1,545;-2,291;-4,354;8,518;-47,526
"douche";6763,146;-17,81;-29,211;-1,495;-4,598;-2,626;-21,559;-46,6
"âme";-2,428;-9,407;-24,39;-0,033;-10,506;-2,105;-9,635;170,546
"phrase";-2,428;-6,544;-40,432;-0,033;-0,393;-16,65;332,401;-4,088
"nombreux";-2,454;0,907;39,807;-3,433;-8,607;0,156;1,718;-32,641
"fait";-0,8;0,084;-4,126;-0,517;-2,499;-13,466;299,901;-54,075
"banque";-2,231;-1,537;433,765;-3,12;-9,652;-40,608;-27,298;-40,333
"soutien";-2,441;463,697;-5,332;-3,414;-6,751;-3,373;-11,141;-30,414
"emji_visage_de_clown";0,027;7,469;2,405;-0,902;4,488;-12,661;21,884;-20,51
"mesure";-0,822;3,124;79,327;-3,396;-5,112;-1,627;0,274;-49,688
"lien";-2,428;-0,604;7,258;-3,396;-5,112;-0,855;42,213;-18,279
"région";-0,768;4,703;72,385;-0,482;-0,771;-21,571;-3,67;-7,404
"général";-0,065;-1,654;18,417;-1,661;-6,696;17,299;1,895;-44,92
"décider";-2,362;8,659;6,604;-1,578;0,013;40,634;-14,919;-48,144
"condition";-0,747;0,024;116,786;-0,46;-8,1;0,173;-8,726;-45,121
"chaud";-0,054;-6,291;-0,15;-3,341;0,006;-9,666;-7,982;64,754
"changement";-2,349;-7,378;86,363;-1,561;-2,332;1,599;-0,139;-43,084
"user";-2,428;98,211;25,015;-3,396;-0,393;-4,631;-0,573;-57,289
"total";-2,389;52,422;12,605;-3,341;-3,598;0,005;-0,059;-39,487
"responsable";-2,349;20,491;21,175;0,193;-3,457;4,647;-2,124;-52,834
"endroit";0,265;-4,372;17,551;-0,405;-1,225;7,861;-0,737;-16,748
"emji_étincelles";-0,52;-8,27;-30,175;-2,862;-5,127;-20,376;-16,608;289,698
"udc";-0,725;-4,602;-9,387;-3,23;0,274;-33,531;447,335;-42,167
"origine";-0,779;-0,477;-4,591;-0,02;2,014;-2,753;140,761;-34,92
"forcément";-0,757;-7,378;4,307;-0,015;-2,332;43,707;0,004;-32,293
"couple";-0,6;-9,025;-19,106;-1,315;-7,313;236,04;-9,562;-19,046
"autoriser";-0,725;598,433;-0,266;0,225;-4,649;-22,205;-14,328;-51,904
"compter";-2,323;-0,744;60,721;-0,011;-2,25;0,077;-0,564;-29,744
"américain";-2,31;29,374;112,025;-1,512;-2,209;-22,205;-2,553;-42,167
"retourner";-0,768;5,889;-9,051;-1,578;-1,463;58,042;0,001;-25,055
"musulman";36,127;927,753;-38,22;-3,102;-7,594;-23,834;-8,864;-49,733
"millier";-0,736;217,418;6,401;-0,449;-2,25;-4,976;-6,23;-49,684
"capable";-2,244;-3,203;-8,436;1,23;-1,159;20,651;54,881;-34,036
"pro";-2,231;549,629;-14,424;-1,413;-5,881;-14,534;-0,993;-31,67
"neige";-0,652;-13,066;0,101;-1,396;1,813;-29,509;-20,609;122,826
"ensemble";-2,31;0,041;0,331;-3,23;-6,206;21,47;0,137;-10,855
"emji_mains_en_prière_peau_claire";0,003;-9,26;-28,25;-2,734;-8,457;-11,086;-12,004;237,674
"coûter";-0,662;-13,166;374,261;-3,12;-9,652;-24,103;-18,788;-31,67
"proposer";-0,683;-0,051;54,337;-0,003;-3,131;-0,361;0,516;-34,333
"prison";-2,297;393,932;-10,335;0,236;-3,27;0,033;-7,123;-51,594
"prime";-2,231;-5,296;457,21;-3,12;-5,881;-47,9;-22,845;-40,333
"ordre";-2,297;131,705;-0,013;0,236;-3,27;-0,032;0,707;-49,065
"impression";-0,768;-10,552;-9,051;-3,304;-3,504;50,202;25,056;-17,031
"dangereux";-2,297;-2,573;6,89;2,64;-1,291;18,727;1,124;-37,376
"comparer";-2,27;-0,263;13,241;-0,004;-2,087;5,959;0,001;-19,811
"client";-2,204;-14,959;268,186;-3,083;-1,888;-12,722;-10,106;-31,081
"proche";-2,297;-1,802;19,801;-1,495;-0,641;4,686;-1,285;-11,835
"intéresser";-0,736;-0,117;0;-1,528;-4,7;12,28;31,073;-35,825
"gamin";-2,283;-13,567;-25,138;-0,416;-1,258;61,083;-5,886;8,109
"final";-0,683;-5,46;95,342;0,271;-3,131;-0,93;-1,106;-26,424
"coût";-0,715;-13,667;498,81;-3,212;-9,936;-33,245;-23,644;-51,594
"renseigner";-2,31;9,437;-2,586;-0,438;-0,666;-20,544;206,485;-44,506
"date";-0,034;-2,636;-20,427;-0,009;-1,325;-5,644;104,319;0,067
"charger";-2,204;-0,157;79,683;-3,083;-7,538;6,267;-5,215;-44,441
"réussir";-2,283;-0,636;42,46;-1,478;-4,547;-0,019;3,895;-28,879
"marché";-2,244;-9,691;342,624;-3,138;-3,085;-20,905;-18,944;-36,172
"jeunesse";-2,244;-13,266;-3,926;-3,138;-4,395;-1,227;-9,127;100,626
"commettre";-2,283;847,461;-25,138;-3,194;-7,875;-10,307;-7,002;-51,284
"imposer";-0,694;-0,601;70,742;-3,175;-4,496;2,945;-0,174;-50,974
"évoluer";-0,018;-13,166;-7,22;-0,001;-4,344;169,293;-2,769;-27,73
"emploi";-0,621;-12,765;382,399;-3,046;-4,142;-19,615;-16,295;-51,393
"obligatoire";16,052;-11,016;36,067;-1,364;-7,482;30,305;-5,105;-41,742
"massacre";-1,561;851,806;-26,475;-0,619;-6,752;-17,586;-16,843;-29,374
"réduire";-0,01;-6,242;280,381;-1,347;-9,424;-6,648;-12,862;-51,393
"ridicule";-2,191;-2,087;-2,734;-3,065;1,936;4,77;36,584;-18,247
"planète";-2,191;-2,087;9,101;0,338;-5,719;41,312;-4,141;-26,872
"participer";-2,218;6,29;4,727;-1,396;-5,827;27,094;-0,938;-37,766
"beauté";-2,218;-17,198;-27,602;-3,102;-5,827;-1,062;-16,755;211,071
"témoignage";-2,231;-4,145;-43,233;-3,12;-7,65;-10,652;-10,38;258,253
"militaire";-2,178;63,626;3,082;-3,046;-2,857;12,448;-4,039;-51,393
"message";-2,204;-0,157;-20,099;-3,083;-2,948;-2,984;258,362;-23,498
"limite";-0,59;-7,384;15,813;-0,302;-0,909;30,868;-1,568;-31,657
"chien";-2,073;-6,933;-9,282;1299,69;-0,271;-0,159;-8,756;-9,335
"titre";-0,631;0,026;-2,734;-3,065;-1,032;-8,891;175,129;-25,014
"souci";-0,007;-3,699;1,648;-1,315;-0,076;75,02;-11,015;-27,927
"horreur";1,694;116,143;-13,083;12,668;3,265;-0,008;-2,269;-24,172
"choquer";-0,631;-6,329;-16,661;1,355;113,996;14,78;2,427;-26,872
"prof";0;-13,742;-28,089;-2,862;7,381;111,626;-2,31;-5,854
"internet";-2,178;-9,215;1,907;-1,347;-2,857;0;98,532;-32,548
"film";-2,165;-9,12;-8,386;0;1,19;-0,473;0,002;28,438
"disparaître";0,385;-4,732;10,37;1,49;-7,257;26,858;-4,671;-17,217
"émission";-2,086;-14,046;7,095;-0,264;-0,792;-1,923;-0,203;7,321
"unir";-0,53;119,162;22,016;-1,202;-0,253;-6,971;-10,037;-36,37
"erreur";-0,6;-2,733;31,578;-0,312;-0,939;-0,076;15,457;-40,821
"considérer";-0,621;0,986;-0,463;8,597;0,144;8,839;8,672;-39,113
"accueillir";-2,047;62,869;3,425;-0,236;-0,707;9,741;-13,037;-40,742
"matin";3,974;-10,722;2,759;-0,312;2,132;20,845;-8,213;-7,33
"fils";-0,56;-4,494;-10,907;-2,936;-2,587;0,007;-9,024;74,254
"certainement";-2,152;-0,327;-9,312;0,382;-0,076;81,608;-1,638;-17,473
"téléphone";-2,112;-16,382;2,598;-2,954;0,017;59,954;-9,158;-9,975
"pleurer";-2,112;0,002;-8,725;-1,266;0,017;0,625;-4,458;19,884
"match";-2,086;-16,178;42,151;-2,918;-3,791;13,826;-4,248;-13,327
"justifier";-2,112;102,697;1,084;-1,266;-2,632;0,002;0,742;-49,842
"italie";805,893;-1,855;10,37;-1,298;-7,257;-15,744;-0,636;-11,633
"climatique";-2,034;-11,664;215,967;-2,844;-6,808;-13,829;0,366;-42,878
"apporter";-2,112;-0,252;-1,542;1,561;-7,145;-4,111;129,509;-18,259
"projet";-2,047;-1,473;230,611;-1,185;-8,855;-27,851;-2,31;-27,568
"pensée";-2,139;-5,985;-15,718;-1,298;-2,721;5,671;12,393;3,78
"monter";-0,57;-7,203;31,439;0,004;-0,049;-0,81;-0,547;-3,451
"mental";-1,18;-7,077;0,296;-1,65;-1,75;21,441;-0,191;-2,404
"maman";-2,06;-10,038;-15,817;-0,245;-2,455;8,28;-10,037;50,963
"expression";-2,034;-4,103;-34,291;-1,169;1,734;-9,886;344,081;-23,465
"emji_visage_qui_hurle_de_peur";3,439;-0,691;-5,574;0,229;473,468;-23,71;-15,998;-1,561
"déranger";0;-0,017;-10,281;0,5;-0,022;58,281;5,709;-41,05
"calcul";-0,944;-2,197;13,899;-1,32;-0,203;-3,284;-0,104;0,078
"retraite";-2,073;-13,944;186,613;-2,899;-1,506;-9,331;-18,871;-7,183
"pain";0,018;-12,221;124,465;62,507;-6,025;-23,643;-12,502;-4,163
"opinion";-2,099;0,005;-10,907;-2,936;-1,58;-12,241;335,947;-44,424
"fête";-2,034;-9,843;-7,583;-2,844;-2,367;-7,625;-14,617;153,421
"fier";0,001;-1,268;-8,105;-0,201;1,056;-2,237;2;12,01
"emji_visage_souriant";0;-8,364;-20,748;-1,202;-6,921;-10,312;-7,317;183,209
"conscience";-2,073;-0,024;-2,898;0,482;-3,741;54,42;2,747;-32,272
"attaquer";-2,06;131,526;0,005;6,305;-3,692;-4,283;2,141;-41,05
"courir";-1,994;-3,873;-8,105;-0,201;-6,64;110,107;-1,988;-10,41
"commun";32,094;-6,754;81,027;-0,236;-0,235;-4,944;-0,016;-33,834
"plaire";-0,51;-1,42;-18,531;0,017;-3,593;5,803;61,296;-6,615
"finalement";-2,073;-3,266;3,078;0,009;-0,028;20,539;-2,478;-10,516
