"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"*commentDate_24-11-2025";-0,998;12,973;-36,74;-3,447;-0,862;10,072;0,591;17,946
"-*duboisceline924";-0,088;-0,395;-0,927;0,084;3,156;-0,08;3,343;-2,042
"*commentLikes_67";-0,459;-2,057;7,096;-1,169;0,031;-0,415;-0,001;-0,054
"-*erwindslv";-0,018;-0,079;-0,185;-0,181;-0,341;-0,016;-0,042;2,449
"-*hgswisslifestyle";-0,318;-1,424;-1,389;-1,326;8,632;-0,287;-0,749;0,165
"-*evann_bu";-0,088;-0,395;-0,927;-0,905;3,156;-0,08;-0,208;0,294
"-*sonirockette";-0,035;-0,158;-0,371;1,852;0,638;-0,032;-0,083;-0,817
"*commentDate_25-11-2025";-0,546;-1,027;-15,525;-2,04;0,767;0,189;9,005;8,002
"-*david_bitobo";-0,071;-0,316;-0,742;-0,724;1,276;-0,064;-0,166;0,858
"-*sab_sbt";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*__ni_naa";-0,035;-0,158;-0,371;-0,362;5,87;-0,032;-0,083;-0,817
"-*dreamless_void";-0,371;-1,661;-3,896;-0,546;18,864;-0,335;0,032;-1,009
"-*ismahanl_";-0,141;-0,633;-1,484;3,03;5,806;-0,128;-0,333;-3,267
"*commentLikes_23";-0,019;-3,273;3,958;-0,732;1,885;-2,03;-1,943;-0,026
"-*geovelobobo";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"*commentLikes_81";1,719;-1,345;-1,228;0,07;0,876;-0,271;2,68;-0,246
"-*autoroute_du_crack_en_fiat";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"*commentLikes_28";-1,857;-3,097;-0,013;-1,235;7,64;-1,677;1,963;-0,276
"-*nydjo";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*tanyruy";-0,088;-0,395;-0,927;-0,905;0,561;-0,08;-0,208;2,336
"-*srzd_666";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*yoann_slmn";-0,018;-0,079;-0,185;-0,181;-0,341;-0,016;24,046;-0,408
"-*nibra_music";-0,035;-0,158;-0,371;-0,362;0,638;-0,032;-0,083;0,429
"-*tseuroon";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*hersilie___";-0,018;-0,079;-0,185;5,523;-0,341;-0,016;-0,042;-0,408
"*commentLikes_192";-0,053;2,988;-0,556;-0,543;-1,022;-0,048;-0,125;2,069
"-*mischiefmakers21";-0,018;-0,079;-0,185;-0,181;-0,341;-0,016;-0,042;2,449
"*commentLikes_289";-0,088;-0,395;0,072;-0,905;3,156;-0,08;-0,208;-0,196
"-*gobet_thomas";-0,053;-0,237;-0,556;-0,543;8,806;-0,048;-0,125;-1,225
"*commentLikes_22";-2,815;-2,967;1,795;-0,554;3,065;0,105;-0,02;-0,515
"-*esteban_hugv";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*marcschulzz";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"*commentDate_29-11-2025";-0,689;0,493;-3,271;9,747;-0,494;0,25;-0,208;-0,213
"-*florence_kaeslin";-0,053;-0,237;-0,556;-0,543;2,694;-0,048;-0,125;0,027
"*commentLikes_48";-0,565;-0,055;-2,141;-0,198;1,357;0,502;2,42;-0,012
"-*amina_is_dreaming";-0,035;-0,158;-0,371;-0,362;5,87;-0,032;-0,083;-0,817
"*commentLikes_31";-0,175;-0,32;-0,595;-0,01;0,92;-1,389;0,083;0,177
"-*laur_ence_akasha";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"*commentLikes_118";-0,141;-0,633;0,531;-1,449;2,552;-0,128;-0,333;-0,062
"-*katypaineflamme";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*glaglasven";-0,212;-0,949;-2,226;-2,173;27,798;-0,191;-0,499;-2,488
"*commentLikes_25";0;-2,454;0,091;-2,842;0,426;0,026;0,481;1,047
"-*clem_glsq";-0,035;-0,158;-0,371;-0,362;5,87;-0,032;-0,083;-0,817
"-*fabiencerf";-0,035;-0,158;-0,371;-0,362;5,87;-0,032;-0,083;-0,817
"*commentLikes_128";-0,088;-0,395;-0,927;2,345;0,561;-0,08;-0,208;-0,196
"-*arthur_ctn_";-0,035;-0,158;-0,371;1,852;0,638;-0,032;-0,083;-0,817
"-*grxg___";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*rossipitrepan";-0,053;-0,237;-0,556;-0,543;2,694;-0,048;-0,125;0,027
"*commentDate_22-11-2025";78,415;53,487;-0,833;-1,021;-23,43;-4,413;-5,068;0,955
"*commentLikes_140";-0,123;-0,554;-0,01;-1,268;1,124;7,333;1,935;-0,735
"-*lili_spin";-0,088;-0,395;-0,927;-0,905;7,861;-0,08;-0,208;-0,196
"-*rafaelp_005";-0,088;-0,395;-0,927;0,084;0,561;-0,08;-0,208;0,294
"-*laurie_gva";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"*commentLikes_309";-0,035;-0,158;-0,371;-0,362;0,638;-0,032;-0,083;0,429
"-*starocaster";12,714;-0,316;-0,742;0,288;1,276;-0,064;-0,166;-1,633
"-*jeromerby";-0,071;-0,316;-0,742;-0,724;11,741;-0,064;-0,166;-1,633
"-*jolynrol_";-0,035;-0,158;-0,371;-0,362;5,87;-0,032;-0,083;-0,817
"-*guillaume_pillet";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*doucette_jpg";-0,053;-0,237;-0,556;-0,543;2,694;-0,048;-0,125;0,027
"-*ego_yoga";-0,018;-0,079;-0,185;-0,181;-0,341;-0,016;-0,042;2,449
"*commentLikes_210";-0,053;-0,237;-0,556;-0,543;2,694;-0,048;-0,125;0,027
"-*lesechosdecatia";-0,123;-0,554;-1,298;-1,268;7,821;-0,112;-0,291;-0,001
"-*jerome_cmbf";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*_a_rmel_";-0,035;-0,158;-0,371;-0,362;5,87;-0,032;-0,083;-0,817
"-*phephe_lie";-0,035;-0,158;-0,371;-0,362;5,87;-0,032;-0,083;-0,817
"*commentLikes_38";-1,078;-2,91;0,026;-2,395;3,657;0,002;0,136;0,138
"-*gvrl_gnzbrg";-0,035;-0,158;-0,371;-0,362;-0,681;-0,032;-0,083;4,899
"-*comete_12";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*chrisgazarian";-0,018;-0,079;-0,185;-0,181;-0,341;-0,016;-0,042;2,449
"-*mercedesvansetcampersuisse";-0,018;-0,079;-0,185;5,523;-0,341;-0,016;-0,042;-0,408
"-*tatacici666";-0,282;-1,265;-2,968;3,125;8,03;-0,255;-0,666;-2,115
"-*jojosilva0911";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*__mulatooo";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*patozorze";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*leos_besson";-0,071;-0,316;-0,742;0,288;5,189;-0,064;-0,166;-1,633
"-*jglinsig";-0,106;-0,474;-1,113;1,498;1,914;-0,096;-0,25;-0,443
"*commentDate_26-11-2025";-1,325;0,445;-7,719;-3,11;0,062;-1,197;12,566;4,423
"-*emploi_aux_genevois";-0,035;-0,158;-0,371;-0,362;5,87;-0,032;-0,083;-0,817
"-*shahloshka_";-0,035;-0,158;-0,371;-0,362;5,87;-0,032;-0,083;-0,817
"-*teo_dellavecchia";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*vania_ribeiro_90813";-0,018;-0,079;-0,185;-0,181;-0,341;-0,016;-0,042;2,449
"-*swissnaturelover1";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*thonesien";-0,071;-0,316;-0,742;-0,724;11,741;-0,064;-0,166;-1,633
"*commentLikes_79";-0,494;-0,001;0,104;-2,985;2,845;0,728;-1,165;-0,002
"-*thomasbruchez";-0,053;-0,237;-0,556;-0,543;8,806;-0,048;-0,125;-1,225
"-*avbiehler";-0,035;-0,158;-0,371;-0,362;5,87;-0,032;-0,083;-0,817
"-*fabiborel";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*philippe_p__";0;0;0;0;0;0;0;0
"*commentLikes_90";-0,388;-1,74;-0,716;-0,66;2,789;-0,351;0,018;0,581
"-*_coco_asticot_";-0,053;-0,237;-0,556;-0,543;2,694;-0,048;-0,125;0,027
"-*rrrraphaellll";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*em_vulliet";-0,035;-0,158;-0,371;-0,362;5,87;-0,032;-0,083;-0,817
"-*tyler_durden_7_72";-0,018;-0,079;-0,185;-0,181;-0,341;-0,016;-0,042;2,449
"-*agnesmilleret";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*ruruxizi";-0,018;-0,079;-0,185;5,523;-0,341;-0,016;-0,042;-0,408
"-*sarah_tsr";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*its_damito";-0,035;-0,158;-0,371;-0,362;0,638;-0,032;-0,083;0,429
"-*gioele1309";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*gafnhug";-0,018;-0,079;-0,185;5,523;-0,341;-0,016;-0,042;-0,408
"-*matosbrg";-0,088;-0,395;-0,927;-0,905;14,677;-0,08;-0,208;-2,042
"-*noemacherel";-0,071;-0,316;-0,742;-0,724;5,189;-0,064;4,605;-1,633
"-*rubenhirsch1";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*ivan_abadc";-0,035;-0,158;-0,371;-0,362;0,638;-0,032;-0,083;0,429
"-*stefanneuhaus91";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*magazub17";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*livka_official_";-0,035;-0,158;-0,371;1,852;0,638;-0,032;-0,083;-0,817
"-*logicetliberte";-0,071;-0,316;-0,742;-0,724;5,189;-0,064;-0,166;-0,031
"-*win0r_";-0,035;-0,158;-0,371;-0,362;5,87;-0,032;-0,083;-0,817
"-*romain_fleischer";-0,018;-0,079;-0,185;-0,181;-0,341;-0,016;24,046;-0,408
"-*lion_ndz";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"*commentLikes_39";-0,005;-1,538;1,334;-1,529;0,005;1,104;-0,095;0,322
"-*_goonki";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*mathemagique";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*cycleofdecay";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*quentin_revaz";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*nicolai_gabrielovich";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*__chlo_m";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*tarekholzl";-0,071;-0,316;-0,742;-0,724;5,189;-0,064;-0,166;-0,031
"-*pandaxcore";-0,106;-0,474;-1,113;-1,087;17,613;-0,096;-0,25;-2,45
"-*jeremie_amstutz";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*eloawith2h";-0,035;-0,158;-0,371;-0,362;5,87;-0,032;-0,083;-0,817
"-*ramouun_3310";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*adrien_le_gauffey";-0,018;-0,079;-0,185;-0,181;-0,341;-0,016;-0,042;2,449
"*commentLikes_15";-1,314;-2,456;3,384;-9,56;4,103;0,283;0,092;0
"-*chafou_jiji";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*amethys_design";-0,035;-0,158;-0,371;-0,362;0,638;-0,032;-0,083;0,429
"-*romane_anselin1";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*nothin9_left";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*johnbasks";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*benj_roy21";-0,018;-0,079;5,392;-0,181;-0,341;-0,016;-0,042;-0,408
"-*vivianepuaux";-0,035;-0,158;-0,371;-0,362;5,87;-0,032;-0,083;-0,817
"-*a_g_sm";56,693;-0,079;-0,185;-0,181;-0,341;-0,016;-0,042;-0,408
"-*0_dive";-0,018;-0,079;-0,185;-0,181;-0,341;-0,016;-0,042;2,449
"-*lauren1s6s";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*robinson_crusoe87";-0,035;-0,158;-0,371;-0,362;0,638;-0,032;-0,083;0,429
"-*cosmokramer1967";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*laika_de_weimar";-0,018;-0,079;-0,185;-0,181;-0,341;-0,016;-0,042;2,449
"-*dj_fredator";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*bainfroid";-0,035;-0,158;-0,371;-0,362;5,87;-0,032;-0,083;-0,817
"-*victor_dgr";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*skinkacru";-0,018;-0,079;-0,185;5,523;-0,341;-0,016;-0,042;-0,408
"-*as_privato";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"-*pierre_pisan";-0,018;-0,079;-0,185;5,523;-0,341;-0,016;-0,042;-0,408
"*i_0504";-0,247;-1,107;-2,597;-0,723;26,866;-0,223;-0,582;-3,247
"*postLikes_3000";0,578;-28,442;-18,472;17,689;12,566;-3,115;-5,489;1,078
"*postComments_15";9,436;97,044;-14,626;-0,509;-1,129;-0,994;-1,063;-1,381
"*postReposts_3";-2,042;-15,065;-38,48;1,706;40,546;-3,578;-7,577;4,688
"*commentDate_2-12-2025";-0,512;49,558;-3,271;1,734;-1,022;-0,462;-1,207;-3,256
"*i_0505";-4,328;-13,435;-40,86;-5,707;61,06;-2,134;0,17;5,964
"*postLikes_6400";-4,064;11,017;20,63;-2,194;-0,108;-3,206;-4,37;-4,323
"*postComments_202";-4,328;-13,435;-40,86;-5,707;61,06;-2,134;0,17;5,964
"*postReposts_17";-1,594;1,639;20,643;-14,314;8,156;-13,317;-11,305;-1,678
"*commentLikes_188";-0,088;-0,395;-0,927;-0,905;7,861;-0,08;-0,208;-0,196
"*commentLikes_35";0,317;-2,61;2,24;-7,94;-0,046;-1,245;-0,416;6,73
"*commentLikes_154";-0,194;0,05;-0,358;-1,992;12,995;-0,175;0,746;-4,492
"*commentLikes_33";-0,136;-0,77;3,31;-2,076;0,232;0,381;-1,686;0,051
"*commentLikes_26";0,98;-0,234;0,484;-1,361;3,284;-1,581;-2,303;-0,142
"*commentLikes_82";-0,353;-1,582;0,288;0,336;0,97;1,526;-0,832;-0,786
"*commentLikes_24";-0,019;-0,011;0,587;-0,732;-2,205;-0,504;-0,001;3,233
"*commentLikes_46";0,021;-2,092;0,211;-0,428;2,96;-0,798;2,097;-1,189
"*commentLikes_44";-0,689;-1,304;1,634;-0,189;-0,494;0,25;-0,208;0,904
"*commentLikes_69";-0,406;-0,301;3,815;-0,78;-0,164;-0,367;-0,957;0,375
"*i_0506";-0,229;4,751;-2,412;-2,355;-4,431;-0,207;-0,541;14,512
"*postLikes_679";-0,229;4,751;-2,412;-2,355;-4,431;-0,207;-0,541;14,512
"*postComments_14";0,018;37,388;-7,864;3,505;-1,627;0,077;-4,377;-0,549
"*postReposts_10";-0,447;0,187;-34,108;0,418;-53,844;66,904;-3,264;93,839
"*i_0507";6,141;-1,898;-0,18;0,033;-8,182;1,05;-0,999;10,042
"*postLikes_4800";-3,677;-19,332;-9,34;-2,915;-0,414;-5,067;-9,612;89,329
"*postComments_24";0,722;65,038;-15,812;9,543;-21,125;24,797;0,149;-1,602
"*postReposts_61";1,344;-0,288;-12,187;-2,959;54,434;-0,552;-3,575;-3,704
"*commentLikes_147";-0,088;-0,395;2,248;-0,905;-1,704;-0,08;-0,208;2,336
"*i_0508";-0,136;-0,77;-15,421;-0,69;68,963;0,381;-3,458;-8,532
"*postLikes_4500";-2,201;-1,632;-10,592;7,331;28,228;0,256;-7,532;-5,934
"*postComments_86";-0,466;-0,006;-18,514;-0,325;56,333;0,034;-1,427;-6,762
"*postReposts_41";0,123;1,093;-19,597;8,11;20,958;-0,001;-4,459;-8,371
"*commentLikes_194";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"*commentLikes_61";-0,583;-0,078;3,384;-0,001;2,089;-0,526;-0,08;-4,566
"*i_0509";3,631;-0,078;-0,311;0,88;0,417;-0,526;0,368;-1,875
"*postLikes_1800";-0,022;-4,407;-0,666;0,015;-5,759;-0,71;-0,927;22,582
"*postComments_29";-0,096;0,597;-27,383;9,09;0,261;-1,194;-0,053;1,822
"*commentLikes_75";-0,353;-0,16;1,327;-0,438;-0,002;1,526;0,053;-0,155
"*i_0510";1,51;60,611;-9,283;8,299;-3,44;-0,798;-2,082;-4,104
"*postLikes_23000";1,51;60,611;-9,283;8,299;-3,44;-0,798;-2,082;-4,104
"*postComments_58";-0,459;3,257;-19,085;18,409;-1,012;-5,17;-5,038;3,261
"*postReposts_129";1,51;60,611;-9,283;8,299;-3,44;-0,798;-2,082;-4,104
"*commentLikes_56";-0,512;0,389;1,587;-0,556;0,072;-0,462;-1,207;-0,028
"*commentLikes_30";-1,609;-2,181;6,41;-5,363;0,48;4,719;-0,115;-0,008
"*commentDate_3-12-2025";-0,176;7,573;-1,855;0,168;-0,155;-0,159;-0,416;0,005
"*commentDate_9-12-2025";-0,123;13,017;-1,298;-1,268;0,037;-0,112;-0,291;-0,001
"*commentDate_8-12-2025";-0,335;33,861;-3,525;-1,484;0,008;-0,303;-0,791;-0,066
"*commentDate_1-12-2025";-0,406;3,433;-4,268;-2,138;3,962;1,151;-0,957;0,023
"*i_0511";-0,175;-1,931;-16,166;0,039;7,207;-0,099;-3,625;5,348
"*postLikes_3600";0,006;14,948;-20,818;0,189;0,935;0,003;-2,626;0,673
"*postComments_96";-0,012;-0,095;-43,949;0,263;16,994;-0,083;-9,533;6,579
"*postReposts_28";-7,669;-8,378;5,901;-18,488;-97,65;-1,722;1115,596;-0,413
"*commentLikes_383";-0,053;-0,237;-0,556;-0,543;-1,022;-0,048;-0,125;7,348
"*commentLikes_92";5,445;0,315;-0,06;-1,449;2,552;-0,128;-0,333;-1,057
"*commentDate_28-11-2025";0,291;31,386;-2,457;0,141;-2,058;-0,542;0,317;-1,167
"*commentLikes_71";-0,106;-0,474;1,423;5,557;-2,045;-0,096;-0,25;-0,443
"*commentDate_27-11-2025";-0,883;15,873;-5,143;19,819;-1,451;1,916;-0,519;-7,02
"*commentLikes_94";-0,212;-0,949;-0,486;-2,173;3,828;-0,191;-0,499;0,937
"*i_0512";-0,547;54,723;-5,753;6,848;-0,601;-0,494;-1,29;-7,656
"*postLikes_10100";-0,432;610,327;-29,298;1,581;-21,617;-2,913;-3,993;-23,744
"*postComments_39";1,728;17,49;-1,452;1,7;-3,204;-1,325;0,148;-0,968
"*postReposts_102";-2,473;1,754;37,195;-0,122;-30,535;-3,862;5,924;-0,015
"*i_0513";0,451;1,595;-5,567;14,075;-3,762;-0,478;-1,248;0,275
"*postComments_41";-0,37;-2,013;-20,044;-0,042;0,323;-0,214;-2,414;24,898
"*postReposts_88";30,046;-2,67;-73,769;25,988;-34,247;0,487;-3,702;71,315
"*commentLikes_16";-0,856;-5,466;7,752;-14,81;-0,996;0,101;-0,349;12,683
"*commentLikes_127";4,648;-0,712;5,658;-0,123;-3,067;-0,143;-0,374;0,082
"*commentLikes_42";4,323;-2,535;9,198;-0,92;-0,47;0,017;-0,026;-0,434
"*i_0514";-0,618;-0,134;-6,496;-2,495;5,624;-0,558;-0,118;3,271
"*postLikes_2900";-0,177;-0,171;0,009;-5,005;-0,001;-4,556;1,239;4,781
"*postComments_37";0,385;-3,624;-22,845;3,635;11,009;0,68;0,007;-0,047
"*postReposts_18";5,91;54,039;-63,411;-1,37;0,029;-3,139;-0,627;9,289
"*commentLikes_62";-0,371;-1,661;-0,029;-0,018;-0,449;22,005;-0,874;0,846
"*i_0515";-1,414;-0,137;-12,583;2,164;-5,751;-0,053;11,012;9,977
"*postLikes_3200";-0,793;0,135;-32,868;1,961;10,842;-0,55;0,03;0,242
"*postComments_77";-1,514;-6,129;-21,853;4,352;5,368;-0,337;0,188;2,594
"*postReposts_16";-4,164;0,945;-57,686;1,799;13,512;0,083;4,242;0,302
"*postDate_20-11-2025";-1,437;0,905;-110,842;36,092;84,844;-3,127;-4,678;-15,709
"*commentLikes_269";-0,106;-0,474;5,367;0,008;-2,045;-0,096;13,477;-2,45
"*commentLikes_41";-1,131;-0,658;4,252;-5,593;0,045;0;2,44;0,015
"*commentLikes_203";-0,035;-0,158;-0,371;-0,362;0,638;-0,032;-0,083;0,429
"*i_0516";-0,547;-2,453;-3,625;1,256;-2,561;0,552;-1,29;12,737
"*postLikes_4000";-0,383;-0,551;117,23;-0,7;-38,984;-0,915;-0,354;-0,793
"*postComments_38";-5,561;-6,748;-38,947;20,872;7,105;0,248;-4,718;3,177
"*postReposts_5";-0,339;-4,058;-5,647;0,753;13,245;-0,087;-8,599;0,153
"*commentLikes_43";-0,812;-1,801;5,555;-6,141;0,011;0,109;-1,915;2,299
"*commentLikes_230";-0,123;-0,554;-0,01;0,946;0,037;-0,112;-0,291;-0,001
"*commentLikes_50";-0,989;-2,535;0,208;-0,92;-0,005;-0,894;-0,712;5,236
"*commentLikes_271";-0,071;-0,316;0,265;-0,724;1,276;-0,064;-0,166;-0,031
"*commentLikes_117";-0,106;0,771;-1,113;0,008;-0,242;-0,096;-0,25;1,287
"*commentLikes_104";-0,141;-0,633;-0,06;0,576;0,617;-0,128;-0,333;-0,062
"*i_0517";-0,247;0,999;-2,597;-0,723;2,248;-0,223;-0,582;0,307
"*postLikes_1700";0,287;-7,876;0,522;-6,023;-19,579;-0,138;-9,039;71,792
"*postComments_22";-0,002;0,076;-7,054;-1,215;4,849;-1,174;-2,482;2,961
"*postReposts_4";-4,639;-0,47;-1,708;-0,315;22,56;-0,153;-8,012;-0,524
"*i_0518";-0,247;-1,107;-2,597;-0,012;-0,915;-0,223;-0,582;12,251
"*postComments_17";-1,424;16,449;-20,222;1,503;3,004;-0,222;-1,392;-0,148
"*postReposts_13";-4,167;-1,053;-50,018;-0,223;61,277;-0,341;-8,648;1,28
"*commentLikes_65";-0,388;-1,74;0,837;-1,972;-1,61;1,263;0,018;4,719
"*i_0519";1,39;24,388;-3,525;-3,442;-0,191;-0,303;0,08;0,062
"*postLikes_3400";-4,7;-1,874;65,21;-4,071;-44,386;-2,621;-3,05;17,108
"*postComments_25";-0,553;1,81;-7,944;0,007;3,923;-1,386;-0,068;0,028
"*i_0520";-1,378;-2,61;-10,13;35,879;8,466;-1,245;-3,25;-7,028
"*postLikes_17500";-1,378;-2,61;-10,13;35,879;8,466;-1,245;-3,25;-7,028
"*postComments_78";126,856;10,046;-29,902;47,572;-1,342;-1,443;-4,577;-14,402
"*postReposts_93";-1,378;-2,61;-10,13;35,879;8,466;-1,245;-3,25;-7,028
"*commentLikes_34";-0,005;-0,566;8,434;-0,781;0,132;-0,99;-0,095;-1,24
"*commentLikes_77";-0,3;0,493;2,443;-1,17;0,876;-0,271;-0,707;-1,063
"*i_0521";-0,53;3,857;-3,448;-3,329;-1,212;-0,478;6,833;4,556
"*postLikes_4100";-4,953;5,922;-0,871;0,001;-0,29;-0,443;-0,002;0,458
"*postComments_35";10,838;9,012;-16,844;1,981;-6,067;0,54;0,195;2,158
"*postReposts_101";-4,757;-2,435;-40,92;-10,536;-0,334;-1,181;-0,714;108,979
"*commentLikes_68";-0,494;-0,582;0,104;-0,024;1,569;-0,447;0,725;-0,778
"*commentLikes_63";0,501;-2,294;0,056;-0,556;2,399;0,664;-1,207;-0,028
"*commentLikes_103";1,917;-1,265;2,954;-0,099;-0,375;-0,255;-0,666;0,04
"*i_0522";1,263;-2,245;-4,51;26,876;-1,102;-0,139;-0,796;-0,148
"*postLikes_5100";0,013;-10,346;-35,645;11,657;77;-0,445;-15,187;-7,142
"*postComments_119";1,564;-2,427;21,796;12,452;-9,645;0,742;-3,417;-6,068
"*commentLikes_436";-0,018;-0,079;-0,185;5,523;-0,341;-0,016;-0,042;-0,408
"*commentLikes_101";-0,247;-0,001;1,774;-2,536;0,074;-0,223;-0,582;0,307
"*commentLikes_53";-0,547;-2,453;2,428;-0,764;1,66;0,552;-0,048;-0,619
"*commentLikes_207";-0,123;-0,554;-0,01;-1,268;0,037;-0,112;1,935;0,654
"*commentLikes_66";0,204;-2,928;-4,699;-4,549;22,647;10,256;0,193;-1,825
"*commentLikes_297";-0,018;12,649;-0,185;-0,181;-0,341;-0,016;-0,042;-0,408
"*i_0523";-0,572;-7,472;-20,001;-0,126;130,967;0,007;-1,698;-22,973
"*postLikes_4400";-0,277;7,253;-11,013;1,728;31,363;-0,623;-4,229;-16,422
"*postComments_127";-0,95;-13,987;-20,193;1,195;1,374;12,167;-5,55;16,763
"*postReposts_150";-1,409;153,099;-2,173;-6,567;13,504;-4,232;-12,8;-24,685
"*commentLikes_143";-0,123;0,499;-0,01;-1,268;1,124;-0,112;-0,291;-0,001
"*commentLikes_27";0,005;0,119;0,043;-4,342;-0,044;0,959;0,615;0,748
"*commentLikes_88";-0,3;-1,345;12,719;-3,079;-0,032;-0,271;-0,707;0,001
"*commentLikes_47";1,757;-1,873;1,131;-1,686;1,849;-0,75;5,421;-2,214
"*i_0524";-0,247;37,559;-2,597;1,892;-2,466;-0,223;-0,582;-1,471
"*postLikes_7800";5,553;51,523;-1,505;-0,005;-7,11;-0,269;-1,229;-0,343
"*postComments_16";1;111,063;-23,758;8,728;-15,422;0,41;-1,654;-0,404
"*i_0525";0,26;159,078;-6,496;2,91;-11,934;-0,558;-1,457;-7,095
"*postLikes_1300";4,735;5,328;12,131;1,149;-4,158;0,028;-10,385;-5,244
"*postComments_50";3,848;13,821;-32,09;0,308;0,656;-3,154;-4,577;4,113
"*postReposts_24";0,39;30,276;-42,201;23,22;-47,219;0,799;-7,85;31,279
"*i_0526";-0,973;-4,859;-37,684;11,3;125,568;-1,881;-7,511;-29,148
"*postLikes_16000";-0,714;-4,736;-42,965;36,474;90,865;-1,32;-7,861;-32,228
"*postComments_255";-0,973;-4,859;-37,684;11,3;125,568;-1,881;-7,511;-29,148
"*postReposts_184";-0,973;-4,859;-37,684;11,3;125,568;-1,881;-7,511;-29,148
"*commentLikes_165";-0,035;-0,158;1,789;-0,362;0,638;-0,032;-0,083;-0,817
"*commentDate_30-12-2025";-0,377;-1,918;0,924;1,768;-6,875;-0,259;-0,009;3,397
"*commentDate_31-12-2025";-0,653;7,329;-0,655;5,915;-1,652;-0,59;-1,54;-0,392
"*commentLikes_37";-0,883;-3,958;-1,208;-2,072;1,146;6,366;0;2,947
"*commentLikes_421";-0,018;-0,079;-0,185;-0,181;2,935;-0,016;-0,042;-0,408
"*commentLikes_280";-0,035;-0,158;-0,371;1,852;0,638;-0,032;-0,083;-0,817
"*commentLikes_226";-0,053;-0,237;-0,556;-0,543;8,806;-0,048;-0,125;-1,225
