"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"-*benoitmelsens";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*photeaupassionplongee";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*wesh_tonton_";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*maximevonvigier";0;0;0;0;0;0;0;0;0;0;0
"-*bandikrash";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*baramee2k";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*djeedaytarawele";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*mr_ozis";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*vincentfrance51";-0,144;-0,233;-0,059;-0,295;-0,488;-0,226;-0,116;-1,036;-0,23;9,938;0,035
"-*_shotbysinai";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*j_du01";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*tonybetta5";-0,072;-0,116;-0,029;-0,147;-0,244;7,881;-0,058;-0,518;-0,115;1,63;-0,537
"-*dylan_belendroit";0;0;0;0;0;0;0;0;0;0;0
"-*mattamatta2509";-0,072;-0,116;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;10,123;-0,537
"-*me_262_8090";0;0;0;0;0;0;0;0;0;0;0
"-*croc_tout_7";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*olikay85";-0,397;3,404;-0,162;2,208;0,609;-0,621;-0,32;-2,85;-0,633;0,927;-0,059
"-*gremzb";0;0;0;0;0;0;0;0;0;0;0
"-*la_poupoule_a_papi";-0,036;-0,058;-0,015;-0,074;-0,122;17,705;-0,029;-0,259;-0,058;-0,198;-0,268
"-*anakhine";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*medlarsahalee";-0,072;-0,116;-0,029;5,827;-0,244;-0,113;-0,058;1,06;-0,115;-0,395;-0,537
"-*jeangdk";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*nassrs";-0,144;-0,233;-0,059;-0,295;0,826;-0,226;-0,116;-1,036;-0,23;0,21;1,994
"*commentDate_23-9-2023";4,064;-0,291;-0,074;1,352;-0,609;-0,282;-0,145;1,155;-0,288;-0,988;-0,004
"-*jeuneras";-0,505;0,073;-0,206;0,002;-0,2;25,522;-0,407;0,006;-0,806;-0,05;-1,65
"-*asick276crew";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*albandegrave";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*diego_jazz_ecole";0;0;0;0;0;0;0;0;0;0;0
"-*brian_le_pite";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*stepharc110";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*thomas_chocolatier";12,889;-0,116;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;-0,395;0,997
"-*alsuni2023";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*athletic_district_72";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*abdel_d_";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*kenhooood";-0,325;-0,524;-0,132;3,326;1,2;-0,508;-0,262;-2,332;-0,518;0,214;0,799
"-*olivierf_koning";-0,144;-0,233;-0,059;-0,295;-0,488;-0,226;-0,116;-1,036;-0,23;9,938;0,035
"-*nisya_________";-0,072;-0,116;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;-0,395;7,451
"-*fabricerolland75";-0,036;-0,058;-0,015;-0,074;-0,122;17,705;-0,029;-0,259;-0,058;-0,198;-0,268
"-*laurent_dadi";-0,036;-0,058;-0,015;-0,074;8,206;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*le_montagnard_3_0";-0,108;-0,175;-0,044;-0,221;-0,366;-0,169;-0,087;0,299;-0,173;-0,593;3,724
"*commentLikes_35";-1,769;-2,856;-0,722;-0,593;-0,022;-0,155;-1,426;-1,188;0,044;14,585;0,326
"-*djel_sabri";-0,072;-0,116;-0,029;-0,147;-0,244;7,881;-0,058;-0,518;-0,115;1,63;-0,537
"-*mat_m3e46";-0,036;-0,058;-0,015;-0,074;-0,122;17,705;-0,029;-0,259;-0,058;-0,198;-0,268
"-*urbexadresse";-0,072;-0,116;-0,029;-0,147;-0,244;7,881;-0,058;-0,518;-0,115;-0,395;0,997
"*commentDate_25-9-2023";-0,288;-0,466;-0,118;-0,589;5,863;-0,452;-0,233;-2,073;0,775;-0,093;1,28
"-*ratier_de_prague";-0,072;-0,116;-0,029;-0,147;3,164;-0,113;-0,058;-0,518;-0,115;-0,395;0,997
"-*lucien_durand69";-0,036;-0,058;-0,015;-0,074;8,206;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*kikoogiroud";0;0;0;0;0;0;0;0;0;0;0
"-*_ruitm";7,962;-0,175;-0,044;-0,221;-0,366;4,644;-0,087;-0,777;-0,173;0,617;-0,805
"-*sacre_nume";-0,036;-0,058;-0,015;-0,074;8,206;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"*commentDate_16-11-2023";-0,072;-0,116;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;-0,395;7,451
"-*aurelienm44";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*arianeniclasse";-0,469;2,444;3,546;-0,958;-0,135;0,141;1,123;0,827;-0,748;-0,732;-0,26
"-*loic_le_madec";-0,036;-0,058;-0,015;-0,074;-0,122;17,705;-0,029;-0,259;-0,058;-0,198;-0,268
"-*lilian14084";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*arrieula3";-0,036;-0,058;-0,015;-0,074;8,206;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*maxvchr";0;0;0;0;0;0;0;0;0;0;0
"-*taf_klein";0;0;0;0;0;0;0;0;0;0;0
"-*this_is_mario_";-0,072;-0,116;-0,029;5,827;3,164;-0,113;-0,058;-0,518;-0,115;-0,395;-0,537
"-*enfantdespharma";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*la_boite_boite";-0,036;-0,058;-0,015;-0,074;8,206;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*tarzan_lascratch";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*mahelspotter";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*clovhair";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*mamyandrianjafy";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"*commentLikes_259";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*rachelavraie";-0,072;-0,116;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;-0,395;7,451
"-*k_rimbek66";-0,072;-0,116;-0,029;-0,147;-0,244;-0,113;-0,058;1,06;-0,115;-0,395;0,997
"-*e_chaulmontet";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*m2aher";-0,144;-0,233;-0,059;2,061;0,826;3,053;-0,116;-1,036;-0,23;-0,79;0,035
"-*mapoule74";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*julienretningsvill";-0,072;-0,116;-0,029;-0,147;16,412;-0,113;-0,058;-0,518;-0,115;-0,395;-0,537
"-*louicsg";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*nen_diaz";-0,361;-0,582;-0,147;2,704;-0,008;-0,565;-0,291;-2,591;-0,576;8,149;-0,008
"-*catwoman_madinina";-0,072;-0,116;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;1,63;0,997
"-*herrickpstr";-0,036;-0,058;-0,015;-0,074;8,206;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"*commentLikes_200";-0,072;7,619;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;-0,395;0,997
"-*medovni";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*grow_lux";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*troudk";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*nathisme88";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*richardsruffieux";-0,108;-0,175;-0,044;-0,221;-0,366;-0,169;10,177;3,9;-0,173;-0,593;-0,805
"-*marielorefof";-0,072;-0,116;-0,029;-0,147;-0,244;-0,113;-0,058;1,06;-0,115;1,63;-0,537
"-*mitzlette";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*les_meules_bleues_de_valencien";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*mimi_helene";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*i_m_ddp";-0,252;-0,408;-0,103;0,604;0,085;-0,395;-0,203;-0,169;1,065;-0,025;0,23
"*commentLikes_743";-0,036;-0,058;-0,015;-0,074;8,206;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*philbrominski";-0,072;7,619;-0,029;5,827;-0,244;-0,113;-0,058;-0,518;-0,115;-0,395;-0,537
"-*fantomas06300";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*sergiobugnon";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*beurre_demisel";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*matthieu_berlioz";-0,216;-0,349;-0,088;0,903;3,129;-0,339;-0,174;-1,555;1,47;0;-0,073
"-*ndemannoury";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*trade_pips";-0,036;-0,058;-0,015;-0,074;-0,122;17,705;-0,029;-0,259;-0,058;-0,198;-0,268
"-*jocaridade";-0,036;-0,058;-0,015;-0,074;8,206;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*pacmam6422";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*sonnyaitziane";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*christophe_lausanne2";-0,036;17,179;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"*commentLikes_117";15,925;-0,349;-0,088;-0,442;0,209;9,288;-0,174;-1,555;-0,345;-1,186;-0,073
"-*cocolam_photos";-0,252;-0,408;-0,103;-0,516;-0,853;1,106;3,352;-1,814;-0,403;8,396;-0,198
"-*jmccollaud";-0,072;-0,116;-0,029;-0,147;3,164;-0,113;-0,058;1,06;-0,115;-0,395;-0,537
"-*seadcaki";-0,036;-0,058;-0,015;-0,074;-0,122;17,705;-0,029;-0,259;-0,058;-0,198;-0,268
"*a_0486";-0,216;-0,349;-0,088;0,903;-0,731;-0,339;-0,174;-0,056;-0,345;0;2,991
"*postLikes_447";-0,361;-0,582;-0,147;0,154;-1,219;-0,565;-0,291;-0,002;-0,576;-0,307;9,043
"*postDate_13-9-2023";-0,216;-0,349;-0,088;0,903;-0,731;-0,339;-0,174;-0,056;-0,345;0;2,991
"*commentDate_22-10-2023";-0,252;-0,408;-0,103;-0,516;-0,853;-0,395;-0,203;11,079;-0,403;-1,383;0,23
"-*wizzardbizzard420";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"*a_0487";3,107;-0,349;-0,088;-0,442;-0,731;1,52;-0,174;-1,555;-0,345;-1,186;7,448
"*postLikes_614";3,107;-0,349;-0,088;-0,442;-0,731;1,52;-0,174;-1,555;-0,345;-1,186;7,448
"*postDate_16-9-2023";3,107;-0,349;-0,088;-0,442;-0,731;1,52;-0,174;-1,555;-0,345;-1,186;7,448
"-*valdicabillo";27,741;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*clairerondeleux";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*lanzpa";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"*a_0488";-0,288;-0,466;-0,118;-0,589;-0,975;-0,452;-0,233;4,239;-0,46;-0,093;1,28
"*postLikes_560";-0,288;-0,466;-0,118;-0,589;-0,975;-0,452;-0,233;4,239;-0,46;-0,093;1,28
"*postDate_17-9-2023";-0,288;-0,466;-0,118;-0,589;-0,975;-0,452;-0,233;4,239;-0,46;-0,093;1,28
"-*poodaiscariota";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*____support_center___";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*compagnondelafaune";-0,108;-0,175;-0,044;-0,221;1,564;-0,169;-0,087;-0,777;-0,173;5,481;-0,805
"-*loloetfamili";-0,072;-0,116;-0,029;-0,147;-0,244;-0,113;-0,058;1,06;-0,115;-0,395;0,997
"*a_0489";-0,505;-0,815;-0,206;0,002;-0,2;-0,791;0,952;0,006;-0,806;7,064;-0,397
"*postDate_18-9-2023";-0,505;-0,815;-0,206;0,002;-0,2;-0,791;0,952;0,006;-0,806;7,064;-0,397
"-*sylviefreymond";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;34,412;-0,259;-0,058;-0,198;-0,268
"-*eline_and_tr";0;0;0;0;0;0;0;0;0;0;0
"*commentLikes_102";-0,288;5,852;-0,118;-0,589;-0,975;-0,452;-0,233;-2,073;-0,46;12,292;-0,36
"-*etikeksz";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"*commentDate_3-12-2023";-0,144;-0,233;-0,059;-0,295;-0,488;-0,226;-0,116;0,048;2,975;-0,79;1,994
"-*s_o_p_h_i_e_w_a_n_g";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*elise_z06";-0,144;-0,233;-0,059;-0,295;0,826;3,053;-0,116;-1,036;-0,23;0,21;0,035
"-*bernardcharleslucien";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*sebwear";-0,072;-0,116;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;1,63;0,997
"-*axel_richard";-0,036;-0,058;-0,015;13,579;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"*a_0491";-0,361;-0,582;-0,147;-0,737;-1,219;-0,565;1,877;14,952;-0,576;-1,976;-0,008
"*postDate_22-9-2023";-0,361;-0,582;-0,147;-0,737;-1,219;-0,565;1,877;14,952;-0,576;-1,976;-0,008
"*commentDate_27-9-2023";-0,397;-0,641;51,345;0,086;-0,036;-0,621;-0,32;0,302;0,285;-2,174;-0,059
"-*sabotfrancoisxavier";-0,288;0,754;-0,118;-0,589;-0,975;-0,452;-0,233;4,239;0,775;0,42;-2,148
"-*mireillenydeggerd";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*carladitsch";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*gillesdereyff";-0,108;-0,175;-0,044;-0,221;-0,366;-0,169;-0,087;11,582;-0,173;-0,593;-0,805
"-*fabi_dwiar";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*steph_grossenbacher";-0,144;-0,233;-0,059;-0,295;-0,488;-0,226;-0,116;2,119;-0,23;0,21;0,035
"*a_0492";0,103;-0,022;-0,309;-1,547;0,254;22,396;-0,611;-0,03;-0,019;-2,101;-0,056
"*postLikes_5100";-6,998;-4,513;-3,658;0,071;6,231;-2,182;-3,676;-25,249;417,033;0,15;-18,165
"*postDate_23-9-2023";0,103;-0,022;-0,309;-1,547;0,254;22,396;-0,611;-0,03;-0,019;-2,101;-0,056
"*commentDate_8-11-2023";-0,397;0,273;4,496;0,086;0,609;-0,621;-0,32;-2,85;-0,633;11,562;-2,954
"-*thetomsanders_";-0,144;15,238;-0,059;-0,295;-0,488;-0,226;-0,116;-1,036;2,975;0,21;-1,074
"-*ivibrit";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*s_t311a";-0,036;-0,058;-0,015;-0,074;-0,122;17,705;-0,029;-0,259;-0,058;-0,198;-0,268
"*commentDate_3-10-2023";-0,288;-0,466;72,773;-0,589;0,022;-0,452;-0,233;-2,073;-0,46;0,42;0,071
"-*stephaneguyleutholdsrisuwan";0;0;0;0;0;0;0;0;0;0;0
"-*rosey_ha";-0,036;-0,058;-0,015;-0,074;-0,122;17,705;-0,029;-0,259;-0,058;-0,198;-0,268
"-*ka_mauna_ikekai";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*arnaud_rochat19";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*oceane_beaute_gland";-0,072;-0,116;-0,029;-0,147;3,164;-0,113;-0,058;-0,518;-0,115;-0,395;0,997
"-*seb2424";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*mae_dlg";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;17,38;-0,198;-0,268
"*commentLikes_137";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*axo_37";-0,036;-0,058;-0,015;-0,074;-0,122;17,705;-0,029;-0,259;-0,058;-0,198;-0,268
"-*daotherpharrell";27,741;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*capitainemonsieurhomme";-0,036;-0,058;-0,015;-0,074;-0,122;17,705;-0,029;-0,259;-0,058;-0,198;-0,268
"-*kyobh";-0,072;-0,116;-0,029;5,827;3,164;-0,113;-0,058;-0,518;-0,115;-0,395;-0,537
"-*lespelotesderika";-0,036;-0,058;-0,015;-0,074;8,206;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*higy_";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*lngof85";-0,072;-0,116;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;-0,395;7,451
"*a_0493";-0,108;-0,175;-0,044;-0,221;1,564;-0,169;-0,087;-0,777;4,537;-0,593;0,266
"*postLikes_858";-0,108;-0,175;-0,044;-0,221;1,564;-0,169;-0,087;-0,777;4,537;-0,593;0,266
"*postDate_25-9-2023";-0,108;-0,175;-0,044;-0,221;1,564;-0,169;-0,087;-0,777;4,537;-0,593;0,266
"-*paquitabutty";-0,036;-0,058;-0,015;-0,074;8,206;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*katoulehibou";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"*a_0494";-4,594;-5,446;607,87;4,89;-6,313;-0,5;-3,703;-25,865;2,569;20,806;-10,48
"*postLikes_8500";-10,984;93,052;226,376;0,101;-0,226;-6,868;-6,73;-34,193;0,365;17,384;-15,818
"*postComments_150";24,521;-1,75;295,333;42,119;-4,291;-0,011;-3,756;-44,374;0,153;6,363;-16,197
"*postDate_26-9-2023";-4,594;-5,446;607,87;4,89;-6,313;-0,5;-3,703;-25,865;2,569;20,806;-10,48
"*commentDate_23-12-2023";-0,108;-0,175;21,343;-0,221;-0,366;-0,169;-0,087;-0,777;-0,173;0,617;0,266
"-*agnesfarah9";-0,072;-0,116;32,992;-0,147;-0,244;-0,113;-0,058;-0,518;7,719;-0,395;-0,537
"*commentDate_18-12-2023";-0,144;-0,233;-0,059;2,061;-0,488;3,053;-0,116;0,048;-0,23;-0,79;0,035
"-*paddymcqueen";-0,072;-0,116;-0,029;5,827;-0,244;-0,113;-0,058;-0,518;-0,115;1,63;-0,537
"*commentDate_17-12-2023";-0,83;-0,059;-0,339;-0,227;-2,805;-0,045;-0,669;7,387;0,474;0,013;-0,196
"-*z668158";-0,072;-0,116;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;10,123;-0,537
"*commentDate_14-12-2023";-0,288;-0,466;-0,118;0,398;-0,975;6,108;-0,233;4,239;-0,46;-0,093;-2,148
"-*davidsbalzarini_";-0,108;-0,175;-0,044;3,291;-0,366;4,644;-0,087;-0,777;-0,173;0,617;-0,805
"*commentDate_9-12-2023";-0,18;-0,291;-0,074;1,352;0,431;-0,282;5,376;-1,295;-0,288;-0,988;1,064
"-*ness_lab1207";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"*commentDate_22-11-2023";-0,685;0,923;1,934;0,4;-0,616;0;-0,552;0,383;-0,001;-0,007;-0,329
"*commentDate_11-11-2023";0,004;-1,573;17,648;-1,99;-0,333;4,787;-0,785;-0,549;-1,555;3,382;-0,113
"-*jeromeromanens";-0,036;-0,058;67,967;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*parsumnajhara";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*aurelien4685";-0,036;-0,058;-0,015;13,579;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*masson_jean";-0,036;-0,058;67,967;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*marcus_strmk";-0,144;-0,233;15,526;-0,295;-0,488;-0,226;-0,116;-1,036;2,975;3,259;-1,074
"-*py2_l2";-0,036;-0,058;-0,015;13,579;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"*commentDate_9-10-2023";-0,108;-0,175;21,343;-0,221;-0,366;-0,169;-0,087;-0,777;-0,173;-0,593;3,724
"-*floriankavaz";-0,036;-0,058;67,967;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"*commentDate_7-10-2023";-0,072;-0,116;32,992;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;-0,395;0,997
"-*delisle_christine";-0,036;-0,058;67,967;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"*commentDate_5-10-2023";-0,144;-0,233;151,442;-0,295;-0,488;-0,226;-0,116;0,048;-0,23;-0,79;-1,074
"-*carlos_roberta";-0,036;-0,058;67,967;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*thecycylovetower";0;0;0;0;0;0;0;0;0;0;0
"-*maria_cai_cai";-0,036;-0,058;67,967;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*anabelapitadasilva";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*baillyhubert";-0,036;-0,058;67,967;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*flogdt58";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*ebrouillac";-0,108;-0,175;21,343;-0,221;1,564;-0,169;-0,087;-0,777;-0,173;-0,593;0,266
"-*natlabbo";-0,036;-0,058;67,967;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*gillierongabriel";-0,036;-0,058;-0,015;13,579;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*macsouell";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;3,86;-0,058;-0,198;-0,268
"-*conca_perestrelo_5";0;0;0;0;0;0;0;0;0;0;0
"-*isildurrrr1";-0,072;-0,116;-0,029;-0,147;-0,244;-0,113;-0,058;1,06;-0,115;1,63;-0,537
"-*enzo__0770";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;17,38;-0,198;-0,268
"-*carlos_falcao1978";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;17,38;-0,198;-0,268
"-*jo_l__perr1";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*massages_therapies_michelle";-0,036;-0,058;67,967;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*reponse_studio";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*jabiromar_";-0,036;-0,058;67,967;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*catarinaalexandra_santos";-0,108;-0,175;-0,044;-0,221;-0,366;4,644;-0,087;-0,777;-0,173;5,481;-0,805
"-*stephanie_art_geneva";-0,216;-0,349;-0,088;-0,442;-0,731;-0,339;-0,174;3,179;-0,345;1,235;-0,073
"-*francoisechatelan";-0,108;-0,175;89,299;-0,221;-0,366;-0,169;-0,087;-0,777;-0,173;0,617;-0,805
"-*t_s_mafia_beats";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;3,725
"-*paberpam";-0,036;-0,058;-0,015;13,579;-0,122;-0,056;-0,029;-0,259;-0,058;-0,198;-0,268
"-*antoine_odb";-0,072;-0,116;-0,029;-0,147;-0,244;-0,113;-0,058;-0,518;-0,115;1,63;0,997
"-*mar_ti_xa";-0,036;-0,058;-0,015;-0,074;-0,122;-0,056;-0,029;-0,259;-0,058;5,061;-0,268
"-*edina_1983";5,517;-0,233;15,526;-0,295;-0,488;-0,226;-0,116;-1,036;2,975;0,21;-1,074
