"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"htag_lundimatin";-0,19;-0,564;12,879;-0,257;-0,339;4,043;-0,36;-0,543;-0,739
"htag_lausannecity";-0,253;-0,753;-0,378;-0,342;0,978;2,612;-0,481;0,291;0,07
"htag_jeunes";-0,253;0,255;-0,378;-0,342;-0,452;-0,253;-0,481;3,729;0,07
"htag_jeune";-0,253;-0,753;1,37;-0,342;-0,452;-0,253;-0,481;3,729;0,07
"htag_internet";-0,253;-0,753;-0,378;-0,342;0,978;2,612;-0,481;-0,725;2,321
"htag_hopsuisse";-0,19;0,695;-0,283;-0,257;-0,339;-0,19;1,612;-0,543;0,351
"htag_green";-0,253;-0,753;-0,378;1,628;-0,452;-0,253;-0,481;-0,725;7,74
"htag_geneva";-0,253;-0,753;-0,378;-0,342;-0,452;-0,253;-0,481;3,729;2,321
"htag_france";-0,253;0,255;-0,378;1,628;-0,452;-0,253;-0,481;-0,725;2,321
"htag_fitness";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;1,612;0,755;0,351
"htag_environnement";-0,253;-0,753;-0,378;1,628;-0,452;-0,253;-0,481;0,291;2,321
"htag_ecolo";2,612;-0,753;-0,378;1,628;-0,452;-0,253;-0,481;0,291;0,07
"htag_droitsdesfemmes";-0,253;-0,753;1,37;-0,342;-0,452;-0,253;6,485;0,291;-0,987
"htag_dog";-0,19;-0,564;-0,283;2,695;-0,339;4,043;-0,36;-0,543;0,351
"htag_courseapied";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;-0,36;0,755;4,183
"htag_course";-0,19;0,695;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;4,183
"htag_cochon";-0,253;-0,753;-0,378;-0,342;-0,452;-0,253;-0,481;-0,725;16,326
"htag_chorale";-0,19;0,695;2,335;-0,257;-0,339;4,043;-0,36;-0,543;-0,739
"htag_backtoschool";-0,253;-0,753;-0,378;-0,342;-0,452;-0,253;-0,481;11,037;0,07
"htag_automne";-0,253;-0,753;-0,378;1,628;7,02;2,612;-0,481;-0,725;-0,987
"htag_alcool";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;-0,36;6,123;0,351
"htag_acteur";-0,253;21,384;-0,378;-0,342;-0,452;-0,253;-0,481;-0,725;-0,987
"hors";-0,19;-0,564;2,335;-0,257;1,783;4,043;-0,36;-0,543;-0,739
"environ";-0,19;5,848;-0,283;-0,257;1,783;-0,19;-0,36;-0,543;-0,739
"envers";-0,19;0,695;2,335;-0,257;-0,339;-0,19;-0,36;-0,543;0,351
"eh";-0,253;0,255;1,37;-0,342;0,978;-0,253;0,858;-0,725;-0,987
"e";2,612;-0,753;-0,378;-0,342;-0,452;13,955;-0,481;0,291;-0,987
"d_abord";-0,253;-0,753;-0,378;1,628;-0,452;-0,253;-0,481;-0,725;7,74
"cinq";-0,19;0,695;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;4,183
"celle";-0,19;0,695;-0,283;-0,257;-0,339;-0,19;9,856;-0,543;-0,739
"aucun";-0,253;0,255;-0,378;1,628;-0,452;-0,253;-0,481;3,729;-0,987
"au_dessus";-0,19;5,848;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;0,351
"ah";-0,253;-0,753;1,37;-0,342;-0,452;-0,253;0,858;0,291;0,07
"88";-0,19;0,695;2,335;-0,257;-0,339;-0,19;-0,36;-0,543;0,351
"84";-0,19;-0,564;-0,283;-0,257;26,72;-0,19;-0,36;-0,543;-0,739
"75";-0,19;5,848;2,335;-0,257;-0,339;-0,19;-0,36;-0,543;-0,739
"2009";-0,253;-0,753;-0,378;-0,342;0,978;-0,253;6,485;-0,725;0,07
"2006";-0,253;21,384;-0,378;-0,342;-0,452;-0,253;-0,481;-0,725;-0,987
"2002";-0,253;3,528;-0,378;-0,342;-0,452;-0,253;-0,481;-0,725;2,321
"2001";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;1,612;-0,543;4,183
"1978";-0,253;3,528;-0,378;-0,342;0,978;-0,253;0,858;-0,725;-0,987
"15";-0,19;-0,564;12,879;-0,257;-0,339;-0,19;-0,36;0,755;-0,739
"vite";-0,19;-0,564;2,335;-0,257;-0,339;-0,19;-0,36;-0,543;4,183
"peut_être";-0,19;-0,564;-0,283;-0,257;-0,339;4,043;-0,36;-0,543;4,183
"partout";-0,19;0,695;2,335;-0,257;-0,339;-0,19;-0,36;0,755;-0,739
"mes";-0,19;0,695;2,335;-0,257;-0,339;-0,19;-0,36;-0,543;0,351
"lui_même";-0,19;0,695;-0,283;-0,257;1,783;-0,19;1,612;-0,543;-0,739
"laquelle";4,043;-0,564;-0,283;-0,257;1,783;4,043;-0,36;-0,543;-0,739
"htag_womensday";-0,19;-0,564;2,335;-0,257;-0,339;-0,19;9,856;-0,543;-0,739
"htag_waterski";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;-0,36;0,755;4,183
"htag_voitures";-0,19;-0,564;-0,283;14,362;-0,339;4,043;-0,36;-0,543;-0,739
"htag_vih";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;1,612;0,755;0,351
"htag_tricot";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;1,612;0,755;0,351
"htag_travel";-0,19;0,695;2,335;-0,257;-0,339;-0,19;-0,36;-0,543;0,351
"htag_temoignage";4,043;-0,564;-0,283;-0,257;-0,339;4,043;-0,36;-0,543;0,351
"htag_technology";-0,19;5,848;-0,283;-0,257;-0,339;-0,19;1,612;-0,543;-0,739
"htag_sunglasses";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;1,612;6,123;-0,739
"htag_soldat";-0,19;-0,564;-0,283;-0,257;1,783;4,043;-0,36;-0,543;0,351
"htag_sida";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;1,612;0,755;0,351
"htag_sdf";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;1,612;-0,543;4,183
"htag_rts";4,043;0,695;-0,283;-0,257;-0,339;-0,19;-0,36;0,755;-0,739
"htag_rollerskating";-0,19;-0,564;12,879;2,695;-0,339;-0,19;-0,36;-0,543;-0,739
"htag_roller";-0,19;-0,564;12,879;2,695;-0,339;-0,19;-0,36;-0,543;-0,739
"htag_retrogaming";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;1,612;0,755;0,351
"htag_rentreedesclasses";-0,19;-0,564;-0,283;-0,257;1,783;-0,19;-0,36;0,755;0,351
"htag_protectiondelanature";-0,19;-0,564;-0,283;2,695;-0,339;-0,19;-0,36;-0,543;4,183
"htag_premieraout";-0,19;0,695;-0,283;-0,257;-0,339;-0,19;-0,36;6,123;-0,739
"htag_poste";-0,19;-0,564;12,879;-0,257;-0,339;4,043;-0,36;-0,543;-0,739
"htag_pompiers";-0,19;-0,564;-0,283;-0,257;1,783;-0,19;-0,36;0,755;0,351
"htag_plage";-0,19;-0,564;-0,283;-0,257;1,783;-0,19;-0,36;0,755;0,351
"htag_phone";-0,19;-0,564;-0,283;-0,257;-0,339;4,043;-0,36;-0,543;4,183
"htag_patois";-0,19;0,695;-0,283;-0,257;-0,339;-0,19;9,856;-0,543;-0,739
"htag_newyork";4,043;0,695;2,335;-0,257;-0,339;-0,19;-0,36;-0,543;-0,739
"htag_nendaz";4,043;0,695;2,335;-0,257;-0,339;-0,19;-0,36;-0,543;-0,739
"htag_music";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;9,856;-0,543;0,351
"htag_montreuxjazzfestival";-0,19;5,848;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;0,351
"htag_montre";-0,19;-0,564;2,335;-0,257;1,783;-0,19;-0,36;0,755;-0,739
"htag_mobylette";-0,19;-0,564;2,335;-0,257;-0,339;-0,19;-0,36;0,755;0,351
"htag_metier";-0,19;-0,564;-0,283;-0,257;-0,339;19,864;-0,36;0,755;-0,739
"htag_marionnette";-0,19;16,024;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;-0,739
"htag_maman";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;9,856;0,755;-0,739
"htag_lunettesdesoleil";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;1,612;6,123;-0,739
"htag_lune";-0,19;-0,564;2,335;-0,257;-0,339;4,043;1,612;-0,543;-0,739
"htag_lifestyle";-0,19;0,695;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;4,183
"htag_leysin";-0,19;-0,564;-0,283;2,695;-0,339;-0,19;-0,36;-0,543;4,183
"htag_knitting";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;1,612;0,755;0,351
"htag_journeeinternationaledesdroitsdesfemmes";-0,19;-0,564;2,335;-0,257;-0,339;-0,19;9,856;-0,543;-0,739
"htag_joie";-0,19;-0,564;2,335;-0,257;1,783;-0,19;-0,36;-0,543;0,351
"htag_jeu";-0,19;-0,564;-0,283;-0,257;-0,339;4,043;-0,36;0,755;0,351
"htag_jetdeaudegeneve";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;-0,36;6,123;0,351
"htag_jetdeau";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;-0,36;6,123;0,351
"htag_igerslausanne";-0,19;-0,564;-0,283;-0,257;-0,339;4,043;-0,36;0,755;0,351
"htag_iceskating";-0,19;-0,564;2,335;14,362;-0,339;-0,19;-0,36;-0,543;-0,739
"htag_ice";-0,19;-0,564;2,335;14,362;-0,339;-0,19;-0,36;-0,543;-0,739
"htag_hiv";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;1,612;0,755;0,351
"htag_heuredhiver";-0,19;-0,564;2,335;-0,257;-0,339;-0,19;-0,36;6,123;-0,739
"htag_heure";-0,19;-0,564;2,335;-0,257;-0,339;-0,19;-0,36;6,123;-0,739
"htag_grevedesfemmes";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;-0,36;0,755;4,183
"htag_fusee";-0,19;-0,564;2,335;-0,257;1,783;4,043;-0,36;-0,543;-0,739
"htag_fridaythe13th";-0,19;-0,564;12,879;-0,257;-0,339;-0,19;-0,36;-0,543;0,351
"htag_freestyle";-0,19;0,695;-0,283;2,695;-0,339;-0,19;-0,36;-0,543;0,351
"htag_fourire";-0,19;5,848;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;0,351
"htag_fille";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;-0,36;16,648;-0,739
"htag_fetenationale";-0,19;0,695;-0,283;-0,257;-0,339;-0,19;-0,36;6,123;-0,739
"htag_fetedesmeres";-0,19;-0,564;-0,283;-0,257;1,783;-0,19;9,856;-0,543;-0,739
"htag_famille";4,043;-0,564;-0,283;-0,257;-0,339;-0,19;9,856;-0,543;-0,739
"htag_drague";-0,19;-0,564;-0,283;-0,257;1,783;-0,19;1,612;-0,543;0,351
"htag_concert";-0,19;16,024;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;-0,739
"htag_comedien";-0,19;16,024;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;-0,739
"htag_collection";-0,19;-0,564;12,879;-0,257;-0,339;-0,19;-0,36;0,755;-0,739
"htag_cimetiere";-0,19;-0,564;2,335;2,695;-0,339;-0,19;-0,36;0,755;-0,739
"htag_chaussettes";-0,19;5,848;2,335;-0,257;-0,339;-0,19;-0,36;-0,543;-0,739
"htag_chateaudoex";-0,19;5,848;-0,283;-0,257;1,783;-0,19;-0,36;-0,543;-0,739
"htag_chasse";-0,19;0,695;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;4,183
"htag_chanteur";4,043;0,695;-0,283;-0,257;-0,339;4,043;-0,36;-0,543;-0,739
"htag_champignons";-0,19;-0,564;-0,283;2,695;1,783;-0,19;-0,36;-0,543;0,351
"htag_centenaire";-0,19;-0,564;-0,283;-0,257;1,783;-0,19;-0,36;6,123;-0,739
"htag_catlover";4,043;-0,564;2,335;-0,257;-0,339;-0,19;-0,36;-0,543;0,351
"htag_car";-0,19;-0,564;-0,283;2,695;-0,339;4,043;-0,36;-0,543;0,351
"htag_camping";-0,19;0,695;-0,283;-0,257;10,576;-0,19;-0,36;-0,543;-0,739
"htag_cadeaudenoel";-0,19;-0,564;-0,283;-0,257;10,576;-0,19;1,612;-0,543;-0,739
"htag_barbu";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;25,094;-0,543;-0,739
"htag_autoroute";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;1,612;-0,543;4,183
"htag_assurancemaladie";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;-0,36;6,123;0,351
"htag_armailli";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;25,094;-0,543;-0,739
"htag_animaldecompagnie";-0,19;-0,564;-0,283;-0,257;-0,339;4,043;-0,36;-0,543;4,183
"htag_alpage";-0,19;0,695;2,335;-0,257;-0,339;-0,19;1,612;-0,543;-0,739
"htag_actrice";-0,19;5,848;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;0,351
"htag_accent";-0,19;5,848;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;0,351
"hop";-0,19;0,695;-0,283;-0,257;-0,339;-0,19;9,856;-0,543;-0,739
"diverses";-0,19;-0,564;-0,283;2,695;-0,339;4,043;1,612;-0,543;-0,739
"certain";-0,19;0,695;-0,283;-0,257;1,783;-0,19;-0,36;0,755;-0,739
"87";-0,19;5,848;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;0,351
"55";4,043;0,695;2,335;-0,257;-0,339;-0,19;-0,36;-0,543;-0,739
"1954";-0,19;0,695;-0,283;-0,257;1,783;-0,19;-0,36;-0,543;0,351
"19";-0,19;0,695;-0,283;2,695;-0,339;-0,19;1,612;-0,543;-0,739
"17";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;9,856;0,755;-0,739
"*rts_a";0;0;0;0;0;0;0;0;0
"*a_1000";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postLikes_1700";-0,701;3,527;-1,046;-0,947;-0,013;-0,701;0,65;0,071;-0,017
"*postComments_22";-0,032;0,269;6,941;-0,23;-0,586;-1,284;0,393;-0,441;-0,288
"*postReposts_12";-0,253;-0,753;22,475;-0,342;0,978;-0,253;-0,481;-0,725;-0,987
"*postDate_31-12-2025";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*commentDate_";0;0;0;0;0;0;0;0;0
"*commentLikes_";0;0;0;0;0;0;0;0;0
"*lang_fr";0,444;0,012;-0,288;0,601;0,793;0,444;-7,618;1,272;-0,347
"-*rts_a_description";0;0;0;0;0;0;0;0;0
"*a_0999";0;0;0;0;0;0;0;0;0
"*postLikes_2700";4,043;-0,564;-0,283;-0,257;-0,339;-0,19;1,612;0,755;-0,739
"*postComments_35";2,499;-0,508;0,999;-1,034;-0,042;2,499;-0,071;0,017;-0,994
"*postReposts_131";0;0;0;0;0;0;0;0;0
"*postDate_29-12-2025";0;0;0;0;0;0;0;0;0
"*a_0998";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postLikes_3000";1,778;-0,942;6,285;-0,428;-0,565;-0,317;-0,602;0,086;0
"*postComments_94";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postReposts_68";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postDate_28-12-2025";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0997";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postLikes_382";-0,253;-0,753;-0,378;-0,342;7,02;-0,253;-0,481;0,291;0,07
"*postComments_9";-0,065;-2,144;-0,065;-0,007;-0,312;1,224;0,14;0,705;0,2
"*postReposts_1";-0,215;1,7;0,033;0,178;2,097;-4,338;0,711;-0,475;-1,504
"*postDate_26-12-2025";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*a_0996";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postLikes_2600";4,768;-0,133;-1,528;-1,383;-1,825;0,003;0,055;6,166;-0,536
"*postComments_70";-0,253;-0,753;1,37;-0,342;-0,452;-0,253;0,858;3,729;-0,987
"*postReposts_42";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postDate_24-12-2025";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0995";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_431";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postReposts_9";39,983;-0,15;2,134;-0,774;-1,021;-0,572;-1,087;-1,638;-0,426
"*postDate_22-12-2025";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0994";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postLikes_3300";-0,253;-0,753;-0,378;-0,342;0,978;-0,253;-0,481;0,291;2,321
"*postComments_155";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postReposts_40";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postDate_21-12-2025";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*a_0993";31,743;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postLikes_320";13,955;0,255;-0,378;-0,342;-0,452;-0,253;-0,481;-0,725;0,07
"*postDate_19-12-2025";19,864;-0,564;-0,283;-0,257;-0,339;-0,19;1,612;-0,543;-0,739
"*a_0992";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postLikes_874";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;1,612;6,123;-0,739
"*postComments_16";-0,01;0,021;-0,441;-0,272;3,551;-0,01;-1,029;-0,503;0,65
"*postReposts_7";1,243;0,003;0,497;-0,514;0,284;-0,381;0,224;-1,089;-0,036
"*a_0991";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_43200";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*postComments_136";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*postReposts_816";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_17-12-2025";-0,063;-0,188;-0,094;11,733;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0990";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postLikes_71200";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postComments_372";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postReposts_1700";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postDate_15-12-2025";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*a_0989";-0,317;0,066;-0,473;-0,428;0,539;1,778;-0,602;-0,907;1,302
"*postLikes_17200";-0,317;0,066;-0,473;-0,428;0,539;1,778;-0,602;-0,907;1,302
"*postComments_45";-0,508;-0,066;-0,759;-0,687;0,05;5,242;-0,965;0,585;0,141
"*postReposts_362";-0,317;0,066;-0,473;-0,428;0,539;1,778;-0,602;-0,907;1,302
"*postDate_14-12-2025";0,879;-0,012;-0,664;-0,601;0,135;0,879;-0,844;-1,272;2,377
"*a_0988";6,966;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;1,159
"*postLikes_10200";6,966;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;1,159
"*postComments_142";2,612;-0,753;1,37;-0,342;-0,452;-0,253;-0,481;-0,725;2,321
"*postReposts_167";6,966;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;1,159
"*a_0987";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_6200";-0,253;0,255;-0,378;-0,342;-0,452;2,612;0,858;-0,725;0,07
"*postComments_46";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postReposts_92";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postDate_13-12-2025";-0,063;5,333;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0986";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postLikes_8900";-0,19;-0,564;-0,283;2,695;1,783;-0,19;-0,36;0,755;-0,739
"*postComments_134";-0,126;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;11,09;-0,492
"*postReposts_114";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postDate_12-12-2025";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0985";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postLikes_538";-0,253;0,255;1,37;-0,342;-0,452;-0,253;-0,481;3,729;-0,987
"*postReposts_6";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postDate_10-12-2025";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0984";0;0;0;0;0;0;0;0;0
"*postLikes_350";0;0;0;0;0;0;0;0;0
"*postComments_5";1,325;0,153;3,444;-2,356;4,451;1,325;-1,416;-2,867;-1,296
"*postReposts_4";-0,572;-0,15;0,072;-0,774;0,01;0,435;-1,087;2,275;0,035
"*postDate_8-12-2025";0;0;0;0;0;0;0;0;0
"*a_0983";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_1500";0,728;0;7,689;-1,647;-2,173;-0,016;-0,598;-0,34;0,528
"*postComments_36";2,101;-0,002;0,766;1,028;-1,479;-0,829;-0,125;0;-0,157
"*postDate_7-12-2025";-0,063;-0,188;10,621;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0982";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postComments_12";0,454;-1,204;0,857;1,357;-2,047;-1,389;3,141;-0,041;-0,06
"*postReposts_19";4,043;-0,564;2,335;-0,257;-0,339;-0,19;1,612;-0,543;-0,739
"*postDate_5-12-2025";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*a_0981";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postLikes_10500";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postComments_397";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postReposts_288";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postDate_3-12-2025";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0980";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postLikes_1800";-0,959;-0,07;-1,431;-0,03;1,632;1,488;-1,821;7,15;-1,637
"*postReposts_13";0,298;0,134;-0,95;0,064;0;0,298;-0,005;-0,219;0
"*postDate_1-12-2025";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0979";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*postLikes_574";-0,253;10,57;-0,378;-0,342;0,978;-0,253;-0,481;-0,725;-0,987
"*postComments_8";0,003;-0,486;-0,013;1,357;-0,214;-0,315;0,127;-2,009;2,52
"*postReposts_14";-0,253;-0,753;-0,378;-0,342;0,978;2,612;-0,481;0,291;0,07
"*postDate_30-11-2025";-0,063;-0,188;-0,094;-0,085;8,892;-0,063;-0,12;-0,181;-0,246
"*a_0978";0;0;0;0;0;0;0;0;0
"*postComments_76";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postReposts_20";6,966;-0,376;-0,189;-0,171;-0,225;-0,126;-0,24;1,861;-0,492
"*postDate_28-11-2025";0;0;0;0;0;0;0;0;0
"*a_0977";15,858;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*postLikes_1000";0,876;-3,43;0,145;0,267;0,862;-1,153;2,538;-0,248;-0,108
"*postReposts_3";0,198;-0,376;0,003;1,633;0,794;0,198;-1,331;1,228;-2,729
"*postDate_26-11-2025";15,858;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;-0,246
"*a_0976";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*postComments_41";0,621;-0,066;-0,759;0,239;0,05;-0,508;-0,965;0,585;0,141
"*postReposts_15";-0,19;0,695;-0,283;-0,257;-0,339;-0,19;-0,36;0,755;0,351
"*postDate_24-11-2025";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;5,54;-0,246
"*a_0975";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postLikes_15400";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postComments_144";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postReposts_209";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*postDate_23-11-2025";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;-0,12;-0,181;4,071
"*a_0974";0;0;0;0;0;0;0;0;0
"*postLikes_1900";-0,829;-2,467;-0,014;1,028;-0,085;-0,829;-1,575;15,067;-0,157
"*postComments_32";0,879;-1,322;3,564;-0,601;-0,793;0,879;0,095;-1,272;0,347
"*postReposts_30";13,955;0,255;-0,378;-0,342;-0,452;-0,253;-0,481;-0,725;0,07
"*postDate_21-11-2025";0;0;0;0;0;0;0;0;0
"*a_0973";-0,126;10,674;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postLikes_2800";0,879;9,044;-0,664;-0,601;-0,793;-0,444;2,353;-1,272;-1,731
"*postComments_86";-0,19;5,848;-0,283;2,695;-0,339;-0,19;-0,36;-0,543;-0,739
"*postReposts_21";-0,253;3,528;1,37;-0,342;-0,452;2,612;-0,481;-0,725;-0,987
"*postDate_19-11-2025";-0,381;5,3;4,683;-0,514;-0,679;-0,381;-0,723;-1,089;-0,036
"*a_0972";-0,126;-0,376;21,259;-0,171;-0,225;-0,126;-0,24;-0,362;-0,492
"*postLikes_339";-0,19;-0,564;12,879;-0,257;1,783;-0,19;-0,36;-0,543;-0,739
"*postComments_23";-1,088;0,044;4,876;-0,093;-1,941;0;0,87;0,073;-0,691
"*a_0971";-0,126;1,761;-0,189;-0,171;-0,225;-0,126;-0,24;-0,362;1,159
"*postLikes_1400";-0,513;-0,011;0,01;-1,093;0,946;-0,513;3,922;-0,265;-0,052
"*postComments_25";0,601;0,269;-0,337;-0,23;-0,586;-0,032;0,393;-0,441;0,356
"*a_0970";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
"*postLikes_7300";-0,19;-0,564;-0,283;2,695;-0,339;-0,19;1,612;0,755;-0,739
"*postComments_90";-0,063;-0,188;-0,094;-0,085;-0,113;-0,063;8,351;-0,181;-0,246
