nord;7;7;6;0;1;0;3;1;0;1;2
moyenne;0;5;1;11;0;6;4;2;0;0;3
martin;0;2;1;0;2;0;1;3;3;2;16
lumière;0;1;0;9;9;0;1;1;0;9;2
final;23;0;0;1;0;1;0;1;1;2;1
fan;14;0;0;1;2;0;0;0;1;10;0
engager;1;0;2;5;4;1;4;12;1;1;1
droite;1;2;0;0;0;2;3;6;15;0;1
civil;1;1;18;3;3;1;1;1;2;1;0
budget;0;1;0;0;0;4;11;2;10;1;1
base;1;0;0;2;13;5;2;3;2;3;1
arriver;4;7;3;1;3;2;0;4;4;1;3
adapter;0;0;0;3;2;4;15;0;0;5;2
accident;1;6;1;6;10;1;1;0;1;0;0
écrire;4;0;1;3;0;1;2;8;5;4;1
terme;1;1;0;1;19;0;2;3;1;2;1
température;0;20;0;1;4;0;2;0;0;0;1
répondre;2;3;2;3;1;4;5;3;3;1;3
représenter;3;0;1;8;2;4;2;1;1;5;1
quotidien;0;1;2;2;10;1;8;0;0;2;1
produire;2;0;3;1;7;1;2;0;2;10;2
prison;1;1;1;0;2;0;0;3;0;2;0
part;2;2;1;2;6;3;5;2;0;3;1
objet;0;1;8;3;2;3;2;0;2;5;0
média;2;2;4;0;2;2;4;8;1;4;1
moitié;3;2;1;13;1;7;0;0;0;0;1
hausse;0;2;1;9;6;12;0;0;0;0;2
fribourg;4;6;0;1;1;0;15;0;2;0;2
feu;4;1;5;0;0;0;7;3;4;3;2
essentiel;1;0;1;3;16;0;3;3;0;0;0
défi;2;2;0;1;1;3;8;3;0;6;2
découvrir;2;1;0;2;0;0;4;0;1;9;5
direct;5;8;0;2;3;0;6;0;1;1;2
difficile;2;0;0;3;8;5;4;5;1;0;4
carrière;15;0;0;3;1;0;4;2;0;5;0
bande;2;0;18;0;1;2;1;0;0;4;3
ukraine;2;0;5;0;1;0;0;20;0;0;2
territoire;0;1;13;0;3;0;2;4;2;1;3
terminer;16;2;3;0;0;0;0;0;1;2;2
ski;13;2;1;0;1;5;4;1;0;0;1
responsable;0;1;5;0;3;2;2;10;1;3;3
question;3;2;1;2;8;1;4;2;1;3;2
porte;4;0;3;0;2;10;0;0;5;3;2
peter;0;0;0;0;0;0;1;0;0;1;23
ouverture;4;2;0;0;0;4;1;0;7;4;5
martial;2;0;1;0;1;1;1;3;3;2;17
laisser;1;0;0;5;4;2;2;6;1;5;2
jeu;9;1;0;0;1;0;1;0;0;15;0
intervention;0;1;10;0;10;1;1;3;2;2;0
historique;5;2;0;1;1;2;6;2;3;4;1
grave;3;0;5;0;11;1;0;4;0;0;2
emji_drapeau_territoires_palestiniens;0;0;28;0;0;0;0;1;2;0;0
départ;2;9;0;5;1;8;0;1;1;1;2
dossier;1;1;0;0;2;1;2;5;6;0;5
