"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"reuters";1;1;0,005;1;1;1;1;0,914;1;1;0
"problème";1;1;1;0,182;0;1;1;1;1;1;1
"play";0,017;1;1;1;0,991;1;1;1;1;0,181;0,277
"nord";0,018;0;0,004;1;1;1;1;1;1;1;1
"moyenne";1;0,017;1;0;1;0,015;0,819;1;1;1;1
"martin";1;0,839;1;1;1;1;1;0,76;0,521;1;0
"lumière";1;1;1;0;0,007;1;1;1;1;0,001;1
"final";0;1;1;1;1;1;1;1;1;1;1
"fan";0;1;1;1;1;1;1;1;1;0;1
"engager";1;1;1;0,034;0,982;1;0,819;0;1;1;1
"droite";1;0,839;1;1;1;1;1;0,022;0;1;1
"civil";1;1;0;0,498;1;1;1;1;1;1;1
"budget";1;1;1;1;1;0,219;0;1;0;1;1
"base";1;1;1;1;0;0,078;1;0,851;1;1;1
"arriver";0,79;0;0,653;1;1;1;1;0,409;0,223;1;1
"adapter";1;1;1;0,462;1;0,247;0;1;1;0,306;1
"accident";1;0;1;0,001;0;1;1;1;1;1;1
"écrire";0,634;1;1;0,391;1;1;1;0;0,03;0,563;1
"terme";1;1;1;1;0;1;1;0,806;1;1;1
"température";1;0;1;1;0,757;1;1;1;1;1;1
"répondre";1;0,323;1;0,426;1;0,219;0,344;0,76;0,521;1;1
"représenter";1;1;1;0;1;0,168;1;1;1;0,203;1
"quotidien";1;1;0,985;0,838;0;1;0,002;1;1;1;1
"produire";1;1;0,57;1;0,067;1;1;1;1;0;1
"prison";1;0,569;0,744;1;0,463;1;1;0,014;1;0,327;1
"part";1;0,72;1;0,838;0,119;0,469;0,229;1;1;0,919;1
"objet";1;1;0;0,289;1;0,427;1;1;0,892;0,146;1
"média";1;0,839;0,204;1;1;1;0,714;0;1;0,613;1
"moitié";1;0,76;1;0;1;0;1;1;1;1;1
"hausse";1;0,913;1;0;0,271;0;1;1;1;1;1
"fribourg";0,738;0,001;1;1;1;1;0;1;1;1;1
"feu";0,634;1;0,039;1;1;1;0,027;0,713;0,152;1;1
"essentiel";1;1;1;0,322;0;1;1;0,618;1;1;1
"défi";1;0,76;1;1;1;0,511;0,004;0,666;1;0,059;1
"découvrir";1;1;1;0,706;1;1;0,397;1;1;0;0,207
"direct";0,247;0;1;0,88;1;1;0,086;1;1;1;1
"difficile";1;1;1;0,498;0,029;0,078;0,819;0,143;1;1;0,982
"carrière";0;1;1;0,426;1;1;0,714;1;1;0,27;1
"bande";1;1;0;1;1;1;1;1;1;0,663;1
"ukraine";1;1;0,048;1;1;1;1;0;1;1;1
"territoire";1;1;0;1;1;1;1;0,3;1;1;1
"terminer";0;0,679;0,406;1;1;1;1;1;1;1;1
"ski";0;0,76;1;1;1;0,036;0,607;1;1;1;1
"responsable";1;1;0,048;1;1;1;1;0;1;1;1
"question";1;0,8;1;0,921;0,012;1;0,661;1;1;1;1
"porte";0,634;1;0,529;1;1;0;1;1;0,03;1;1
"peter";1;1;1;1;1;1;1;1;1;1;0
"ouverture";0,529;0,72;1;1;1;0,145;1;1;0;0,464;0,33
"martial";1;1;1;1;1;1;1;0,806;0,56;1;0
"laisser";1;1;1;0,014;0,757;1;1;0,013;1;0,203;1
"jeu";0;1;1;1;1;1;1;1;1;0;1
"intervention";1;1;0;1;0;1;1;0,76;1;1;1
"historique";0,213;0,72;1;1;1;1;0,069;1;0,403;0,464;1
"grave";0,934;1;0,019;1;0;1;1;0,202;1;1;1
"emji_drapeau_territoires_palestiniens";1;1;0;1;1;1;1;1;1;1;1
"départ";1;0;1;0,022;1;0;1;1;1;1;1
"dossier";1;1;1;1;1;1;1;0,022;0;1;0,171
"coût";1;1;1;1;1;0;1;1;1;1;1
"art";1;1;1;1;1;1;1;1;1;0;1
"arrivée";0,002;0;0,985;1;1;1;1;1;0,111;1;1
"adopter";1;1;1;1;1;0,065;0,386;0;0,56;1;1
"actuellement";1;1;1;0,017;1;0;0,661;0,3;1;1;1
"acteur";0,877;1;1;1;1;0,918;1;0,174;1;0;1
"vote";1;1;1;1;1;1;1;0,713;0;1;1
"vivre";0,757;1;0,29;0;0,922;1;0,109;0,967;1;1;1
"université";1;1;1;1;0;1;0,055;1;0,892;1;1
"scientifique";1;1;1;1;0;1;1;1;1;0,059;1
"protéger";1;1;0,57;0;0,003;1;1;0,76;1;1;1
"pression";1;1;1;1;0,042;0,036;1;0,266;0,024;1;1
"paix";1;1;0,005;1;1;1;1;0;1;1;1
"onu";1;1;0;1;1;1;1;0;0,481;1;1
"musique";1;1;1;1;1;1;1;1;1;0;0,922
"maison";0,989;1;0,985;1;0,699;0,028;1;0,059;1;0,464;1
"jurer";1;0,005;0,025;0,838;1;1;0,229;1;0,936;1;1
"espace";1;1;1;0,142;0,351;1;0;1;1;0,572;1
"chef";1;1;0,133;1;1;1;1;0;0;1;1
"actuel";1;1;1;1;1;0,553;0,661;0,713;0;1;1
"établir";0,934;1;0,941;0,795;0,286;0,002;1;1;1;0,864;1
"tête";0,003;1;1;0,88;1;1;0,265;1;0,131;0,972;1
"tendance";1;1;1;0;0,012;0,553;1;1;1;0,563;1
"supplémentaire";1;0,006;1;1;0,376;0;1;1;0,979;1;1
"rouge";1;0,209;1;0,001;1;1;0,501;1;1;0,036;1
"présence";1;1;1;0,838;0,699;0,003;1;1;0,936;0,173;0,699
"privé";1;0,76;1;0,88;1;0;1;1;1;1;0,042
"pratique";1;1;1;1;0,376;0,005;0,265;0,666;0,979;0,513;1
"policier";1;0,8;0;1;1;1;1;1;0;1;1
"perdre";0,063;1;0,447;1;1;0,028;1;0,059;0,403;1;1
"origine";1;0,551;1;1;0;1;0,782;1;1;1;1
"nouvel";0,634;0,008;0,529;1;0,053;1;1;1;1;0,073;1
"naturel";1;1;1;0;0,042;1;0,607;1;1;1;1
"italien";0;1;1;1;1;0,871;0,135;1;1;1;1
"h";1;0;0,078;1;1;1;1;1;1;1;1
"futur";0,989;1;1;1;0,001;1;0,554;0,233;0,936;1;1
"forme";0,989;1;1;1;1;1;0,015;1;0,936;0;1
"figure";1;1;1;0,706;1;1;1;0,029;0,063;0;1
"emji_balance_à_poids";1;1;0,48;1;1;1;1;0;0;1;1
"donnée";1;0,76;1;0,014;0;1;0,086;1;1;1;1
"crime";1;1;0;1;1;1;0,164;0;0,847;1;1
"confédération";1;1;1;1;1;0,123;0,002;1;0,014;1;0,639
"coeur";0,877;0,637;1;1;0,245;1;1;0,174;1;0,004;1
"chaîne";1;1;0,015;0,751;1;1;1;1;0,328;0,369;0,58
"blesser";1;1;0;1;1;1;1;1;1;1;1
"arrêter";1;0,72;0,003;1;0,699;1;1;0;1;1;1
"évoquer";1;1;0,004;0,88;1;1;1;0,002;0,979;0,513;1
"ère";1;1;0,488;0,09;1;1;0,021;1;1;0,059;1
"source";1;0,988;0,101;1;1;1;0,944;0;1;1;1
"souhaiter";1;1;1;1;1;0,427;0;0,047;1;0,416;1
"skieur";0;0,679;1;1;1;0,964;0,501;1;1;1;1
"saluer";1;1;1;1;1;1;1;0,57;0;0,001;1
"principal";1;1;1;0,795;0,286;1;1;0;0,365;1;1
"new";1;0,679;1;1;1;1;1;0;1;0,036;0,639
"mars";0,004;0,159;1;1;1;0,871;0,397;1;0,001;1;1
"large";0,426;1;1;1;1;0;1;1;0,328;0,004;1
"fonction";1;1;1;1;1;0,469;0,554;0,618;0;1;0,699
"expert";1;1;1;0,322;0;1;1;0,618;1;0,919;1
"député";1;1;1;1;1;1;0,069;1;0;1;1
"découverte";1;1;1;0,001;0,024;1;1;1;1;0,006;1
"conflit";1;1;0;1;1;1;1;0;0,442;1;1
"chute";0,063;0;1;0,838;1;1;1;1;1;1;1
"chercheur";1;1;1;0,014;0;1;0,607;1;1;1;1
"auteur";1;1;0,895;1;0,58;1;0,042;1;1;0,369;1
"application";0,377;0,159;1;1;0,012;0,001;1;1;1;1;1
"al";1;1;0,001;1;0,922;1;1;0;1;1;0,463
"évolution";1;0,679;1;0,001;1;0,964;0,195;1;1;0,036;1
"véhicule";1;0,183;0;1;1;1;0;1;1;1;1
"village";0,199;0,421;1;0,516;1;1;0,592;1;1;0;1
"valentin";1;1;1;1;1;1;1;1;0,936;1;0
"transport";1;0;1;1;1;1;0;1;1;1;1
"réponse";1;1;0,113;0,289;0;1;1;1;0,892;1;1
"quitter";0,213;1;0,025;0,322;1;1;1;0,233;0,403;1;1
"provoquer";1;0,236;0,003;0,838;0,33;1;1;0,01;0,403;1;1
"populaire";1;1;1;1;1;1;0;1;0,892;0,146;1
"piste";0,989;0,236;0,025;1;0,119;1;0,015;1;1;1;1
"opération";1;0,679;0;1;0;1;1;1;1;1;1
"naître";1;1;1;1;1;1;0,449;0,523;1;0;0,58
"médical";1;1;0;0,063;0;1;1;1;1;1;1
"milieu";0,181;0,679;1;0,063;0,286;1;1;0,57;1;1;1
"garder";1;1;1;1;0;1;0,109;0,122;1;1;1
"froid";1;0;1;0,257;1;1;0,903;1;1;0,808;1
"fonds";1;1;1;1;0,001;1;0,3;0,1;0,702;1;1
"durable";1;1;0,328;1;0,985;0,085;0,032;0,029;1;1;1
"choisir";1;1;1;0,051;0,245;1;1;0,037;1;0;1
"article";1;0,679;1;1;1;0,964;1;1;1;1;0
"acte";1;1;0,367;1;1;1;1;0;0;1;1
"unique";0,377;1;1;0,226;1;1;1;1;1;0;1
"stratégie";1;1;1;0,706;0,521;0,012;0;1;1;1;1
"siège";1;1;1;1;1;0,918;0,164;1;0;1;1
"réussir";0;1;1;1;1;1;1;1;0,04;0,632;1
"route";1;0,183;0,367;0,051;0,017;1;0,903;0,523;1;1;1
"reprendre";0,002;0,508;0,05;1;1;1;1;1;1;0,632;1
"possible";1;1;0,941;0,063;1;0;1;0,007;0,892;1;1
"position";1;1;0,847;1;1;1;1;0,475;0;0,75;0,985
"positif";0,818;1;1;1;0,521;0,871;0,032;1;0,8;0,098;1
"participation";0,124;1;1;1;1;1;0,843;1;0;1;1
"parler";1;1;0,847;0,706;0,207;0,871;1;0,475;0,8;1;0,985
"opposition";1;1;1;1;1;1;0,055;0;0;1;1
"oms";1;1;0,941;0,063;0;0,964;1;1;1;1;1
"netflix";1;1;1;1;0,741;0,001;1;1;1;0,001;1
"mouvement";1;0,551;0,008;1;1;1;0,109;1;0,051;1;1
"midi";1;0;0,895;1;1;1;1;1;1;1;1
"instagram";1;1;1;1;1;0,665;1;1;1;0;0,299
"inspirer";1;1;1;1;1;1;1;1;0,847;0;1
"genevois";0,377;1;1;1;1;1;0,397;1;0,063;0,02;1
"football";0;1;1;1;1;1;1;1;1;1;1
"extrême";1;1;1;1;0,58;0,103;1;0,037;0,011;0,808;1
"employé";1;1;0,895;0,257;1;0;0,008;1;1;1;1
"emji_gyrophare";1;0,594;0,001;0,706;0,985;1;1;1;0,001;1;1
"degré";1;0;1;1;1;1;1;1;1;1;1
"danger";1;0,036;0,019;0,063;0,001;1;0,96;1;1;1;1
"contenir";1;1;1;1;0;0,427;0,501;1;1;0,864;1
"vigueur";1;0,002;0,367;1;1;0,017;1;0,037;0,078;1;1
"travers";1;0,095;1;0,565;0,11;1;1;0,86;1;0,007;1
"traditionnel";1;1;1;1;0,406;1;0,72;1;1;0;1
"texte";1;1;1;1;1;1;1;0;0,752;1;1
"situer";0,757;0;0,798;0,659;1;0,307;1;1;1;1;1
"signer";0,003;1;1;1;1;1;1;0;1;1;1
"réduction";1;0,183;1;1;1;0;1;1;0,328;1;1
"reportage";1;1;0,276;1;0,604;1;1;1;1;0,489;0,06
"rencard";0;1;1;1;1;1;1;1;1;1;1
"rejoindre";0,757;0,001;1;1;1;1;1;0,122;0,752;0,281;1
"période";1;0,115;1;0;1;0,269;1;1;0,702;0,239;1
"promettre";1;1;1;1;1;0,307;1;0,427;0,752;0;1
"négociation";1;1;1;1;1;0,918;1;0;0,011;1;1
"nécessaire";1;0,594;1;1;0,521;0,871;1;0,147;0,063;1;0,521
"menacer";1;0,551;0,063;0;1;1;1;0,967;1;1;1
"journaliste";1;1;0;1;0,033;1;1;1;1;1;1
"inédit";0,923;1;1;1;0,508;1;0,944;0,623;1;0,079;1
"installer";1;0;1;1;1;0,665;0,592;0,291;1;0,512;1
"frontière";1;0,594;0;1;0,059;1;1;1;1;1;1
"entrée";1;1;0,328;1;1;1;1;0;0,063;0,75;1
"défense";1;1;0,05;1;1;1;0,087;0;1;1;1
"défendre";1;1;0,847;1;0,521;1;0,135;0,029;0,8;0,324;1
"dispositif";1;0,017;0,008;1;1;0,069;0,109;1;1;1;1
"discussion";1;1;1;1;1;1;1;0;0,001;1;1
"cyril";1;1;1;1;1;1;1;1;0,256;1;0
"culturel";1;1;1;0,79;0,651;0,908;0,55;1;1;0,01;0,651
"cour";1;1;1;1;1;0,136;0,464;0,209;0,011;1;1
"commencer";0,283;0,001;0,748;0,025;1;1;1;1;1;0,001;1
"beau";0;1;1;1;1;1;0,843;1;1;1;1
"alimentaire";1;1;0,696;0;0,024;1;1;0,86;1;1;1
"album";0,633;1;1;1;1;1;1;1;1;0;1
"activité";1;1;0,798;1;0;1;1;1;1;0,281;1
"étendre";1;0,017;0,798;0,659;1;1;0,003;1;1;1;0,922
"élire";1;1;1;1;1;1;1;0,147;0;0,75;1
"travailleur";1;0,508;1;0,612;0,406;0;0,087;1;1;1;1
"transformer";1;1;1;0,118;0,299;1;1;1;1;0;1
"trafic";1;0;1;0,196;0,922;1;1;1;1;1;1
"tiers";1;1;0,847;0,226;0,207;0;1;1;1;1;1
"supporter";0;1;1;1;1;1;1;0,335;1;1;1
"super";0;1;1;0,612;1;1;1;1;1;0,632;1
"solution";1;1;1;0,612;0,005;1;0,72;0,016;1;0,632;1
"soin";1;1;0,847;0,004;0;1;1;1;0,8;1;0,985
"septembre";1;1;1;0,142;1;0,004;1;1;0;1;1
"régime";1;1;1;0,168;0,005;1;1;0,001;0,702;1;1
"réalité";1;1;1;0,168;0,139;1;1;0,914;1;0,01;1
"riche";1;1;1;1;0,016;0;1;1;1;0,165;1
"présent";0,24;1;0,218;1;0,024;1;0,657;0,86;0,652;1;1
"préparer";1;0,421;0,002;0,516;1;1;0,213;1;1;0,165;1
"parcours";0;0,421;1;1;1;1;1;1;1;1;1
"occasion";0,329;1;1;0,032;1;1;1;1;1;0,002;0,922
"moyen";1;1;1;1;0,856;1;1;0,381;1;0,001;0,033
"ministère";1;1;0,008;1;1;1;1;0;0,051;1;1
"lutte";1;0,136;1;1;0,922;0,821;0,003;0,022;1;1;1
"largement";1;1;1;0,659;1;1;1;0,427;0;1;0,922
"interdire";1;1;1;1;0;1;0;1;1;1;1
"impliquer";1;1;1;1;0,922;1;1;0;0,752;1;1
"idée";0,329;0,551;1;0,032;1;1;0,782;1;1;0,015;1
"fête";0,24;1;1;1;0,351;0,043;0,657;1;1;1;1
"exposition";1;0,174;1;0,217;0,06;1;1;1;1;1;0,604
"exemple";1;0,508;1;1;1;1;0;1;1;0,632;1
"emji_symbole_d_avertissement";1;0,095;0,004;0;0,351;1;1;1;1;1;1
"emblématique";0,894;1;1;1;1;1;0,909;0,68;1;0;1
"déposer";1;1;0,798;1;1;1;0;1;0;1;1
"création";1;1;1;1;1;1;1;1;1;0;1
"coup";0,001;0,292;0,48;1;1;1;1;1;0,442;1;1
"classement";0;1;1;1;1;0,771;1;1;1;1;1
"clair";1;1;1;0,659;0,001;1;0,782;0,427;0,752;0,281;1
"citoyen";1;1;1;1;1;1;0;1;0;1;1
"carte";1;1;1;1;0,789;0,004;0,012;1;1;0,572;0,789
"bernois";1;1;0;1;1;0,61;0,528;1;1;0,998;1
"anthony";1;1;1;1;1;1;1;1;1;1;0
"alessandro";1;1;1;1;1;1;1;1;1;1;0
"zingaro";1;1;1;1;1;1;1;1;0,191;1;0
"visiteur";1;0,062;1;1;1;0,166;1;1;1;0;1
"violent";1;0;0;1;1;1;1;1;1;0,632;1
"valeur";1;0,939;1;1;1;0,085;1;0,138;0,389;0,282;1
"tribunal";1;1;1;1;1;1;1;0,039;0;1;1
"subir";1;1;0,798;1;0;0,069;1;1;1;1;0,922
"souza";0;1;1;1;1;1;1;1;1;1;1
"sentir";1;0;1;0,612;1;0,055;1;1;1;1;1
"récemment";1;1;0,696;0,565;1;0,718;0,067;0,08;1;0,572;1
"relation";1;1;1;0,018;0,11;1;1;0;1;1;1
"pénal";1;1;1;1;1;1;1;1;0;1;0,299
"production";1;1;1;1;0,11;0,004;0,255;1;1;0,201;1
"procédure";1;1;1;1;0,789;1;0,657;0,011;0;1;1
"presse";1;1;0,748;1;1;0,771;1;0;1;1;0,856
"pièce";1;0,988;1;0,371;1;0;1;1;1;0,866;1
"personnel";1;1;1;1;0,005;0,055;1;0,381;0,702;1;1
"ordre";1;1;0;1;1;1;0,782;0,122;0,256;1;1
"nécessiter";1;1;1;0,003;0,171;0,009;1;0,967;1;1;1
"nommer";1;0,551;1;0,659;1;1;1;0,967;0,256;0;1
"nicolas";1;0,054;1;1;1;1;1;0,014;0,004;1;1
"médecin";1;1;1;1;0;1;1;1;1;1;1
"modèle";1;1;1;1;0,045;0,821;0;1;0,752;1;1
"manifester";1;1;0;1;0,856;1;1;1;0;1;1
"katia";0;1;1;1;1;1;1;1;1;1;1
"juin";1;0,026;1;1;0,437;1;0,08;1;1;0,795;1
"htag_lerencardrts";0;1;1;1;1;1;1;1;1;1;1
"gagner";0;1;1;1;0,789;1;1;1;1;1;1
"formation";1;1;1;0,168;0,406;0,771;0,3;1;1;1;0,856
"fondation";1;1;1;0,854;0,24;0,975;0,175;1;0,924;1;0,741
"finir";0;1;0,644;1;1;1;1;1;1;1;1
"emploi";1;1;1;1;1;0;0,012;1;1;1;1
"emji_urne_électorale";1;1;1;1;1;1;0,782;1;0;1;1
"emji_globe_tourné_sur_l_afrique_et_l_europe";1;0,377;0,155;1;0,249;1;1;0;1;1;1
"diminuer";1;1;1;0;1;1;1;1;1;1;1
"croissant";1;1;1;0,659;0,922;0,009;0,109;1;1;0,078;1
"consommation";1;1;1;0,612;0,139;0,269;0;1;1;1;1
"commission";1;1;1;1;1;0,069;0,782;1;0;1;0,922
"climat";1;0,009;1;1;0,003;1;1;0,011;0,652;1;1
"chat";1;1;1;0;1;1;1;1;1;0,452;1
"bilan";1;1;0;0,659;1;1;1;1;0,752;1;1
"bas";0,24;1;1;0,565;1;0,718;0,067;1;1;0,572;1
"aérien";1;0,013;0;1;1;0,269;0,3;1;1;1;1
"arme";1;1;0;1;1;1;1;0,001;0,161;1;1
"anex";1;1;1;1;1;1;1;1;1;1;0
"améliorer";1;0,115;1;0,612;0;1;0,72;1;1;1;1
"adulte";1;1;1;0;0;1;0,255;1;1;1;1
"accepter";1;1;0,063;1;1;0,821;0,003;0,427;0,256;1;1
"étape";0,633;1;0,038;1;1;1;0,255;0,011;1;0,572;1
"voiture";0,507;1;0,59;0,468;1;1;0,005;1;1;0,998;1
"tôt";0,696;0,013;0,05;0,002;1;1;1;1;1;1;1
"travailler";1;1;1;0,419;0,047;1;1;1;1;0,104;1
"test";1;0,009;1;1;0,024;1;0,067;0,86;1;1;1
"tension";1;1;0,748;1;0,856;1;1;0;0,702;1;1
"salaire";1;1;1;0,013;1;0;0,051;1;1;1;1
"régional";1;0,095;1;1;1;0;0,067;1;1;1;1
"réforme";1;1;1;1;1;0,665;0,051;0,063;0,023;1;0,72
"refuser";1;1;0,644;1;1;1;0,001;0,803;0,002;1;1
"rapporter";1;1;0;1;1;0;1;0,914;1;1;1
"qualifié";0,283;1;0,005;1;1;1;0,002;0,914;1;1;1
"podium";0;1;1;1;1;1;1;1;1;1;1
"plateforme";1;0,421;1;1;1;0,665;0,213;0,008;1;0,034;1
"obligatoire";1;1;1;0,025;1;0,055;0;1;1;1;1
"motion";1;1;1;1;1;1;0;1;0;1;1
"menace";1;1;0,029;1;0,085;1;0,051;0,291;1;1;1
"manière";1;0,377;1;1;0,064;1;0,174;0,249;1;0,998;1
"maintenir";1;0,464;1;1;1;0;1;0,86;1;1;1
"limiter";1;1;1;0,142;0,11;0,004;1;0,86;1;1;1
"kilomètre";1;1;0,021;1;1;1;0,005;1;1;1;1
"justifier";1;1;0,05;1;1;0,269;1;0;0,702;1;1
"garantir";1;1;1;0,565;0,351;0,718;0;1;1;1;0,789
"financer";1;1;1;1;1;0,198;0,051;0;1;1;1
"explorer";1;1;1;1;1;1;1;1;1;0;1
"entrer";1;0,464;0,218;1;0,351;0;1;1;1;1;1
"décès";1;1;0,002;0,118;0,002;1;1;1;1;1;1
"date";0,633;1;1;1;1;0,043;0,067;0,335;1;1;1
"corps";1;1;0,59;1;0,064;1;0,528;1;0,548;0,452;1
"conserver";1;1;1;1;0,72;0,665;0,592;0,803;0,002;1;1
"argent";1;1;1;1;0,249;0,61;1;0,048;1;0;1
"allemagne";0,015;0,001;1;1;1;0,269;0,72;1;1;1;1
"aider";1;1;1;0,025;0,005;1;0,087;1;1;1;1
"élève";1;1;1;0,001;1;0,003;0;1;1;1;1
"véritable";1;1;1;1;0,65;0,61;1;0,048;1;0,024;1
"vendre";0,507;1;1;1;0,65;0,024;0,037;1;1;0,133;1
"ukrainien";1;1;0;1;1;1;1;0;1;1;1
"trezzini";1;1;1;1;1;1;1;1;1;1;0
"spécial";0,633;0,009;0;1;1;1;0,067;1;1;1;1
"russe";1;1;0;1;1;0,555;1;0;1;1;1
"rejeter";1;1;0,644;1;1;1;0,008;0,803;0,002;1;0,72
"procès";1;1;1;1;1;1;1;0;0,001;0,854;1
"peine";0,214;0,83;1;1;1;1;0;0,432;1;1;1
"observer";1;1;1;0,001;0;1;1;1;1;1;1
"langue";1;1;1;0,972;0,092;1;0,281;1;1;0,041;0,91
"klaunzer";1;1;1;1;1;1;1;1;1;1;0
"intérêt";1;1;1;1;0;1;0,174;0,249;1;1;1
"interroger";1;1;0,696;1;0,11;0,004;1;0,86;0,03;1;1
"interdiction";1;1;1;1;0,72;1;0;1;0,002;1;1
"insister";1;1;0,218;0,142;0;1;1;1;1;1;0,351
"ices";1;0,377;1;1;1;0;1;0,745;0,548;1;1
"ia";0,923;1;1;1;1;1;0,944;1;1;0;1
"gros";0,001;1;1;1;0,299;1;1;1;1;0,004;1
"gillieron";1;1;1;1;1;1;1;1;1;1;0
"former";1;1;1;1;0,72;1;1;0,803;0;1;1
"flauraud";1;1;1;1;1;1;1;1;1;1;0
"faux";1;1;1;1;0,65;0,024;0,528;1;1;0,998;1
"exceptionnel";1;0,078;1;0,118;1;1;1;0,001;1;1;1
"envato";1;1;1;1;0,085;0,665;1;1;1;1;0
"engagement";1;1;0,038;0,018;1;1;1;0,011;1;0,046;1
"dérouler";0,57;1;0,644;1;1;1;1;1;0,002;0;1
"décéder";1;0,64;0,821;1;1;1;1;0,245;0,008;0,005;1
"décrire";1;1;0,127;1;0,579;1;1;0,685;1;0;1
"double";0,033;1;1;1;0,011;0,61;0,174;1;1;1;1
"dizaine";1;0,377;0;0,468;1;1;1;1;0,548;1;1
"disparaître";1;1;0,696;1;0,003;1;0,657;0,335;1;0,201;1
"discours";1;1;1;1;0,65;1;1;0;0,133;1;0,65
"culture";1;1;1;1;0,056;0,677;1;0,774;1;0,251;1
"couleur";0,444;1;1;0,419;1;1;1;1;1;0;1
"comité";1;1;0,078;1;1;1;0,001;0,138;0,389;1;1
"cinéma";1;1;1;1;1;1;1;1;0,6;0;1
"chercher";1;1;1;0,118;0;1;1;1;1;1;0,72
"changer";1;0;1;1;0,007;1;1;1;1;1;1
"capitale";1;0,211;0;1;1;0,386;1;0,496;1;1;1
"capacité";1;0,062;1;1;1;1;0,037;1;1;1;0,064
"blessé";1;1;0;0,565;1;1;1;1;1;1;1
"avenir";1;1;1;1;1;1;0;1;0,548;0,998;1
"étudiant";0,444;1;1;1;0,579;0,555;0,464;1;0,495;0,934;1
"trajet";1;0;1;1;1;0,665;0,592;1;1;1;0,72
"traiter";1;1;1;0,516;0;1;1;1;0,6;1;1
"tradition";1;0,83;1;0,915;1;1;1;1;1;0;1
"taux";1;1;1;1;0;1;0,528;0,745;0,548;1;1
"supprimer";1;0;1;1;1;0;1;0,685;1;1;1
"réaction";1;1;0,59;1;0,064;1;0,528;0,745;0,016;1;1
"russie";1;1;0;1;1;1;1;0;1;1;1
"rue";1;1;1;1;1;1;1;0;0,011;1;1
"rices";1;0,334;1;1;0,579;0,017;1;1;0,495;0,934;1
"retraite";0,004;1;1;0,468;1;0,002;1;0,745;1;0,998;1
"remettre";0,991;1;1;1;0,001;1;0,464;1;0,495;1;1
"relever";1;0,988;1;1;0,508;1;0;1;0,442;0,866;1
"recommander";1;1;1;0,118;0;1;1;1;1;1;1
"rapide";1;1;0,021;1;0,001;1;0,037;1;1;1;1
"qualité";1;1;1;1;0;1;0,944;1;1;1;0,161
"qualifier";0;1;0,001;1;1;1;1;0,005;1;1;1
"prévention";1;1;1;0;1;0,198;1;1;1;1;0,72
"programme";0,776;1;1;0,276;0,013;0,386;1;0,011;1;1;1
"preuve";1;1;1;0,419;0,203;1;0,026;1;1;1;1
"pilote";1;1;1;1;0,047;1;0,026;1;1;0,104;1
"perte";1;1;1;0;0,299;0,003;1;0,803;1;1;1
"patrimoine";1;1;1;0,647;1;0,007;1;1;1;1;0,008
"patient";1;1;1;1;0;1;1;1;1;1;0,65
"passage";0,991;0,003;0,535;1;1;1;1;0,209;1;0,393;1
"parent";1;1;1;0;1;1;0;1;1;0,452;1
"message";0,776;1;1;1;0,092;1;1;1;1;0,23;0,369
"mandat";1;1;1;1;0,987;1;1;0,138;0;1;1
"main";1;1;0,001;0,854;1;0,975;1;0,368;0,237;1;1
"légende";0;0,77;1;1;1;1;1;1;1;0,017;1
"intérieur";1;0,334;0,535;1;0,579;1;0,139;0,685;0,108;0,934;1
"individu";1;0,292;0,101;1;0,032;1;0,944;0,623;1;0,866;1
"gian";1;1;1;1;1;1;1;1;1;1;0
"fifa";0;1;1;1;1;1;1;0,025;1;1;1
"ferroviaire";1;0;1;1;1;1;0,528;1;1;1;1
"ensemble";1;1;1;1;0,203;0,555;0,464;1;0,011;0,934;1
"emji_sac_plein_d_argent";1;1;1;1;1;0;0;0,745;1;0,998;1
"ehrenzeller";1;1;1;1;1;1;1;1;1;1;0
"dévoiler";0,01;0,939;1;1;1;1;1;0,56;1;0,058;1
"démocrate";1;1;1;1;1;1;1;0;1;1;1
"décennie";1;1;1;1;0,249;1;0,037;1;1;0,998;0,65
"direction";1;0;1;1;1;0,61;1;1;1;0,133;1
"différence";1;1;1;0;0;1;1;1;1;1;1
"della";1;1;1;1;1;1;1;1;1;1;0
"compétition";0;1;1;1;1;1;1;1;1;0,024;1
"centaine";1;1;0;0,096;1;0,61;1;0,745;1;0,998;1
"bénéficier";1;1;1;1;1;0;0,528;0,745;0,133;0,998;1
"blessure";0;1;0,644;1;0,016;1;0,592;1;1;1;1
"baser";1;1;0,186;1;0;0,003;1;1;1;1;1
"accusation";1;1;0,186;1;1;1;1;0;0,023;1;1
"accompagner";1;1;1;1;0,249;0,024;0,005;1;1;0,133;1
"électronique";1;1;1;1;0,91;0,386;0;1;1;1;1
"utilisation";1;1;1;1;0,249;1;0;1;0,548;1;1
"témoigner";1;1;1;0,002;0,022;0,442;1;1;1;0,795;1
"troisième";0;1;1;0,371;1;0,499;1;1;0,442;0,866;1
"tempête";0,851;0;1;1;0,987;1;1;1;1;1;1
"structure";1;1;1;1;0,437;1;0,001;1;1;0,058;0,987
"seconde";0;1;1;1;1;1;1;1;1;1;1
"sauvage";1;1;1;0;1;1;1;1;1;0,452;1
"retard";0,033;0;1;1;1;1;1;1;1;1;1
"rare";0,776;0,886;1;0,032;0,092;1;1;1;1;0,23;1
"prévenir";1;1;0,155;0,468;0,65;1;1;0,048;0,133;1;0,65
