"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16";"classe 17";"classe 18";"classe 19";"classe 20";"classe 21";"classe 22"
"*postReposts_56";-0,095;-0,098;-0,082;-0,079;-0,101;9,629;-0,086;-0,117;-0,114;-0,12;-0,082;-0,092;9,293;-0,076;-0,126;-0,086;-0,11;-0,076;-0,073;-0,114;-0,089;-0,095
"*i_0965";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;17,683;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postLikes_7200";-0,286;-0,295;2,58;-0,24;-0,305;-0,286;-0,258;-0,352;9,335;-0,362;-0,249;-0,277;-0,295;-0,23;-0,381;-0,258;-0,333;-0,23;3,072;1,525;-0,267;2,074
"*postComments_17";0,708;5,382;-0,417;-0,402;-0,511;-0,479;-0,433;-0,59;4,286;-0,606;-0,417;0,768;-0,495;-0,386;-0,639;-0,433;0,469;1,152;-0,371;0,431;-0,448;0,708
"*postReposts_13";4,183;-0,596;-0,502;0,682;0,335;0,413;-0,521;-0,711;3,077;-0,73;-0,502;-0,558;-0,596;-0,465;0,127;-0,521;-0,672;5,839;-0,446;3,077;-0,539;-0,577
"*i_0964";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;15,903;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postLikes_2100";0,115;-0,799;-0,673;0,266;14,637;0,115;0,195;-0,953;-0,927;-0,979;0,228;-0,748;-0,799;-0,623;4,832;-0,698;1,755;-0,623;0,357;0,026;-0,723;-0,774
"*postComments_12";-0,479;0,653;-0,417;-0,402;-0,511;-0,479;6,545;0,395;4,286;-0,606;0,979;0,768;-0,495;1,152;0,302;-0,433;-0,558;-0,386;-0,371;-0,574;-0,448;-0,479
"*i_0963";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_32400";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postComments_125";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postReposts_678";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postDate_27-12-2025";-0,334;1,478;-0,291;-0,28;-0,356;-0,334;-0,302;-0,412;-0,4;-0,423;-0,291;1,662;-0,345;2,257;-0,445;-0,302;-0,389;-0,269;-0,258;1,11;26,029;-0,334
"*i_0962";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;22,665;-0,047
"*postComments_67";2,802;-0,246;-0,207;-0,199;-0,254;-0,238;-0,215;-0,293;-0,285;-0,301;-0,207;-0,23;-0,246;-0,192;1,79;-0,215;-0,277;3,802;4,017;-0,285;3,09;-0,238
"*i_0961";-0,047;20,514;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postComments_45";-0,528;0,496;0,779;0,851;0,452;-0,528;-0,477;0,277;-0,633;-0,668;-0,459;5,096;-0,545;-0,425;3,013;-0,477;-0,615;0,93;-0,408;-0,633;-0,494;0,543
"*i_0960";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_5900";5,806;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;-0,175;4,648;-0,18;6,858;-0,138;-0,147;-0,115;-0,19;-0,128;-0,166;-0,115;-0,11;-0,171;-0,133;-0,142
"*i_0959";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;21,902;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postLikes_6600";-0,19;-0,196;-0,165;-0,159;-0,203;-0,19;4,483;-0,234;-0,228;-0,241;-0,165;4,094;-0,196;-0,153;-0,253;-0,172;-0,221;-0,153;-0,147;15,804;-0,178;-0,19
"*postComments_18";-0,334;-0,345;-0,291;-0,28;-0,356;-0,334;-0,302;-0,412;-0,4;-0,423;-0,291;1,662;-0,345;-0,269;6,507;10,801;-0,389;2,257;-0,258;-0,4;-0,312;1,567
"*postReposts_64";-0,095;-0,098;-0,082;-0,079;-0,101;-0,095;-0,086;-0,117;-0,114;-0,12;-0,082;9,987;-0,098;-0,076;-0,126;-0,086;-0,11;-0,076;-0,073;7,879;-0,089;-0,095
"*i_0958";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;22,665;-0,047
"*postLikes_1700";-0,626;0,275;-0,544;4,845;-0,667;-0,626;-0,565;0,122;-0,75;-0,792;-0,544;-0,605;-0,646;5,147;-0,834;4,306;-0,729;5,147;0,676;0,142;0,391;-0,626
"*postComments_119";-0,142;5,584;-0,124;-0,119;-0,152;-0,142;-0,128;-0,175;-0,171;-0,18;-0,124;-0,138;-0,147;-0,115;4,061;-0,128;-0,166;-0,115;-0,11;-0,171;6,297;-0,142
"*i_0957";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;22,665;-0,047
"*postLikes_3300";-0,577;3,969;-0,502;5,51;-0,615;-0,577;-0,521;-0,711;-0,691;-0,73;-0,502;0,458;-0,596;-0,465;0,127;-0,521;-0,672;0,752;6,196;0,213;0,507;0,413
"*i_0956";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;17,683;-0,044;-0,047
"*postComments_222";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;17,683;-0,044;-0,047
"*postReposts_36";-0,334;-0,345;-0,291;-0,28;-0,356;1,567;-0,302;-0,412;-0,4;6,982;1,991;1,662;-0,345;-0,269;-0,445;-0,302;1,175;-0,269;-0,258;1,11;-0,312;-0,334
"*i_0955";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;26,306;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postComments_85";-0,142;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;-0,175;-0,171;-0,18;-0,124;-0,138;-0,147;7,506;-0,19;-0,128;4,815;-0,115;-0,11;-0,171;-0,133;5,806
"*postReposts_48";5,806;-0,147;-0,124;-0,119;-0,152;-0,142;-0,128;-0,175;-0,171;-0,18;-0,124;-0,138;-0,147;7,506;-0,19;6,567;-0,166;-0,115;-0,11;-0,171;-0,133;-0,142
"*i_0954";-0,047;20,514;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postReposts_26";-0,626;3,436;-0,544;0,545;-0,667;0,311;0,438;0,122;-0,75;0,105;-0,544;0,349;-0,646;14,123;0,074;0,438;-0,729;-0,504;-0,484;-0,75;-0,585;-0,626
"*postDate_26-12-2025";-0,382;1,122;-0,333;-0,32;-0,408;-0,382;-0,345;-0,471;6,153;-0,484;-0,333;-0,37;7,547;-0,308;-0,509;-0,345;0,867;-0,308;-0,296;6,153;-0,357;-0,382
"*i_0953";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;20,514;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postLikes_10800";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;20,514;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postComments_674";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;20,514;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postReposts_88";-0,095;-0,098;-0,082;-0,079;-0,101;-0,095;10,776;-0,117;-0,114;-0,12;-0,082;-0,092;9,293;-0,076;-0,126;-0,086;-0,11;-0,076;-0,073;-0,114;-0,089;-0,095
"*i_0952";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;17,683;-0,044;-0,047
"*postLikes_4800";-0,675;-0,697;0,384;-0,565;-0,719;-0,675;3,784;-0,831;-0,809;14,106;-0,587;3,357;-0,697;12,754;-0,899;-0,609;-0,786;-0,544;-0,522;0,09;-0,631;0,229
"*postReposts_16";0,165;2,601;3,558;-0,607;0,118;-0,724;-0,654;0,04;0,052;-0,916;-0,63;-0,701;0,14;-0,583;-0,965;-0,654;0,065;0,39;0,444;0,052;-0,677;2,766
"*i_0951";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_3400";4,183;-0,596;-0,502;-0,483;0,335;-0,577;-0,521;0,188;0,213;2,787;0,619;-0,558;-0,596;-0,465;-0,769;0,56;-0,672;0,752;0,829;-0,691;0,507;-0,577
"*i_0950";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;18,188;-0,038;-0,037;-0,057;-0,044;-0,047
"*postLikes_5800";-0,286;-0,295;-0,249;-0,24;-0,305;-0,286;-0,258;-0,352;1,525;-0,362;2,58;-0,277;-0,295;-0,23;1,253;-0,258;1,603;-0,23;-0,221;-0,343;12,647;-0,286
"*postComments_36";-0,19;-0,196;-0,165;-0,159;-0,203;-0,19;-0,172;-0,234;-0,228;2,832;-0,165;-0,184;3,752;-0,153;2,627;-0,172;3,182;-0,153;-0,147;-0,228;-0,178;-0,19
"*i_0949";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postComments_3";9,495;-0,345;1,991;2,119;-0,356;-0,334;-0,302;-0,412;1,11;-0,423;-0,291;-0,323;-0,345;-0,269;-0,445;1,873;-0,389;2,257;-0,258;-0,4;-0,312;-0,334
"*i_0948";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;17,683;-0,044;-0,047
"*postLikes_4600";-0,431;-0,445;1,233;-0,361;-0,459;-0,431;-0,389;-0,531;-0,516;-0,545;1,233;0,99;0,856;1,43;0,44;7,64;-0,502;-0,347;-0,333;0,594;-0,403;-0,431
"*postComments_55";-0,19;-0,196;-0,165;-0,159;-0,203;3,918;4,483;-0,234;3,059;-0,241;-0,165;-0,184;-0,196;-0,153;-0,253;-0,172;-0,221;-0,153;-0,147;3,059;-0,178;-0,19
"*postReposts_20";-0,577;-0,596;-0,502;-0,483;-0,615;0,413;-0,521;-0,711;3,077;2,787;-0,502;0,458;0,372;-0,465;7,971;-0,521;-0,672;-0,465;-0,446;0,213;0,507;-0,577
"*i_0947";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;17,683;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*i_0946";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;20,514;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*i_0945";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;17,683;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postLikes_2500";0,413;-0,596;-0,502;-0,483;0,335;0,413;0,56;-0,711;3,077;0,166;-0,502;-0,558;-0,596;-0,465;-0,769;-0,521;-0,672;-0,465;-0,446;0,213;4,658;4,183
"*postComments_32";9,495;-0,345;-0,291;-0,28;-0,356;1,567;-0,302;-0,412;7,509;-0,423;-0,291;-0,323;1,478;-0,269;-0,445;-0,302;-0,389;-0,269;-0,258;-0,4;-0,312;1,567
"*i_0944";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;22,665;-0,047
"*postComments_71";-0,095;-0,098;-0,082;-0,079;-0,101;-0,095;10,776;-0,117;-0,114;-0,12;-0,082;-0,092;-0,098;-0,076;-0,126;-0,086;-0,11;-0,076;-0,073;-0,114;10,368;-0,095
"*postDate_25-12-2025";-0,238;-0,246;-0,207;3,604;-0,254;-0,238;16,552;-0,293;-0,285;-0,301;-0,207;-0,23;-0,246;-0,192;-0,317;-0,215;-0,277;3,802;-0,184;-0,285;3,09;-0,238
"*i_0943";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postComments_26";-0,334;-0,345;-0,291;29,429;-0,356;1,567;-0,302;1,05;-0,4;-0,423;-0,291;1,662;-0,345;-0,269;0,887;-0,302;-0,389;-0,269;-0,258;-0,4;-0,312;-0,334
"*postReposts_15";-0,479;-0,495;-0,417;-0,402;-0,511;-0,479;-0,433;-0,59;-0,574;-0,606;-0,417;-0,464;0,653;-0,386;0,302;17,357;-0,558;19,91;1,25;-0,574;0,833;-0,479
"*i_0942";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;23,481;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postComments_43";-0,431;-0,445;-0,375;-0,361;0,796;0,921;7,64;-0,531;0,594;-0,545;-0,375;-0,417;0,856;-0,347;-0,574;-0,389;0,64;-0,347;-0,333;-0,516;-0,403;6,633
"*i_0941";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*lang_other";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0940";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;23,481;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postLikes_7000";-0,095;-0,098;-0,082;-0,079;-0,101;-0,095;10,776;-0,117;-0,114;-0,12;-0,082;-0,092;-0,098;12,188;-0,126;-0,086;-0,11;-0,076;-0,073;-0,114;-0,089;-0,095
"*postComments_74";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;23,481;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postReposts_65";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;23,481;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*i_0939";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;26,306;-0,037;-0,057;-0,044;-0,047
"*postLikes_6300";-0,286;-0,295;-0,249;-0,24;-0,305;-0,286;-0,258;-0,352;-0,343;-0,362;-0,249;2,188;1,968;-0,23;1,253;-0,258;1,603;2,895;-0,221;-0,343;-0,267;2,074
"*postComments_132";-0,095;-0,098;-0,082;-0,079;-0,101;-0,095;-0,086;-0,117;-0,114;7,413;-0,082;-0,092;-0,098;-0,076;-0,126;-0,086;-0,11;12,188;-0,073;-0,114;-0,089;-0,095
"*postReposts_79";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;26,306;-0,037;-0,057;-0,044;-0,047
"*i_0938";-0,047;-0,049;-0,041;25,295;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postLikes_5700";1,198;7,547;-0,333;1,669;-0,408;-0,382;-0,345;-0,471;-0,458;0,715;1,56;1,278;-0,395;1,787;-0,509;-0,345;-0,446;-0,308;-0,296;-0,458;-0,357;-0,382
"*postComments_511";-0,047;-0,049;-0,041;25,295;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postReposts_81";-0,047;-0,049;-0,041;25,295;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*i_0937";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postReposts_18";0,311;0,275;0,489;-0,524;-0,667;0,311;-0,565;-0,771;-0,75;-0,792;0,489;0,349;-0,646;-0,504;2,127;-0,565;-0,729;14,123;-0,484;2,624;-0,585;-0,626
"*postDate_24-12-2025";-0,334;-0,345;-0,291;-0,28;-0,356;1,567;1,873;-0,412;-0,4;-0,423;-0,291;-0,323;1,478;2,257;0,887;-0,302;1,175;-0,269;-0,258;-0,4;-0,312;1,567
"*i_0936";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;23,481;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postComments_6";2,074;-0,295;-0,249;-0,24;-0,305;-0,286;2,44;9,018;1,525;-0,362;2,58;-0,277;-0,295;-0,23;-0,381;-0,258;-0,333;-0,23;-0,221;-0,343;-0,267;-0,286
"*postReposts_8";-0,923;-0,953;-0,803;-0,773;-0,983;-0,923;2,061;0,949;0;-1,167;2,226;0,037;-0,953;2,6;0,742;2,061;4,411;-0,743;-0,714;0;-0,863;0,025
"*i_0935";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_5600";-0,286;-0,295;-0,249;-0,24;10,794;-0,286;2,44;-0,352;-0,343;1,382;2,58;-0,277;-0,295;2,895;-0,381;-0,258;-0,333;-0,23;-0,221;-0,343;-0,267;-0,286
"*postComments_167";-0,047;20,514;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postReposts_118";-0,095;-0,098;-0,082;-0,079;-0,101;-0,095;10,776;-0,117;-0,114;-0,12;-0,082;9,987;-0,098;-0,076;-0,126;-0,086;-0,11;-0,076;-0,073;-0,114;-0,089;-0,095
"*i_0934";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;21,186
"*postComments_168";-0,142;5,584;-0,124;-0,119;-0,152;-0,142;-0,128;-0,175;-0,171;-0,18;-0,124;-0,138;-0,147;-0,115;-0,19;-0,128;4,815;-0,115;-0,11;-0,171;-0,133;5,806
"*postReposts_44";-0,334;-0,345;1,991;-0,28;1,395;-0,334;-0,302;-0,412;-0,4;-0,423;-0,291;-0,323;-0,345;-0,269;6,507;-0,302;-0,389;-0,269;-0,258;-0,4;1,764;9,495
"*i_0933";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;20,514;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postLikes_3600";6,633;-0,445;-0,375;1,327;-0,459;-0,431;-0,389;-0,531;0,594;-0,545;-0,375;-0,417;0,856;-0,347;-0,574;-0,389;5,328;-0,347;1,542;-0,516;-0,403;0,921
"*i_0932";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;26,306;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postLikes_6400";-0,238;-0,246;-0,207;-0,199;-0,254;-0,238;-0,215;-0,293;2,128;1,95;-0,207;-0,23;-0,246;3,802;-0,317;-0,215;-0,277;3,802;-0,184;-0,285;3,09;-0,238
"*postReposts_55";3,918;3,752;-0,165;-0,159;-0,203;-0,19;-0,172;-0,234;-0,228;-0,241;-0,165;-0,184;3,752;5,182;-0,253;-0,172;-0,221;-0,153;-0,147;-0,228;-0,178;-0,19
"*i_0931";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;18,188;-0,038;-0,037;-0,057;-0,044;-0,047
"*postReposts_23";0,165;0,14;0,298;-0,607;0,118;0,165;-0,654;0,04;0,052;1,703;-0,63;-0,701;0,14;-0,583;0,015;-0,654;0,065;-0,583;4,333;-0,868;0,224;-0,724
"*i_0930";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_9000";-0,095;9,293;-0,082;-0,079;-0,101;-0,095;-0,086;-0,117;-0,114;-0,12;-0,082;-0,092;9,293;-0,076;-0,126;-0,086;-0,11;-0,076;-0,073;-0,114;-0,089;-0,095
"*postComments_259";-0,095;-0,098;-0,082;-0,079;-0,101;-0,095;-0,086;-0,117;-0,114;7,413;-0,082;-0,092;-0,098;12,188;-0,126;-0,086;-0,11;-0,076;-0,073;-0,114;-0,089;-0,095
"*postReposts_1400";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0929";-0,047;-0,049;-0,041;-0,04;-0,05;21,186;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postLikes_1300";-0,286;-0,295;-0,249;-0,24;-0,305;11,662;-0,258;-0,352;-0,343;-0,362;-0,249;-0,277;-0,295;-0,23;-0,381;2,44;1,603;2,895;-0,221;1,525;-0,267;-0,286
"*postComments_38";-0,528;-0,545;-0,459;-0,442;0,452;13,429;-0,477;0,277;-0,633;-0,668;0,779;-0,511;0,496;-0,425;-0,704;0,712;-0,615;0,93;-0,408;0,307;-0,494;0,543
"*i_0928";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;15,903;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postComments_24";0,708;-0,495;0,979;-0,402;-0,511;-0,479;-0,433;4,102;-0,574;0,362;0,979;0,768;-0,495;-0,386;3,606;-0,433;-0,558;-0,386;-0,371;-0,574;0,833;-0,479
"*i_0927";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;21,902;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postComments_66";1,567;1,478;-0,291;2,119;-0,356;-0,334;-0,302;-0,412;-0,4;-0,423;-0,291;1,662;-0,345;2,257;-0,445;-0,302;-0,389;-0,269;2,406;-0,4;-0,312;1,567
"*postReposts_160";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;21,902;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postDate_23-12-2025";4,183;-0,596;0,619;-0,483;-0,615;0,413;-0,521;0,188;0,213;-0,73;0,619;0,458;0,372;-0,465;0,127;0,56;-0,672;-0,465;0,829;-0,691;-0,539;-0,577
"*i_0926";-0,047;-0,049;24,356;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postLikes_5300";-0,479;0,653;6,889;-0,402;-0,511;-0,479;-0,433;0,395;-0,574;3,928;0,979;-0,464;0,653;-0,386;0,302;-0,433;-0,558;-0,386;1,25;-0,574;-0,448;-0,479
"*postReposts_31";-0,286;-0,295;2,58;-0,24;-0,305;-0,286;2,44;1,451;-0,343;-0,362;-0,249;-0,277;-0,295;-0,23;-0,381;-0,258;-0,333;2,895;-0,221;-0,343;12,647;-0,286
"*i_0925";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;20,514;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*i_0924";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;24,356;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postLikes_1900";0,311;-0,646;-0,544;-0,524;0,243;3,632;0,438;0,122;-0,75;-0,792;0,489;0,349;3,436;-0,504;-0,834;-0,565;0,164;-0,504;0,676;0,142;-0,585;-0,626
"*i_0923";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;17,204;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postComments_83";-0,238;-0,246;-0,207;-0,199;-0,254;-0,238;-0,215;2,037;-0,285;-0,301;-0,207;-0,23;2,672;3,802;-0,317;-0,215;-0,277;3,802;4,017;-0,285;-0,222;-0,238
"*i_0922";21,186;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;-0,057;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postLikes_1200";0,413;-0,596;-0,502;14,965;0,335;-0,577;0,56;-0,711;-0,691;-0,73;-0,502;-0,558;-0,596;-0,465;-0,769;4,921;-0,672;0,752;-0,446;0,213;0,507;0,413
"*postComments_5";11,887;0,372;0,619;-0,483;-0,615;-0,577;0,56;-0,711;3,077;-0,73;5,205;0,458;-0,596;-0,465;-0,769;-0,521;-0,672;0,752;-0,446;-0,691;-0,539;-0,577
"*i_0921";-0,047;-0,049;-0,041;-0,04;-0,05;-0,047;-0,043;-0,058;17,683;-0,06;-0,041;-0,046;-0,049;-0,038;-0,063;-0,043;-0,055;-0,038;-0,037;-0,057;-0,044;-0,047
"*postLikes_6800";-0,286;-0,295;2,58;-0,24;-0,305;-0,286;-0,258;-0,352;1,525;1,382;-0,249;-0,277;-0,295;-0,23;8,158;-0,258;-0,333;-0,23;3,072;-0,343;-0,267;-0,286
