"";"banalfreq";"X.rts_a";"X.rts_i"
"relativiser";18;-1,2649;1,2649
"emji_arc_en_ciel";14;0,6565;-0,6565
"hugo";11;0,2515;-0,2515
"millénaire";11;-0,357;0,357
"talentueux";15;-0,2989;0,2989
"électeur";15;-1,8376;1,8376
"serpent";15;0,3032;-0,3032
"case";16;-0,9706;0,9706
"check";11;-1,0984;1,0984
"jus";10;0,6407;-0,6407
"planétaire";11;-0,6542;0,6542
"pétrolier";25;-1,886;1,886
"complexité";10;-0,2629;0,2629
"anticiper";11;-1,0984;1,0984
"chômeur";20;-1,5793;1,5793
"abstenir";15;-0,5184;0,5184
"représentatif";31;-0,6183;0,6183
"incarner";15;-1,262;1,262
"annexer";12;-1,2763;1,2763
"vatican";10;1,0725;-1,0725
"lyon";14;-0,2261;0,2261
"introduire";19;-0,2593;0,2593
"autonomie";16;0,4131;-0,4131
"fédération";23;-1,1611;1,1611
"frouze";14;-0,7009;0,7009
"sirène";12;0,3685;-0,3685
"ecoute";12;-0,7957;0,7957
"suppression";14;-1,6465;1,6465
"instruction";24;1,3287;-1,3287
"12h";11;-0,6542;0,6542
"activer";13;-0,9447;0,9447
"ciné";10;-0,5215;0,5215
"cata";14;1,0168;-1,0168
"ice";12;-0,7957;0,7957
"carburant";11;-1,0984;1,0984
"rendez_vous";21;-0,2435;0,2435
"concurrent";10;0,6407;-0,6407
"complément";16;-0,381;0,381
"emballer";11;0,486;-0,486
"contradictoire";17;-0,4716;0,4716
"déforestation";13;-0,5772;0,5772
"dérégler";14;-1,6465;1,6465
"néfaste";14;-0,417;0,417
"incapacité";16;-1,4287;1,4287
"informatique";21;0,3673;-0,3673
"grossier";13;-0,3248;0,3248
"plateformes";18;-1,7753;1,7753
"fair";15;-0,5184;0,5184
"raisonner";18;-0,8697;0,8697
"transférer";11;-1,0984;1,0984
"démission";11;-0,357;0,357
"fièrement";12;-0,2427;0,2427
"paradoxe";14;-1,1004;1,1004
"déconnecter";25;-1,0641;1,0641
"inclusif";17;-1,5999;1,5999
"4k";11;-0,357;0,357
"esquiver";10;-0,9265;0,9265
"masquer";15;-1,262;1,262
"algorithme";12;-1,2763;1,2763
"tdah";12;-0,2427;0,2427
"pc";30;-0,7523;0,7523
"écriture";35;-0,5467;0,5467
"incompétent";28;-1,8749;1,8749
"apologie";14;-1,1004;1,1004
"chèque";11;-0,357;0,357
"garde";17;-0,2775;0,2775
"sociologique";10;-0,9265;0,9265
"matériau";14;-0,417;0,417
"inox";10;-1,5343;1,5343
"vider";18;-0,8697;0,8697
"diminution";15;-1,8376;1,8376
"antiquité";11;-0,357;0,357
"giec";15;1,2202;-1,2202
"chuter";15;-1,8376;1,8376
"disparaitre";12;-0,2427;0,2427
"avérer";22;-1,0316;1,0316
"bullshit";12;-0,7957;0,7957
"affaiblir";12;-1,958;1,958
"psychopathe";12;-0,4622;0,4622
"justification";12;-1,2763;1,2763
"mathématique";12;0,3685;-0,3685
"programmer";12;-1,2763;1,2763
"pertinence";12;0,6478;-0,6478
"greta";16;0,6663;-0,6663
"nestlé";12;-0,7957;0,7957
"crasse";11;0,2515;-0,2515
"prolo";10;-0,9265;0,9265
"nestle";11;-1,0984;1,0984
"fondation";12;-1,958;1,958
"zero";11;-1,0984;1,0984
"pente";12;-0,4622;0,4622
"engraisser";11;-0,6542;0,6542
"surpopulation";10;-0,2629;0,2629
"décimer";10;-0,9265;0,9265
"aberration";21;-0,9072;0,9072
"immonde";19;-0,676;0,676
"sélectionner";24;-0,4483;0,4483
"spa";11;0,2515;-0,2515
"trajectoire";12;-1,2763;1,2763
"assassin";15;-0,2989;0,2989
"consentement";20;-1,1361;1,1361
"probable";12;-1,2763;1,2763
"vi";10;-0,5215;0,5215
"parasite";17;0,3259;-0,3259
"inciter";20;-1,5793;1,5793
"farine";11;-1,7447;1,7447
"désespérant";11;-0,6542;0,6542
"world";16;-0,9706;0,9706
"embaucher";26;-1,1885;1,1885
"interpréter";25;-1,886;1,886
"endoctriner";10;-0,2629;0,2629
"assistant";25;-1,0641;1,0641
"calculette";13;1,8173;-1,8173
"grammaire";14;0,6565;-0,6565
"implication";13;-0,9447;0,9447
"abord";10;-0,5215;0,5215
"dictée";10;0,6407;-0,6407
"universitaire";14;-1,6465;1,6465
"blablabla";12;-0,4622;0,4622
"véridique";13;0,2785;-0,2785
"biologie";12;-1,2763;1,2763
"perroquet";16;-1,4287;1,4287
"3ème";16;-1,4287;1,4287
"division";10;0,6407;-0,6407
"emji_femme_qui_hausse_les_épaules_peau_légèrement_mate";16;-1,4287;1,4287
"agacer";10;0,3428;-0,3428
"empreinte";19;-1,9544;1,9544
"hiérarchie";10;-0,5215;0,5215
"parenthèse";10;0,6407;-0,6407
"alzheimer";10;-0,2629;0,2629
"inclusion";10;-0,9265;0,9265
"livraison";13;-0,5772;0,5772
"quotidiennement";18;-1,2649;1,2649
"géographie";13;-0,5772;0,5772
"robert";15;1,2202;-1,2202
"gravement";14;-1,1004;1,1004
"rigoureux";11;-0,6542;0,6542
"prématuré";10;-0,2629;0,2629
"compliquer";16;-0,9706;0,9706
"imbécile";14;0,3917;-0,3917
"romandie";15;-0,5184;0,5184
"organe";24;-1,2955;1,2955
"champagne";12;-1,2763;1,2763
"séjour";28;-0,5747;0,5747
"gain";24;-1,728;1,728
"semblable";13;0,5042;-0,5042
"manifestement";15;-0,8323;0,8323
"adaptation";19;-1,9544;1,9544
"motorisé";12;-1,958;1,958
"réguler";26;-0,2699;0,2699
"traversée";10;-1,5343;1,5343
"focus";11;-0,357;0,357
"nuancé";12;-1,2763;1,2763
"créature";15;1,2202;-1,2202
"recours";12;-1,2763;1,2763
"emji_billet_avec_des_ailes";16;-0,9706;0,9706
"tf";12;-1,958;1,958
"commande";15;-1,8376;1,8376
"poussette";11;-0,357;0,357
"piéger";20;0,9903;-0,9903
"vigilance";11;0,8322;-0,8322
"désagréable";20;0,9903;-0,9903
"gérant";10;-0,2629;0,2629
"score";12;-0,4622;0,4622
"vigilant";12;1,0383;-1,0383
"suspendre";17;-0,7455;0,7455
"dalle";20;0,452;-0,452
"chirurgien";12;-0,4622;0,4622
"yann";12;0,3685;-0,3685
"trés";12;1,5595;-1,5595
"vengeance";12;-1,2763;1,2763
"honorer";10;-0,2629;0,2629
"biodiversité";32;-0,7038;0,7038
"carnivore";26;-0,2699;0,2699
"céréale";20;0,6875;-0,6875
"abandon";19;-0,2593;0,2593
"brut";16;-0,9706;0,9706
"inconditionnel";15;-0,5184;0,5184
"affamé";12;-0,7957;0,7957
"nid";13;-0,3248;0,3248
"vegan";23;-1,5737;1,5737
"verrouiller";10;-0,9265;0,9265
"chaton";19;-0,2593;0,2593
"espérance";20;0,277;-0,277
"corrélation";12;-1,958;1,958
"amérindien";11;-1,7447;1,7447
"espere";11;-0,357;0,357
"garantie";22;-1,9102;1,9102
"swiss";19;-0,676;0,676
"connexion";13;-0,9447;0,9447
"prélever";11;-1,0984;1,0984
"décombre";10;-1,5343;1,5343
"provocation";12;-0,4622;0,4622
"infliger";17;-1,5999;1,5999
"maçon";12;-1,958;1,958
"mordre";19;-1,9544;1,9544
"cueillir";11;1,9502;-1,9502
"caoutchouc";11;-0,357;0,357
"gluten";13;-0,5772;0,5772
"palais";21;-0,401;0,401
"naturaliser";21;-1,7429;1,7429
"bisounours";21;-1,7429;1,7429
"milan";10;0,3428;-0,3428
"frein";10;-0,9265;0,9265
"résulter";11;-1,0984;1,0984
"pragmatique";15;-0,5184;0,5184
"déformer";11;-1,7447;1,7447
"emji_applaudissements_peau_légèrement_mate";19;-1,0001;1,0001
"fast";19;-1,0001;1,0001
"uni";10;-1,5343;1,5343
"intelligemment";14;-0,2261;0,2261
"anéantir";15;-1,262;1,262
"nes";12;-1,958;1,958
"gta";21;-0,6188;0,6188
"vieillissement";10;-0,5215;0,5215
"finale";10;0,3428;-0,3428
"uefa";20;0,452;-0,452
"vraisemblablement";10;-0,9265;0,9265
"rural";11;-0,6542;0,6542
"vérification";12;-0,4622;0,4622
"baguette";10;-0,2629;0,2629
"drastiquement";15;-1,8376;1,8376
"cambrioler";14;-1,6465;1,6465
"préventif";11;-1,7447;1,7447
"bibi";10;-1,5343;1,5343
"penalty";10;0,6407;-0,6407
"adversaire";10;-0,2629;0,2629
"règlement";12;-0,7957;0,7957
"tournoi";13;-0,3248;0,3248
"emji_pêche";10;0,3428;-0,3428
"économiquement";12;-1,958;1,958
"arabo";11;-1,0984;1,0984
"bilatéral";13;-1,4592;1,4592
"locataire";21;-0,401;0,401
"grenade";11;-1,7447;1,7447
"décevant";13;-1,4592;1,4592
"expertise";10;-1,5343;1,5343
"obséder";10;-0,5215;0,5215
"patrie";10;-0,9265;0,9265
"compétent";12;-1,958;1,958
"pacte";11;-1,7447;1,7447
"jogging";26;-1,5775;1,5775
"orchestrer";10;-0,9265;0,9265
"proteger";10;-0,9265;0,9265
"squatter";11;1,9502;-1,9502
"urss";10;-0,9265;0,9265
"entièreté";11;-0,6542;0,6542
"tabasser";21;-0,6188;0,6188
"poussin";24;0,4873;-0,4873
"arrogant";13;-0,3248;0,3248
"emji_index_pointant_vers_l_utilisateur";18;-1,7753;1,7753
"préférable";10;-1,5343;1,5343
"moralement";16;-1,4287;1,4287
"trinquer";10;-1,5343;1,5343
"dévier";13;-1,4592;1,4592
"cardiaque";17;-0,4716;0,4716
"gitan";11;-1,7447;1,7447
"express";18;-0,8697;0,8697
"compétitif";11;-1,7447;1,7447
"pyjama";18;-0,5702;0,5702
"exclusion";12;-1,958;1,958
"1x";10;-1,5343;1,5343
"surplus";10;-1,5343;1,5343
"boycott";10;-1,5343;1,5343
"diplomatie";15;-1,8376;1,8376
"impérialiste";11;-1,7447;1,7447
"compartiment";10;-0,9265;0,9265
"supposition";13;-1,4592;1,4592
"asile";11;-1,7447;1,7447
