"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16";"classe 17";"classe 18";"classe 19";"classe 20";"classe 21";"classe 22"
"*i_0966";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;21,014;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postComments_152";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;21,014;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postReposts_56";-0,067;-0,078;-0,078;-0,08;-0,129;-0,083;-0,121;-0,071;-0,13;-0,066;-0,098;-0,094;-0,132;-0,083;9,536;-0,08;-0,094;-0,098;-0,073;7,929;-0,13;-0,11
"*i_0965";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;24,262;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0964";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;17,792;-0,065;-0,055
"*i_0963";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;15,22;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_32400";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;15,22;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postReposts_678";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;15,22;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postDate_27-12-2025";-0,304;-0,354;1,347;-0,361;-0,582;-0,373;-0,549;-0,323;-0,589;1,848;-0,444;0,93;0,382;-0,373;0,899;-0,361;6,658;-0,444;-0,329;0,601;0,396;-0,496
"*i_0962";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;21,333;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0961";-0,034;-0,039;25,568;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0960";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;15,393;-0,055
"*i_0959";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;21,014;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_6600";3,453;-0,236;-0,236;-0,24;-0,387;-0,248;-0,365;-0,215;-0,392;3,556;-0,295;-0,283;-0,396;2,556;2,04;-0,24;-0,283;-0,295;-0,219;-0,339;1,173;1,61
"*i_0958";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;21,333;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postComments_119";-0,067;-0,078;-0,078;-0,08;-0,129;-0,083;-0,121;-0,071;-0,13;-0,066;-0,098;9,695;-0,132;-0,083;-0,095;-0,08;-0,094;-0,098;-0,073;-0,113;-0,13;8,163
"*i_0957";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;21,333;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0956";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;30,448;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postComments_222";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;30,448;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postReposts_36";-0,202;-0,236;2,766;-0,24;-0,387;-0,248;-0,365;-0,215;-0,392;17,776;1,943;-0,283;-0,396;-0,248;2,04;2,693;-0,283;-0,295;-0,219;-0,339;-0,392;-0,33
"*i_0955";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;17,792;-0,065;-0,055
"*postReposts_48";-0,168;-0,196;-0,196;-0,2;-0,322;-0,207;-0,304;-0,179;-0,326;-0,165;2,643;-0,235;-0,33;3,392;-0,239;3,559;2,823;-0,246;-0,182;2,143;-0,326;-0,275
"*i_0954";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;30,448;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postReposts_26";0,825;-0,513;-0,513;-0,522;-0,843;-0,541;-0,795;0,713;-0,852;0,866;0,268;0,316;-0,862;-0,541;-0,624;0,531;0,316;-0,643;-0,476;2,632;6,59;0,166
"*i_0953";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;18,262
"*postComments_674";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;18,262
"*i_0952";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;30,448;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0951";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;21,014;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0950";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;25,118;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0949";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;21,333;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0948";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;18,262
"*postLikes_4600";-0,338;-0,394;1,079;-0,401;-0,647;-0,415;-0,61;-0,359;0,267;-0,331;5,304;0,716;-0,662;0,965;0,69;-0,401;-0,472;-0,494;-0,366;0,436;0,267;0,472
"*i_0947";-0,034;-0,039;25,568;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0946";-0,034;-0,039;25,568;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0945";-0,034;25,568;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0944";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;21,333;-0,049;-0,036;-0,056;-0,065;-0,055
"*postDate_25-12-2025";-0,168;-0,196;-0,196;-0,2;-0,322;-0,207;1,9;-0,179;-0,326;-0,165;-0,246;2,823;-0,33;3,392;-0,239;-0,2;2,823;-0,246;-0,182;-0,282;1,69;-0,275
"*i_0943";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0942";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;24,262;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0940";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;15,393;-0,055
"*postReposts_65";-0,067;-0,078;-0,078;-0,08;-0,129;-0,083;-0,121;-0,071;-0,13;-0,066;-0,098;-0,094;-0,132;-0,083;-0,095;-0,08;-0,094;-0,098;-0,073;-0,113;6,733;8,163
"*i_0939";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;16,511;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postReposts_79";-0,067;-0,078;-0,078;-0,08;-0,129;-0,083;7,29;13,063;-0,13;-0,066;-0,098;-0,094;-0,132;-0,083;-0,095;-0,08;-0,094;-0,098;-0,073;-0,113;-0,13;-0,11
"*i_0938";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;21,333;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postComments_511";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;21,333;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0937";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;28,075;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postReposts_18";0,309;-0,713;-0,713;-0,726;-1,171;-0,751;-1,104;0,245;-1,184;-0,599;-0,893;0,049;-1,197;2,448;1,81;0,147;-0,854;-0,893;-0,662;1,21;8,256;10,722
"*i_0936";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;24,262;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0935";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;21,333;-0,049;-0,036;-0,056;-0,065;-0,055
"*postReposts_118";-0,067;-0,078;-0,078;-0,08;-0,129;-0,083;-0,121;-0,071;-0,13;-0,066;-0,098;-0,094;-0,132;-0,083;-0,095;-0,08;9,695;-0,098;-0,073;-0,113;6,733;-0,11
"*i_0934";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;20,402;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postReposts_44";-0,202;-0,236;2,766;-0,24;-0,387;2,556;-0,365;-0,215;-0,392;-0,198;1,943;2,09;-0,396;2,556;-0,287;-0,24;2,09;-0,295;-0,219;-0,339;-0,392;-0,33
"*i_0933";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;24,262;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0932";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postReposts_55";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;17,792;-0,065;-0,055
"*i_0931";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;30,448;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0930";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;21,333;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_9000";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;21,333;-0,049;-0,036;-0,056;-0,065;-0,055
"*postComments_259";-0,101;-0,118;-0,118;-0,12;-0,193;-0,124;-0,182;-0,107;-0,195;-0,099;-0,147;-0,141;-0,198;-0,124;-0,143;7,101;5,847;-0,147;-0,109;-0,169;-0,195;4,832
"*postReposts_1400";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;21,333;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0929";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;15,393;-0,055
"*i_0928";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;24,262;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0927";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;21,014;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postDate_23-12-2025";-0,338;-0,394;1,079;1,04;-0,647;-0,415;-0,61;-0,359;0,267;1,519;0,64;-0,472;-0,662;-0,415;5,541;-0,401;-0,472;-0,494;-0,366;4,3;0,267;-0,552
"*i_0926";-0,034;-0,039;25,568;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_5300";1,782;-0,354;1,347;-0,361;-0,582;-0,373;-0,549;1,602;-0,589;1,848;-0,444;-0,425;-0,595;-0,373;0,899;8,311;0,93;-0,444;-0,329;-0,509;-0,589;0,643
"*i_0925";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0924";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;21,014;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0923";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;15,393;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0922";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;30,448;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0921";-0,034;-0,039;-0,039;25,118;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_6800";-0,135;-0,157;-0,157;4,878;-0,258;-0,165;-0,243;-0,143;-0,261;-0,132;3,717;-0,188;-0,264;-0,165;-0,191;-0,16;-0,188;-0,197;-0,146;3,08;-0,261;3,194
"*i_0920";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;20,402;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0919";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;17,792;-0,065;-0,055
"*i_0918";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;15,393;-0,055
"*postLikes_9100";-0,168;-0,196;-0,196;-0,2;-0,322;-0,207;-0,304;4,139;-0,326;-0,165;-0,246;-0,235;-0,33;-0,207;-0,239;-0,2;-0,235;-0,246;-0,182;11,964;1,69;2,233
"*postReposts_264";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;15,393;-0,055
"*i_0917";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0916";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;17,792;-0,065;-0,055
"*postComments_145";-0,067;-0,078;-0,078;-0,08;-0,129;-0,083;-0,121;-0,071;-0,13;-0,066;-0,098;-0,094;-0,132;-0,083;-0,095;-0,08;-0,094;-0,098;-0,073;7,929;6,733;-0,11
"*postReposts_59";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;17,792;-0,065;-0,055
"*i_0915";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0914";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;25,118;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0913";-0,034;-0,039;25,568;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0912";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;20,402;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0911";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;21,333;-0,049;-0,036;-0,056;-0,065;-0,055
"*postReposts_155";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;21,333;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0910";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;21,014;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0909";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;21,333;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postReposts_80";-0,101;-0,118;-0,118;-0,12;-0,193;-0,124;-0,182;-0,107;-0,195;-0,099;-0,147;5,847;-0,198;6,817;-0,143;-0,12;-0,141;-0,147;-0,109;-0,169;-0,195;4,832
"*i_0908";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0907";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;21,014;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0906";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;24,262;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0905";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0904";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;20,402;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0903";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;28,075;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postLikes_727";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;28,075;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0902";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postReposts_225";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0901";-0,034;-0,039;25,568;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0900";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0899";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;15,393;-0,055
"*postLikes_5500";-0,304;-0,354;-0,354;-0,361;-0,582;-0,373;-0,549;-0,323;-0,589;-0,298;-0,444;0,93;0,382;-0,373;0,899;1,302;-0,425;-0,444;-0,329;0,601;4,104;5,329
"*postComments_161";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;15,393;-0,055
"*postReposts_172";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;15,393;-0,055
"*i_0898";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0897";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;28,075;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*postReposts_158";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;28,075;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0896";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;15,393;-0,055
"*postLikes_5200";-0,27;-0,315;10,004;-0,32;-0,517;-0,332;-0,487;-0,287;-0,523;-0,264;1,105;-0,377;-0,529;1,541;-0,383;1,64;1,208;-0,394;-0,292;-0,452;0,574;0,871
"*postReposts_130";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;15,393;-0,055
"*i_0895";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;18,262
"*postComments_140";-0,101;-0,118;-0,118;-0,12;-0,193;-0,124;-0,182;-0,107;-0,195;-0,099;-0,147;-0,141;-0,198;-0,124;-0,143;-0,12;-0,141;-0,147;-0,109;4,678;3,889;4,832
"*postDate_20-12-2025";-0,27;-0,315;-0,315;-0,32;-0,517;-0,332;-0,487;-0,287;-0,523;2,267;-0,394;-0,377;-0,529;-0,332;7,755;1,64;-0,377;-0,394;-0,292;6,175;-0,523;6,405
"*i_0894";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;30,448;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0893";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;18,262
"*postComments_308";-0,067;-0,078;-0,078;-0,08;-0,129;-0,083;-0,121;-0,071;-0,13;-0,066;-0,098;9,695;-0,132;-0,083;-0,095;-0,08;-0,094;-0,098;-0,073;-0,113;-0,13;8,163
"*i_0892";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;25,118;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0891";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;17,792;-0,065;-0,055
"*i_0890";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;17,792;-0,065;-0,055
"*i_0889";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_11400";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;17,792;-0,065;-0,055
"*postComments_487";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0888";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;21,014;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0887";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0886";-0,034;-0,039;-0,039;-0,04;-0,064;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;21,014;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
"*i_0885";-0,034;-0,039;-0,039;-0,04;15,569;-0,041;-0,061;-0,036;-0,065;-0,033;-0,049;-0,047;-0,066;-0,041;-0,048;-0,04;-0,047;-0,049;-0,036;-0,056;-0,065;-0,055
