"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16";"classe 17";"classe 18";"classe 19";"classe 20";"classe 21";"classe 22"
"ambiance";-0,348;-0,447;5,887;-0,397;-0,667;0,145;-0,316;68,618;-0,667;-0,43;3,973;-0,48;-0,632;-0,381;-0,771;-0,316;-0,547;0,278;-0,564;-0,771;-0,718;-0,48
"tête";-0,316;1,038;-0,421;-0,361;-0,605;-0,684;226,482;-0,316;-0,605;-0,391;-0,543;-0,436;0,431;-0,346;-0,7;-0,286;-0,497;-0,589;-0,512;-0,7;-0,652;-0,436
"tsr";-0,284;-0,365;-0,378;-0,324;0,515;-0,615;-0,257;11,463;-0,544;-0,351;-0,488;-0,392;-0,516;1,745;-0,629;-0,257;-0,446;0,554;-0,46;-0,629;11,951;1,127
"sortir";5,556;-0,613;-0,635;-0,545;-0,914;-1,033;-0,433;-0,477;-0,914;3,973;0,08;3,29;0,052;4,839;-1,057;-0,433;0,137;-0,89;-0,774;1,199;0,01;0,251
"reportage";-0,157;-0,201;-0,209;-0,179;1,956;-0,34;-0,142;-0,157;-0,3;-0,194;-0,27;16,403;-0,285;-0,172;-0,347;-0,142;-0,247;-0,293;-0,254;1,529;1,727;-0,216
"présent";-0,348;16,574;0,762;-0,397;-0,667;-0,753;-0,316;-0,348;3,31;-0,43;0,372;0,698;0,307;-0,381;-0,771;-0,316;-0,547;0,278;0,448;-0,771;-0,718;-0,48
"propre";-0,157;3,552;-0,209;-0,179;-0,3;-0,34;-0,142;-0,157;-0,3;-0,194;-0,27;3,213;-0,285;-0,172;-0,347;5,609;-0,247;2,04;-0,254;-0,347;1,727;-0,216
"maison";-0,348;-0,447;-0,463;-0,397;-0,667;8,284;-0,316;-0,348;-0,667;0,906;-0,598;0,698;-0,632;-0,381;2,543;-0,316;-0,547;0,278;0,448;0,128;0,183;-0,48
"joueur";-0,125;-0,161;-0,167;5,641;-0,24;-0,271;-0,114;-0,125;-0,24;-0,155;-0,215;-0,173;-0,228;-0,137;-0,278;-0,114;-0,197;2,947;-0,203;-0,278;2,545;4,438
"droit";-0,316;-0,406;-0,421;-0,361;0,364;-0,684;-0,286;-0,316;0,364;19,625;-0,543;-0,436;0,431;-0,346;-0,7;-0,286;-0,497;0,396;0,597;3,08;-0,652;-0,436
"vin";-0,284;-0,365;7,925;46,217;-0,544;3,894;2,386;-0,284;-0,544;-0,351;-0,488;-0,392;-0,516;-0,311;-0,629;-0,257;-0,446;-0,53;-0,46;-0,629;-0,586;-0,392
"témoignage";-0,316;1,038;-0,421;-0,361;-0,605;-0,684;11,296;-0,316;11,329;1,124;-0,543;-0,436;-0,574;-0,346;-0,7;-0,286;-0,497;4,109;0,597;-0,7;-0,652;-0,436
"simple";-0,348;-0,447;-0,463;-0,397;-0,667;-0,753;-0,316;-0,348;19,847;0,906;-0,598;-0,48;-0,632;-0,381;2,543;-0,316;0,49;3,462;-0,564;-0,771;0,183;-0,48
"saison";-0,316;-0,406;-0,421;-0,361;0,364;-0,684;-0,286;-0,316;-0,605;1,124;0,508;-0,436;-0,574;-0,346;31,833;1,996;-0,497;-0,589;-0,512;-0,7;-0,652;0,887
"saint";1,404;-0,447;-0,463;-0,397;-0,667;0,145;-0,316;-0,348;-0,667;-0,43;-0,598;-0,48;0,307;1,176;-0,771;-0,316;12,816;-0,649;-0,564;-0,771;2,898;5,589
"revenir";-0,284;1,301;-0,378;-0,324;-0,544;-0,615;-0,257;-0,284;-0,544;-0,351;-0,488;-0,392;-0,516;1,745;0,327;-0,257;0,849;13,601;-0,46;-0,629;-0,586;7,557
"plateau";-0,252;1,638;-0,336;-0,288;-0,483;-0,546;-0,228;-0,252;0,718;-0,312;-0,433;-0,348;-0,458;-0,276;-0,558;-0,228;1,114;0,765;-0,409;12,908;0,594;-0,348
"piste";-0,445;-0,571;-0,592;-0,508;-0,852;0,016;-0,403;31,795;-0,852;0,471;-0,764;-0,614;-0,808;-0,487;-0,985;85,954;0,196;-0,83;-0,721;-0,985;-0,918;0,33
"oublier";7,751;-0,488;-0,506;0,883;-0,728;15,042;-0,345;-0,38;2,795;-0,47;3,394;-0,524;-0,691;-0,416;-0,842;-0,345;0,368;-0,709;-0,616;-0,842;-0,785;-0,524
"lausannois";5,556;-0,613;0,288;-0,545;-0,914;-1,033;-0,433;-0,477;1,709;-0,59;-0,82;49,9;-0,867;-0,522;-1,057;-0,433;8,084;-0,89;0,116;-1,057;-0,985;-0,658
"jeunesse";-0,252;1,638;1,534;-0,288;0,718;4,769;-0,228;2,479;0,718;-0,312;-0,433;-0,348;-0,458;-0,276;-0,558;-0,228;-0,396;-0,47;-0,409;0,489;-0,52;-0,348
"haut";-0,284;-0,365;-0,378;9,7;-0,544;0,354;-0,257;-0,284;4,719;-0,351;-0,488;19,682;-0,516;-0,311;0,327;-0,257;-0,446;-0,53;-0,46;-0,629;-0,586;-0,392
"fêter";-0,284;-0,365;39,004;-0,324;-0,544;-0,615;-0,257;11,463;-0,544;-0,351;-0,488;-0,392;-0,516;-0,311;0,327;-0,257;0,849;-0,53;-0,46;-0,629;-0,586;1,127
"face";-0,348;-0,447;-0,463;-0,397;-0,667;-0,753;-0,316;-0,348;-0,667;-0,43;-0,598;-0,48;0,307;7,762;-0,771;-0,316;0,49;-0,649;-0,564;42,768;0,183;-0,48
"dernier";1,404;-0,447;-0,463;19,14;0,251;-0,753;-0,316;-0,348;-0,667;-0,43;0,372;-0,48;-0,632;1,176;-0,771;-0,316;-0,547;-0,649;-0,564;-0,771;8,864;0,698
"conseil";-0,38;5,423;-0,506;-0,434;17,617;2,207;-0,345;-0,38;-0,728;-0,47;-0,653;-0,524;0,213;-0,416;-0,842;1,425;-0,598;-0,709;-0,616;-0,842;2,425;-0,524
"commencer";-0,252;1,638;1,534;-0,288;-0,483;-0,546;-0,228;-0,252;-0,483;-0,312;-0,433;-0,348;-0,458;55,343;-0,558;-0,228;1,114;-0,47;-0,409;-0,558;0,594;-0,348
"automne";-0,445;-0,571;-0,592;-0,508;-0,852;0,016;-0,403;-0,445;-0,852;-0,55;-0,764;-0,614;-0,808;-0,487;-0,985;1,032;-0,699;-0,83;-0,721;-0,985;0,03;200,255
"art";47,307;-0,406;0,96;-0,361;0,364;-0,684;-0,286;-0,316;-0,605;-0,391;4,677;-0,436;-0,574;1,429;-0,7;-0,286;-0,497;-0,589;-0,512;0,211;-0,652;-0,436
"appeler";-0,284;1,301;1,21;-0,324;-0,544;-0,615;-0,257;-0,284;-0,544;-0,351;-0,488;-0,392;-0,516;1,745;0,327;-0,257;-0,446;0,554;-0,46;-0,629;-0,586;37,502
"animal";-0,412;13,236;-0,549;-0,471;0,106;-0,893;-0,374;-0,412;-0,79;-0,51;-0,709;-0,569;-0,749;-0,451;-0,914;-0,374;-0,648;2,493;-0,669;12,956;-0,851;12,038
"événement";-0,125;-0,161;4,645;-0,143;-0,24;-0,271;-0,114;6,629;-0,24;-0,155;3,308;-0,173;-0,228;5,943;-0,278;-0,114;-0,197;-0,234;-0,203;-0,278;-0,259;-0,173
"soirée";-0,22;-0,283;-0,293;-0,251;0,996;-0,477;-0,2;-0,22;-0,422;-0,272;1,241;1,848;-0,4;2,677;5,724;-0,2;1,468;-0,411;-0,357;-0,488;-0,455;-0,304
"sembler";1,174;-0,488;-0,506;-0,434;0,168;-0,823;-0,345;-0,38;-0,728;-0,47;-0,653;43,532;0,213;-0,416;0,071;1,425;-0,598;-0,709;-0,616;0,071;0,113;-0,524
"santé";11,463;-0,365;-0,378;-0,324;-0,544;11,235;2,386;-0,284;-0,544;-0,351;-0,488;-0,392;-0,516;-0,311;0,327;-0,257;-0,446;-0,53;-0,46;0,327;-0,586;1,127
"rendre";4,952;-0,201;3,377;-0,179;-0,3;-0,34;-0,142;-0,157;-0,3;-0,194;2,322;3,213;-0,285;-0,172;-0,347;-0,142;-0,247;2,04;-0,254;-0,347;-0,324;-0,216
"quotidien";-0,348;-0,447;-0,463;-0,397;-0,667;-0,753;-0,316;-0,348;9,842;6,551;-0,598;-0,48;-0,632;-0,381;-0,771;-0,316;-0,547;-0,649;-0,564;28,127;-0,718;0,698
"projection";-0,094;-0,12;6,784;-0,107;-0,18;-0,203;-0,085;-0,094;-0,18;-0,116;4,984;6,506;-0,171;-0,103;-0,208;-0,085;-0,148;-0,175;-0,152;-0,208;-0,194;-0,129
"moment";-0,157;-0,201;-0,209;4,166;-0,3;-0,34;-0,142;-0,157;1,956;-0,194;-0,27;-0,216;-0,285;-0,172;9,38;-0,142;-0,247;-0,293;-0,254;1,529;-0,324;-0,216
"mois";2,479;-0,324;-0,336;-0,288;5,709;-0,546;-0,228;-0,252;-0,483;-0,312;-0,433;-0,348;-0,458;2,149;0,489;-0,228;-0,396;-0,47;1,046;0,489;0,594;-0,348
"minute";-0,157;-0,201;-0,209;-0,179;-0,3;-0,34;-0,142;-0,157;-0,3;-0,194;-0,27;-0,216;-0,285;-0,172;-0,347;-0,142;14,115;-0,293;-0,254;9,38;1,727;-0,216
"manquer";-0,38;-0,488;0,604;-0,434;0,168;25,754;-0,345;-0,38;0,168;-0,47;-0,653;-0,524;-0,691;-0,416;-0,842;1,425;0,368;0,189;0,331;-0,842;-0,785;-0,524
"long";-0,348;-0,447;-0,463;-0,397;-0,667;0,145;-0,316;-0,348;3,31;6,551;0,372;-0,48;-0,632;1,176;0,128;1,682;-0,547;0,278;-0,564;-0,771;-0,718;0,698
"froid";-0,252;-0,324;-0,336;-0,288;-0,483;-0,546;-0,228;-0,252;-0,483;1,751;81,968;-0,348;-0,458;-0,276;-0,558;-0,228;-0,396;-0,47;-0,409;-0,558;-0,52;1,437
"fille";-0,284;-0,365;-0,378;-0,324;0,515;-0,615;-0,257;-0,284;-0,544;1,398;-0,488;-0,392;-0,516;-0,311;0,327;-0,257;-0,446;0,554;-0,46;21,775;-0,586;1,127
"corps";-0,412;-0,529;-0,549;0,724;-0,79;50,51;-0,374;-0,412;-0,79;-0,51;-0,709;-0,569;-0,749;-0,451;1,747;-0,374;-0,648;2,493;-0,669;-0,914;-0,851;0,427
"comédien";-0,189;-0,242;-0,251;-0,215;1,386;-0,408;-0,171;-0,189;-0,361;-0,233;-0,324;2,41;-0,342;-0,206;1,044;-0,171;-0,296;1,454;-0,306;-0,418;-0,389;13,067
"coeur";-0,284;-0,365;-0,378;1,62;0,515;22,377;-0,257;-0,284;-0,544;-0,351;0,687;7,557;-0,516;-0,311;-0,629;-0,257;-0,446;-0,53;-0,46;-0,629;-0,586;-0,392
"chat";-0,22;2,083;-0,293;-0,251;-0,422;0,758;3,522;-0,22;-0,422;2,214;-0,378;-0,304;-0,4;-0,241;-0,488;-0,2;-0,346;1,052;-0,357;0,717;0,845;-0,304
"changer";-0,22;2,083;-0,293;-0,251;-0,422;5,913;-0,2;-0,22;-0,422;-0,272;-0,378;1,848;-0,4;-0,241;0,717;-0,2;1,468;-0,411;-0,357;-0,488;-0,455;1,848
"carrière";-0,157;-0,201;-0,209;-0,179;-0,3;-0,34;-0,142;-0,157;-0,3;-0,194;-0,27;-0,216;-0,285;-0,172;-0,347;5,609;-0,247;-0,293;2,539;-0,347;-0,324;39,788
"adepte";-0,284;-0,365;-0,378;-0,324;-0,544;11,235;-0,257;2,035;-0,544;-0,351;5,549;-0,392;-0,516;-0,311;3,751;2,386;-0,446;-0,53;-0,46;-0,629;-0,586;-0,392
"époque";-0,094;7,083;-0,125;-0,107;-0,18;-0,203;-0,085;-0,094;-0,18;-0,116;-0,161;-0,129;-0,171;-0,103;3,603;-0,085;-0,148;-0,175;-0,152;-0,208;-0,194;6,506
"vraiment";-0,22;-0,283;-0,293;2,51;0,996;-0,477;-0,2;-0,22;-0,422;12,234;-0,378;-0,304;-0,4;2,677;-0,488;-0,2;-0,346;1,052;-0,357;-0,488;0,845;-0,304
"terre";-0,284;-0,365;-0,378;109,874;-0,544;-0,615;-0,257;-0,284;0,515;-0,351;-0,488;-0,392;-0,516;-0,311;-0,629;-0,257;0,849;0,554;-0,46;-0,629;-0,586;-0,392
"rêve";-0,412;-0,529;-0,549;-0,471;40,895;-0,893;-0,374;-0,412;-0,79;44,764;-0,709;-0,569;-0,749;-0,451;-0,914;-0,374;-0,648;2,493;-0,669;-0,914;-0,851;-0,569
"regard";-0,189;-0,242;-0,251;-0,215;1,386;1,094;-0,171;-0,189;1,386;-0,233;-0,324;-0,26;-0,342;-0,206;18,994;-0,171;-0,296;-0,352;-0,306;-0,418;-0,389;-0,26
"ouvrir";15,743;-0,283;-0,293;-0,251;-0,422;-0,477;-0,2;-0,22;-0,422;-0,272;20,906;-0,304;-0,4;-0,241;0,717;-0,2;-0,346;1,052;-0,357;-0,488;-0,455;-0,304
"lac";-0,22;-0,283;-0,293;-0,251;0,996;-0,477;-0,2;-0,22;6,998;-0,272;-0,378;-0,304;-0,4;-0,241;0,717;-0,2;9,069;1,052;-0,357;-0,488;-0,455;-0,304
"féminin";-0,189;14,224;-0,251;-0,215;-0,361;-0,408;-0,171;-0,189;8,735;-0,233;-0,324;-0,26;-0,342;3,392;-0,418;-0,171;-0,296;1,454;-0,306;-0,418;-0,389;-0,26
"feu";60,914;-0,324;-0,336;-0,288;-0,483;-0,546;-0,228;-0,252;-0,483;-0,312;-0,433;-0,348;0,814;2,149;-0,558;-0,228;7,509;-0,47;-0,409;-0,558;-0,52;-0,348
"fan";-0,22;-0,283;-0,293;-0,251;-0,422;0,758;-0,2;3,06;-0,422;-0,272;8,084;-0,304;1,111;-0,241;-0,488;-0,2;-0,346;1,052;-0,357;0,717;-0,455;-0,304
"expliquer";13,332;-0,324;-0,336;-0,288;-0,483;-0,546;-0,228;-0,252;-0,483;1,751;-0,433;-0,348;-0,458;2,149;-0,558;-0,228;-0,396;0,765;-0,409;0,489;-0,52;8,925
"choisir";-0,316;-0,406;-0,421;-0,361;-0,605;-0,684;-0,286;-0,316;0,364;7,535;0,508;0,887;0,431;-0,346;-0,7;-0,286;-0,497;4,109;0,597;-0,7;-0,652;0,887
"chanson";-0,125;-0,161;-0,167;-0,143;-0,24;-0,271;-0,114;-0,125;-0,24;-0,155;-0,215;-0,173;-0,228;-0,137;2,29;-0,114;-0,197;2,947;-0,203;-0,278;13,685;-0,173
"canton";-0,316;-0,406;6,8;-0,361;0,364;-0,684;-0,286;-0,316;-0,605;-0,391;-0,543;-0,436;-0,574;-0,346;-0,7;-0,286;-0,497;-0,589;-0,512;48,133;-0,652;0,887
"vieux";-0,252;-0,324;-0,336;-0,288;0,718;-0,546;-0,228;2,479;-0,483;-0,312;6,652;1,437;0,814;-0,276;-0,558;-0,228;-0,396;0,765;-0,409;-0,558;-0,52;1,437
"témoigner";-0,252;-0,324;-0,336;-0,288;-0,483;4,769;-0,228;2,479;0,718;-0,312;-0,433;-0,348;-0,458;-0,276;12,908;-0,228;-0,396;0,765;-0,409;-0,558;-0,52;-0,348
"train";25,18;-0,406;0,96;-0,361;-0,605;-0,684;-0,286;-0,316;0,364;-0,391;0,508;0,887;-0,574;1,429;-0,7;-0,286;-0,497;-0,589;-0,512;3,08;-0,652;-0,436
"style";-0,348;0,831;-0,463;-0,397;0,251;0,145;-0,316;-0,348;0,251;-0,43;-0,598;-0,48;-0,632;-0,381;0,128;9,958;0,49;10,202;-0,564;-0,771;-0,718;-0,48
"spécial";-0,252;1,638;-0,336;2,005;-0,483;-0,546;-0,228;-0,252;-0,483;-0,312;-0,433;-0,348;-0,458;-0,276;-0,558;2,88;1,114;0,765;-0,409;-0,558;0,594;8,925
"seul";-0,252;-0,324;-0,336;11,345;-0,483;-0,546;-0,228;-0,252;0,718;10,268;-0,433;-0,348;-0,458;-0,276;0,489;-0,228;-0,396;-0,47;-0,409;0,489;-0,52;1,437
"servir";-0,284;-0,365;1,21;-0,324;-0,544;-0,615;12,936;-0,284;-0,544;-0,351;-0,488;-0,392;-0,516;-0,311;-0,629;-0,257;0,849;-0,53;0,791;-0,629;23,663;-0,392
"semaine";-0,252;1,638;-0,336;-0,288;0,718;-0,546;-0,228;-0,252;-0,483;-0,312;-0,433;-0,348;-0,458;88,932;-0,558;-0,228;-0,396;-0,47;-0,409;0,489;-0,52;-0,348
"romands";-0,252;-0,324;-0,336;-0,288;0,718;-0,546;-0,228;-0,252;0,718;1,751;0,923;-0,348;-0,458;-0,276;-0,558;-0,228;-0,396;0,765;1,046;4,606;-0,52;-0,348
"recette";-0,284;-0,365;-0,378;1,62;-0,544;0,354;-0,257;-0,284;-0,544;-0,351;-0,488;-0,392;-0,516;-0,311;-0,629;2,386;6,305;13,601;-0,46;-0,629;-0,586;1,127
"prix";-0,157;-0,201;-0,209;-0,179;-0,3;1,592;-0,142;-0,157;-0,3;-0,194;-0,27;3,213;-0,285;-0,172;-0,347;5,609;-0,247;2,04;-0,254;-0,347;1,727;-0,216
"permettre";9,973;7,154;0,96;-0,361;-0,605;-0,684;-0,286;-0,316;-0,605;-0,391;-0,543;-0,436;-0,574;-0,346;-0,7;-0,286;-0,497;-0,589;-0,512;18,891;0,279;-0,436
"nuit";-0,22;-0,283;-0,293;-0,251;0,996;-0,477;-0,2;-0,22;57,574;-0,272;1,241;-0,304;-0,4;-0,241;-0,488;-0,2;-0,346;-0,411;-0,357;-0,488;-0,455;-0,304
"nature";-0,22;2,083;1,961;-0,251;-0,422;-0,477;-0,2;-0,22;-0,422;-0,272;-0,378;-0,304;-0,4;-0,241;-0,488;-0,2;-0,346;7,249;1,387;0,717;-0,455;1,848
"mort";-0,348;-0,447;-0,463;-0,397;-0,667;-0,753;1,682;1,404;3,31;-0,43;-0,598;0,698;-0,632;-0,381;0,128;-0,316;-0,547;0,278;-0,564;16,542;-0,718;-0,48
"montagne";-0,22;-0,283;-0,293;13,468;-0,422;5,913;-0,2;-0,22;-0,422;-0,272;-0,378;-0,304;1,111;-0,241;0,717;-0,2;-0,346;-0,411;-0,357;-0,488;-0,455;1,848
"liberté";9,973;-0,406;-0,421;-0,361;-0,605;-0,684;1,996;-0,316;3,938;-0,391;-0,543;0,887;-0,574;-0,346;9,306;1,996;-0,497;-0,589;-0,512;-0,7;-0,652;-0,436
"international";-0,284;1,301;1,21;-0,324;-0,544;-0,615;-0,257;-0,284;-0,544;42,342;0,687;-0,392;0,595;-0,311;-0,629;-0,257;-0,446;-0,53;-0,46;-0,629;0,412;-0,392
"hiver";-0,284;-0,365;1,21;1,62;0,515;0,354;-0,257;-0,284;0,515;-0,351;5,549;-0,392;-0,516;-0,311;-0,629;-0,257;0,849;-0,53;-0,46;0,327;-0,586;-0,392
"fribourg";-0,125;-0,161;-0,167;-0,143;-0,24;-0,271;-0,114;-0,125;-0,24;-0,155;3,308;-0,173;-0,228;-0,137;-0,278;-0,114;-0,197;2,947;-0,203;2,29;-0,259;4,438
"football";-0,094;-0,12;-0,125;-0,107;4,35;-0,203;-0,085;-0,094;4,35;-0,116;-0,161;-0,129;-0,171;-0,103;-0,208;-0,085;-0,148;-0,175;-0,152;-0,208;-0,194;6,506
"florilège";-0,22;11,684;-0,293;-0,251;-0,422;-0,477;3,522;-0,22;-0,422;-0,272;-0,378;-0,304;-0,4;-0,241;0,717;-0,2;-0,346;-0,411;-0,357;0,717;6,316;-0,304
"film";-0,157;-0,201;17,075;-0,179;-0,3;-0,34;-0,142;-0,157;-0,3;-0,194;-0,27;3,213;-0,285;-0,172;-0,347;-0,142;-0,247;-0,293;-0,254;-0,347;10,222;-0,216
"esprit";-0,284;-0,365;7,925;-0,324;-0,544;11,235;-0,257;2,035;-0,544;-0,351;-0,488;-0,392;-0,516;-0,311;0,327;-0,257;-0,446;-0,53;0,791;-0,629;-0,586;1,127
"drôle";-0,189;-0,242;-0,251;-0,215;1,386;-0,408;-0,171;-0,189;-0,361;-0,233;-0,324;-0,26;-0,342;-0,206;-0,418;-0,171;-0,296;-0,352;1,859;1,044;1,202;13,067
"difficile";-0,252;-0,324;-0,336;-0,288;-0,483;-0,546;-0,228;-0,252;-0,483;1,751;-0,433;-0,348;-0,458;130,451;-0,558;-0,228;-0,396;-0,47;-0,409;0,489;-0,52;-0,348
"cuisine";-0,316;1,038;-0,421;-0,361;-0,605;-0,684;1,996;1,685;11,329;-0,391;-0,543;-0,436;-0,574;-0,346;0,211;-0,286;0,647;0,396;-0,512;-0,7;-0,652;0,887
"créer";-0,22;2,083;-0,293;2,51;-0,422;-0,477;-0,2;-0,22;-0,422;-0,272;-0,378;-0,304;-0,4;-0,241;0,717;-0,2;-0,346;-0,411;-0,357;-0,488;16,868;1,848
"coup";-0,189;-0,242;-0,251;-0,215;-0,361;-0,408;-0,171;3,843;8,735;-0,233;-0,324;2,41;1,526;-0,206;-0,418;-0,171;1,956;-0,352;-0,306;-0,418;-0,389;-0,26
"chance";-0,22;-0,283;-0,293;-0,251;-0,422;-0,477;78,275;-0,22;0,996;2,214;-0,378;-0,304;-0,4;-0,241;-0,488;-0,2;1,468;-0,411;-0,357;-0,488;-0,455;-0,304
"bonheur";-0,348;-0,447;-0,463;-0,397;-0,667;17,032;-0,316;-0,348;-0,667;-0,43;-0,598;-0,48;-0,632;-0,381;42,768;-0,316;-0,547;-0,649;0,448;-0,771;-0,718;-0,48
"attendre";-0,348;-0,447;-0,463;-0,397;-0,667;0,145;-0,316;-0,348;-0,667;0,906;-0,598;5,589;3,623;1,176;2,543;-0,316;-0,547;-0,649;-0,564;2,543;-0,718;-0,48
"adolescent";-0,189;-0,242;-0,251;3,195;-0,361;-0,408;-0,171;-0,189;-0,361;-0,233;-0,324;-0,26;-0,342;3,392;-0,418;-0,171;-0,296;1,454;-0,306;7,237;-0,389;2,41
"éviter";13,332;-0,324;-0,336;-0,288;0,718;-0,546;-0,228;-0,252;0,718;-0,312;-0,433;-0,348;0,814;-0,276;4,606;-0,228;-0,396;-0,47;-0,409;0,489;-0,52;-0,348
"vélomoteur";-0,284;1,301;7,925;-0,324;-0,544;-0,615;2,386;-0,284;-0,544;-0,351;0,687;1,127;-0,516;1,745;-0,629;-0,257;-0,446;0,554;0,791;-0,629;-0,586;-0,392
"val";18,967;-0,242;-0,251;3,195;-0,361;-0,408;-0,171;-0,189;-0,361;-0,233;-0,324;2,41;-0,342;-0,206;1,044;-0,171;1,956;-0,352;-0,306;-0,418;-0,389;-0,26
"tv";-0,189;-0,242;-0,251;-0,215;-0,361;-0,408;-0,171;3,843;-0,361;-0,233;-0,324;-0,26;-0,342;-0,206;-0,418;-0,171;-0,296;1,454;-0,306;-0,418;20,584;2,41
"soir";-0,22;-0,283;-0,293;2,51;-0,422;-0,477;-0,2;3,06;-0,422;-0,272;-0,378;1,848;19,604;2,677;-0,488;-0,2;-0,346;-0,411;-0,357;-0,488;-0,455;-0,304
"réussir";6,629;-0,161;-0,167;-0,143;-0,24;-0,271;-0,114;-0,125;-0,24;-0,155;-0,215;-0,173;3,061;-0,137;-0,278;7,455;-0,197;-0,234;-0,203;2,29;-0,259;-0,173
"rétro";-0,348;228,917;-0,463;-0,397;-0,667;-0,753;-0,316;1,404;-0,667;-0,43;-0,598;-0,48;-0,632;-0,381;-0,771;-0,316;-0,547;-0,649;-0,564;-0,771;-0,718;-0,48
"route";1,685;-0,406;0,96;-0,361;-0,605;-0,684;-0,286;1,685;-0,605;-0,391;88,576;-0,436;-0,574;-0,346;-0,7;-0,286;-0,497;-0,589;-0,512;-0,7;-0,652;-0,436
"rassembler";-0,348;-0,447;0,762;-0,397;-0,667;-0,753;-0,316;8,758;-0,667;-0,43;79,378;-0,48;-0,632;-0,381;0,128;-0,316;-0,547;-0,649;-0,564;-0,771;-0,718;-0,48
"programme";-0,189;-0,242;-0,251;-0,215;1,386;-0,408;-0,171;-0,189;-0,361;-0,233;1,683;-0,26;-0,342;-0,206;1,044;-0,171;11,164;-0,352;-0,306;-0,418;1,202;-0,26
"profiter";-0,252;1,638;-0,336;-0,288;0,718;0,522;-0,228;-0,252;-0,483;-0,312;0,923;1,437;-0,458;-0,276;4,606;-0,228;-0,396;-0,47;-0,409;-0,558;0,594;-0,348
"parent";-0,316;-0,406;-0,421;-0,361;37,555;-0,684;1,996;-0,316;-0,605;-0,391;-0,543;-0,436;0,431;-0,346;-0,7;-0,286;-0,497;-0,589;5,113;0,211;-0,652;-0,436
"oeil";-0,125;-0,161;-0,167;-0,143;-0,24;-0,271;-0,114;-0,125;-0,24;-0,155;-0,215;-0,173;-0,228;-0,137;31,29;-0,114;-0,197;2,947;-0,203;-0,278;-0,259;-0,173
"national";-0,157;-0,201;3,377;4,166;-0,3;-0,34;-0,142;-0,157;-0,3;-0,194;-0,27;-0,216;-0,285;-0,172;1,529;-0,142;-0,247;-0,293;-0,254;-0,347;1,727;3,213
"mondial";-0,22;-0,283;-0,293;-0,251;-0,422;-0,477;-0,2;-0,22;-0,422;56,508;-0,378;-0,304;-0,4;-0,241;-0,488;-0,2;-0,346;1,052;-0,357;-0,488;0,845;1,848
"marier";-0,157;-0,201;-0,209;-0,179;-0,3;9,649;-0,142;-0,157;-0,3;3,742;-0,27;-0,216;-0,285;-0,172;-0,347;-0,142;-0,247;-0,293;-0,254;-0,347;-0,324;16,403
"juin";-0,189;2,689;-0,251;-0,215;-0,361;-0,408;-0,171;-0,189;1,386;-0,233;1,683;-0,26;-0,342;3,392;1,044;-0,171;-0,296;1,454;-0,306;-0,418;-0,389;-0,26
"journal";-0,125;4,867;-0,167;-0,143;-0,24;-0,271;-0,114;6,629;-0,24;-0,155;-0,215;-0,173;-0,228;-0,137;-0,278;-0,114;-0,197;2,947;-0,203;2,29;-0,259;-0,173
"jouer";-0,284;1,301;-0,378;-0,324;-0,544;-0,615;-0,257;-0,284;4,719;1,398;0,687;-0,392;14,067;1,745;-0,629;-0,257;-0,446;-0,53;-0,46;-0,629;-0,586;-0,392
"helvétique";-0,22;2,083;-0,293;-0,251;-0,422;-0,477;-0,2;-0,22;-0,422;-0,272;1,241;-0,304;-0,4;-0,241;-0,488;-0,2;1,468;-0,411;1,387;-0,488;-0,455;26,842
"fou";-0,157;-0,201;-0,209;-0,179;-0,3;-0,34;-0,142;-0,157;-0,3;-0,194;-0,27;16,403;-0,285;-0,172;-0,347;-0,142;-0,247;-0,293;-0,254;-0,347;1,727;16,403
"cours";-0,252;-0,324;-0,336;-0,288;-0,483;-0,546;-0,228;-0,252;-0,483;-0,312;-0,433;-0,348;-0,458;-0,276;-0,558;-0,228;-0,396;-0,47;-0,409;87,973;-0,52;1,437
"club";18,967;-0,242;-0,251;-0,215;-0,361;-0,408;4,387;3,843;-0,361;-0,233;1,683;-0,26;1,526;-0,206;-0,418;-0,171;-0,296;-0,352;-0,306;-0,418;-0,389;-0,26
"claude";-0,157;-0,201;-0,209;-0,179;-0,3;-0,34;-0,142;-0,157;-0,3;3,742;-0,27;-0,216;-0,285;-0,172;-0,347;-0,142;-0,247;11,544;-0,254;-0,347;1,727;3,213
"chien";-0,22;2,083;-0,293;-0,251;0,996;-0,477;-0,2;-0,22;-0,422;-0,272;-0,378;50,291;1,111;-0,241;-0,488;-0,2;-0,346;-0,411;-0,357;-0,488;-0,455;-0,304
"chanter";-0,094;-0,12;-0,125;-0,107;-0,18;-0,203;-0,085;-0,094;-0,18;-0,116;4,984;-0,129;-0,171;-0,103;-0,208;-0,085;-0,148;-0,175;-0,152;-0,208;-0,194;29,826
"cas";-0,22;-0,283;-0,293;-0,251;-0,422;-0,477;-0,2;3,06;0,996;12,234;-0,378;-0,304;-0,4;-0,241;5,724;-0,2;-0,346;-0,411;-0,357;0,717;-0,455;-0,304
