"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16";"classe 17"
"*postDate_29-10-2025";0,688;0,416;5,032;-0,597;0,39;-0,363;-0,375;1,189;-0,363;-0,328;-0,448;-0,436;0,825;-0,352;-0,375;-0,485;-0,328
"*i_0263";14,254;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0262";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;15,399;-0,05;-0,053;-0,069;-0,046
"*postComments_373";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;15,399;-0,05;-0,053;-0,069;-0,046
"*i_0261";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_21400";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0260";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0259";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0258";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0257";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0256";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postComments_248";-0,141;-0,169;5,675;-0,169;-0,173;-0,103;-0,106;8,185;-0,103;-0,093;-0,127;-0,124;-0,13;-0,1;-0,106;-0,137;-0,093
"*postReposts_188";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0255";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0254";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;18,293;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0253";-0,07;-0,085;-0,076;-0,085;11,614;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0252";-0,07;-0,085;-0,076;-0,085;-0,086;19,499;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postDate_28-10-2025";0,465;3,342;0,372;-0,684;0,231;1,011;-0,43;-0,443;-0,416;-0,375;0,62;-0,499;-0,527;-0,402;-0,43;0,5;-0,375
"*i_0251";-0,07;11,861;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0250";-0,07;11,861;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0249";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postComments_492";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postReposts_94";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0248";14,254;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0247";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;15,819;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0246";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0245";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0244";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_39300";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postReposts_594";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0243";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;14,618;-0,046
"*i_0242";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postComments_180";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;19,499;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0241";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0240";-0,07;-0,085;-0,076;-0,085;11,614;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0239";14,254;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postDate_27-10-2025";0,465;-0,684;0,372;-0,684;0,231;-0,416;0,943;0,879;-0,416;-0,375;0,62;-0,499;-0,527;1,084;-0,43;0,5;-0,375
"*i_0238";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;20,16;-0,053;-0,069;-0,046
"*i_0237";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postComments_503";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postReposts_242";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0236";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;15,819;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0235";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;18,293;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postComments_117";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;18,293;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0234";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;14,618;-0,046
"*postLikes_13600";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;14,618;-0,046
"*postReposts_223";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;14,618;-0,046
"*i_0233";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;18,877;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0232";-0,07;-0,085;-0,076;-0,085;11,614;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0231";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postComments_273";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postReposts_376";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0230";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0229";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0228";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postReposts_165";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0227";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0226";-0,07;-0,085;-0,076;-0,085;-0,086;19,499;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postDate_26-10-2025";-0,497;-0,597;0,572;0,416;-0,61;8,543;-0,375;-0,387;1,346;-0,328;0,877;-0,436;-0,46;-0,352;-0,375;-0,485;1,625
"*i_0225";-0,07;-0,085;-0,076;-0,085;-0,086;19,499;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0224";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0223";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0222";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0221";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0220";-0,07;-0,085;-0,076;11,861;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postLikes_9600";-0,07;-0,085;-0,076;11,861;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postComments_258";-0,07;-0,085;-0,076;11,861;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postReposts_125";-0,07;-0,085;-0,076;11,861;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0219";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0218";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;15,819;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0217";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;19,499;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0216";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;21,619
"*i_0215";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0214";-0,07;-0,085;-0,076;11,861;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postDate_25-10-2025";-0,425;0,665;-0,457;0,665;-0,522;-0,311;1,711;-0,332;1,809;-0,281;-0,383;1,308;-0,394;-0,301;-0,321;1,061;-0,281
"*i_0213";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0212";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;18,877;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0211";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;19,499;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0210";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0209";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;14,618;-0,046
"*i_0208";-0,07;11,861;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0207";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0206";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;16,262;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0205";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0204";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0203";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;18,877;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postDate_24-10-2025";0,307;0,14;0,234;0,14;-0,787;-0,469;5,632;-0,5;-0,469;0,963;0,433;-0,562;-0,594;-0,453;-0,484;-0,625;0,963
"*i_0202";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;15,819;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0201";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postComments_355";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0200";14,254;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0199";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0198";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;18,877;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0197";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;21,619;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0196";-0,07;-0,085;-0,076;11,861;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0195";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;21,619
"*i_0194";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_28100";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postComments_225";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postReposts_182";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0193";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0192";-0,07;11,861;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0191";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;20,16;-0,053;-0,069;-0,046
"*postDate_23-10-2025";-0,497;0,416;0,572;0,416;-0,61;1,346;1,265;-0,387;-0,363;-0,328;-0,448;-0,436;-0,46;1,432;1,265;-0,485;-0,328
"*i_0190";-0,07;-0,085;-0,076;11,861;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0189";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0188";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postReposts_90";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0187";-0,07;11,861;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postReposts_175";-0,07;11,861;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0186";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_708";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0185";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postComments_284";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postReposts_207";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0184";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0183";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;18,877;-0,069;-0,046
"*postReposts_108";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;18,877;-0,069;-0,046
"*i_0182";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postLikes_14300";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0181";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;18,877;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0180";-0,07;-0,085;-0,076;-0,085;-0,086;19,499;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0179";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;21,619;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postDate_22-10-2025";-0,569;0,251;0,372;-0,684;-0,698;-0,416;-0,43;-0,443;1,011;1,247;5,246;-0,499;0,577;-0,402;-0,43;-0,555;1,247
"*i_0178";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;15,399;-0,05;-0,053;-0,069;-0,046
"*postComments_305";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;15,399;-0,05;-0,053;-0,069;-0,046
"*postReposts_190";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;15,399;-0,05;-0,053;-0,069;-0,046
"*i_0177";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;15,819;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0176";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;19,499;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postReposts_69";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;19,499;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0175";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*postReposts_72";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;15,399;-0,05;-0,053;-0,069;-0,046
"*i_0174";-0,07;11,861;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0173";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;15,819;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0172";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0171";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0170";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;21,619
"*i_0169";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0168";-0,07;-0,085;-0,076;-0,085;-0,086;19,499;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postDate_21-10-2025";0,195;0,069;-0,767;0,069;0,059;4,992;0,523;-0,556;-0,522;-0,47;0,297;-0,625;-0,66;-0,504;-0,539;-0,696;5,82
"*i_0167";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;21,619
"*postLikes_903";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;21,619
"*i_0166";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;15,819;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postComments_193";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;15,819;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postReposts_270";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;15,819;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0165";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0164";-0,07;-0,085;-0,076;11,861;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postComments_250";-0,07;-0,085;-0,076;11,861;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0163";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0162";14,254;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0161";-0,07;11,861;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0160";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;18,877;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0159";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0158";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;21,619
"*i_0157";-0,07;-0,085;-0,076;-0,085;11,614;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0156";-0,07;-0,085;-0,076;-0,085;-0,086;19,499;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0155";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;15,399;-0,05;-0,053;-0,069;-0,046
"*postDate_20-10-2025";-0,859;1,343;0,032;-1,032;1,274;-0,628;-0,649;0,245;-0,628;-0,566;2,505;0,143;2,377;-0,607;-0,649;0,075;-0,566
"*i_0154";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0153";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;18,293;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0152";-0,07;11,861;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0151";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;15,819;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0150";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postComments_326";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postReposts_220";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0149";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;14,618;-0,046
"*i_0148";-0,07;-0,085;-0,076;-0,085;11,614;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0147";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;15,819;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0146";-0,07;11,861;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postReposts_371";-0,07;11,861;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0145";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0144";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;15,399;-0,05;-0,053;-0,069;-0,046
"*i_0143";-0,07;-0,085;-0,076;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;16,262;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0142";-0,07;-0,085;-0,076;-0,085;11,614;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*i_0141";-0,07;-0,085;-0,076;-0,085;11,614;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postComments_463";-0,07;-0,085;-0,076;-0,085;11,614;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postDate_19-10-2025";0,465;-0,684;4,008;-0,684;0,231;-0,416;-0,43;-0,443;-0,416;-0,375;0,62;-0,499;-0,527;1,084;-0,43;0,5;1,247
"*i_0140";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"*i_0139";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postComments_337";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
"*postReposts_195";-0,07;-0,085;13,259;-0,085;-0,086;-0,051;-0,053;-0,055;-0,051;-0,046;-0,063;-0,062;-0,065;-0,05;-0,053;-0,069;-0,046
